edge_source_id	edge_id	paper_id	observation_id	claim_id	support_kind	species_support	source_scope	confidence_tier	citation_note	notes
REGSRC00056	EDGE02422		REGISTER:M20B-EVID-005237-P2-FUNC		primary_experiment	human	contextual_support	uncertain	PMID:22294741; DOI:10.1210/en.2010-1390	register_edge_id=M20B-E001805; register_evidence_id=M20B-EVID-005237-P2-FUNC; source_kind=primary_recovery; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-005237-P2-FUNC; original_source_kind=primary_recovery; original_support_kind=validated_primary_function_or_program_assay; source_locator_status=local_only_or_unresolved; PMID:22294741; DOI:10.1210/en.2010-1390; https://pubmed.ncbi.nlm.nih.gov/22294741/
REGSRC00057	EDGE02422		REGISTER:M20B-EVID-005237-P2-RELAY		primary_experiment	human	contextual_support	high	PMID:22294741; DOI:10.1210/en.2010-1390	register_edge_id=M20B-E001805; register_evidence_id=M20B-EVID-005237-P2-RELAY; source_kind=primary_recovery; source_locator=PMID:22294741; DOI:10.1210/en.2010-1390; https://pubmed.ncbi.nlm.nih.gov/22294741/; source_locator_status=stable; register_evidence_id=M20B-EVID-005237-P2-RELAY; original_source_kind=primary_recovery; original_support_kind=validated_primary_receptor_proximal_assay; source_locator_status=stable; The binding reagent was an engineered covalent BMP15 dimer because iodination otherwise impaired binding. Reporter activation is downstream of the receptor complex but does not identify a terminal TF or establish SCI transfer.
REGSRC00058	EDGE02423		REGISTER:M20B-EVID-001806		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-004;M20A-EXT20-EVID-020	register_edge_id=M20B-E001806; register_evidence_id=M20B-EVID-001806; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001806; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00059	EDGE02424		REGISTER:M20B-EVID-001807		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-005;M20A-EXT20-EVID-021	register_edge_id=M20B-E001807; register_evidence_id=M20B-EVID-001807; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001807; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00060	EDGE02425		REGISTER:M20B-EVID-001808		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-006;M20A-EXT20-EVID-022	register_edge_id=M20B-E001808; register_evidence_id=M20B-EVID-001808; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001808; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00061	EDGE02425		REGISTER:M20B-EVID-005240-P2-FUNC		primary_experiment	both	contextual_support	medium	PMID:32764110; DOI:10.1242/jcs.246934	register_edge_id=M20B-E001808; register_evidence_id=M20B-EVID-005240-P2-FUNC; source_kind=primary_recovery; source_locator=PMID:32764110; DOI:10.1242/jcs.246934; https://pubmed.ncbi.nlm.nih.gov/32764110/; source_locator_status=stable; register_evidence_id=M20B-EVID-005240-P2-FUNC; original_source_kind=primary_recovery; original_support_kind=validated_primary_function_or_program_assay; source_locator_status=stable; The functional assays compare receptor dimerization and BMP2/GDF5 responses but do not establish that every output requires only BMPR1A-BMPR2. No SCI receiver-cell result or terminal TF occupancy was located.
REGSRC00062	EDGE02425		REGISTER:M20B-EVID-005240-P2-RELAY		primary_experiment	both	contextual_support	high	PMID:32764110; DOI:10.1242/jcs.246934	register_edge_id=M20B-E001808; register_evidence_id=M20B-EVID-005240-P2-RELAY; source_kind=primary_recovery; source_locator=PMID:32764110; DOI:10.1242/jcs.246934; https://pubmed.ncbi.nlm.nih.gov/32764110/; source_locator_status=stable; register_evidence_id=M20B-EVID-005240-P2-RELAY; original_source_kind=primary_recovery; original_support_kind=validated_primary_receptor_proximal_assay; source_locator_status=stable; The paper directly compares BMP2-induced receptor dimerization, but downstream cell phenotypes are not uniquely attributable to one receptor composite in every assay. No SCI transfer or terminal TF is inferred.
REGSRC00063	EDGE02426		REGISTER:M20B-EVID-001809		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-007;M20A-EXT20-EVID-023	register_edge_id=M20B-E001809; register_evidence_id=M20B-EVID-001809; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001809; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00064	EDGE02427		REGISTER:M20B-EVID-001810		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-008;M20A-EXT20-EVID-024	register_edge_id=M20B-E001810; register_evidence_id=M20B-EVID-001810; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001810; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00065	EDGE02428		REGISTER:M20B-EVID-001811		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-009;M20A-EXT20-EVID-025	register_edge_id=M20B-E001811; register_evidence_id=M20B-EVID-001811; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001811; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00066	EDGE02428		REGISTER:M20B-EVID-005241-P2-RELAY		primary_experiment	both	contextual_support	uncertain	PMID:32764110; DOI:10.1242/jcs.246934	register_edge_id=M20B-E001811; register_evidence_id=M20B-EVID-005241-P2-RELAY; source_kind=primary_recovery; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-005241-P2-RELAY; original_source_kind=primary_recovery; original_support_kind=validated_primary_receptor_proximal_assay; source_locator_status=local_only_or_unresolved; PMID:32764110; DOI:10.1242/jcs.246934; https://pubmed.ncbi.nlm.nih.gov/32764110/
REGSRC00067	EDGE02429		REGISTER:M20B-EVID-001812		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-010;M20A-EXT20-EVID-026	register_edge_id=M20B-E001812; register_evidence_id=M20B-EVID-001812; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001812; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00068	EDGE02430		REGISTER:M20B-EVID-001813		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-011;M20A-EXT20-EVID-027	register_edge_id=M20B-E001813; register_evidence_id=M20B-EVID-001813; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001813; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00069	EDGE02431		REGISTER:M20B-EVID-001814		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-012;M20A-EXT20-EVID-028	register_edge_id=M20B-E001814; register_evidence_id=M20B-EVID-001814; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001814; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00070	EDGE02431		REGISTER:M20B-EVID-005238-P2-FUNC		primary_experiment	human	contextual_support	medium	PMID:18436533; PMCID:PMC3258927; DOI:10.1074/jbc.M800850200	register_edge_id=M20B-E001814; register_evidence_id=M20B-EVID-005238-P2-FUNC; source_kind=primary_recovery; source_locator=PMID:18436533; PMCID:PMC3258927; DOI:10.1074/jbc.M800850200; https://pubmed.ncbi.nlm.nih.gov/18436533/; https://pmc.ncbi.nlm.nih.gov/articles/PMC3258927/; source_locator_status=stable; register_evidence_id=M20B-EVID-005238-P2-FUNC; original_source_kind=primary_recovery; original_support_kind=validated_primary_function_or_program_assay; source_locator_status=stable; The output is a primary hMSC osteogenic phenotype and marker program. ID1/DLX5/IBSP/PTHR1 measurements do not establish a direct terminal TF occupancy or a spinal-cord-injury receiver-cell result.
REGSRC00071	EDGE02431		REGISTER:M20B-EVID-005238-P2-RELAY		primary_experiment	human	contextual_support	medium	PMID:18436533; PMCID:PMC3258927; DOI:10.1074/jbc.M800850200	register_edge_id=M20B-E001814; register_evidence_id=M20B-EVID-005238-P2-RELAY; source_kind=primary_recovery; source_locator=PMID:18436533; PMCID:PMC3258927; DOI:10.1074/jbc.M800850200; https://pubmed.ncbi.nlm.nih.gov/18436533/; https://pmc.ncbi.nlm.nih.gov/articles/PMC3258927/; source_locator_status=stable; register_evidence_id=M20B-EVID-005238-P2-RELAY; original_source_kind=primary_recovery; original_support_kind=validated_primary_receptor_proximal_assay; source_locator_status=stable; The study is a primary hMSC receptor-knockdown/utilization analysis rather than a purified BMP4–BMPR1A/BMPR2 ternary binding assay. BMP2 and BMP4 are analyzed together in the utilization experiments, so ligand-specific weighting is bounded.
REGSRC00072	EDGE02432		REGISTER:M20B-EVID-001815		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-013;M20A-EXT20-EVID-029	register_edge_id=M20B-E001815; register_evidence_id=M20B-EVID-001815; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001815; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00073	EDGE02433		REGISTER:M20B-EVID-001816		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-014;M20A-EXT20-EVID-030	register_edge_id=M20B-E001816; register_evidence_id=M20B-EVID-001816; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001816; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00074	EDGE02434		REGISTER:M20B-EVID-001817		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-015;M20A-EXT20-EVID-031	register_edge_id=M20B-E001817; register_evidence_id=M20B-EVID-001817; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001817; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00075	EDGE02435		REGISTER:M20B-EVID-001818		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-016;M20A-EXT20-EVID-032	register_edge_id=M20B-E001818; register_evidence_id=M20B-EVID-001818; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001818; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00076	EDGE02436		REGISTER:M20B-EVID-001819		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-017;M20A-EXT20-EVID-033	register_edge_id=M20B-E001819; register_evidence_id=M20B-EVID-001819; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001819; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00077	EDGE02437		REGISTER:M20B-EVID-001820		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-018;M20A-EXT20-EVID-034	register_edge_id=M20B-E001820; register_evidence_id=M20B-EVID-001820; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001820; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00078	EDGE02438		REGISTER:M20B-EVID-001821		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-019;M20A-EXT20-EVID-035	register_edge_id=M20B-E001821; register_evidence_id=M20B-EVID-001821; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001821; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00079	EDGE02439		REGISTER:M20B-EVID-001822		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-020;M20A-EXT20-EVID-036	register_edge_id=M20B-E001822; register_evidence_id=M20B-EVID-001822; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001822; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00080	EDGE02440		REGISTER:M20B-EVID-001823		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-021;M20A-EXT20-EVID-037	register_edge_id=M20B-E001823; register_evidence_id=M20B-EVID-001823; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001823; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
REGSRC00081	EDGE02441		REGISTER:M20B-EVID-001824		database_curated	mouse	direct_edge	medium	M20A-EXT5-EVID-022;M20A-EXT20-EVID-038	register_edge_id=M20B-E001824; register_evidence_id=M20B-EVID-001824; source_kind=frozen_module20a_lr_release; source_locator=; source_locator_status=local_only_or_unresolved; register_evidence_id=M20B-EVID-001824; original_source_kind=frozen_module20a_lr_release; original_support_kind=database_curated; source_locator_status=local_only_or_unresolved; cellchat_secreted_signaling
