ligand	receptor	ligand_components	receptor_components	resource	source_record_id	pathway_name	annotation	evidence	cofactor_annotations	version	direct_lr_candidate
Artn	Gfra1_Ret	Artn	Gfra1|Ret	CellChatDB.mouse	ARTN_GFRA1	GDNF	Secreted Signaling	PMID: 11544105		CellChatDB v1	true
Nodal	Acvr1b_Acvr2a_Cfc1	Nodal	Acvr1b|Acvr2a|Cfc1	CellChatDB.mouse	NODAL_ACVR1B_ACVR2A	NODAL	Secreted Signaling	KEGG: mmu04350; PMID: 17287255	NODAL agonist;NODAL antagonist	CellChatDB v1	true
Nodal	Acvr1c_Acvr2a_Cfc1	Nodal	Acvr1c|Acvr2a|Cfc1	CellChatDB.mouse	NODAL_ACVR1C_ACVR2A	NODAL	Secreted Signaling	KEGG: mmu04350; PMID: 17287255	NODAL agonist;NODAL antagonist	CellChatDB v1	true
Nodal	Acvr1b_Acvr2b_Cfc1	Nodal	Acvr1b|Acvr2b|Cfc1	CellChatDB.mouse	NODAL_ACVR1B_ACVR2B	NODAL	Secreted Signaling	KEGG: mmu04350; PMID: 17287255	NODAL agonist;NODAL antagonist	CellChatDB v1	true
Nodal	Acvr1c_Acvr2b_Cfc1	Nodal	Acvr1c|Acvr2b|Cfc1	CellChatDB.mouse	NODAL_ACVR1C_ACVR2B	NODAL	Secreted Signaling	KEGG: mmu04350; PMID: 17287255	NODAL agonist;NODAL antagonist	CellChatDB v1	true
Gdf1	Acvr1b_Acvr2a_Cfc1	Gdf1	Acvr1b|Acvr2a|Cfc1	CellChatDB.mouse	GDF1_ACVR1B_ACVR2A	NODAL	Secreted Signaling	KEGG: mmu04350; PMID: 17287255	NODAL agonist;NODAL antagonist	CellChatDB v1	true
Gdf1	Acvr1b_Acvr2b_Cfc1	Gdf1	Acvr1b|Acvr2b|Cfc1	CellChatDB.mouse	GDF1_ACVR1B_ACVR2B	NODAL	Secreted Signaling	KEGG: mmu04350; PMID: 17287255	NODAL agonist;NODAL antagonist	CellChatDB v1	true
Gdf1	Acvr1c_Acvr2a_Cfc1	Gdf1	Acvr1c|Acvr2a|Cfc1	CellChatDB.mouse	GDF1_ACVR1C_ACVR2A	NODAL	Secreted Signaling	KEGG: mmu04350; PMID: 17287255	NODAL agonist;NODAL antagonist	CellChatDB v1	true
Gdf1	Acvr1c_Acvr2b_Cfc1	Gdf1	Acvr1c|Acvr2b|Cfc1	CellChatDB.mouse	GDF1_ACVR1C_ACVR2B	NODAL	Secreted Signaling	KEGG: mmu04350; PMID: 17287255	NODAL agonist;NODAL antagonist	CellChatDB v1	true
Gdf3	Acvr1b_Acvr2a_Cfc1	Gdf3	Acvr1b|Acvr2a|Cfc1	CellChatDB.mouse	GDF3_ACVR1B_ACVR2A	NODAL	Secreted Signaling	KEGG: mmu04350; PMID: 17287255	NODAL agonist;NODAL antagonist	CellChatDB v1	true
Gdf3	Acvr1b_Acvr2b_Cfc1	Gdf3	Acvr1b|Acvr2b|Cfc1	CellChatDB.mouse	GDF3_ACVR1B_ACVR2B	NODAL	Secreted Signaling	KEGG: mmu04350; PMID: 17287255	NODAL agonist;NODAL antagonist	CellChatDB v1	true
Gdf3	Acvr1c_Acvr2a_Cfc1	Gdf3	Acvr1c|Acvr2a|Cfc1	CellChatDB.mouse	GDF3_ACVR1C_ACVR2A	NODAL	Secreted Signaling	KEGG: mmu04350; PMID: 17287255	NODAL agonist;NODAL antagonist	CellChatDB v1	true
Gdf3	Acvr1c_Acvr2b_Cfc1	Gdf3	Acvr1c|Acvr2b|Cfc1	CellChatDB.mouse	GDF3_ACVR1C_ACVR2B	NODAL	Secreted Signaling	KEGG: mmu04350; PMID: 17287255	NODAL agonist;NODAL antagonist	CellChatDB v1	true
Inhba	Acvr1b_Acvr2a	Inhba	Acvr1b|Acvr2a	CellChatDB.mouse	INHBA_ACVR1B_ACVR2A	ACTIVIN	Secreted Signaling	KEGG: mmu04350	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhba	Acvr1b_Acvr2b	Inhba	Acvr1b|Acvr2b	CellChatDB.mouse	INHBA_ACVR1B_ACVR2B	ACTIVIN	Secreted Signaling	KEGG: mmu04350	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhbb	Acvr1b_Acvr2a	Inhbb	Acvr1b|Acvr2a	CellChatDB.mouse	INHBB_ACVR1B_ACVR2A	ACTIVIN	Secreted Signaling	KEGG: mmu04350	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhbb	Acvr1b_Acvr2b	Inhbb	Acvr1b|Acvr2b	CellChatDB.mouse	INHBB_ACVR1B_ACVR2B	ACTIVIN	Secreted Signaling	KEGG: mmu04350	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhbb	Acvr1c_Acvr2a	Inhbb	Acvr1c|Acvr2a	CellChatDB.mouse	INHBB_ACVR1C_ACVR2A	ACTIVIN	Secreted Signaling	KEGG: mmu04350	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhbb	Acvr1c_Acvr2b	Inhbb	Acvr1c|Acvr2b	CellChatDB.mouse	INHBB_ACVR1C_ACVR2B	ACTIVIN	Secreted Signaling	KEGG: mmu04350	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhbc	Acvr1b_Acvr2a	Inhbc	Acvr1b|Acvr2a	CellChatDB.mouse	INHBC_ACVR1B_ACVR2A	ACTIVIN	Secreted Signaling	KEGG: mmu04350	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhbc	Acvr1b_Acvr2b	Inhbc	Acvr1b|Acvr2b	CellChatDB.mouse	INHBC_ACVR1B_ACVR2B	ACTIVIN	Secreted Signaling	KEGG: mmu04350	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhbc	Acvr1c_Acvr2a	Inhbc	Acvr1c|Acvr2a	CellChatDB.mouse	INHBC_ACVR1C_ACVR2A	ACTIVIN	Secreted Signaling	KEGG: mmu04350	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhbc	Acvr1c_Acvr2b	Inhbc	Acvr1c|Acvr2b	CellChatDB.mouse	INHBC_ACVR1C_ACVR2B	ACTIVIN	Secreted Signaling	KEGG: mmu04350	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhbe	Acvr1b_Acvr2a	Inhbe	Acvr1b|Acvr2a	CellChatDB.mouse	INHBE_ACVR1B_ACVR2A	ACTIVIN	Secreted Signaling	KEGG: mmu04350	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhbe	Acvr1b_Acvr2b	Inhbe	Acvr1b|Acvr2b	CellChatDB.mouse	INHBE_ACVR1B_ACVR2B	ACTIVIN	Secreted Signaling	KEGG: mmu04350	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhbe	Acvr1c_Acvr2a	Inhbe	Acvr1c|Acvr2a	CellChatDB.mouse	INHBE_ACVR1C_ACVR2A	ACTIVIN	Secreted Signaling	KEGG: mmu04350	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhbe	Acvr1c_Acvr2b	Inhbe	Acvr1c|Acvr2b	CellChatDB.mouse	INHBE_ACVR1C_ACVR2B	ACTIVIN	Secreted Signaling	KEGG: mmu04350	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhba_Inhbb	Acvr1b_Acvr2a	Inhba|Inhbb	Acvr1b|Acvr2a	CellChatDB.mouse	INHBABB_ACVR1B_ACVR2A	ACTIVIN	Secreted Signaling	PMID: 2457849; PMID: 22991378	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhba_Inhbb	Acvr1b_Acvr2b	Inhba|Inhbb	Acvr1b|Acvr2b	CellChatDB.mouse	INHBABB_ACVR1B_ACVR2B	ACTIVIN	Secreted Signaling	PMID: 2457849; PMID: 22991378	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhba_Inhbb	Acvr1c_Acvr2a	Inhba|Inhbb	Acvr1c|Acvr2a	CellChatDB.mouse	INHBABB_ACVR1C_ACVR2A	ACTIVIN	Secreted Signaling	PMID: 2457849; PMID: 22991378	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inhba_Inhbb	Acvr1c_Acvr2b	Inhba|Inhbb	Acvr1c|Acvr2b	CellChatDB.mouse	INHB_ACVR1C_ACVR2B	ACTIVIN	Secreted Signaling	PMID: 2457849; PMID: 22991378	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inha_Inhba	Acvr2a	Inha|Inhba	Acvr2a	CellChatDB.mouse	INHABA_ACVR2A	ACTIVIN	Secreted Signaling	PMID: 15027884	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Inha_Inhbb	Acvr2b	Inha|Inhbb	Acvr2b	CellChatDB.mouse	INHABB_ACVR2B	ACTIVIN	Secreted Signaling	PMID: 15027884	ACTIVIN inhibition receptor;ACTIVIN antagonist	CellChatDB v1	true
Wnt1	Fzd1_Lrp5	Wnt1	Fzd1|Lrp5	CellChatDB.mouse	WNT1_FZD1_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt1	Fzd10_Lrp5	Wnt1	Fzd10|Lrp5	CellChatDB.mouse	WNT1_FZD10_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt1	Fzd2_Lrp5	Wnt1	Fzd2|Lrp5	CellChatDB.mouse	WNT1_FZD2_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt1	Fzd3_Lrp5	Wnt1	Fzd3|Lrp5	CellChatDB.mouse	WNT1_FZD3_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt1	Fzd4_Lrp5	Wnt1	Fzd4|Lrp5	CellChatDB.mouse	WNT1_FZD4_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt1	Fzd5_Lrp5	Wnt1	Fzd5|Lrp5	CellChatDB.mouse	WNT1_FZD5_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt1	Fzd6_Lrp5	Wnt1	Fzd6|Lrp5	CellChatDB.mouse	WNT1_FZD6_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt1	Fzd7_Lrp5	Wnt1	Fzd7|Lrp5	CellChatDB.mouse	WNT1_FZD7_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt1	Fzd8_Lrp5	Wnt1	Fzd8|Lrp5	CellChatDB.mouse	WNT1_FZD8_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt1	Fzd9_Lrp5	Wnt1	Fzd9|Lrp5	CellChatDB.mouse	WNT1_FZD9_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10a	Fzd1_Lrp5	Wnt10a	Fzd1|Lrp5	CellChatDB.mouse	WNT10A_FZD1_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10a	Fzd10_Lrp5	Wnt10a	Fzd10|Lrp5	CellChatDB.mouse	WNT10A_FZD10_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10a	Fzd2_Lrp5	Wnt10a	Fzd2|Lrp5	CellChatDB.mouse	WNT10A_FZD2_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10a	Fzd3_Lrp5	Wnt10a	Fzd3|Lrp5	CellChatDB.mouse	WNT10A_FZD3_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10a	Fzd4_Lrp5	Wnt10a	Fzd4|Lrp5	CellChatDB.mouse	WNT10A_FZD4_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10a	Fzd5_Lrp5	Wnt10a	Fzd5|Lrp5	CellChatDB.mouse	WNT10A_FZD5_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10a	Fzd6_Lrp5	Wnt10a	Fzd6|Lrp5	CellChatDB.mouse	WNT10A_FZD6_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10a	Fzd7_Lrp5	Wnt10a	Fzd7|Lrp5	CellChatDB.mouse	WNT10A_FZD7_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10a	Fzd8_Lrp5	Wnt10a	Fzd8|Lrp5	CellChatDB.mouse	WNT10A_FZD8_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10a	Fzd9_Lrp5	Wnt10a	Fzd9|Lrp5	CellChatDB.mouse	WNT10A_FZD9_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10b	Fzd1_Lrp5	Wnt10b	Fzd1|Lrp5	CellChatDB.mouse	WNT10B_FZD1_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10b	Fzd10_Lrp5	Wnt10b	Fzd10|Lrp5	CellChatDB.mouse	WNT10B_FZD10_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10b	Fzd2_Lrp5	Wnt10b	Fzd2|Lrp5	CellChatDB.mouse	WNT10B_FZD2_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10b	Fzd3_Lrp5	Wnt10b	Fzd3|Lrp5	CellChatDB.mouse	WNT10B_FZD3_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10b	Fzd4_Lrp5	Wnt10b	Fzd4|Lrp5	CellChatDB.mouse	WNT10B_FZD4_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10b	Fzd5_Lrp5	Wnt10b	Fzd5|Lrp5	CellChatDB.mouse	WNT10B_FZD5_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10b	Fzd6_Lrp5	Wnt10b	Fzd6|Lrp5	CellChatDB.mouse	WNT10B_FZD6_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10b	Fzd7_Lrp5	Wnt10b	Fzd7|Lrp5	CellChatDB.mouse	WNT10B_FZD7_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10b	Fzd8_Lrp5	Wnt10b	Fzd8|Lrp5	CellChatDB.mouse	WNT10B_FZD8_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt10b	Fzd9_Lrp5	Wnt10b	Fzd9|Lrp5	CellChatDB.mouse	WNT10B_FZD9_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt16	Fzd1_Lrp5	Wnt16	Fzd1|Lrp5	CellChatDB.mouse	WNT16_FZD1_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt16	Fzd10_Lrp5	Wnt16	Fzd10|Lrp5	CellChatDB.mouse	WNT16_FZD10_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt16	Fzd2_Lrp5	Wnt16	Fzd2|Lrp5	CellChatDB.mouse	WNT16_FZD2_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt16	Fzd3_Lrp5	Wnt16	Fzd3|Lrp5	CellChatDB.mouse	WNT16_FZD3_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt16	Fzd4_Lrp5	Wnt16	Fzd4|Lrp5	CellChatDB.mouse	WNT16_FZD4_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt16	Fzd5_Lrp5	Wnt16	Fzd5|Lrp5	CellChatDB.mouse	WNT16_FZD5_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt16	Fzd6_Lrp5	Wnt16	Fzd6|Lrp5	CellChatDB.mouse	WNT16_FZD6_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt16	Fzd7_Lrp5	Wnt16	Fzd7|Lrp5	CellChatDB.mouse	WNT16_FZD7_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt16	Fzd8_Lrp5	Wnt16	Fzd8|Lrp5	CellChatDB.mouse	WNT16_FZD8_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt16	Fzd9_Lrp5	Wnt16	Fzd9|Lrp5	CellChatDB.mouse	WNT16_FZD9_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2	Fzd1_Lrp5	Wnt2	Fzd1|Lrp5	CellChatDB.mouse	WNT2_FZD1_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2	Fzd10_Lrp5	Wnt2	Fzd10|Lrp5	CellChatDB.mouse	WNT2_FZD10_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2	Fzd2_Lrp5	Wnt2	Fzd2|Lrp5	CellChatDB.mouse	WNT2_FZD2_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2	Fzd3_Lrp5	Wnt2	Fzd3|Lrp5	CellChatDB.mouse	WNT2_FZD3_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2	Fzd4_Lrp5	Wnt2	Fzd4|Lrp5	CellChatDB.mouse	WNT2_FZD4_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2	Fzd5_Lrp5	Wnt2	Fzd5|Lrp5	CellChatDB.mouse	WNT2_FZD5_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2	Fzd6_Lrp5	Wnt2	Fzd6|Lrp5	CellChatDB.mouse	WNT2_FZD6_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2	Fzd7_Lrp5	Wnt2	Fzd7|Lrp5	CellChatDB.mouse	WNT2_FZD7_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2	Fzd8_Lrp5	Wnt2	Fzd8|Lrp5	CellChatDB.mouse	WNT2_FZD8_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2	Fzd9_Lrp5	Wnt2	Fzd9|Lrp5	CellChatDB.mouse	WNT2_FZD9_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2b	Fzd1_Lrp5	Wnt2b	Fzd1|Lrp5	CellChatDB.mouse	WNT2B_FZD1_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2b	Fzd10_Lrp5	Wnt2b	Fzd10|Lrp5	CellChatDB.mouse	WNT2B_FZD10_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2b	Fzd2_Lrp5	Wnt2b	Fzd2|Lrp5	CellChatDB.mouse	WNT2B_FZD2_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2b	Fzd3_Lrp5	Wnt2b	Fzd3|Lrp5	CellChatDB.mouse	WNT2B_FZD3_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2b	Fzd4_Lrp5	Wnt2b	Fzd4|Lrp5	CellChatDB.mouse	WNT2B_FZD4_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2b	Fzd5_Lrp5	Wnt2b	Fzd5|Lrp5	CellChatDB.mouse	WNT2B_FZD5_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2b	Fzd6_Lrp5	Wnt2b	Fzd6|Lrp5	CellChatDB.mouse	WNT2B_FZD6_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2b	Fzd7_Lrp5	Wnt2b	Fzd7|Lrp5	CellChatDB.mouse	WNT2B_FZD7_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2b	Fzd8_Lrp5	Wnt2b	Fzd8|Lrp5	CellChatDB.mouse	WNT2B_FZD8_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt2b	Fzd9_Lrp5	Wnt2b	Fzd9|Lrp5	CellChatDB.mouse	WNT2B_FZD9_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt3	Fzd1_Lrp5	Wnt3	Fzd1|Lrp5	CellChatDB.mouse	WNT3_FZD1_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt3	Fzd10_Lrp5	Wnt3	Fzd10|Lrp5	CellChatDB.mouse	WNT3_FZD10_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt3	Fzd2_Lrp5	Wnt3	Fzd2|Lrp5	CellChatDB.mouse	WNT3_FZD2_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt3	Fzd3_Lrp5	Wnt3	Fzd3|Lrp5	CellChatDB.mouse	WNT3_FZD3_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
Wnt3	Fzd4_Lrp5	Wnt3	Fzd4|Lrp5	CellChatDB.mouse	WNT3_FZD4_LRP5	WNT	Secreted Signaling	KEGG: mmu04310; PMID: 23209147	WNT activation receptor;WNT inhibition receptor;WNT agonist;WNT antagonist	CellChatDB v1	true
