route_evidence_id	route_status	route_tier	path_expression	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_queue_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope
ROUTE:00032	retained_evidence_route	downstream_claim_unresolved_topology	????>????>????>????>????	downstream_claim	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_mapped																				NKR-P1C-FcRgamma-activating-receptor-assembly	module21b_downstream_claim	unresolved_downstream_claim	M21B-EVID-001887	M21B-DOWNSTREAM:02560	M21B-DOWNSTREAM-EVID:003930	topology_unresolved_pending_manual_curation	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02560	mechanism_evidence_v1	supports	not_evaluated	unresolved	unknown	mouse; rat	Mouse CTLL-2/NK1.1-positive T cells, rat NK cells and IL-2-expanded mouse NK cells; surface biotinylation, immunoprecipitation, FcRgamma-deficient NK cells and NKR-P1 cross-linking with cytotoxicity/IFN-gamma readouts	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:00033	retained_evidence_route	downstream_claim_unresolved_topology	????>????>????>????>????	downstream_claim	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_mapped																				CD229-Y470EKL-AP2-endocytosis	module21b_downstream_claim	unresolved_downstream_claim	M21B-EVID-002049	M21B-DOWNSTREAM:02561	M21B-DOWNSTREAM-EVID:003931	topology_unresolved_pending_manual_curation	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02561	mechanism_evidence_v1	supports	not_evaluated	unresolved	unknown	human	Human CD229 cytoplasmic-tail mutants, yeast two-hybrid/co-immunoprecipitation with AP-2 mu2, Jurkat and B-cell lines, antibody-ligation and receptor-internalization assays	extracellular ligand to plasma-membrane receptor or receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:00034	retained_evidence_route	downstream_claim_unresolved_topology	????>????>????>????>????	downstream_claim	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_mapped																				LHFPL4-NLGN2-GABAergic-postsynapse	module21b_downstream_claim	unresolved_downstream_claim	M21B-EVID-002359	M21B-DOWNSTREAM:02598	M21B-DOWNSTREAM-EVID:003968	topology_unresolved_pending_manual_curation	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02598	mechanism_evidence_v1	supports	not_evaluated	unresolved	unknown	mouse; Xenopus	Mouse brain and cerebellar/hippocampal tissue, primary hippocampal neurons and recombinant Xenopus oocyte/heterologous receptor systems; co-immunoprecipitation, native-complex BN-PAGE, reconstitution, knockout/knockdown and inhibitory-current assays	transmembrane accessory protein to postsynaptic adhesion/receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:00035	retained_evidence_route	downstream_claim_unresolved_topology	????>????>????>????>????	downstream_claim	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_mapped																				LHFPL4-GABRA1-GABAergic-postsynapse	module21b_downstream_claim	unresolved_downstream_claim	M21B-EVID-002360	M21B-DOWNSTREAM:02599	M21B-DOWNSTREAM-EVID:003969	topology_unresolved_pending_manual_curation	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02599	mechanism_evidence_v1	supports	not_evaluated	unresolved	unknown	mouse; Xenopus	Mouse brain and cerebellar/hippocampal tissue, primary hippocampal neurons and recombinant Xenopus oocyte/heterologous receptor systems; alpha1-containing receptor immunoprecipitation, BN-PAGE, receptor reconstitution, LHFPL4 loss/knockdown and synaptic clustering/electrophysiology assays	transmembrane accessory protein to GABA-A receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:00036	retained_evidence_route	downstream_claim_unresolved_topology	????>????>????>????>????	downstream_claim	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_mapped																				SHISA7-GABRA1-GABAergic-postsynapse	module21b_downstream_claim	unresolved_downstream_claim	M21B-EVID-002361	M21B-DOWNSTREAM:02600	M21B-DOWNSTREAM-EVID:003970	topology_unresolved_pending_manual_curation	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02600	mechanism_evidence_v1	supports	not_evaluated	unresolved	unknown	mouse	HEK cells co-expressing Shisa7 and alpha1-containing receptors, mouse hippocampal lysates and Shisa7 knockout/sgRNA hippocampal neurons; co-immunoprecipitation, interaction-domain mutagenesis, surface receptor quantification, immunogold labeling and inhibitory-current/benzodiazepine assays	transmembrane accessory protein to GABA-A receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:00037	retained_evidence_route	downstream_claim_unresolved_topology	????>????>????>????>????	downstream_claim	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_mapped																				SHISA7-GABRA2-GABAergic-postsynapse	module21b_downstream_claim	unresolved_downstream_claim	M21B-EVID-002362	M21B-DOWNSTREAM:02601	M21B-DOWNSTREAM-EVID:003971	topology_unresolved_pending_manual_curation	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02601	mechanism_evidence_v1	supports	not_evaluated	unresolved	unknown	mouse	HEK cells co-expressing Shisa7 and alpha2-containing receptors, mouse hippocampal lysates and cultured hippocampal neurons; co-immunoprecipitation, N-terminal deletion mapping, surface receptor and whole-cell GABA-current assays	transmembrane accessory protein to GABA-A receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:00038	retained_evidence_route	downstream_claim_unresolved_topology	????>????>????>????>????	downstream_claim	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_mapped																				CLPTM1-GABRG2-GABAergic-trafficking	module21b_downstream_claim	unresolved_downstream_claim	M21B-EVID-002364	M21B-DOWNSTREAM:02602	M21B-DOWNSTREAM-EVID:003972	topology_unresolved_pending_manual_curation	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02602	mechanism_evidence_v1	supports	not_evaluated	unresolved	unknown	mouse	Tagged gamma2 GABA-A receptor affinity purification/proteomics from mouse brain, mouse neuronal and brain tissue, HEK heterologous receptor systems and cultured neurons; co-immunoprecipitation, surface receptor assays, CLPTM1 overexpression/knockdown/knockout and inhibitory-current/synaptic-scaling measurements	transmembrane accessory protein to GABA-A receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:00039	retained_evidence_route	downstream_claim_unresolved_topology	????>????>????>????>????	downstream_claim	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_mapped																				AP2M1-GABRG2-YECL-endocytosis	module21b_downstream_claim	unresolved_downstream_claim	M21B-EVID-002392	M21B-DOWNSTREAM:02614	M21B-DOWNSTREAM-EVID:003984	topology_unresolved_pending_manual_curation	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02614	mechanism_evidence_v1	supports	not_evaluated	unresolved	unknown	as stated in primary model/assay	Purified gamma2 intracellular-domain peptides and recombinant mu2-AP2, biochemical binding and structural assays, cultured neurons and whole-cell patch-clamp competition experiments	intracellular trafficking/scaffold protein to inhibitory receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:00040	retained_evidence_route	downstream_claim_unresolved_topology	????>????>????>????>????	downstream_claim	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_mapped																				KIF5-GPHN-GlyR-transport	module21b_downstream_claim	unresolved_downstream_claim	M21B-EVID-002400	M21B-DOWNSTREAM:02618	M21B-DOWNSTREAM-EVID:003988	topology_unresolved_pending_manual_curation	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02618	mechanism_evidence_v1	supports	not_evaluated	unresolved	unknown	rat	Rat brain vesicle-enriched fractions and cultured hippocampal neurons; co-immunoprecipitation of KIF5/gephyrin/GlyR, KIF5-blocking antibody and knockdown experiments, live transport and neurite-targeting assays	intracellular trafficking/scaffold protein to inhibitory receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:00041	retained_evidence_route	downstream_claim_unresolved_topology	????>????>????>????>????	downstream_claim	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_mapped																				JAKMIP1-GABBR1-cytoskeletal-transport	module21b_downstream_claim	unresolved_downstream_claim	M21B-EVID-002407	M21B-DOWNSTREAM:02625	M21B-DOWNSTREAM-EVID:003995	topology_unresolved_pending_manual_curation	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02625	mechanism_evidence_v1	supports	not_evaluated	unresolved	unknown	mouse; rat	Rat and mouse brain/hippocampal-neuron systems, transfected cells and recombinant cytoskeletal interaction assays; co-immunoprecipitation, microscopy, live-cell transport, microtubule disruption and receptor-transport perturbation	intracellular cytoskeletal adaptor to GABA-B receptor subunit	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:00042	retained_evidence_route	downstream_claim_unresolved_topology	????>????>????>????>????	downstream_claim	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_mapped																				RGS7-GABAB-GIRK-regulation	module21b_downstream_claim	unresolved_downstream_claim	M21B-EVID-002415	M21B-DOWNSTREAM:02627	M21B-DOWNSTREAM-EVID:003997	topology_unresolved_pending_manual_curation	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02627	mechanism_evidence_v1	supports	not_evaluated	unresolved	unknown	mouse; rat	Mouse and rat hippocampal neurons, recombinant GABA-B/GIRK/RGS7-Gβ5 cell systems and brain slices; co-immunoprecipitation, immunoelectron microscopy and whole-cell electrophysiology of receptor-mediated GIRK-current deactivation	intracellular RGS/G-protein-regulator complex to GABA-B receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:00043	retained_evidence_route	downstream_claim_unresolved_topology	????>????>????>????>????	downstream_claim	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_mapped																				GRK4-GABAB-agonist-desensitization	module21b_downstream_claim	unresolved_downstream_claim	M21B-EVID-002426	M21B-DOWNSTREAM:02629	M21B-DOWNSTREAM-EVID:003999	topology_unresolved_pending_manual_curation	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02629	mechanism_evidence_v1	supports	not_evaluated	unresolved	unknown	rat	Rat cerebellar granule neurons and HEK293 cells expressing GABA-B receptors with GRK4 or GRK4 mutants; agonist-promoted desensitization, GRK4 knockdown/overexpression and kinase-domain deletion assays	intracellular GPCR heterodimer–desensitization-factor association	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:00044	retained_evidence_route	downstream_claim_unresolved_topology	????>????>????>????>????	downstream_claim	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_mapped																				CNIH3-GluA2-AMPA-receptor-complex	module21b_downstream_claim	unresolved_downstream_claim	M21B-EVID-002439	M21B-DOWNSTREAM:02632	M21B-DOWNSTREAM-EVID:004002	topology_unresolved_pending_manual_curation	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02632	mechanism_evidence_v1	supports	not_evaluated	unresolved	unknown	as stated in primary model/assay	Purified recombinant CNIH3 and tetrameric AMPA-receptor complexes, receptor-expressing cells and mutational interaction systems; cryo-EM, peptide arrays, mutagenesis, co-purification and receptor-function assays	transmembrane auxiliary protein to ionotropic glutamate receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
ROUTE:00045	retained_evidence_route	downstream_claim_unresolved_topology	????>????>????>????>????	downstream_claim	ligand_receptor_pair|receptor|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_mapped																				NETO1-GluK2-kainate-receptor-auxiliary-complex	module21b_downstream_claim	unresolved_downstream_claim	M21B-EVID-002440	M21B-DOWNSTREAM:02633	M21B-DOWNSTREAM-EVID:004003	topology_unresolved_pending_manual_curation	not_asserted	evidence_route_not_causal	M21B-DOWNSTREAM:02633	mechanism_evidence_v1	supports	not_evaluated	unresolved	unknown	mouse; rat	Rat and mouse hippocampal neurons, brain/PSD fractions and heterologous kainate-receptor systems; co-immunoprecipitation, CUB-domain deletion, receptor abundance, transmission and Neto1-null functional assays	transmembrane auxiliary protein to ionotropic glutamate receptor complex	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded	not_reported	unknown	direct_edge
