boundary_id	source_a_evidence_id	source_a_edge_ids	boundary_type	source_locator	species_support	source_scope	summary	limitations
M20B-BOUNDARY-000528	M20A-CELLCHAT-REMAINING-0528	M20B-E000528	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays. Independent non-LR audit restored this as low-evidence LR: GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A4B3G2 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-000529	M20A-CELLCHAT-REMAINING-0529	M20B-E000529	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays. Independent non-LR audit restored this as low-evidence LR: GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A5B3G2 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-000530	M20A-CELLCHAT-REMAINING-0530	M20B-E000530	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays. Independent non-LR audit restored this as low-evidence LR: GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A6B3D receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-000531	M20A-CELLCHAT-REMAINING-0531	M20B-E000531	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays. Independent non-LR audit restored this as low-evidence LR: GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A6B3G2 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-000532	M20A-CELLCHAT-REMAINING-0532	M20B-E000532	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays. Independent non-LR audit restored this as low-evidence LR: GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABBR1 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-000533	M20A-CELLCHAT-REMAINING-0533	M20B-E000533	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays. Independent non-LR audit restored this as low-evidence LR: GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABBR2 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-000534	M20A-CELLCHAT-REMAINING-0534	M20B-E000534	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays. Independent non-LR audit restored this as low-evidence LR: GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A1B2 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-000535	M20A-CELLCHAT-REMAINING-0535	M20B-E000535	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays. Independent non-LR audit restored this as low-evidence LR: GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A1B2D receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-000536	M20A-CELLCHAT-REMAINING-0536	M20B-E000536	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays. Independent non-LR audit restored this as low-evidence LR: GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A1B2G2 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-000537	M20A-CELLCHAT-REMAINING-0537	M20B-E000537	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays. Independent non-LR audit restored this as low-evidence LR: GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A1B3 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
M20B-BOUNDARY-000538	M20A-CELLCHAT-REMAINING-0538	M20B-E000538	low_evidence	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	mouse	negative_evidence	Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Expanded CellChat search verdict=needs_manual_review. Focused manual re-review final disposition=non_ligand_receptor: The submitted ligand token combines GABA with GAD and vesicular/transporter gene symbols; it is not the exact ligand entity used in GABA receptor assays. Independent non-LR audit restored this as low-evidence LR: GAD1 synthesizes mature GABA and SLC32A1 or SLC6A transporters handle vesicular storage/reuptake. GABA directly gates GABR_A1B3G2 receptor assemblies; GABAB1/2 form the obligate metabotropic heterodimer and GABA-A subunits form pentameric channels. The restored relationship is mature GABA to the receptor complex, not the enzyme/transporter composite.	Retained from frozen Module 20A classification; not exportable as a supported B-layer edge.
