external_regulon_id	external_record_key	target_normalized_symbol	target_normalized_symbol_key	membership_basis	regulatory_effect	membership_status	confidence_tier	export_priority
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005326:6294feed3eff	PTPRM	ptprm	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005327:c4d687ea185c	QSOX1	qsox1	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005329:a817038cdbfa	RBMX	rbmx	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005330:52526d977e52	RBPMS	rbpms	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005331:fd593ee1b9b7	SMARCA2	smarca2	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005332:7bb98c55c31c	SOX4	sox4	inferred_regulatory	repressing_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005333:c54f2a1bdee2	STK39	stk39	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005334:4b71cd90a4cc	SUSD6	susd6	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005335:b16672ac6bfe	THRA	thra	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005336:3cfd2d31017a	TNFRSF1A	tnfrsf1a	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005337:4817fda73271	UBE2D3	ube2d3	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005338:3a29a8149be3	VAPA	vapa	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005339:994fd581399b	XPA	xpa	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005340:d327a4df7a99	ZFHX4	zfhx4	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005609:bb282e457a74	ATM	atm	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005639:87f1efa901fa	AHSG	ahsg	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005694:c25932e24786	KDM4B	kdm4b	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005839:13b0c400a04e	ZMIZ1	zmiz1	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005856:19968ff9f925	MMP13	mmp13	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005889:f9bb3513087d	PIN1	pin1	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005942:0dba910ecf5f	MYLK	mylk	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006008:ec1100a56f0c	RUNX1	runx1	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006115:cb8302cfa4b6	HES1	hes1	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006177:dec22ccd0bbb	NFIB	nfib	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006271:58f2ad3cb8f9	KCNH2	kcnh2	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006290:c1fae5448ba7	APPBP2	appbp2	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006456:017fc4c35635	ACAD10	acad10	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006457:1f47b433371b	ALPG	alpg	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006458:114ce8e99981	AP2M1	ap2m1	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006459:54f3ef0e5de7	BANF1	banf1	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006460:b8a21adebf84	CD4	cd4	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006461:dda4a5824d23	COASY	coasy	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006462:8a816144081f	CPT2	cpt2	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006463:583e2ffb45a9	CYCS	cycs	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006464:5945dc4c3b9d	EIF3I	eif3i	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006465:44d28de7f8f4	ESRRA	esrra	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006466:15810958198e	GNL1	gnl1	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006467:1fce7d5354bd	HLA-E	hla-e	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006468:38df37ef12e3	IFI35	ifi35	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006469:fcefb25007d5	IL1R1	il1r1	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006470:863d3e2da30c	NPAT	npat	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006471:cf90c5f04623	ORM2	orm2	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006472:bff09ab059f9	PEX6	pex6	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006473:1b3756ad1ba3	PNPLA4	pnpla4	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006474:95b4314d5f8e	PPP2R5D	ppp2r5d	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006475:8c8ba4e67c1d	PRAME	prame	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006476:e17d5b840715	RNASE4	rnase4	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006477:cc860118d3b9	SDF2	sdf2	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006478:230a300347e2	SERPINI1	serpini1	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006479:66ffe6e77e36	SLC25A11	slc25a11	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006480:9c5844f82abd	STXBP2	stxbp2	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006481:5cb052b50c23	SUOX	suox	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006482:f644b686b16b	TESK1	tesk1	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006483:cb4426d41729	ZCCHC9	zcchc9	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006484:6e12cf42cee0	ZNF559	znf559	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007098:8176976d2dea	AKAP13	akap13	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007099:396e7920f14f	BABAM2	babam2	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007100:615820c6a3a8	CUX2	cux2	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007101:c3bc0be8ac4d	DLG2	dlg2	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007102:1c66366b8db8	EEF1AKMT3	eef1akmt3	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007103:144bd9973a7e	H2BC21	h2bc21	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007104:5a6503490448	ITPR2	itpr2	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007105:8a4fadcf39e3	ITSN1	itsn1	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007106:484a812db193	LARS2	lars2	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007107:9e945edeadc7	NEDD9	nedd9	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007108:36a46230dd40	PRLR	prlr	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007109:5db3ad0b654e	SPIDR	spidr	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007110:8d756a3a9127	ST3GAL1	st3gal1	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007111:20df32a4c1db	TG	tg	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007112:6c7d5761f91b	TPRG1	tprg1	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ar	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007113:9596cb36bb89	ZNF407	znf407	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|arid3a	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006496:af1b824a3c03	IGHV1-69	ighv1-69	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|arid3a	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006497:9558457d7973	IGHV3-23	ighv3-23	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|arnt	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000023:9328543b7c40	CYP1B1	cyp1b1	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|arnt	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000093:306d9b3dda4c	EPO	epo	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|arnt	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000405:48701d94a441	VEGFA	vegfa	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|arnt	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003284:173be357a0ff	UGT1A6	ugt1a6	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|arnt	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003947:40e873f70d5c	BHLHE40	bhlhe40	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|arnt	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003949:59df74c44a9f	ESR1	esr1	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|arnt	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005612:8e1b223d64ae	LDHA	ldha	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|arnt	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:007114:9476bcce4baf	ANGPT1	angpt1	inferred_regulatory	unknown	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|ascl1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003285:2055a6005953	PCSK6	pcsk6	inferred_regulatory	repressing_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|atf1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000041:948f14c31b21	CFTR	cftr	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|atf1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000299:35545ff800ea	IL10	il10	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|atf1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000326:696d1181dd1b	TGFB2	tgfb2	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|atf1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000595:720bc9efebd9	CGA	cga	inferred_regulatory	activating_target	candidate	uncertain	exclude
OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|atf1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000644:e2c791a15d58	TH	th	inferred_regulatory	activating_target	candidate	uncertain	exclude
