mapping_id	source_registry	source_version	species_context	identity_role	source_symbol	normalized_symbol	normalized_symbol_key	identity_decision	identity_reason	mscidblit_entity_id	frozen_entity_match_status	frozen_canonical_name	frozen_gene_symbol	frozen_organism_scope	frozen_tf_role_present	frozen_target_role_present
117	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ADORA1	ADORA1	adora1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	11252	mapped_unique	Adora1	Adora1	\N	f	f
118	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ADORA2A	ADORA2A	adora2a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	11253	mapped_unique	Adora2a	Adora2a	\N	f	f
119	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ADORA2B	ADORA2B	adora2b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	11254	mapped_unique	Adora2b	Adora2b	\N	f	f
120	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ADRA1A	ADRA1A	adra1a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
121	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ADRA2B	ADRA2B	adra2b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
122	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ADRB1	ADRB1	adrb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
123	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ADRB2	ADRB2	adrb2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
124	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ADRB3	ADRB3	adrb3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
125	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AEBP1	AEBP1	aebp1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
126	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AEBP2	AEBP2	aebp2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
127	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AEN	AEN	aen	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
128	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AFAP1	AFAP1	afap1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
129	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AFDN	AFDN	afdn	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
130	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AFF1	AFF1	aff1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
131	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AFF3	AFF3	aff3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
132	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AFG1L	AFG1L	afg1l	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
133	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AFP	AFP	afp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
134	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGAP1	AGAP1	agap1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
135	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGAP3	AGAP3	agap3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
136	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGER	AGER	ager	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
137	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGFG2	AGFG2	agfg2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
138	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGGF1	AGGF1	aggf1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
139	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGPAT2	AGPAT2	agpat2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
140	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGPAT3	AGPAT3	agpat3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
141	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGPAT5	AGPAT5	agpat5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
142	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGR2	AGR2	agr2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
143	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGRN	AGRN	agrn	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	11258	mapped_unique	Agrn	Agrn	\N	f	f
144	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGRP	AGRP	agrp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	11259	mapped_unique	Agrp	Agrp	\N	f	f
145	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGT	AGT	agt	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
146	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGTR1	AGTR1	agtr1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
147	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGXT	AGXT	agxt	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
148	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHCY	AHCY	ahcy	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
149	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHCYL1	AHCYL1	ahcyl1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
150	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHCYL2	AHCYL2	ahcyl2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
151	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHDC1	AHDC1	ahdc1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
152	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHI1	AHI1	ahi1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
153	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHNAK	AHNAK	ahnak	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
154	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHR	AHR	ahr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
155	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHRR	AHRR	ahrr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
156	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHSG	AHSG	ahsg	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	11261	mapped_unique	Ahsg	Ahsg	\N	f	f
157	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AIDA	AIDA	aida	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
158	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AIF1	AIF1	aif1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
159	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AIFM2	AIFM2	aifm2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
160	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AIG1	AIG1	aig1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
161	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AIM2	AIM2	aim2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
162	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AIMP2	AIMP2	aimp2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
163	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AJAP1	AJAP1	ajap1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
164	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AK2	AK2	ak2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
165	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AK3	AK3	ak3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
166	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AK4	AK4	ak4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
167	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AK5	AK5	ak5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
168	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AK9	AK9	ak9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
169	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKAP1	AKAP1	akap1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
170	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKAP13	AKAP13	akap13	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
171	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKAP6	AKAP6	akap6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
172	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKAP9	AKAP9	akap9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
173	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKNA	AKNA	akna	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
174	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKR1A1	AKR1A1	akr1a1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
175	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKR1B1	AKR1B1	akr1b1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
176	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKR1C3	AKR1C3	akr1c3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
177	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKR1C4	AKR1C4	akr1c4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
178	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKR7A2	AKR7A2	akr7a2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
179	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKT1	AKT1	akt1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
180	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKT2	AKT2	akt2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
181	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALAD	ALAD	alad	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
182	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALAS1	ALAS1	alas1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
183	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALAS2	ALAS2	alas2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
184	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALB	ALB	alb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	11262	mapped_unique	Alb	Alb	\N	f	f
185	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALCAM	ALCAM	alcam	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	11263	mapped_unique	Alcam	Alcam	\N	f	f
186	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH1A1	ALDH1A1	aldh1a1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
187	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH1A2	ALDH1A2	aldh1a2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
188	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH1A3	ALDH1A3	aldh1a3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
189	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH2	ALDH2	aldh2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
190	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH3A2	ALDH3A2	aldh3a2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
191	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH5A1	ALDH5A1	aldh5a1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
192	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH6A1	ALDH6A1	aldh6a1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
193	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH9A1	ALDH9A1	aldh9a1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
194	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDOA	ALDOA	aldoa	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
195	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDOB	ALDOB	aldob	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
196	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALG5	ALG5	alg5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
197	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALK	ALK	alk	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	11264	mapped_unique	Alk	Alk	\N	f	f
198	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALOX12	ALOX12	alox12	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
199	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALOX15	ALOX15	alox15	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
200	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALOX15B	ALOX15B	alox15b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
201	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALOX5	ALOX5	alox5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
202	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALOX5AP	ALOX5AP	alox5ap	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
203	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALPG	ALPG	alpg	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
204	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALPI	ALPI	alpi	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
205	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALPL	ALPL	alpl	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
206	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMBRA1	AMBRA1	ambra1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
207	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMD1	AMD1	amd1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
208	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMH	AMH	amh	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	11269	mapped_unique	Amh	Amh	\N	f	f
209	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMHR2	AMHR2	amhr2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
210	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMOTL1	AMOTL1	amotl1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
211	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMOTL2	AMOTL2	amotl2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
212	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMPD2	AMPD2	ampd2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
213	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMPD3	AMPD3	ampd3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
214	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMZ1	AMZ1	amz1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
215	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANAPC10	ANAPC10	anapc10	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
216	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANAPC15	ANAPC15	anapc15	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
217	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANAPC5	ANAPC5	anapc5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
