source_registry	source_version	species_context	identity_role	source_symbol	normalized_symbol	normalized_symbol_key	identity_decision	identity_reason	mscidblit_entity_id	frozen_entity_match_status
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGR2	AGR2	agr2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGRN	AGRN	agrn	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGRP	AGRP	agrp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGT	AGT	agt	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGTR1	AGTR1	agtr1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AGXT	AGXT	agxt	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHCY	AHCY	ahcy	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHCYL1	AHCYL1	ahcyl1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHCYL2	AHCYL2	ahcyl2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHDC1	AHDC1	ahdc1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHI1	AHI1	ahi1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHNAK	AHNAK	ahnak	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHR	AHR	ahr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHRR	AHRR	ahrr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AHSG	AHSG	ahsg	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AIDA	AIDA	aida	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AIF1	AIF1	aif1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AIFM2	AIFM2	aifm2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AIG1	AIG1	aig1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AIM2	AIM2	aim2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AIMP2	AIMP2	aimp2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AJAP1	AJAP1	ajap1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AK2	AK2	ak2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AK3	AK3	ak3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AK4	AK4	ak4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AK5	AK5	ak5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AK9	AK9	ak9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKAP1	AKAP1	akap1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKAP13	AKAP13	akap13	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKAP6	AKAP6	akap6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKAP9	AKAP9	akap9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKNA	AKNA	akna	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKR1A1	AKR1A1	akr1a1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKR1B1	AKR1B1	akr1b1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKR1C3	AKR1C3	akr1c3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKR1C4	AKR1C4	akr1c4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKR7A2	AKR7A2	akr7a2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKT1	AKT1	akt1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AKT2	AKT2	akt2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALAD	ALAD	alad	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALAS1	ALAS1	alas1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALAS2	ALAS2	alas2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALB	ALB	alb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALCAM	ALCAM	alcam	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH1A1	ALDH1A1	aldh1a1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH1A2	ALDH1A2	aldh1a2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH1A3	ALDH1A3	aldh1a3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH2	ALDH2	aldh2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH3A2	ALDH3A2	aldh3a2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH5A1	ALDH5A1	aldh5a1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH6A1	ALDH6A1	aldh6a1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDH9A1	ALDH9A1	aldh9a1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDOA	ALDOA	aldoa	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALDOB	ALDOB	aldob	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALG5	ALG5	alg5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALK	ALK	alk	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALOX12	ALOX12	alox12	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALOX15	ALOX15	alox15	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALOX15B	ALOX15B	alox15b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALOX5	ALOX5	alox5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALOX5AP	ALOX5AP	alox5ap	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALPG	ALPG	alpg	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALPI	ALPI	alpi	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ALPL	ALPL	alpl	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMBRA1	AMBRA1	ambra1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMD1	AMD1	amd1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMH	AMH	amh	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMHR2	AMHR2	amhr2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMOTL1	AMOTL1	amotl1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMOTL2	AMOTL2	amotl2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMPD2	AMPD2	ampd2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMPD3	AMPD3	ampd3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	AMZ1	AMZ1	amz1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANAPC10	ANAPC10	anapc10	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANAPC15	ANAPC15	anapc15	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANAPC5	ANAPC5	anapc5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANG	ANG	ang	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANGPT1	ANGPT1	angpt1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANGPT2	ANGPT2	angpt2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANGPTL4	ANGPTL4	angptl4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANK1	ANK1	ank1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANK3	ANK3	ank3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANKFN1	ANKFN1	ankfn1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANKH	ANKH	ankh	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANKRD1	ANKRD1	ankrd1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANKRD11	ANKRD11	ankrd11	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANKRD16	ANKRD16	ankrd16	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANKRD28	ANKRD28	ankrd28	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANKRD37	ANKRD37	ankrd37	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANKRD44	ANKRD44	ankrd44	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANKRD46	ANKRD46	ankrd46	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANKRD50	ANKRD50	ankrd50	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANKRD6	ANKRD6	ankrd6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANKS1A	ANKS1A	anks1a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANKS1B	ANKS1B	anks1b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANLN	ANLN	anln	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANO1	ANO1	ano1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANO10	ANO10	ano10	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANO2	ANO2	ano2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANO6	ANO6	ano6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANO7	ANO7	ano7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANP32A	ANP32A	anp32a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANP32B	ANP32B	anp32b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANPEP	ANPEP	anpep	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANTKMT	ANTKMT	antkmt	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANTXR1	ANTXR1	antxr1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANTXR2	ANTXR2	antxr2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANXA1	ANXA1	anxa1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	human	target	ANXA2	ANXA2	anxa2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
