review_priority_rank	review_priority_score	ligand_label	receptor_label	route_record_count	unique_evidence_id_count	output_annotated_route_count	tf_annotated_route_count	intracellular_annotated_route_count	missing_intracellular_count	missing_tf_count	route_tiers	selection_note
98	192	EmCRT/Echinococcus multilocularis calreticulin	MBL/mannan-binding lectin	13	6	7	0	11	2	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
99	192	Mfge8	Pdgfrb	13	7	6	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:6;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
100	192	PDGFB	PDGFRA+PDGFRB	13	7	6	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:6;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
101	192	PDGFB/PDGF-BB	PDGFRB receptor dimer	13	7	6	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:6;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
102	192	PDGFC/PDGF-CC	PDGFRA:PDGFRB receptor heterodimer	13	7	6	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:6;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
103	192	PDGFD/PDGF-DD	PDGFRB receptor dimer	13	7	6	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:6;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
104	190	EPO	EPOR	13	7	6	0	11	2	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:6;ligand_receptor_intracellular_output_missing_tf:5;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
105	188	TcCRT/Trypanosoma cruzi calreticulin	MBL/mannan-binding lectin	13	6	6	0	11	2	13	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
106	180	Gas6	Mertk	12	5	7	0	11	1	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
107	180	Lpd/Pseudomonas aeruginosa dihydrolipoamide dehydrogenase	CLU/Clusterin (ApoJ)	12	4	8	0	10	2	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:7;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
108	180	MSR1/SR-A/CD204	MERTK	12	5	7	0	11	1	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
109	180	Pros1	Mertk	12	5	7	0	11	1	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
110	179	IL26	IL20RA:IL10RB receptor complex	10	10	8	9	0	10	1	ligand_receptor_entry_only:1;ligand_receptor_tf_annotation_missing_intracellular_and_output:1;ligand_receptor_tf_output_annotation_missing_intracellular:2;ligand_receptor_tf_target_missing_intracellular:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
111	178	Endostatin/COL18A1 fragment	KDR/VEGFR2	12	4	8	0	9	3	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
112	178	GREM1/gremlin	KDR/VEGFR2	12	4	8	0	9	3	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
113	178	SEMA3E	PLXND1/PlexinD1:NRP1/Neuropilin-1:VEGFR2/KDR receptor complex	12	4	8	0	9	3	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
114	178	Sapt1/Candida tropicalis secreted aspartyl protease-1	MBL/mannan-binding lectin	12	6	6	0	11	1	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
115	178	TSLPI/Ixodes scapularis tick salivary lectin pathway inhibitor	MBL/mannan-binding lectin	12	6	6	0	11	1	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
116	178	VEGFC/VEGF-C	KDR/VEGFR2	12	4	8	0	9	3	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
117	178	VEGFD/VEGF-D	KDR/VEGFR2	12	4	8	0	9	3	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
118	176	Epo	Epor	12	7	5	0	11	1	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:6;ligand_receptor_intracellular_output_missing_tf:5	Workflow prioritization only; mSCS determines route plausibility and confidence.
119	174	LAMP1/LAMP-1	SELE/E-selectin	12	5	7	0	8	4	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
120	164	Endorepellin/perlecan domain V	KDR/VEGFR2	11	4	7	0	9	2	11	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
121	164	Galectin-3/LGALS3	KDR/VEGFR2	11	4	7	0	9	2	11	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
122	164	VEGF165/VEGFA isoform	NRP1:KDR receptor complex	11	4	7	0	9	2	11	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
123	164	VEGFA165/VEGF165	SDC2/syndecan-2:VEGFR2	11	4	7	0	9	2	11	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
124	162	CDH3/P-cadherin	CDH1/E-cadherin	11	5	6	0	9	2	11	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:5;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
125	162	IL4	IL4RA:IL13RA1 receptor complex	9	10	7	8	0	9	1	ligand_receptor_entry_only:1;ligand_receptor_tf_annotation_missing_intracellular_and_output:1;ligand_receptor_tf_output_annotation_missing_intracellular:1;ligand_receptor_tf_target_missing_intracellular:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
126	160	EPN1/epsin-1	KDR/VEGFR2	11	4	6	0	9	2	11	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
127	160	EPN2/epsin-2	KDR/VEGFR2	11	4	6	0	9	2	11	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
128	160	IL31	IL31RA:OSMRbeta receptor complex	9	10	8	6	0	9	3	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_tf_target_missing_intracellular:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
129	160	MUC1/underglycosylated MUC1	SELE/E-selectin	11	5	6	0	8	3	11	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
130	160	SARS-CoV-2 spike/RBD	CNTN1/contactin-1	11	6	5	0	9	2	11	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
131	160	SFTPD/surfactant protein D	SIRPA/SIRPalpha	11	5	6	0	8	3	11	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
132	160	TNR/tenascin-R	CNTN1/contactin-1	11	6	5	0	9	2	11	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
133	158	PACSIN1/SYNDAPIN1	SLC12A5/KCC2	11	8	3	0	10	1	11	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:7;ligand_receptor_intracellular_output_missing_tf:3	Workflow prioritization only; mSCS determines route plausibility and confidence.
134	156	CS-E	CNTN1/contactin-1	11	6	4	0	9	2	11	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:4	Workflow prioritization only; mSCS determines route plausibility and confidence.
135	150	CD200	CD200R1	10	4	6	0	9	1	10	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
136	150	CDH1/E-cadherin	DSG2/desmoglein-2	10	4	6	0	9	1	10	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
137	150	Cd200	Cd200r1	10	4	6	0	9	1	10	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
138	150	Col18a1	Kdr	10	4	6	0	9	1	10	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
139	150	Endostatin/COL18A1-NC1	KDR/VEGFR2	10	4	6	0	9	1	10	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
140	150	Grem1	Kdr	10	4	6	0	9	1	10	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
141	150	SCUBE2	KDR/VEGFR2	10	4	6	0	9	1	10	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
142	150	Scube2	Kdr	10	4	6	0	9	1	10	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
143	150	TIMP3	KDR/VEGFR2	10	4	6	0	9	1	10	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
144	150	Timp3	Kdr	10	4	6	0	9	1	10	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
145	150	VEGFA/VEGF-A	KDR/VEGFR2 receptor dimer	10	4	6	0	9	1	10	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
146	150	Vtn	Kdr	10	4	6	0	9	1	10	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
147	149	IL4	IL4RA:IL2RG receptor complex	9	7	6	7	0	9	2	ligand_receptor_entry_only:2;ligand_receptor_tf_annotation_missing_intracellular_and_output:1;ligand_receptor_tf_output_annotation_missing_intracellular:2;ligand_receptor_tf_target_missing_intracellular:4	Workflow prioritization only; mSCS determines route plausibility and confidence.
148	146	Amyloid-beta/Aβ	CD36-Fyn-p130Cas-Pyk2-paxillin migration pathway	10	4	6	0	7	3	10	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
149	146	CD24	SELE/E-selectin	10	5	5	0	8	2	10	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
