review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes	manual_reason
M20A-LIANA-REMAINING-0406	wnt3 fzd8_lrp5	Wnt3 Fzd8_lrp5	manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22%20AND%20%22fzd8%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3%22%20AND%20%22fzd8%22%20AND%20%22lrp5%22	human cells	direct WNT-FZD functional rescue;composite co-receptor unresolved	Primary CRISPR/rescue mapping supports WNT3 signaling through FZD8, but does not resolve whether the submitted LRP5/6 subunit is operative.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0407	wnt3 fzd8_lrp6	Wnt3 Fzd8_lrp6	manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22%20AND%20%22fzd8%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3%22%20AND%20%22fzd8%22%20AND%20%22lrp6%22	human cells	direct WNT-FZD functional rescue;composite co-receptor unresolved	Primary CRISPR/rescue mapping supports WNT3 signaling through FZD8, but does not resolve whether the submitted LRP5/6 subunit is operative.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0412	wnt3a fzd1_lrp5	Wnt3a Fzd1_lrp5	manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd1%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd1%22%20AND%20%22lrp5%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports WNT3A engagement of FZD1, but the submitted LRP5/6 subunit is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0413	wnt3a fzd1_lrp6	Wnt3a Fzd1_lrp6	manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd1%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd1%22%20AND%20%22lrp6%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports WNT3A engagement of FZD1, but the submitted LRP5/6 subunit is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0416	wnt3a fzd3_lrp5	Wnt3a Fzd3_lrp5	manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd3%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd3%22%20AND%20%22lrp5%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports WNT3A engagement of FZD3, but the submitted LRP5/6 subunit is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0417	wnt3a fzd3_lrp6	Wnt3a Fzd3_lrp6	manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd3%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd3%22%20AND%20%22lrp6%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports WNT3A engagement of FZD3, but the submitted LRP5/6 subunit is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0422	wnt3a fzd6_lrp5	Wnt3a Fzd6_lrp5	manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd6%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd6%22%20AND%20%22lrp5%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports WNT3A engagement of FZD6, but the submitted LRP5/6 subunit is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0423	wnt3a fzd6_lrp6	Wnt3a Fzd6_lrp6	manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd6%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd6%22%20AND%20%22lrp6%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports WNT3A engagement of FZD6, but the submitted LRP5/6 subunit is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0424	wnt3a fzd7_lrp5	Wnt3a Fzd7_lrp5	manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd7%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd7%22%20AND%20%22lrp5%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports WNT3A engagement of FZD7, but the submitted LRP5/6 subunit is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0425	wnt3a fzd7_lrp6	Wnt3a Fzd7_lrp6	manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd7%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd7%22%20AND%20%22lrp6%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports WNT3A engagement of FZD7, but the submitted LRP5/6 subunit is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0428	wnt3a fzd9_lrp5	Wnt3a Fzd9_lrp5	manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd9%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd9%22%20AND%20%22lrp5%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports broad WNT3A-FZD signaling, but the submitted FZD9-LRP5/6 composite is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0429	wnt3a fzd9_lrp6	Wnt3a Fzd9_lrp6	manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3a%22%20AND%20%22fzd9%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3a%22%20AND%20%22fzd9%22%20AND%20%22lrp6%22	human cells	direct WNT-FZD functional mapping;LRP subunit unresolved	Primary WNT-FZD mapping supports broad WNT3A-FZD signaling, but the submitted FZD9-LRP5/6 composite is not separately established.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0443	wnt4 fzd6_lrp5	Wnt4 Fzd6_lrp5	manual_review	https://pubmed.ncbi.nlm.nih.gov/15265686/;https://europepmc.org/article/MED/15265686;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22%20AND%20%22fzd6%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt4%22%20AND%20%22fzd6%22%20AND%20%22lrp5%22	canine kidney cells	direct WNT-FZD6 biochemical complex;canonical signaling context	Primary kidney-cell work found WNT4 in a biochemical complex with FZD6 CRD and showed WNT4-responsive canonical signaling, but did not identify LRP5 versus LRP6.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0444	wnt4 fzd6_lrp6	Wnt4 Fzd6_lrp6	manual_review	https://pubmed.ncbi.nlm.nih.gov/15265686/;https://europepmc.org/article/MED/15265686;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22%20AND%20%22fzd6%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt4%22%20AND%20%22fzd6%22%20AND%20%22lrp6%22	canine kidney cells	direct WNT-FZD6 biochemical complex;canonical signaling context	Primary kidney-cell work found WNT4 in a biochemical complex with FZD6 CRD and showed WNT4-responsive canonical signaling, but did not identify LRP5 versus LRP6.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0470	wnt6 fzd4_lrp5	Wnt6 Fzd4_lrp5	manual_review	https://pubmed.ncbi.nlm.nih.gov/31618077/;https://europepmc.org/article/MED/31618077;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd4%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd4%22%20AND%20%22lrp5%22	human cells;mouse tissue	receptor-dependent function;FZD4 edge exact, LRP subunit unresolved	Primary work used WNT6 and FZD4 knockdown/blocking antibodies to establish a WNT6-FZD4-beta-catenin pathway, but did not resolve LRP5 versus LRP6.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0471	wnt6 fzd4_lrp6	Wnt6 Fzd4_lrp6	manual_review	https://pubmed.ncbi.nlm.nih.gov/31618077/;https://europepmc.org/article/MED/31618077;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd4%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd4%22%20AND%20%22lrp6%22	human cells;mouse tissue	receptor-dependent function;FZD4 edge exact, LRP subunit unresolved	Primary work used WNT6 and FZD4 knockdown/blocking antibodies to establish a WNT6-FZD4-beta-catenin pathway, but did not resolve LRP5 versus LRP6.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0492	wnt7a fzd5_lrp5	Wnt7a Fzd5_lrp5	manual_review	https://pubmed.ncbi.nlm.nih.gov/12857724/;https://europepmc.org/article/MED/12857724;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt7a%22%20AND%20%22fzd5%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt7a%22%20AND%20%22fzd5%22%20AND%20%22lrp5%22	rat	direct WNT-FZD5 binding/functional evidence;LRP paralog unresolved	Primary PC12 work supports WNT7A signaling through an FZD5-LRP6 complex, but the submitted LRP5 version is not supported.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0503	wnt7b fzd10_lrp6	Wnt7b Fzd10_lrp6	manual_review	https://pubmed.ncbi.nlm.nih.gov/15923619/;https://europepmc.org/article/MED/15923619;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt7b%22%20AND%20%22fzd10%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt7b%22%20AND%20%22fzd10%22%20AND%20%22lrp6%22	mouse/human cell systems	direct WNT-FZD binding;LRP paralog unresolved	Primary work supports WNT7B-FZD10 binding and canonical activity with LRP5, while the submitted LRP6 composite was not directly tested.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0505	wnt7b fzd1_lrp6	Wnt7b Fzd1_lrp6	manual_review	https://pubmed.ncbi.nlm.nih.gov/15923619/;https://europepmc.org/article/MED/15923619;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt7b%22%20AND%20%22fzd1%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt7b%22%20AND%20%22fzd1%22%20AND%20%22lrp6%22	mouse/human cell systems	direct WNT-FZD binding;LRP paralog unresolved	Primary work supports WNT7B-FZD1 binding and canonical activity with LRP5, while the submitted LRP6 composite was not directly tested.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0580	wnt9a fzd9_lrp5	Wnt9a Fzd9_lrp5	manual_review	https://pubmed.ncbi.nlm.nih.gov/31110287/;https://europepmc.org/article/MED/31110287;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt9a%22%20AND%20%22fzd9%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt9a%22%20AND%20%22fzd9%22%20AND%20%22lrp5%22	human and zebrafish	genetic/functional WNT9A-FZD9b signaling;LRP6 and EGFR context	Primary developmental work found WNT9A-FZD9b specificity, LRP6 dependence and an EGFR cofactor, providing orthologous support but not a directly tested mouse Wnt9a-Fzd9-LRP6 triad.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0581	wnt9a fzd9_lrp6	Wnt9a Fzd9_lrp6	manual_review	https://pubmed.ncbi.nlm.nih.gov/31110287/;https://europepmc.org/article/MED/31110287;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt9a%22%20AND%20%22fzd9%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt9a%22%20AND%20%22fzd9%22%20AND%20%22lrp6%22	human and zebrafish	genetic/functional WNT9A-FZD9b signaling;LRP6 and EGFR context	Primary developmental work found WNT9A-FZD9b specificity, LRP6 dependence and an EGFR cofactor, providing orthologous support but not a directly tested mouse Wnt9a-Fzd9-LRP6 triad.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
