species	tf_symbol	target_symbol	external_record_keys	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	shared_paper_status	cross_module_status	cell_type_context	stimulus_context	limitations	notes
human	FOXA1	SFTPB	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000615:c5d5fece09c8;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002176	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			none_identified	no_modules_20_21_23_24_overlap	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA and TRRUST, PMID 18003659 plus older SFTPB leads. Exact FOXA1-SFTPB activation was not independently corroborated.
human	SOX2	CCND1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002308:f78bba8cb9e4;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006872	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			none_identified	no_modules_20_21_23_24_overlap	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA and TRRUST, PMIDs 18268498;18456656. Exact SOX2-CCND1 support was not independently corroborated.
human	POU5F1	NANOG	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001761:997a4a902618;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005641	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			none_identified	no_modules_20_21_23_24_overlap	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA and TRRUST, PMID 17068183. Core pluripotency-network citation overlap was not treated as independent pair corroboration.
human	LEF1	CD1D	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001496:6dd9d0fdcba7;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003788	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			none_identified	no_modules_20_21_23_24_overlap	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA and TRRUST, PMID 20363964. Exact LEF1-CD1D repression was not independently corroborated.
human	TP73	CDKN1A	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000096:44758f99b853;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008695	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			none_identified	no_modules_20_21_23_24_overlap	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA and TRRUST, PMIDs 10207112;12841870. Exact TP73-CDKN1A support was not independently corroborated.
human	ZEB2	CDH1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001174:007f79dc8bb5;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009307	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			none_identified	no_modules_20_21_23_24_overlap	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA and TRRUST, PMIDs 11430829;20682777. Exact ZEB2-CDH1 support was not independently corroborated.
human	CTNNB1	CCND1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001042;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001043	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			none_identified	no_modules_20_21_23_24_overlap	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: TRRUST, PMIDs 16628468;17109766;20300972. Source directions conflict, so no polarity was promoted.
human	ESR2	TFF1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003948:ef4641498125;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001807	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			none_identified	no_modules_20_21_23_24_overlap	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA and TRRUST, PMID 11517191. Exact ESR2-TFF1 support was not independently corroborated.
human	NR3C1	ATP1B1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003467:40e9f57b3827;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005137	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			none_identified	no_modules_20_21_23_24_overlap	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA and TRRUST, PMID 9694812. Exact NR3C1-ATP1B1 support was not independently corroborated.
human	CDX2	KLF4	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000858:d1a7fa28c75e;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000581	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			none_identified	no_modules_20_21_23_24_overlap	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA and TRRUST, PMID 11521200. Exact CDX2-KLF4 support was not independently corroborated.
human	POU2F1	IL2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000939:c0d3a0e89a53;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005572	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			none_identified	no_modules_20_21_23_24_overlap	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA and TRRUST, PMID 11781715. Exact POU2F1-IL2 support was not independently corroborated.
human	JUND	MYB	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001573:447f68a8156f;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003598	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			none_identified	no_modules_20_21_23_24_overlap	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA and TRRUST, PMIDs 18071306;22493372. Source directions conflict, so no polarity was promoted.
human	CLOCK	PER1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000507:b7faae15c4bb;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000810	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	22B_overlap;citation_overlap_only;not_transferred	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA and TRRUST, PMIDs 17994337;22750052. Existing 22B overlap is preserved as a flag only; citation overlap was not used as pair evidence.
human	TCF7L2	BIRC5	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004765:eb6f2efe3b3c;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008299	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			none_identified	no_modules_20_21_23_24_overlap	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA and TRRUST, PMIDs 12885482;20331626. Exact TCF7L2-BIRC5 support was not independently corroborated.
human	BMAL1	PER1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000506:5f434980fe5c	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	22B_overlap;citation_overlap_only;not_transferred	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA, PMIDs 17994337;22750052. Existing 22B overlap is preserved as a flag only; citation overlap was not used as pair evidence.
human	SOX9	CDKN1A	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000854:c2f2eddf1268;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006912	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			none_identified	no_modules_20_21_23_24_overlap	not verified; source database only	not verified	No bounded primary verification with independent corroboration.	Database source lead: OmniPath/DoRothEA and TRRUST, PMIDs 19273910;20651055. Source directions conflict, so no polarity was promoted.
human	PGR	IGFBP1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000235:f945885db2a6;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005430	database_only_unverified	22B	database_only_unverified	database_record	context_dependent			not_assessed	not_claimed	not independently verified	not independently verified	Database record only; exact primary experiment and species context not checked.	Source lead PMID=10459849; public PGR-IGFBP1 record not independently verified; retained as conservative database-only candidate.
human	RXRA	CYP3A4	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003836:30c4ecceed4e;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006575	database_only_unverified	22B	database_only_unverified	database_record	context_dependent			not_assessed	not_claimed	not independently verified	not independently verified	Database record only; exact primary experiment and species context not checked.	Source lead PMID=10403778; public RXRA-CYP3A4 record not independently verified; retained as conservative database-only candidate.
human	KMT2A	HOXA9	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003010:22d66711d7ea	database_only_unverified	22B	database_only_unverified	database_record	positive			not_assessed	not_claimed	not independently verified	not independently verified	Database record only; exact primary experiment and species context not checked.	Source lead PMID=12637319; public KMT2A-HOXA9 record not independently verified; retained as conservative database-only candidate.
human	PAX8	TPO	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000401:5f482bfb0445	database_only_unverified	22B	database_only_unverified	database_record	positive			not_assessed	not_claimed	not independently verified	not independently verified	Database record only; exact primary experiment and species context not checked.	Source lead PMID=10401666; public PAX8-TPO record not independently verified; retained as conservative database-only candidate.
human	STAT5B	BCL2L1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002661:39303ecfb7dc;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008134	database_only_unverified	22B	database_only_unverified	database_record	positive			not_assessed	not_claimed	not independently verified	not independently verified	Database record only; exact primary experiment and species context not checked.	Source lead PMID=11756417; public STAT5B-BCL2L1 record not independently verified; retained as conservative database-only candidate.
human	MYCN	MDM2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001685:dd9b7e88bb18;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004292	database_only_unverified	22B	database_only_unverified	database_record	context_dependent			not_assessed	not_claimed	not independently verified	not independently verified	Database record only; exact primary experiment and species context not checked.	Source lead PMID=15644444; public MYCN-MDM2 record not independently verified; retained as conservative database-only candidate.
human	TFAP2C	ESR1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000264:3d8966473f61;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008409	database_only_unverified	22B	database_only_unverified	database_record	positive			not_assessed	not_claimed	not independently verified	not independently verified	Database record only; exact primary experiment and species context not checked.	Source lead PMID=10497269; public TFAP2C-ESR1 record not independently verified; retained as conservative database-only candidate.
human	HES1	ASCL1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000616:a00a62a849fa;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002804	database_only_unverified	22B	database_only_unverified	database_record	negative			not_assessed	not_claimed	not independently verified	not independently verified	Database record only; exact primary experiment and species context not checked.	Source lead PMID=10336252; public HES1-ASCL1 record not independently verified; retained as conservative database-only candidate.
human	ETS2	IL12B	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001931:98d348977f94;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001928	database_only_unverified	22B	database_only_unverified	database_record	context_dependent			not_assessed	not_claimed	not independently verified	not independently verified	Database record only; exact primary experiment and species context not checked.	Source lead PMID=10542221; public ETS2-IL12B record not independently verified; retained as conservative database-only candidate.
human	USF2	PTGS2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001001:0f2a4112311b;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008932	database_only_unverified	22B	database_only_unverified	database_record	context_dependent			not_assessed	not_claimed	not independently verified	not independently verified	Database record only; exact primary experiment and species context not checked.	Source lead PMID=11673276; public USF2-PTGS2 record not independently verified; retained as conservative database-only candidate.
human	MAFA	INS	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001113:4b94d5ec993a;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003863	database_only_unverified	22B	database_only_unverified	database_record	context_dependent			not_assessed	not_claimed	not independently verified	not independently verified	Database record only; exact primary experiment and species context not checked.	Source lead PMID=11024035; public MAFA-INS record not independently verified; retained as conservative database-only candidate.
