batch_rank	tf_key	tf_symbol	species	target_symbol	tflink_uniprot_id	tflink_target_count	lead_rank_within_tf	source_registry	source_version	source_snapshot	lead_status	limitations
82	osr2	OSR2	human	SNRNP35	Q8N2R0	4450	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
82	osr2	OSR2	human	SVOP	Q8N2R0	4450	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
83	znf264	ZNF264	human	CARM1	O43296	4344	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
83	znf264	ZNF264	human	CASC3	O43296	4344	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
83	znf264	ZNF264	human	SVOP	O43296	4344	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
83	znf264	ZNF264	human	SNRNP35	O43296	4344	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
84	zfp1	ZFP1	human	LRRC75B	Q6P2D0	4329	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
84	zfp1	ZFP1	human	SNRNP35	Q6P2D0	4329	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
84	zfp1	ZFP1	human	SVOP	Q6P2D0	4329	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
84	zfp1	ZFP1	human	PINX1	Q6P2D0	4329	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
85	zbtb8a	ZBTB8A	human	ETHE1	Q96BR9	4236	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
85	zbtb8a	ZBTB8A	human	LRRC75B	Q96BR9	4236	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
85	zbtb8a	ZBTB8A	human	CASC3	Q96BR9	4236	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
85	zbtb8a	ZBTB8A	human	TBC1D9	Q96BR9	4236	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
86	hmg20a	HMG20A	human	LRRC75B	Q9NP66	4003	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
86	hmg20a	HMG20A	human	BRWD3	Q9NP66	4003	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
86	hmg20a	HMG20A	human	TBC1D9	Q9NP66	4003	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
86	hmg20a	HMG20A	human	CASC3	Q9NP66	4003	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
87	gmeb1	GMEB1	human	TRAFD1	Q9Y692	3956	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
87	gmeb1	GMEB1	human	MIS12	Q9Y692	3956	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
87	gmeb1	GMEB1	human	CASC3	Q9Y692	3956	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
87	gmeb1	GMEB1	human	PDZD11	Q9Y692	3956	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
88	bhlha15	BHLHA15	human	RAB3D	Q7RTS1	3949	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
88	bhlha15	BHLHA15	human	RAB26	Q7RTS1	3949	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
88	bhlha15	Bhlha15	mouse	Ppp1r18	Q9QYC3	3949	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
88	bhlha15	Bhlha15	mouse	Ciao1	Q9QYC3	3949	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
88	bhlha15	Bhlha15	mouse	Sobp	Q9QYC3	3949	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
88	bhlha15	Bhlha15	mouse	Kcnd3	Q9QYC3	3949	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
89	znf687	ZNF687	human	LRRC75B	Q8N1G0	3933	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
89	znf687	ZNF687	human	CASC3	Q8N1G0	3933	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
89	znf687	ZNF687	human	TBC1D9	Q8N1G0	3933	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
89	znf687	ZNF687	human	MIS12	Q8N1G0	3933	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
90	znf449	ZNF449	human	ETHE1	Q6P9G9	3908	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
90	znf449	ZNF449	human	MIS12	Q6P9G9	3908	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
90	znf449	ZNF449	human	BRWD3	Q6P9G9	3908	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
90	znf449	ZNF449	human	SNRNP35	Q6P9G9	3908	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
91	tead3	TEAD3	human	LRRC75B	Q99594	3843	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
91	tead3	TEAD3	human	CASC3	Q99594	3843	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
91	tead3	TEAD3	human	SVOP	Q99594	3843	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
91	tead3	TEAD3	human	ANKHD1	Q99594	3843	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
92	son	SON	human	TMEM53	P18583	3842	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
92	son	SON	human	PINX1	P18583	3842	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
92	son	SON	human	POM121C	P18583	3842	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
92	son	SON	human	PC	P18583	3842	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
93	hoxd11	HOXD11	human	UBE2B	P31277	3840	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
93	hoxd11	HOXD11	human	RITA1	P31277	3840	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
93	hoxd11	HOXD11	human	TAF6L	P31277	3840	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
93	hoxd11	HOXD11	human	TCHP	P31277	3840	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
93	hoxd11	Hoxd11	mouse	Zfp956	P23813	3840	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
93	hoxd11	Hoxd11	mouse	Emg1	P23813	3840	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
93	hoxd11	Hoxd11	mouse	Mrm2	P23813	3840	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
93	hoxd11	Hoxd11	mouse	Ciao1	P23813	3840	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
94	zxdc	ZXDC	human	MIS12	Q2QGD7	3834	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
94	zxdc	ZXDC	human	BRWD3	Q2QGD7	3834	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
94	zxdc	ZXDC	human	TBC1D9	Q2QGD7	3834	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
94	zxdc	ZXDC	human	SVOP	Q2QGD7	3834	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
95	znf3	ZNF3	human	TRAFD1	P17036	3822	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
95	znf3	ZNF3	human	LRRC75B	P17036	3822	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
95	znf3	ZNF3	human	CASC3	P17036	3822	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
95	znf3	ZNF3	human	SVOP	P17036	3822	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
96	casz1	CASZ1	human	MIS12	Q86V15	3806	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
96	casz1	CASZ1	human	CASC3	Q86V15	3806	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
96	casz1	CASZ1	human	SVOP	Q86V15	3806	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
96	casz1	CASZ1	human	HSPA4L	Q86V15	3806	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
97	znf316	ZNF316	human	TRAFD1	A6NFI3	3706	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
97	znf316	ZNF316	human	CARM1	A6NFI3	3706	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
97	znf316	ZNF316	human	CASC3	A6NFI3	3706	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
97	znf316	ZNF316	human	PINX1	A6NFI3	3706	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
98	znf629	ZNF629	human	TRAFD1	Q9UEG4	3509	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
98	znf629	ZNF629	human	PINX1	Q9UEG4	3509	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
98	znf629	ZNF629	human	ANKHD1	Q9UEG4	3509	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
98	znf629	ZNF629	human	CARM1	Q9UEG4	3509	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
99	osr1	Osr1	mouse	Zfp956	Q9WVG7	3482	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
99	osr1	Osr1	mouse	Pdpk1	Q9WVG7	3482	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
99	osr1	Osr1	mouse	Scg3	Q9WVG7	3482	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
99	osr1	Osr1	mouse	Bap1	Q9WVG7	3482	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
100	znf600	ZNF600	human	TRAFD1	Q6ZNG1	3403	1	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
100	znf600	ZNF600	human	MIS12	Q6ZNG1	3403	2	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
100	znf600	ZNF600	human	PINX1	Q6ZNG1	3403	3	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
100	znf600	ZNF600	human	SVOP	Q6ZNG1	3403	4	TFLink	TFLink_v1.0_snapshot	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	target_search_lead_only	GMT membership has no target-level assay, source database, or PMID; exact-pair literature review required.
