curation_id	pair_key	module	species	tf_symbol	target_symbol	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	external_record_keys	source_registries	public_reference_pmids	public_effect_polarities	public_verification_statuses	tf_entity_ids	target_entity_ids	tf_frozen_match_status	target_frozen_match_status	tf_role_present	target_role_present	cell_type_context	stimulus_context	shared_paper_status	cross_module_status	limitations	notes	graph_materialization_status
PUBTF-AGENT-00570	mouse|Notch1|Gata2	22B	mouse	Notch1	Gata2	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	11719365		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003652	TRRUST	11719365;23267012	activating_target	unverified_public_record	12867		mapped_unique	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=11719365; direct_evidence_pmids=11719365; source_lead_pmids=11719365;23267012.	review_ledger_only
PUBTF-AGENT-00571	mouse|A2A5C3|Erbb2	22B	mouse	A2A5C3	Erbb2	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000713:ba824047c0de	OmniPath_DoRothEA	10655108;11175365;11774202;11821815;12845342;15235125;15461591;15687599;15870086;16264182;16406575;16632435;16786139;17060941;17168666;18409049;22767439;25448084;27167206;7914192;9380403	repressing_target	unverified_public_record		11867	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10655108;11175365;11774202;11821815;12845342;15235125;15461591;15687599;15870086;16264182;16406575;16632435;16786139;17060941;17168666;18409049;22767439;25448084;27167206;7914192;9380403.	review_ledger_only
PUBTF-AGENT-00572	mouse|B5B2N2|Il2	22B	mouse	B5B2N2	Il2	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001183:004b2ecf337e	OmniPath_DoRothEA	10022916;10656874;11478781;12560487;15005855;15180435;15347678;16498406;17179947;17513763;18097033;18769450;19181930;19218564;19286996;19564342;20557936;21832163;23593329;23924068;26600673;29180489;32986812;7730629;7739550;8202141;8543769;8631809;8660843;9010851;9300694;9506523;9756940	activating_target	unverified_public_record		12483	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10022916;10656874;11478781;12560487;15005855;15180435;15347678;16498406;17179947;17513763;18097033;18769450;19181930;19218564;19286996;19564342;20557936;21832163;23593329;23924068;26600673;29180489;32986812;7730629;7739550;8202141;8543769;8631809;8660843;9010851;9300694;9506523;9756940.	review_ledger_only
PUBTF-AGENT-00573	mouse|Tgfb1|Col1a2	22B	mouse	Tgfb1	Col1a2	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006495	TRRUST	15345715	activating_target	unverified_public_record	13531	11642	mapped_unique	mapped_unique	false	true	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=15345715.	review_ledger_only
PUBTF-AGENT-00574	mouse|Notch2|Notch3	22B	mouse	Notch2	Notch3	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	18155189		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003669	TRRUST	18155189	activating_target	unverified_public_record	12868	12869	mapped_unique	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=18155189; direct_evidence_pmids=18155189; source_lead_pmids=18155189.	review_ledger_only
PUBTF-AGENT-00575	mouse|Nfatc4|B3gat1	22B	mouse	Nfatc4	B3gat1	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003189	TRRUST	19147493	repressing_target	unverified_public_record	12781		mapped_unique	absent_from_frozen_graph	true	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=19147493.	review_ledger_only
PUBTF-AGENT-00576	mouse|Tnf|Casp3	22B	mouse	Tnf	Casp3	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006526	TRRUST	20080763	activating_target	unverified_public_record	13468		mapped_unique	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=20080763.	review_ledger_only
PUBTF-AGENT-00577	mouse|Wnt1|Ccnd1	22B	mouse	Wnt1	Ccnd1	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:006877	TRRUST	14557550	activating_target	unverified_public_record	13683	11567	mapped_unique	mapped_unique	false	true	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=14557550.	review_ledger_only
PUBTF-AGENT-00578	mouse|Bmp4|Chst11	22B	mouse	Bmp4	Chst11	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	25511584		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000244	TRRUST	25511584	activating_target	unverified_public_record	11352		mapped_unique	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=25511584; direct_evidence_pmids=25511584; source_lead_pmids=25511584.	review_ledger_only
PUBTF-AGENT-00579	mouse|Bmp6|Mycn	22B	mouse	Bmp6	Mycn	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000245	TRRUST	16931907	unknown	unverified_public_record	11354		mapped_unique	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=16931907.	review_ledger_only
PUBTF-AGENT-00580	mouse|Ccnd1|Cdkn2a	22B	mouse	Ccnd1	Cdkn2a	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000260	TRRUST	23938323	activating_target	unverified_public_record	11567		mapped_unique	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=23938323.	review_ledger_only
PUBTF-AGENT-00581	mouse|Cd7|Nfkb1	22B	mouse	Cd7	Nfkb1	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000261	TRRUST	18355446	activating_target	unverified_public_record	11597	13927	mapped_unique	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=18355446.	review_ledger_only
PUBTF-AGENT-00582	mouse|Csf2|Itgb3	22B	mouse	Csf2	Itgb3	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000512	TRRUST	11241672	unknown	unverified_public_record	11671	12524	mapped_unique	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=11241672.	review_ledger_only
PUBTF-AGENT-00583	mouse|Ctf1|Tgfb1	22B	mouse	Ctf1	Tgfb1	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000522	TRRUST	8543151	unknown	unverified_public_record	11674	13531	mapped_unique	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=8543151.	review_ledger_only
PUBTF-AGENT-00584	mouse|Dmp1|Trp53	22B	mouse	Dmp1	Trp53	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000656	TRRUST	22331460	activating_target	unverified_public_record	11734		mapped_unique	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=22331460.	review_ledger_only
PUBTF-AGENT-00585	mouse|Edn1|Ren1	22B	mouse	Edn1	Ren1	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000780	TRRUST	14761860	repressing_target	unverified_public_record	11814	13122	mapped_unique	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=14761860.	review_ledger_only
PUBTF-AGENT-00586	human|EGF|STAT1	22B	human	EGF	STAT1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	11939722		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001402	TRRUST	11939722	unknown	unverified_public_record	11825		mapped_unique	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=11939722; direct_evidence_pmids=11939722; source_lead_pmids=11939722.	review_ledger_only
PUBTF-AGENT-00587	mouse|Epo|Osm	22B	mouse	Epo	Osm	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	8605875		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001020	TRRUST	8605875	activating_target	unverified_public_record	11865	12925	mapped_unique	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=8605875; direct_evidence_pmids=8605875; source_lead_pmids=8605875.	review_ledger_only
PUBTF-AGENT-00588	mouse|Epor|Cish	22B	mouse	Epor	Cish	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001021	TRRUST	9129017	activating_target	unverified_public_record	11866	11619	mapped_unique	mapped_unique	false	true	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=9129017.	review_ledger_only
PUBTF-AGENT-00589	mouse|Gnrh1|Lhb	22B	mouse	Gnrh1	Lhb	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001724	TRRUST	17244763	activating_target	unverified_public_record	12155	12662	mapped_unique	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=17244763.	review_ledger_only
PUBTF-AGENT-00590	mouse|H3BJ24|Csf1r	22B	mouse	H3BJ24	Csf1r	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:005026:a03070012c8e	OmniPath_DoRothEA	15286807;16781947;18799727	repressing_target	unverified_public_record		11670	absent_from_frozen_graph	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=15286807;16781947;18799727.	review_ledger_only
PUBTF-AGENT-00591	mouse|Havcr2|Nelfcd	22B	mouse	Havcr2	Nelfcd	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001766	TRRUST	23487424	repressing_target	unverified_public_record	12214		mapped_unique	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=23487424.	review_ledger_only
PUBTF-AGENT-00592	mouse|Hgf|Met	22B	mouse	Hgf	Met	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	10713700		TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001853	TRRUST	10713700	activating_target	unverified_public_record	12221	12740	mapped_unique	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=10713700; direct_evidence_pmids=10713700; source_lead_pmids=10713700.	review_ledger_only
PUBTF-AGENT-00593	mouse|Il10|Foxc1	22B	mouse	Il10	Foxc1	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002109	TRRUST	19782461	unknown	unverified_public_record	12456		mapped_unique	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=19782461.	review_ledger_only
PUBTF-AGENT-00594	mouse|Il4|Itgb3	22B	mouse	Il4	Itgb3	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002112	TRRUST	11241672	unknown	unverified_public_record	12495	12524	mapped_unique	mapped_unique	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=11241672.	review_ledger_only
