review_id	pair_key	pair_label_canonical	in_cellchat_priority	in_cellchat_full	in_liana_consensus	cellchat_priority_annotations	cellchat_priority_pathways	cellchat_priority_directness	complex_receptor_coverage	review_priority	review_priority_rationale	review_status	confidence_decision	evidence_register_ids	curator_notes
M20A-CELLCHAT-REMAINING-0079	5-ht-tph2_slc18a1 htr6	5-HT-TPH2_SLC18A1 Htr6	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR6; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0080	5-ht-tph2_slc18a1 htr7	5-HT-TPH2_SLC18A1 Htr7	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR7; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0081	5-ht-tph2_slc18a2 htr1a	5-HT-TPH2_SLC18A2 Htr1a	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1A; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0082	5-ht-tph2_slc18a2 htr1b	5-HT-TPH2_SLC18A2 Htr1b	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1B; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0083	5-ht-tph2_slc18a2 htr1d	5-HT-TPH2_SLC18A2 Htr1d	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1D; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0084	5-ht-tph2_slc18a2 htr1e	5-HT-TPH2_SLC18A2 Htr1e	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1E; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0085	5-ht-tph2_slc18a2 htr1f	5-HT-TPH2_SLC18A2 Htr1f	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1F; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0086	5-ht-tph2_slc18a2 htr2a	5-HT-TPH2_SLC18A2 Htr2a	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR2A; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0087	5-ht-tph2_slc18a2 htr2b	5-HT-TPH2_SLC18A2 Htr2b	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR2B; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0088	5-ht-tph2_slc18a2 htr2c	5-HT-TPH2_SLC18A2 Htr2c	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR2C; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0089	5-ht-tph2_slc18a2 htr3_complex	5-HT-TPH2_SLC18A2 HTR3_complex	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR3_COMPLEX; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0090	5-ht-tph2_slc18a2 htr4	5-HT-TPH2_SLC18A2 Htr4	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR4; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0091	5-ht-tph2_slc18a2 htr5a	5-HT-TPH2_SLC18A2 Htr5a	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR5A; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0092	5-ht-tph2_slc18a2 htr6	5-HT-TPH2_SLC18A2 Htr6	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR6; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0093	5-ht-tph2_slc18a2 htr7	5-HT-TPH2_SLC18A2 Htr7	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR7; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0094	5-ht-tph2_slc6a4 htr1a	5-HT-TPH2_SLC6A4 Htr1a	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1A; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0095	5-ht-tph2_slc6a4 htr1b	5-HT-TPH2_SLC6A4 Htr1b	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1B; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0096	5-ht-tph2_slc6a4 htr1d	5-HT-TPH2_SLC6A4 Htr1d	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1D; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0097	5-ht-tph2_slc6a4 htr1e	5-HT-TPH2_SLC6A4 Htr1e	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1E; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0098	5-ht-tph2_slc6a4 htr1f	5-HT-TPH2_SLC6A4 Htr1f	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1F; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0099	5-ht-tph2_slc6a4 htr2a	5-HT-TPH2_SLC6A4 Htr2a	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR2A; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0100	5-ht-tph2_slc6a4 htr2b	5-HT-TPH2_SLC6A4 Htr2b	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR2B; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0101	5-ht-tph2_slc6a4 htr2c	5-HT-TPH2_SLC6A4 Htr2c	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR2C; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0102	5-ht-tph2_slc6a4 htr3_complex	5-HT-TPH2_SLC6A4 HTR3_complex	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR3_COMPLEX; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0103	5-ht-tph2_slc6a4 htr4	5-HT-TPH2_SLC6A4 Htr4	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR4; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0104	5-ht-tph2_slc6a4 htr5a	5-HT-TPH2_SLC6A4 Htr5a	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR5A; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
M20A-CELLCHAT-REMAINING-0105	5-ht-tph2_slc6a4 htr6	5-HT-TPH2_SLC6A4 Htr6	no	yes	no				not_assessed	8	cellchat_remaining_discovery	reviewed	low		Remaining CellChat pair searched in bounded exact-pair and expanded-family pass. Candidate citation audit verdict=reject_pair. Independent non-LR audit restored this as low-evidence LR: Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR6; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.
