review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	review_status	search_attempt_count	last_search_iteration	agent_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	evidence_class	curator_status	next_review_trigger
M20A-CELLCHAT-REMAINING-0048	5-ht-tph1_slc18a2 htr2b	5-HT-TPH1_SLC18A2 Htr2b	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	retain_low	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human;recombinant CHO-K1 cells	direct_receptor_activation_contextual	PMID 10498829 expressed human HTR2B in CHO-K1 cells and showed 5-HT-induced intracellular Ca2+ responses absent in non-transfected controls.	TPH1/SLC18A2 are source or storage components, not the tested ligand; assay is recombinant activation of mature 5-HT.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-0049	5-ht-tph1_slc18a2 htr2c	5-HT-TPH1_SLC18A2 Htr2c	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	retain_low	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human;recombinant CHO-K1 cells	direct_receptor_activation_contextual	PMID 10498829 expressed human HTR2C in CHO-K1 cells and showed 5-HT-induced intracellular Ca2+ responses absent in non-transfected controls.	TPH1/SLC18A2 are source or storage components, not the tested ligand; assay is recombinant activation of mature 5-HT.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-0050	5-ht-tph1_slc18a2 htr3_complex	5-HT-TPH1_SLC18A2 HTR3_complex	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	retain_low	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human HTR3A/HTR3B recombinant system;Xenopus oocytes	direct_receptor_complex_function_contextual	PMID 1718042 showed serotonin-gated currents from a 5-HT3 clone in Xenopus oocytes; PMID 10521471 showed human HTR3A/HTR3B coexpression changes 5-HT3 response kinetics and pharmacology.	TPH1/SLC18A2 are source or storage components, not ligand; HTR3 receptor stoichiometry and exact chain composition require curator confirmation.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-0054	5-ht-tph1_slc18a2 htr7	5-HT-TPH1_SLC18A2 Htr7	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	retain_low	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	mammalian 5-HT7 literature summarized in review; exact assay species not established here	review_only_contextual	PMID 20923682 is a review of serotonin 5-HT7 receptor agents and pharmacology and supports mature 5-HT7 biology contextually.	No exact primary 5-HT7 assay is among cited locators; TPH1/SLC18A2 are source or storage components, not ligand.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-0055	5-ht-tph1_slc6a4 htr1a	5-HT-TPH1_SLC6A4 Htr1a	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	retain_low	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	rat;recombinant Ltk- and GH4C1 cells	direct_binding_and_receptor_activation_contextual	PMID 2156831 cloned rat HTR1A and showed 5-HT-displaceable binding plus agonist-dependent inhibition of cAMP in transfected cells.	TPH1 is a biosynthetic enzyme and SLC6A4 a serotonin reuptake transporter, not the tested ligand; evidence is mature 5-HT at HTR1A.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-0056	5-ht-tph1_slc6a4 htr1b	5-HT-TPH1_SLC6A4 Htr1b	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	retain_low	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human;recombinant COS-7 cells	direct_binding_contextual	PMID 1610347 expressed human HTR1B in COS-7 membranes and measured specific [3H]5-HT binding with an HTR1B-like profile.	TPH1 is a biosynthetic enzyme and SLC6A4 a serotonin reuptake transporter, not the tested ligand; no receptor-dependent functional assay is reported in this citation.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-0058	5-ht-tph1_slc6a4 htr1e	5-HT-TPH1_SLC6A4 Htr1e	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	retain_low	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human;recombinant HEK293 and BS-C-1 cells	direct_binding_and_receptor_activation_contextual	PMID 1608964 cloned human HTR1E and measured saturable [3H]serotonin binding in HEK293 cells; PMID 7984278 showed 5-HT-dependent cAMP responses in transfected BS-C-1 cells.	TPH1/SLC6A4 are source or reuptake components, not the tested ligand; cited evidence is human HTR1E and does not establish other species.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-0060	5-ht-tph1_slc6a4 htr2a	5-HT-TPH1_SLC6A4 Htr2a	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	retain_low	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human;recombinant CHO-K1 cells	direct_receptor_activation_contextual	PMID 10498829 expressed human HTR2A in CHO-K1 cells and showed 5-HT-induced intracellular Ca2+ responses absent in non-transfected controls.	TPH1/SLC6A4 are source or reuptake components, not the tested ligand; assay is recombinant activation of mature 5-HT.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-0061	5-ht-tph1_slc6a4 htr2b	5-HT-TPH1_SLC6A4 Htr2b	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	retain_low	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human;recombinant CHO-K1 cells	direct_receptor_activation_contextual	PMID 10498829 expressed human HTR2B in CHO-K1 cells and showed 5-HT-induced intracellular Ca2+ responses absent in non-transfected controls.	TPH1/SLC6A4 are source or reuptake components, not the tested ligand; assay is recombinant activation of mature 5-HT.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-0062	5-ht-tph1_slc6a4 htr2c	5-HT-TPH1_SLC6A4 Htr2c	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	retain_low	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human;recombinant CHO-K1 cells	direct_receptor_activation_contextual	PMID 10498829 expressed human HTR2C in CHO-K1 cells and showed 5-HT-induced intracellular Ca2+ responses absent in non-transfected controls.	TPH1/SLC6A4 are source or reuptake components, not the tested ligand; assay is recombinant activation of mature 5-HT.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-0063	5-ht-tph1_slc6a4 htr3_complex	5-HT-TPH1_SLC6A4 HTR3_complex	8	cellchat_remaining_discovery	low	reviewed	1	cellchat_remaining_batch_001	retain_low	https://pubmed.ncbi.nlm.nih.gov/2156831/;https://pubmed.ncbi.nlm.nih.gov/1610347/;https://pubmed.ncbi.nlm.nih.gov/1608964/;https://pubmed.ncbi.nlm.nih.gov/7984278/;https://pubmed.ncbi.nlm.nih.gov/1718042/;https://pubmed.ncbi.nlm.nih.gov/10521471/;https://pubmed.ncbi.nlm.nih.gov/10498829/;https://pubmed.ncbi.nlm.nih.gov/20923682/	human HTR3A/HTR3B recombinant system;Xenopus oocytes	direct_receptor_complex_function_contextual	PMID 1718042 showed serotonin-gated currents from a 5-HT3 clone in Xenopus oocytes; PMID 10521471 showed human HTR3A/HTR3B coexpression changes 5-HT3 response kinetics and pharmacology.	TPH1/SLC6A4 are source or reuptake components, not ligand; HTR3 receptor stoichiometry and exact chain composition require curator confirmation.	exact_or_contextual_cellchat_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-CELLCHAT-REMAINING-0067	5-ht-tph1_slc6a4 htr7	5-HT-TPH1_SLC6A4 Htr7	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/25360773/;https://europepmc.org/article/PMC/PMC4330993;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=1	human;mouse;rat;recombinant	mature_5HT_binding_or_receptor_function_not_composite	Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR7; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.	Evidence is for mature serotonin, not the TPH1/TPH2 plus SLC6A4/SLC18A1/SLC18A2 source composite; the source genes synthesize, reuptake, or store 5-HT.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0068	5-ht-tph2_slc18a1 htr1a	5-HT-TPH2_SLC18A1 Htr1a	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/25360773/;https://europepmc.org/article/PMC/PMC4330993;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=1	human;mouse;rat;recombinant	mature_5HT_binding_or_receptor_function_not_composite	Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1A; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.	Evidence is for mature serotonin, not the TPH1/TPH2 plus SLC6A4/SLC18A1/SLC18A2 source composite; the source genes synthesize, reuptake, or store 5-HT.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0069	5-ht-tph2_slc18a1 htr1b	5-HT-TPH2_SLC18A1 Htr1b	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/25360773/;https://europepmc.org/article/PMC/PMC4330993;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=1	human;mouse;rat;recombinant	mature_5HT_binding_or_receptor_function_not_composite	Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1B; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.	Evidence is for mature serotonin, not the TPH1/TPH2 plus SLC6A4/SLC18A1/SLC18A2 source composite; the source genes synthesize, reuptake, or store 5-HT.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0070	5-ht-tph2_slc18a1 htr1d	5-HT-TPH2_SLC18A1 Htr1d	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/25360773/;https://europepmc.org/article/PMC/PMC4330993;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=1	human;mouse;rat;recombinant	mature_5HT_binding_or_receptor_function_not_composite	Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1D; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.	Evidence is for mature serotonin, not the TPH1/TPH2 plus SLC6A4/SLC18A1/SLC18A2 source composite; the source genes synthesize, reuptake, or store 5-HT.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0071	5-ht-tph2_slc18a1 htr1e	5-HT-TPH2_SLC18A1 Htr1e	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/25360773/;https://europepmc.org/article/PMC/PMC4330993;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=1	human;recombinant	mature_5HT_binding_or_receptor_function_not_composite	Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1E; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.	Direct evidence supports mature 5-HT at HTR1E in human/recombinant systems, but Htr1e is not a robust mouse receptor assignment; the composite source was not assayed.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0072	5-ht-tph2_slc18a1 htr1f	5-HT-TPH2_SLC18A1 Htr1f	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/25360773/;https://europepmc.org/article/PMC/PMC4330993;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=1	human;mouse;rat;recombinant	mature_5HT_binding_or_receptor_function_not_composite	Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR1F; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.	Evidence is for mature serotonin, not the TPH1/TPH2 plus SLC6A4/SLC18A1/SLC18A2 source composite; the source genes synthesize, reuptake, or store 5-HT.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0073	5-ht-tph2_slc18a1 htr2a	5-HT-TPH2_SLC18A1 Htr2a	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/25360773/;https://europepmc.org/article/PMC/PMC4330993;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=1	human;mouse;rat;recombinant	mature_5HT_binding_or_receptor_function_not_composite	Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR2A; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.	Evidence is for mature serotonin, not the TPH1/TPH2 plus SLC6A4/SLC18A1/SLC18A2 source composite; the source genes synthesize, reuptake, or store 5-HT.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
M20A-CELLCHAT-REMAINING-0074	5-ht-tph2_slc18a1 htr2b	5-HT-TPH2_SLC18A1 Htr2b	8	cellchat_remaining_discovery	low	reviewed	2	cellchat_nonlr_audit_batch_001	restore_low	https://pubmed.ncbi.nlm.nih.gov/25360773/;https://europepmc.org/article/PMC/PMC4330993;https://www.guidetopharmacology.org/GRAC/FamilyIntroductionForward?familyId=1	human;mouse;rat;recombinant	mature_5HT_binding_or_receptor_function_not_composite	Mature 5-hydroxytryptamine/serotonin is the endogenous agonist for HTR2B; primary receptor pharmacology and authoritative nomenclature establish receptor recognition and signaling. The submitted source is a 5-HT biosynthesis, reuptake, or vesicular-storage context, so the restored edge is mature 5-HT to the named receptor only.	Evidence is for mature serotonin, not the TPH1/TPH2 plus SLC6A4/SLC18A1/SLC18A2 source composite; the source genes synthesize, reuptake, or store 5-HT.	restored_from_non_ligand_receptor_audit	retained_low	Revisit processed-ligand or complex notation if a stronger exact-pair source becomes available.
