review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	search_status	last_worker_verdict	source_locators	support_kind	evidence_summary	limitations	disposition	decision_basis
M20A-CELLCHAT-REMAINING-0768	glu-slc17a6_gls grik3_grik4	Glu-SLC17A6_GLS GRIK3_GRIK4	8	cellchat_remaining_discovery	uncertain	completed_final_manual_adjudication	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	not_ligand_receptor	Focused manual re-review classified the submitted relationship as invalid ligand-receptor notation or wrong relationship.
M20A-CELLCHAT-REMAINING-0769	glu-slc17a6_gls grik3_grik5	Glu-SLC17A6_GLS GRIK3_GRIK5	8	cellchat_remaining_discovery	uncertain	completed_final_manual_adjudication	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	not_ligand_receptor	Focused manual re-review classified the submitted relationship as invalid ligand-receptor notation or wrong relationship.
M20A-CELLCHAT-REMAINING-0793	glu-slc17a6_gls2 grik3_grik4	Glu-SLC17A6_GLS2 GRIK3_GRIK4	8	cellchat_remaining_discovery	uncertain	completed_final_manual_adjudication	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	not_ligand_receptor	Focused manual re-review classified the submitted relationship as invalid ligand-receptor notation or wrong relationship.
M20A-CELLCHAT-REMAINING-0794	glu-slc17a6_gls2 grik3_grik5	Glu-SLC17A6_GLS2 GRIK3_GRIK5	8	cellchat_remaining_discovery	uncertain	completed_final_manual_adjudication	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	not_ligand_receptor	Focused manual re-review classified the submitted relationship as invalid ligand-receptor notation or wrong relationship.
M20A-CELLCHAT-REMAINING-0818	glu-slc17a7_gls grik3_grik4	Glu-SLC17A7_GLS GRIK3_GRIK4	8	cellchat_remaining_discovery	uncertain	completed_final_manual_adjudication	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	not_ligand_receptor	Focused manual re-review classified the submitted relationship as invalid ligand-receptor notation or wrong relationship.
M20A-CELLCHAT-REMAINING-0819	glu-slc17a7_gls grik3_grik5	Glu-SLC17A7_GLS GRIK3_GRIK5	8	cellchat_remaining_discovery	uncertain	completed_final_manual_adjudication	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	not_ligand_receptor	Focused manual re-review classified the submitted relationship as invalid ligand-receptor notation or wrong relationship.
M20A-CELLCHAT-REMAINING-0843	glu-slc17a7_gls2 grik3_grik4	Glu-SLC17A7_GLS2 GRIK3_GRIK4	8	cellchat_remaining_discovery	uncertain	completed_final_manual_adjudication	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	not_ligand_receptor	Focused manual re-review classified the submitted relationship as invalid ligand-receptor notation or wrong relationship.
M20A-CELLCHAT-REMAINING-0844	glu-slc17a7_gls2 grik3_grik5	Glu-SLC17A7_GLS2 GRIK3_GRIK5	8	cellchat_remaining_discovery	uncertain	completed_final_manual_adjudication	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	not_ligand_receptor	Focused manual re-review classified the submitted relationship as invalid ligand-receptor notation or wrong relationship.
M20A-CELLCHAT-REMAINING-0868	glu-slc17a8_gls grik3_grik4	Glu-SLC17A8_GLS GRIK3_GRIK4	8	cellchat_remaining_discovery	uncertain	completed_final_manual_adjudication	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	not_ligand_receptor	Focused manual re-review classified the submitted relationship as invalid ligand-receptor notation or wrong relationship.
M20A-CELLCHAT-REMAINING-0869	glu-slc17a8_gls grik3_grik5	Glu-SLC17A8_GLS GRIK3_GRIK5	8	cellchat_remaining_discovery	uncertain	completed_final_manual_adjudication	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	not_ligand_receptor	Focused manual re-review classified the submitted relationship as invalid ligand-receptor notation or wrong relationship.
M20A-CELLCHAT-REMAINING-0893	glu-slc17a8_gls2 grik3_grik4	Glu-SLC17A8_GLS2 GRIK3_GRIK4	8	cellchat_remaining_discovery	uncertain	completed_final_manual_adjudication	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	not_ligand_receptor	Focused manual re-review classified the submitted relationship as invalid ligand-receptor notation or wrong relationship.
M20A-CELLCHAT-REMAINING-0894	glu-slc17a8_gls2 grik3_grik5	Glu-SLC17A8_GLS2 GRIK3_GRIK5	8	cellchat_remaining_discovery	uncertain	completed_final_manual_adjudication	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	not_ligand_receptor	Focused manual re-review classified the submitted relationship as invalid ligand-receptor notation or wrong relationship.
M20A-CELLCHAT-REMAINING-0918	glu-slc1a1_gls grik3_grik4	Glu-SLC1A1_GLS GRIK3_GRIK4	8	cellchat_remaining_discovery	uncertain	completed_final_manual_adjudication	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	not_ligand_receptor	Focused manual re-review classified the submitted relationship as invalid ligand-receptor notation or wrong relationship.
M20A-CELLCHAT-REMAINING-0919	glu-slc1a1_gls grik3_grik5	Glu-SLC1A1_GLS GRIK3_GRIK5	8	cellchat_remaining_discovery	uncertain	completed_final_manual_adjudication	non_ligand_receptor	PMID:20026616 https://pubmed.ncbi.nlm.nih.gov/20026616/; EuropePMC:https://europepmc.org/article/MED/20026616; PMID:25139762 https://pubmed.ncbi.nlm.nih.gov/25139762/; EuropePMC:https://europepmc.org/article/MED/25139762; PMID:34706237 https://pubmed.ncbi.nlm.nih.gov/34706237/; EuropePMC:https://europepmc.org/article/MED/34706237	ligand identity failure; family/complex evidence	Glutamate activated kainate receptors in electrophysiology, but the submitted SLC/GLS source is not molecular glutamate and no exact GluK3_GluK4/GluK3_GluK5 assay qualified.	Transporter/glutaminase components do not constitute the released ligand.	not_ligand_receptor	Focused manual re-review classified the submitted relationship as invalid ligand-receptor notation or wrong relationship.
