review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	search_status	search_attempt_count	last_search_iteration	last_worker_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	no_evidence_category	decision_basis	next_review_trigger
M20A-CELLCHAT-REMAINING-0114	ach-chat_slc10a4 chrn_a1_2b1dg	Ach-CHAT_SLC10A4 CHRN_A1_2B1DG	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc10a4+chrn_a1_2b1dg;https://europepmc.org/search?query=ach-chat_slc10a4+chrn_a1_2b1dg	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0115	ach-chat_slc10a4 chrn_a3b4	Ach-CHAT_SLC10A4 CHRN_A3B4	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc10a4+chrn_a3b4;https://europepmc.org/search?query=ach-chat_slc10a4+chrn_a3b4	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0116	ach-chat_slc10a4 chrn_a4b2	Ach-CHAT_SLC10A4 CHRN_A4B2	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc10a4+chrn_a4b2;https://europepmc.org/search?query=ach-chat_slc10a4+chrn_a4b2	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0117	ach-chat_slc10a4 chrna7	Ach-CHAT_SLC10A4 Chrna7	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc10a4+chrna7;https://europepmc.org/search?query=ach-chat_slc10a4+chrna7	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0118	ach-chat_slc18a3 chrm1	Ach-CHAT_SLC18A3 Chrm1	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc18a3+chrm1;https://europepmc.org/search?query=ach-chat_slc18a3+chrm1	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0119	ach-chat_slc18a3 chrm2	Ach-CHAT_SLC18A3 Chrm2	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc18a3+chrm2;https://europepmc.org/search?query=ach-chat_slc18a3+chrm2	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0120	ach-chat_slc18a3 chrm3	Ach-CHAT_SLC18A3 Chrm3	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc18a3+chrm3;https://europepmc.org/search?query=ach-chat_slc18a3+chrm3	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0121	ach-chat_slc18a3 chrm4	Ach-CHAT_SLC18A3 Chrm4	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc18a3+chrm4;https://europepmc.org/search?query=ach-chat_slc18a3+chrm4	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0122	ach-chat_slc18a3 chrm5	Ach-CHAT_SLC18A3 Chrm5	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc18a3+chrm5;https://europepmc.org/search?query=ach-chat_slc18a3+chrm5	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0123	ach-chat_slc18a3 chrn_a1_2b1de	Ach-CHAT_SLC18A3 CHRN_A1_2B1DE	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc18a3+chrn_a1_2b1de;https://europepmc.org/search?query=ach-chat_slc18a3+chrn_a1_2b1de	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0124	ach-chat_slc18a3 chrn_a1_2b1dg	Ach-CHAT_SLC18A3 CHRN_A1_2B1DG	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc18a3+chrn_a1_2b1dg;https://europepmc.org/search?query=ach-chat_slc18a3+chrn_a1_2b1dg	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0125	ach-chat_slc18a3 chrn_a3b4	Ach-CHAT_SLC18A3 CHRN_A3B4	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc18a3+chrn_a3b4;https://europepmc.org/search?query=ach-chat_slc18a3+chrn_a3b4	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0126	ach-chat_slc18a3 chrn_a4b2	Ach-CHAT_SLC18A3 CHRN_A4B2	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc18a3+chrn_a4b2;https://europepmc.org/search?query=ach-chat_slc18a3+chrn_a4b2	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0127	ach-chat_slc18a3 chrna7	Ach-CHAT_SLC18A3 Chrna7	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc18a3+chrna7;https://europepmc.org/search?query=ach-chat_slc18a3+chrna7	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0128	ach-chat_slc5a7 chrm1	Ach-CHAT_SLC5A7 Chrm1	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc5a7+chrm1;https://europepmc.org/search?query=ach-chat_slc5a7+chrm1	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0129	ach-chat_slc5a7 chrm2	Ach-CHAT_SLC5A7 Chrm2	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc5a7+chrm2;https://europepmc.org/search?query=ach-chat_slc5a7+chrm2	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0130	ach-chat_slc5a7 chrm3	Ach-CHAT_SLC5A7 Chrm3	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc5a7+chrm3;https://europepmc.org/search?query=ach-chat_slc5a7+chrm3	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0131	ach-chat_slc5a7 chrm4	Ach-CHAT_SLC5A7 Chrm4	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc5a7+chrm4;https://europepmc.org/search?query=ach-chat_slc5a7+chrm4	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0132	ach-chat_slc5a7 chrm5	Ach-CHAT_SLC5A7 Chrm5	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc5a7+chrm5;https://europepmc.org/search?query=ach-chat_slc5a7+chrm5	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0133	ach-chat_slc5a7 chrn_a1_2b1de	Ach-CHAT_SLC5A7 CHRN_A1_2B1DE	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc5a7+chrn_a1_2b1de;https://europepmc.org/search?query=ach-chat_slc5a7+chrn_a1_2b1de	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-CELLCHAT-REMAINING-0134	ach-chat_slc5a7 chrn_a1_2b1dg	Ach-CHAT_SLC5A7 CHRN_A1_2B1DG	8	cellchat_remaining_discovery	low	searched_pending_curator	1	cellchat_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=ach-chat_slc5a7+chrn_a1_2b1dg;https://europepmc.org/search?query=ach-chat_slc5a7+chrn_a1_2b1dg	not established for a qualifying exact pair	no_qualifying_exact_primary_evidence	Expanded exact-pair and family-aware searches did not identify qualifying exact primary evidence for the submitted ligand-receptor pair.	Family, expression, pathway, database, noncognate-receptor, and review-only findings were not counted as exact evidence.	no_evidence_after_expanded_cellchat_search	Expanded CellChat-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
