source_system	source_database	source_record_type	source_record_key	source_version	modality	assay	source_artifact_path	source_artifact_sha256	source_locator	source_url	source_status	provenance_note	source_metadata_json
mSCS	flow_protein	protein_observation	FLOW_SCI_024__S024_O9	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	two_dimensional_gel_electrophoresis_mass_spectrometry	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC2864456; Tables 1-3, Figure 1, Figure 2, Results sections for cellular damage and energy metabolism	https://pmc.ncbi.nlm.nih.gov/articles/PMC2864456/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_024__S024_O9; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very high; 24-hour lesion-epicenter proteome"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI versus sham"",""doi_or_pmid"":""10.1089/neu.2009.1051; PMID: 19691422"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_024__S024_O9"",""inference_role"":""descriptive"",""injury_model"":""mild-to-moderate thoracic contusion SCI"",""missingness_status"":""partial"",""organism"":""rat"",""population_id"":""FLOW_SCI_024__S024_BULK"",""population_label"":""soluble fraction of lesion-epicenter spinal cord"",""post_injury_value"":24.0,""study_id"":""FLOW_SCI_024"",""study_title"":""Proteomic and phosphoproteomic analyses of the soluble fraction following acute spinal cord contusion in rats"",""timepoint_id"":""FLOW_SCI_024__S024_T24H"",""timepoint_unit"":""hours"",""tissue_region"":""5-mm T10 lesion epicenter soluble fraction""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_025__S025_O1	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western blot and gelatin zymography	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3243829; Methods, Results, Figures 1-4	https://pmc.ncbi.nlm.nih.gov/articles/PMC3243829/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_025__S025_O1; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very high; 6 and 24 hours"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI versus control"",""doi_or_pmid"":""10.3340/jkns.2011.50.4.288; PMID: 22200008"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_025__S025_O1"",""inference_role"":""descriptive"",""injury_model"":""photothrombotic focal spinal cord ischemia using Rose Bengal"",""missingness_status"":""partial"",""organism"":""rat"",""population_id"":""FLOW_SCI_025__S025_BULK"",""population_label"":""injured spinal cord extract"",""post_injury_value"":6.0,""study_id"":""FLOW_SCI_025"",""study_title"":""Activation of Matrix Metalloproteinases-9 after Photothrombotic Spinal Cord Injury Model in Rats"",""timepoint_id"":""FLOW_SCI_025__S025_T6H"",""timepoint_unit"":""hours"",""tissue_region"":""photothrombotic injury-region spinal cord extract""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_025__S025_O2	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western blot and gelatin zymography	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3243829; Methods, Results, Figures 1-4	https://pmc.ncbi.nlm.nih.gov/articles/PMC3243829/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_025__S025_O2; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very high; 6 and 24 hours"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI versus control"",""doi_or_pmid"":""10.3340/jkns.2011.50.4.288; PMID: 22200008"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_025__S025_O2"",""inference_role"":""descriptive"",""injury_model"":""photothrombotic focal spinal cord ischemia using Rose Bengal"",""missingness_status"":""partial"",""organism"":""rat"",""population_id"":""FLOW_SCI_025__S025_BULK"",""population_label"":""injured spinal cord extract"",""post_injury_value"":24.0,""study_id"":""FLOW_SCI_025"",""study_title"":""Activation of Matrix Metalloproteinases-9 after Photothrombotic Spinal Cord Injury Model in Rats"",""timepoint_id"":""FLOW_SCI_025__S025_T24H"",""timepoint_unit"":""hours"",""tissue_region"":""photothrombotic injury-region spinal cord extract""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_025__S025_O3	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western blot and gelatin zymography	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3243829; Methods, Results, Figures 1-4	https://pmc.ncbi.nlm.nih.gov/articles/PMC3243829/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_025__S025_O3; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very high; 6 and 24 hours"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI versus control"",""doi_or_pmid"":""10.3340/jkns.2011.50.4.288; PMID: 22200008"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_025__S025_O3"",""inference_role"":""descriptive"",""injury_model"":""photothrombotic focal spinal cord ischemia using Rose Bengal"",""missingness_status"":""partial"",""organism"":""rat"",""population_id"":""FLOW_SCI_025__S025_BULK"",""population_label"":""injured spinal cord extract"",""post_injury_value"":6.0,""study_id"":""FLOW_SCI_025"",""study_title"":""Activation of Matrix Metalloproteinases-9 after Photothrombotic Spinal Cord Injury Model in Rats"",""timepoint_id"":""FLOW_SCI_025__S025_T6H"",""timepoint_unit"":""hours"",""tissue_region"":""photothrombotic injury-region spinal cord extract""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_025__S025_O4	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western blot and gelatin zymography	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC3243829; Methods, Results, Figures 1-4	https://pmc.ncbi.nlm.nih.gov/articles/PMC3243829/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_025__S025_O4; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very high; 6 and 24 hours"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI versus control"",""doi_or_pmid"":""10.3340/jkns.2011.50.4.288; PMID: 22200008"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_025__S025_O4"",""inference_role"":""descriptive"",""injury_model"":""photothrombotic focal spinal cord ischemia using Rose Bengal"",""missingness_status"":""partial"",""organism"":""rat"",""population_id"":""FLOW_SCI_025__S025_BULK"",""population_label"":""injured spinal cord extract"",""post_injury_value"":24.0,""study_id"":""FLOW_SCI_025"",""study_title"":""Activation of Matrix Metalloproteinases-9 after Photothrombotic Spinal Cord Injury Model in Rats"",""timepoint_id"":""FLOW_SCI_025__S025_T24H"",""timepoint_unit"":""hours"",""tissue_region"":""photothrombotic injury-region spinal cord extract""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_026__S026_O1	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC1894918; Figure 3, Western blot methods, and acute expression Results	https://pmc.ncbi.nlm.nih.gov/articles/PMC1894918/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_026__S026_O1; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very high; 12 and 24 hours plus later time course"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI versus sham"",""doi_or_pmid"":""10.1016/j.neuroscience.2006.08.079; PMID: 17074445"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_026__S026_O1"",""inference_role"":""descriptive"",""injury_model"":""thoracic T10 contusion SCI"",""missingness_status"":""partial"",""organism"":""rat"",""population_id"":""FLOW_SCI_026__S026_BULK"",""population_label"":""T10 lesion-site spinal cord"",""post_injury_value"":12.0,""study_id"":""FLOW_SCI_026"",""study_title"":""Acute and Chronic Changes in Aquaporin 4 Expression After Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_026__S026_T12H"",""timepoint_unit"":""hours"",""tissue_region"":""T10 lesion site""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_026__S026_O2	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC1894918; Figure 3, Western blot methods, and acute expression Results	https://pmc.ncbi.nlm.nih.gov/articles/PMC1894918/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_026__S026_O2; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very high; 12 and 24 hours plus later time course"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI versus sham"",""doi_or_pmid"":""10.1016/j.neuroscience.2006.08.079; PMID: 17074445"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_026__S026_O2"",""inference_role"":""descriptive"",""injury_model"":""thoracic T10 contusion SCI"",""missingness_status"":""partial"",""organism"":""rat"",""population_id"":""FLOW_SCI_026__S026_BULK"",""population_label"":""T10 lesion-site spinal cord"",""post_injury_value"":24.0,""study_id"":""FLOW_SCI_026"",""study_title"":""Acute and Chronic Changes in Aquaporin 4 Expression After Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_026__S026_T24H"",""timepoint_unit"":""hours"",""tissue_region"":""T10 lesion site""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_026__S026_O3	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC1894918; Figure 3, Western blot methods, and acute expression Results	https://pmc.ncbi.nlm.nih.gov/articles/PMC1894918/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_026__S026_O3; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very high; 12 and 24 hours plus later time course"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI versus sham"",""doi_or_pmid"":""10.1016/j.neuroscience.2006.08.079; PMID: 17074445"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_026__S026_O3"",""inference_role"":""descriptive"",""injury_model"":""thoracic T10 contusion SCI"",""missingness_status"":""complete"",""organism"":""rat"",""population_id"":""FLOW_SCI_026__S026_ASTRO"",""population_label"":""astrocytes"",""post_injury_value"":12.0,""study_id"":""FLOW_SCI_026"",""study_title"":""Acute and Chronic Changes in Aquaporin 4 Expression After Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_026__S026_T12H"",""timepoint_unit"":""hours"",""tissue_region"":""T10 lesion site""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_026__S026_O4	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC1894918; Figure 3, Western blot methods, and acute expression Results	https://pmc.ncbi.nlm.nih.gov/articles/PMC1894918/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_026__S026_O4; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very high; 12 and 24 hours plus later time course"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI versus sham"",""doi_or_pmid"":""10.1016/j.neuroscience.2006.08.079; PMID: 17074445"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_026__S026_O4"",""inference_role"":""descriptive"",""injury_model"":""thoracic T10 contusion SCI"",""missingness_status"":""partial"",""organism"":""rat"",""population_id"":""FLOW_SCI_026__S026_BULK"",""population_label"":""T10 lesion-site spinal cord"",""post_injury_value"":24.0,""study_id"":""FLOW_SCI_026"",""study_title"":""Acute and Chronic Changes in Aquaporin 4 Expression After Spinal Cord Injury"",""timepoint_id"":""FLOW_SCI_026__S026_T24H"",""timepoint_unit"":""hours"",""tissue_region"":""T10 lesion site""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_030__O1	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC8672413, Figures 1-4 and Methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC8672413/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_030__O1; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very_high"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI"",""doi_or_pmid"":""PMID: 34854394; PMCID: PMC8672413"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_030__O1"",""inference_role"":""descriptive"",""injury_model"":""acute thoracic compression SCI using bilateral aneurysm clip"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_030__P1"",""population_label"":""spinal cord tissue homogenate"",""post_injury_value"":1.0,""study_id"":""FLOW_SCI_030"",""study_title"":""HSP70 alleviates spinal cord injury by activating the NF-kB pathway"",""timepoint_id"":""FLOW_SCI_030__T1"",""timepoint_unit"":""day"",""tissue_region"":""injury-region spinal cord homogenate""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_030__O10	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	elisa	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC8672413, Figures 1-4 and Methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC8672413/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_030__O10; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very_high"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI"",""doi_or_pmid"":""PMID: 34854394; PMCID: PMC8672413"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_030__O10"",""inference_role"":""descriptive"",""injury_model"":""acute thoracic compression SCI using bilateral aneurysm clip"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_030__P1"",""population_label"":""spinal cord tissue homogenate"",""post_injury_value"":3.0,""study_id"":""FLOW_SCI_030"",""study_title"":""HSP70 alleviates spinal cord injury by activating the NF-kB pathway"",""timepoint_id"":""FLOW_SCI_030__T3"",""timepoint_unit"":""day"",""tissue_region"":""injury-region spinal cord homogenate""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_030__O2	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC8672413, Figures 1-4 and Methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC8672413/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_030__O2; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very_high"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI"",""doi_or_pmid"":""PMID: 34854394; PMCID: PMC8672413"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_030__O2"",""inference_role"":""descriptive"",""injury_model"":""acute thoracic compression SCI using bilateral aneurysm clip"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_030__P1"",""population_label"":""spinal cord tissue homogenate"",""post_injury_value"":3.0,""study_id"":""FLOW_SCI_030"",""study_title"":""HSP70 alleviates spinal cord injury by activating the NF-kB pathway"",""timepoint_id"":""FLOW_SCI_030__T3"",""timepoint_unit"":""day"",""tissue_region"":""injury-region spinal cord homogenate""}"
mSCS	flow_protein	protein_observation	FLOW_SCI_030__O3	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	western_blot	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	PMC8672413, Figures 1-4 and Methods	https://pmc.ncbi.nlm.nih.gov/articles/PMC8672413/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_SCI_030__O3; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""very_high"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""SCI"",""doi_or_pmid"":""PMID: 34854394; PMCID: PMC8672413"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_SCI_030__O3"",""inference_role"":""descriptive"",""injury_model"":""acute thoracic compression SCI using bilateral aneurysm clip"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_SCI_030__P1"",""population_label"":""spinal cord tissue homogenate"",""post_injury_value"":1.0,""study_id"":""FLOW_SCI_030"",""study_title"":""HSP70 alleviates spinal cord injury by activating the NF-kB pathway"",""timepoint_id"":""FLOW_SCI_030__T1"",""timepoint_unit"":""day"",""tissue_region"":""injury-region spinal cord homogenate""}"
