batch_id	queue_key	species	tf_symbol	target_symbol	b_edge_id	b_evidence_id	confidence_tier	effect_polarity	dorothea_levels	source_registries	external_record_keys	reference_count	source_locator	module22b_register_changed	general_tf_target_claim	direct_binding_claim	upstream_sci_activation_claim
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|cebpb|mad1l1	human	CEBPB	MAD1L1	M22B-E005825	M22B-EVID-005998	medium-high	activating_target	B	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002240:33c0edd9efcb;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000694	2	PMID:18203738; PMID:21345218	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|cebpb|pparg	human	CEBPB	PPARG	M22B-E005826	M22B-EVID-005999	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000521:f32f4746ca32	82	PMID:10842659; PMID:10862621; PMID:11243868; PMID:11279134; PMID:11456275; PMID:12071851; PMID:12095417; PMID:12524424; PMID:12525691; PMID:12954078	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|cebpb|prl	human	CEBPB	PRL	M22B-E005827	M22B-EVID-006000	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000371:c34d51ff4944;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000700	10	PMID:10455153; PMID:10649437; PMID:11773445; PMID:15479564; PMID:16227626; PMID:24248464; PMID:26566865; PMID:27147263; PMID:33232782; PMID:35358514	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|cebpb|s100a9	human	CEBPB	S100A9	M22B-E005828	M22B-EVID-006001	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003300:9167d9bc0b1a;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000706	4	PMID:23563247; PMID:23741337; PMID:38008395; PMID:9706399	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|cebpb|saa1	human	CEBPB	SAA1	M22B-E005829	M22B-EVID-006002	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002552:e3f72dbb2384;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000707	3	PMID:12410800; PMID:19755416; PMID:8196668	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|cebpb|saa2	human	CEBPB	SAA2	M22B-E005830	M22B-EVID-006003	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001746:8087f9d6f4c7;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000708	3	PMID:15812237; PMID:8244997; PMID:9570146	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|cebpb|sftpd	human	CEBPB	SFTPD	M22B-E005831	M22B-EVID-006004	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000892:e86a6aca4f9e;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000709	2	PMID:11596110; PMID:11912209	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|cebpb|slc10a1	human	CEBPB	SLC10A1	M22B-E005832	M22B-EVID-006005	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004008:9665248bc629;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000710	2	PMID:11031103; PMID:14701722	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|cebpb|slc19a1	human	CEBPB	SLC19A1	M22B-E005833	M22B-EVID-006006	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001689:683107520edc;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000711	1	PMID:15652157	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|cebpb|star	human	CEBPB	STAR	M22B-E005834	M22B-EVID-006007	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000116:ce2989818d1a;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000713;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000714	13	PMID:10319323; PMID:10364248; PMID:10473624; PMID:11111087; PMID:14726488; PMID:15059951; PMID:16682116; PMID:18583320; PMID:18845640; PMID:19150388	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|cebpb|tnf	human	CEBPB	TNF	M22B-E005835	M22B-EVID-006008	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000439:8f90449a40fc;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000716	50	PMID:10629048; PMID:10721723; PMID:10748079; PMID:10754326; PMID:10775602; PMID:10838190; PMID:10887174; PMID:10930293; PMID:11466389; PMID:11796758	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|cebpb|tnfaip6	human	CEBPB	TNFAIP6	M22B-E005836	M22B-EVID-006009	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003096:153199f5a7d3;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000717;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000718	2	PMID:7876106; PMID:7935377	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|cebpb|top1	human	CEBPB	TOP1	M22B-E005837	M22B-EVID-006010	high	repressing_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003135:c8324f636a3b;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000719	1	PMID:8524227	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|cebpb|xbp1	human	CEBPB	XBP1	M22B-E005838	M22B-EVID-006011	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002507:60def653bed3;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000720	3	PMID:19490910; PMID:19717648; PMID:31748431	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|abca2	human	EGR1	ABCA2	M22B-E005839	M22B-EVID-006012	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001194:0f6c15d827b8	1	PMID:12560508	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|abcb1	human	EGR1	ABCB1	M22B-E005840	M22B-EVID-006013	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000183:8b5946078019;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001403;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001404	7	PMID:10392899; PMID:10860921; PMID:11488907; PMID:11734301; PMID:12683994; PMID:23478574; PMID:7565762	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|abr	human	EGR1	ABR	M22B-E005841	M22B-EVID-006014	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005599:44db4290751c	1	PMID:37324256	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|ace	human	EGR1	ACE	M22B-E005842	M22B-EVID-006015	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000911:216c0957e8ed;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001405;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001406	7	PMID:11713104; PMID:12433834; PMID:14679188; PMID:18577431; PMID:26486174; PMID:31887396; PMID:9737980	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|ache	human	EGR1	ACHE	M22B-E005843	M22B-EVID-006016	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003093:d76f12d97d5e;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001407	6	PMID:30511454; PMID:36968493; PMID:7559515; PMID:7829523; PMID:9571041; PMID:9789819	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|agrn	human	EGR1	AGRN	M22B-E005844	M22B-EVID-006017	medium-high	repressing_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005793:5b36e25a33bf	1	PMID:28824419	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|akr1b1	human	EGR1	AKR1B1	M22B-E005845	M22B-EVID-006018	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004093:7fa7edd0d91b;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001408	1	PMID:12890669	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|angptl4	human	EGR1	ANGPTL4	M22B-E005846	M22B-EVID-006019	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005909:858e58853ac8	1	PMID:37987244	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|apex1	human	EGR1	APEX1	M22B-E005847	M22B-EVID-006020	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001742:2cff63365208	2	PMID:15788231; PMID:18324520	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|apoa1	human	EGR1	APOA1	M22B-E005848	M22B-EVID-006021	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001057:95461ed8c4a8	4	PMID:12107072; PMID:7896852; PMID:8175747; PMID:9541501	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|ar	human	EGR1	AR	M22B-E005849	M22B-EVID-006022	high	repressing_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001309:f77353f43f4a;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001412	2	PMID:12890669; PMID:15517885	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|areg	human	EGR1	AREG	M22B-E005850	M22B-EVID-006023	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002604:40d1682b6b32	3	PMID:20103632; PMID:20190820; PMID:36473866	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|atf3	human	EGR1	ATF3	M22B-E005851	M22B-EVID-006024	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001815:7b70865d0477;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001413;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001414	8	PMID:16079301; PMID:16489044; PMID:17764926; PMID:18719024; PMID:21205742; PMID:22230687; PMID:27190312; PMID:35746681	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|atp2a2	human	EGR1	ATP2A2	M22B-E005852	M22B-EVID-006025	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002349:c80e25458049	5	PMID:10625299; PMID:14613864; PMID:18612190; PMID:23608535; PMID:8977381	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|bax	human	EGR1	BAX	M22B-E005853	M22B-EVID-006026	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002446:916847dea632	10	PMID:11586104; PMID:14965266; PMID:16866858; PMID:19137013; PMID:21642427; PMID:22648623; PMID:29383185; PMID:29719592; PMID:33973090; PMID:36759943	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|bcar1	human	EGR1	BCAR1	M22B-E005854	M22B-EVID-006027	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002885:fabba105e29b;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001415	1	PMID:22431919	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|bcl2	human	EGR1	BCL2	M22B-E005855	M22B-EVID-006028	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003238:963e328d2008	7	PMID:12165491; PMID:14965266; PMID:16908043; PMID:30737960; PMID:36759943; PMID:37078361; PMID:9714058	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|bcr	human	EGR1	BCR	M22B-E005856	M22B-EVID-006029	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000769:fa5069ce049e	2	PMID:11316810; PMID:20690147	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|brd4	human	EGR1	BRD4	M22B-E005857	M22B-EVID-006030	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005670:c0022db1d1d9	2	PMID:36250963; PMID:37634812	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|cacna1h	human	EGR1	CACNA1H	M22B-E005858	M22B-EVID-006031	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003005:8c0702f7104e;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001416	5	PMID:22431737; PMID:23929524; PMID:26256074; PMID:30792272; PMID:31527367	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|carm1	human	EGR1	CARM1	M22B-E005859	M22B-EVID-006032	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006071:123c8f8a805f	1	PMID:25064859	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|cat	human	EGR1	CAT	M22B-E005860	M22B-EVID-006033	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000839:8d4aa6da7f39	2	PMID:11479230; PMID:1906159	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|ccnd1	human	EGR1	CCND1	M22B-E005861	M22B-EVID-006034	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000849:980e8261da84;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001417;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001418	17	PMID:11502738; PMID:15365258; PMID:16267018; PMID:16547599; PMID:16926376; PMID:19850937; PMID:19936545; PMID:20590664; PMID:22147081; PMID:23774133	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|ccnd3	human	EGR1	CCND3	M22B-E005862	M22B-EVID-006035	medium-high	activating_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002233:0e597afac745	2	PMID:18160048; PMID:31966355	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|cd19	human	EGR1	CD19	M22B-E005863	M22B-EVID-006036	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003198:9e502d3162b8	1	PMID:9233624	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|cd28	human	EGR1	CD28	M22B-E005864	M22B-EVID-006037	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000786:1924d5007ed1;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001420	2	PMID:10510368; PMID:11342633	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|cd44	human	EGR1	CD44	M22B-E005865	M22B-EVID-006038	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001235:2f8692dee034	11	PMID:10202038; PMID:12670907; PMID:15155664; PMID:15923644; PMID:19966941; PMID:20357818; PMID:21858056; PMID:35931675; PMID:8628295; PMID:8666932	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|cd9	human	EGR1	CD9	M22B-E005866	M22B-EVID-006039	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006416:e3d25b646f27	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|cdh13	human	EGR1	CDH13	M22B-E005867	M22B-EVID-006040	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006853:5f22d1c414ed	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|cdk5	human	EGR1	CDK5	M22B-E005868	M22B-EVID-006041	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006053:f6e3339cd822	7	PMID:11331872; PMID:15208659; PMID:15289351; PMID:15485494; PMID:17202132; PMID:21253436; PMID:28641077	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|cdk5r1	human	EGR1	CDK5R1	M22B-E005869	M22B-EVID-006042	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004094:b624d1632e02;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001421	10	PMID:11331872; PMID:15289351; PMID:15485494; PMID:17117479; PMID:18247371; PMID:23668392; PMID:24768698; PMID:28641077; PMID:34207842; PMID:8661152	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|chga	human	EGR1	CHGA	M22B-E005870	M22B-EVID-006043	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001163:772395847d41;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001423	2	PMID:12456801; PMID:17889508	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|chrna7	human	EGR1	CHRNA7	M22B-E005871	M22B-EVID-006044	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000400:ac0e3dc10638	4	PMID:10693923; PMID:24412748; PMID:35397284; PMID:9254668	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|col2a1	human	EGR1	COL2A1	M22B-E005872	M22B-EVID-006045	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001221:f7afa98e5ebb	5	PMID:12637574; PMID:18044710; PMID:19144181; PMID:23863709; PMID:31201921	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|crabp2	human	EGR1	CRABP2	M22B-E005873	M22B-EVID-006046	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006854:37cdfdd2d4ec	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|ctnnb1	human	EGR1	CTNNB1	M22B-E005874	M22B-EVID-006047	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002386:c1afe92283bc	4	PMID:18798221; PMID:22918686; PMID:24975844; PMID:34409922	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|cyp2b6	human	EGR1	CYP2B6	M22B-E005875	M22B-EVID-006048	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002266:51f0cf709b53;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001426	3	PMID:18303024; PMID:19467232; PMID:26307675	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	human|egr1|dab2ip	human	EGR1	DAB2IP	M22B-E005876	M22B-EVID-006049	medium-high	repressing_target	B	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005882:30e0d9d9e464	1	PMID:27834104	true	true	false	false
