batch_id	queue_key	species	tf_symbol	target_symbol	b_edge_id	b_evidence_id	confidence_tier	effect_polarity	source_registries	external_record_keys	reference_count	source_locator	module22b_register_changed	general_tf_target_claim	direct_binding_claim	upstream_sci_activation_claim
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|gast	mouse	Jun	Gast	M22B-E009742	M22B-EVID-009915	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002287	1	PMID:16139800	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|gnrh1	mouse	Jun	Gnrh1	M22B-E009743	M22B-EVID-009916	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002291	1	PMID:9795199	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|hmox1	mouse	Jun	Hmox1	M22B-E009744	M22B-EVID-009917	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002294	1	PMID:10893216	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|ifne	mouse	Jun	Ifne	M22B-E009745	M22B-EVID-009918	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002297	1	PMID:15217985	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|il11	mouse	Jun	Il11	M22B-E009746	M22B-EVID-009919	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002301;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002302	2	PMID:12929935; PMID:20927330	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|il27	mouse	Jun	Il27	M22B-E009747	M22B-EVID-009920	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002310	1	PMID:21482740	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|il4	mouse	Jun	Il4	M22B-E009748	M22B-EVID-009921	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002312	3	PMID:12594266; PMID:18768853; PMID:9889198	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|itga5	mouse	Jun	Itga5	M22B-E009749	M22B-EVID-009922	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002315	1	PMID:21592318	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|krt18	mouse	Jun	Krt18	M22B-E009750	M22B-EVID-009923	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002320	1	PMID:1696235	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|lor	mouse	Jun	Lor	M22B-E009751	M22B-EVID-009924	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002321	1	PMID:23341029	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|maf	mouse	Jun	Maf	M22B-E009752	M22B-EVID-009925	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002322	1	PMID:14521912	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|mir23a	mouse	Jun	Mir23a	M22B-E009753	M22B-EVID-009926	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002326	1	PMID:23929433	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|myod1	mouse	Jun	Myod1	M22B-E009754	M22B-EVID-009927	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002336	2	PMID:19723510; PMID:8120060	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|nacc1	mouse	Jun	Nacc1	M22B-E009755	M22B-EVID-009928	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002337	1	PMID:14521994	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|nefl	mouse	Jun	Nefl	M22B-E009756	M22B-EVID-009929	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002339	1	PMID:8180132	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|nfe2l2	mouse	Jun	Nfe2l2	M22B-E009757	M22B-EVID-009930	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002340;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002341	2	PMID:19671797; PMID:19326073	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|nfkb1	mouse	Jun	Nfkb1	M22B-E009758	M22B-EVID-009931	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002342;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002343	2	PMID:8896238; PMID:1740105	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|odc1	mouse	Jun	Odc1	M22B-E009759	M22B-EVID-009932	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002350	1	PMID:12054494	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|ppp1r3b	mouse	Jun	Ppp1r3b	M22B-E009760	M22B-EVID-009933	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002358	1	PMID:11123319	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|ptpn4	mouse	Jun	Ptpn4	M22B-E009761	M22B-EVID-009934	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002362	1	PMID:10338504	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|rab18	mouse	Jun	Rab18	M22B-E009762	M22B-EVID-009935	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002364	1	PMID:23471881	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|serpinb5	mouse	Jun	Serpinb5	M22B-E009763	M22B-EVID-009936	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002367	1	PMID:21187389	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|sftpb	mouse	Jun	Sftpb	M22B-E009764	M22B-EVID-009937	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002370;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002371	2	PMID:21148742; PMID:10409233	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|slc2a1	mouse	Jun	Slc2a1	M22B-E009765	M22B-EVID-009938	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002290	1	PMID:9407130	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|srxn1	mouse	Jun	Srxn1	M22B-E009766	M22B-EVID-009939	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002379	1	PMID:20826812	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|tbp	mouse	Jun	Tbp	M22B-E009767	M22B-EVID-009940	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002381	1	PMID:18710943	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|tff2	mouse	Jun	Tff2	M22B-E009768	M22B-EVID-009941	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002382	1	PMID:19541923	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|tgm1	mouse	Jun	Tgm1	M22B-E009769	M22B-EVID-009942	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002384	1	PMID:15061870	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|trp53	mouse	Jun	Trp53	M22B-E009770	M22B-EVID-009943	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002391;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002392	3	PMID:10072388; PMID:22859294; PMID:10348347	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|klf4|agrp	mouse	Klf4	Agrp	M22B-E009771	M22B-EVID-009944	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002465	1	PMID:20980461	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|klf4|bglap2	mouse	Klf4	Bglap2	M22B-E009772	M22B-EVID-009945	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002466	1	PMID:22206865	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|klf4|ccnd2	mouse	Klf4	Ccnd2	M22B-E009773	M22B-EVID-009946	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002467	1	PMID:17878366	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|klf4|cdkn2b	mouse	Klf4	Cdkn2b	M22B-E009774	M22B-EVID-009947	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002469;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002474	1	PMID:21746878	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|klf4|cebpb	mouse	Klf4	Cebpb	M22B-E009775	M22B-EVID-009948	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002470	1	PMID:18396140	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|klf4|dmp1	mouse	Klf4	Dmp1	M22B-E009776	M22B-EVID-009949	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002471;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002472	2	PMID:23558921; PMID:23430263	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|klf4|lefty1	mouse	Klf4	Lefty1	M22B-E009777	M22B-EVID-009950	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002475	2	PMID:16954384; PMID:24161396	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|klf4|rlim	mouse	Klf4	Rlim	M22B-E009778	M22B-EVID-009951	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002480	1	PMID:11013082	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|klf4|serpine1	mouse	Klf4	Serpine1	M22B-E009779	M22B-EVID-009952	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002481	1	PMID:16169848	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|klf4|snai2	mouse	Klf4	Snai2	M22B-E009780	M22B-EVID-009953	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002483	1	PMID:22937066	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|klf4|tsix	mouse	Klf4	Tsix	M22B-E009781	M22B-EVID-009954	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002485	1	PMID:21085182	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|bcat1	mouse	Myc	Bcat1	M22B-E009782	M22B-EVID-009955	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002882	1	PMID:1340466	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|car1	mouse	Myc	Car1	M22B-E009783	M22B-EVID-009956	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002886	1	PMID:22609543	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|cdh1	mouse	Myc	Cdh1	M22B-E009784	M22B-EVID-009957	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002892	1	PMID:18519590	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|cebpd	mouse	Myc	Cebpd	M22B-E009785	M22B-EVID-009958	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002897	1	PMID:20426839	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|fasl	mouse	Myc	Fasl	M22B-E009786	M22B-EVID-009959	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002902	1	PMID:12707336	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|mir122	mouse	Myc	Mir122	M22B-E009787	M22B-EVID-009960	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002906	1	PMID:24038073	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|mxi1	mouse	Myc	Mxi1	M22B-E009788	M22B-EVID-009961	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002909	1	PMID:14716294	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|nfia	mouse	Myc	Nfia	M22B-E009789	M22B-EVID-009962	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002912	1	PMID:8474463	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|nrgn	mouse	Myc	Nrgn	M22B-E009790	M22B-EVID-009963	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002914	1	PMID:21068393	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|pdgfrb	mouse	Myc	Pdgfrb	M22B-E009791	M22B-EVID-009964	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002917	1	PMID:12153142	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|rhoa	mouse	Myc	Rhoa	M22B-E009792	M22B-EVID-009965	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002920	1	PMID:20383141	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|slc11a1	mouse	Myc	Slc11a1	M22B-E009793	M22B-EVID-009966	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002921	1	PMID:12840021	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|trp53	mouse	Myc	Trp53	M22B-E009794	M22B-EVID-009967	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002930;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002931	3	PMID:8494784; PMID:10348347; PMID:19086036	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|zbtb17	mouse	Myc	Zbtb17	M22B-E009795	M22B-EVID-009968	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002934	1	PMID:14560010	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|myc|zfp36	mouse	Myc	Zfp36	M22B-E009796	M22B-EVID-009969	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002935	1	PMID:22863009	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|nfkb2|hif1a	mouse	Nfkb2	Hif1a	M22B-E009797	M22B-EVID-009970	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003550	1	PMID:19414801	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|nfkb2|il23a	mouse	Nfkb2	Il23a	M22B-E009798	M22B-EVID-009971	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003551	1	PMID:17982049	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|nfkb2|relb	mouse	Nfkb2	Relb	M22B-E009799	M22B-EVID-009972	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003555	1	PMID:14707043	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|runx1|ai467606	mouse	Runx1	AI467606	M22B-E009800	M22B-EVID-009973	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004889	1	PMID:21498670	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|runx1|cd40	mouse	Runx1	Cd40	M22B-E009801	M22B-EVID-009974	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004891	1	PMID:19180471	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|runx1|cd79a	mouse	Runx1	Cd79a	M22B-E009802	M22B-EVID-009975	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004892	1	PMID:20385820	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|runx1|cdkn2a	mouse	Runx1	Cdkn2a	M22B-E009803	M22B-EVID-009976	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004893	1	PMID:21757616	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|runx1|fxyd2	mouse	Runx1	Fxyd2	M22B-E009804	M22B-EVID-009977	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004896	1	PMID:22253804	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|runx1|ifng	mouse	Runx1	Ifng	M22B-E009805	M22B-EVID-009978	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004897	1	PMID:17377532	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|runx1|igfbp3	mouse	Runx1	Igfbp3	M22B-E009806	M22B-EVID-009979	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004898	1	PMID:15592512	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|runx1|slc22a17	mouse	Runx1	Slc22a17	M22B-E009807	M22B-EVID-009980	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004903	1	PMID:19229297	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|runx1|smad6	mouse	Runx1	Smad6	M22B-E009808	M22B-EVID-009981	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004904	1	PMID:21576367	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|acaca	mouse	Sp1	Acaca	M22B-E009809	M22B-EVID-009982	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005505	1	PMID:8576128	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|acsbg1	mouse	Sp1	Acsbg1	M22B-E009810	M22B-EVID-009983	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005506	1	PMID:16125341	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|acss1	mouse	Sp1	Acss1	M22B-E009811	M22B-EVID-009984	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005508	1	PMID:14960588	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|acta2	mouse	Sp1	Acta2	M22B-E009812	M22B-EVID-009985	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005509	1	PMID:12110667	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|adcyap1r1	mouse	Sp1	Adcyap1r1	M22B-E009813	M22B-EVID-009986	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005511	1	PMID:24045949	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|arntl	mouse	Sp1	Arntl	M22B-E009814	M22B-EVID-009987	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005522	1	PMID:24030830	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|ascl2	mouse	Sp1	Ascl2	M22B-E009815	M22B-EVID-009988	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005524	1	PMID:23071113	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|bace1	mouse	Sp1	Bace1	M22B-E009816	M22B-EVID-009989	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005527	1	PMID:14701757	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|bfsp1	mouse	Sp1	Bfsp1	M22B-E009817	M22B-EVID-009990	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005529	1	PMID:9651486	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|bglap2	mouse	Sp1	Bglap2	M22B-E009818	M22B-EVID-009991	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005531	1	PMID:21820092	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|cadm1	mouse	Sp1	Cadm1	M22B-E009819	M22B-EVID-009992	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005539	1	PMID:21672091	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|ccnd3	mouse	Sp1	Ccnd3	M22B-E009820	M22B-EVID-009993	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005546;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005547	2	PMID:10361118; PMID:8661116	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|cd1d2	mouse	Sp1	Cd1d2	M22B-E009821	M22B-EVID-009994	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005549	1	PMID:22419072	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|cdh5	mouse	Sp1	Cdh5	M22B-E009822	M22B-EVID-009995	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005552	1	PMID:21464949	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|cdkn1a	mouse	Sp1	Cdkn1a	M22B-E009823	M22B-EVID-009996	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005556;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005557	5	PMID:8995437; PMID:17090534; PMID:18381445; PMID:23066038; PMID:23329847	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|cdkn1c	mouse	Sp1	Cdkn1c	M22B-E009824	M22B-EVID-009997	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005558	1	PMID:18513743	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|cebpa	mouse	Sp1	Cebpa	M22B-E009825	M22B-EVID-009998	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005561	1	PMID:10373535	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|cend1	mouse	Sp1	Cend1	M22B-E009826	M22B-EVID-009999	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005563	1	PMID:16181419	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|ces1d	mouse	Sp1	Ces1d	M22B-E009827	M22B-EVID-010000	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005564	1	PMID:11337511	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|cirbp	mouse	Sp1	Cirbp	M22B-E009828	M22B-EVID-010001	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005566	1	PMID:23046908	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|cldn19	mouse	Sp1	Cldn19	M22B-E009829	M22B-EVID-010002	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005567	1	PMID:15589828	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|col2a1	mouse	Sp1	Col2a1	M22B-E009830	M22B-EVID-010003	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005570	1	PMID:11447232	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|col5a1	mouse	Sp1	Col5a1	M22B-E009831	M22B-EVID-010004	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005571	1	PMID:20888414	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|sp1|cops5	mouse	Sp1	Cops5	M22B-E009832	M22B-EVID-010005	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005572	1	PMID:18593980	true	true	false	false
