route_evidence_id	route_status	route_tier	path_expression	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	causal_status	traversal_status	source_chain_id
ROUTE:00081	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01319	Ccl17	M20B-E001841	NODE00085	Ackr1															GPCR receptor family	ligand_receptor_edge		M20B-EVID-001841	not_asserted	evidence_route_not_causal	
ROUTE:00082	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01329	Ccl19	M20B-E001842	NODE00092	Ackr4															GPCR receptor family	ligand_receptor_edge		M20B-EVID-001842	not_asserted	evidence_route_not_causal	
ROUTE:00083	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01330	Ccl2	M20B-E001843	NODE00085	Ackr1															GPCR receptor family	ligand_receptor_edge		M20B-EVID-001843	not_asserted	evidence_route_not_causal	
ROUTE:00084	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01353	Ccl21	M20B-E001844	NODE00092	Ackr4															GPCR receptor family	ligand_receptor_edge		M20B-EVID-001844	not_asserted	evidence_route_not_causal	
ROUTE:00085	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01354	Ccl21a	M20B-E001845	NODE00092	Ackr4															GPCR receptor family	ligand_receptor_edge		M20B-EVID-001845	not_asserted	evidence_route_not_causal	
ROUTE:00086	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01356	Ccl21d	M20B-E001846	NODE00092	Ackr4															GPCR receptor family	ligand_receptor_edge		M20B-EVID-001846	not_asserted	evidence_route_not_causal	
ROUTE:00087	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01357	Ccl21e	M20B-E001847	NODE00092	Ackr4															GPCR receptor family	ligand_receptor_edge		M20B-EVID-001847	not_asserted	evidence_route_not_causal	
ROUTE:00088	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01358	Ccl21f	M20B-E001848	NODE00092	Ackr4															GPCR receptor family	ligand_receptor_edge		M20B-EVID-001848	not_asserted	evidence_route_not_causal	
ROUTE:00089	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01373	Ccl26	M20B-E001849	NODE00087	Ackr2															GPCR receptor family	ligand_receptor_edge		M20B-EVID-001849	not_asserted	evidence_route_not_causal	
ROUTE:00090	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01378	Ccl27a	M20B-E001850	NODE01431	Ccr10															GPCR receptor family	ligand_receptor_edge		M20B-EVID-001850	not_asserted	evidence_route_not_causal	
ROUTE:00091	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01385	Ccl3	M20B-E001852	NODE00087	Ackr2															GPCR receptor family	ligand_receptor_edge		M20B-EVID-001852	not_asserted	evidence_route_not_causal	
ROUTE:00092	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01385	Ccl3	M20B-E001853	NODE01428	Ccr1															GPCR receptor family	ligand_receptor_edge		M20B-EVID-001853	not_asserted	evidence_route_not_causal	
ROUTE:00093	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02125	Csf2	M20B-E001854	NODE02133	CSF2RA_CSF2RB															Cytokine receptor family	ligand_receptor_edge		M20B-EVID-001854	not_asserted	evidence_route_not_causal	
ROUTE:00094	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02662	Egf	M20B-E001855	NODE02684	EGFR_ERBB2															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001855	not_asserted	evidence_route_not_causal	
ROUTE:00095	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02880	Ereg	M20B-E001856	NODE02684	EGFR_ERBB2															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001856	not_asserted	evidence_route_not_causal	
ROUTE:00096	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02880	Ereg	M20B-E001857	NODE02871	ERBB2_ERBB4															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001857	not_asserted	evidence_route_not_causal	
ROUTE:00097	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03088	Fgf1	M20B-E001858	NODE03152	Fgfr2															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001858	not_asserted	evidence_route_not_causal	
ROUTE:00098	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03088	Fgf1	M20B-E001859	NODE03157	Fgfr3															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001859	not_asserted	evidence_route_not_causal	
ROUTE:00099	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03090	Fgf10	M20B-E001860	NODE03144	Fgfr1															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001860	not_asserted	evidence_route_not_causal	
ROUTE:00100	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03090	Fgf10	M20B-E001861	NODE03152	Fgfr2															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001861	not_asserted	evidence_route_not_causal	
ROUTE:00101	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03100	Fgf15	M20B-E001862	NODE03144	Fgfr1															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001862	not_asserted	evidence_route_not_causal	
ROUTE:00102	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03100	Fgf15	M20B-E001863	NODE03152	Fgfr2															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001863	not_asserted	evidence_route_not_causal	
ROUTE:00103	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03100	Fgf15	M20B-E001864	NODE03157	Fgfr3															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001864	not_asserted	evidence_route_not_causal	
ROUTE:00104	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03100	Fgf15	M20B-E001865	NODE03163	Fgfr4															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001865	not_asserted	evidence_route_not_causal	
ROUTE:00105	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03102	Fgf16	M20B-E001866	NODE03144	Fgfr1															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001866	not_asserted	evidence_route_not_causal	
ROUTE:00106	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03102	Fgf16	M20B-E001867	NODE03152	Fgfr2															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001867	not_asserted	evidence_route_not_causal	
ROUTE:00107	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03102	Fgf16	M20B-E001868	NODE03157	Fgfr3															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001868	not_asserted	evidence_route_not_causal	
ROUTE:00108	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03102	Fgf16	M20B-E001869	NODE03163	Fgfr4															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001869	not_asserted	evidence_route_not_causal	
ROUTE:00109	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03103	Fgf17	M20B-E001870	NODE03157	Fgfr3															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001870	not_asserted	evidence_route_not_causal	
ROUTE:00110	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03103	Fgf17	M20B-E001871	NODE03163	Fgfr4															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001871	not_asserted	evidence_route_not_causal	
ROUTE:00111	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03106	Fgf18	M20B-E001872	NODE03144	Fgfr1															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001872	not_asserted	evidence_route_not_causal	
ROUTE:00112	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03106	Fgf18	M20B-E001873	NODE03152	Fgfr2															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001873	not_asserted	evidence_route_not_causal	
ROUTE:00113	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03106	Fgf18	M20B-E001874	NODE03163	Fgfr4															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001874	not_asserted	evidence_route_not_causal	
ROUTE:00114	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03111	Fgf2	M20B-E001875	NODE03144	Fgfr1															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001875	not_asserted	evidence_route_not_causal	
ROUTE:00115	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03111	Fgf2	M20B-E001876	NODE03152	Fgfr2															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001876	not_asserted	evidence_route_not_causal	
ROUTE:00116	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03111	Fgf2	M20B-E001877	NODE03157	Fgfr3															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001877	not_asserted	evidence_route_not_causal	
ROUTE:00117	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03111	Fgf2	M20B-E001878	NODE03163	Fgfr4															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001878	not_asserted	evidence_route_not_causal	
ROUTE:00118	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03118	Fgf20	M20B-E001879	NODE03157	Fgfr3															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001879	not_asserted	evidence_route_not_causal	
ROUTE:00119	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03118	Fgf20	M20B-E001880	NODE03163	Fgfr4															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001880	not_asserted	evidence_route_not_causal	
ROUTE:00120	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03121	Fgf21	M20B-E001881	NODE03144	Fgfr1															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001881	not_asserted	evidence_route_not_causal	
ROUTE:00121	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03121	Fgf21	M20B-E001882	NODE03157	Fgfr3															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001882	not_asserted	evidence_route_not_causal	
ROUTE:00122	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03123	Fgf22	M20B-E001883	NODE03152	Fgfr2															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001883	not_asserted	evidence_route_not_causal	
ROUTE:00123	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03124	Fgf23	M20B-E001884	NODE03144	Fgfr1															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001884	not_asserted	evidence_route_not_causal	
ROUTE:00124	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03124	Fgf23	M20B-E001885	NODE03163	Fgfr4															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001885	not_asserted	evidence_route_not_causal	
ROUTE:00125	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03129	Fgf4	M20B-E001886	NODE03144	Fgfr1															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001886	not_asserted	evidence_route_not_causal	
ROUTE:00126	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03129	Fgf4	M20B-E001887	NODE03152	Fgfr2															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001887	not_asserted	evidence_route_not_causal	
ROUTE:00127	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03129	Fgf4	M20B-E001888	NODE03157	Fgfr3															RTK growth-factor receptor family	ligand_receptor_edge		M20B-EVID-001888	not_asserted	evidence_route_not_causal	
