regulator_key	display_symbols	species_scope	primary_role_category	role_subcategory	source_registry	source_version	source_record_id	raw_tf_symbol	normalized_tf_symbol	tf_uniprot_id	target_membership_count	membership_semantics	claimed_effect	candidate_regulon_status	target_cell_presence_status	downstream_activation_status	upstream_relay_status	module_route	module22b_eligibility	source_locator	source_snapshot	raw_record_sha256	provenance_status	source_notes	reference_pmids	provenance_note
bche	BCHE	human	regulon_lead_unclassified	aggregated_tf_link_target_lead	TFLink	TFLink_v1.0_snapshot	tflink:human:001229:09df732bafc0	BCHE	BCHE	P06276	2787	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_role_review	not_ready_pending_role_and_exact_pair_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	09df732bafc0c5086f0ee39eb87dc3760b337e7e9abe09337d1795f37e91cf07	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: regulon_lead_unclassified.
bclaf1	BCLAF1;Bclaf1	human	noncanonical_transcriptional_regulator	transcriptional_coregulator_or_complex	TFLink	TFLink_v1.0_snapshot	tflink:human:000960:70ed5d91cc5d	BCLAF1	BCLAF1	Q9NYF8	10154	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	70ed5d91cc5d9897aee1a7d610b33a14fd7a57b6962611214319b85dc4201dca	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
bcor	BCOR;Bcor	human	noncanonical_transcriptional_regulator	transcriptional_coregulator_or_complex	TFLink	TFLink_v1.0_snapshot	tflink:human:001087:791c570d0108	BCOR	BCOR	Q6W2J9	10636	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	791c570d0108f832ef8959541e010719fefd65fde998c6c0b7d38d9ddc84b9a0	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
bhlha15	BHLHA15;Bhlha15	human	catalog_concordant_tf_candidate	identity_supported_pair_unverified	TFLink	TFLink_v1.0_snapshot	tflink:human:000732:0127c0b4cede	BHLHA15	BHLHA15	Q7RTS1	2	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_review	candidate_membership_export_exclude_pending_exact_evidence	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	0127c0b4cede9c25a9d475f80ab5d7ec51e0e66b23e638522b423d93bca82b9c	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: catalog_concordant_tf_candidate.
bhlhe22	BHLHE22;Bhlhe22	human	catalog_concordant_tf_candidate	identity_supported_pair_unverified	TFLink	TFLink_v1.0_snapshot	tflink:human:001218:88914b5c4bd6	BHLHE22	BHLHE22	Q8NFJ8	1158	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_review	candidate_membership_export_exclude_pending_exact_evidence	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	88914b5c4bd64a27b3fdaeed91ece0f8b9cbb1cca685265b6d25745cd1e1690a	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: catalog_concordant_tf_candidate.
bicra	BICRA	human	noncanonical_transcriptional_regulator	transcriptional_coregulator_or_complex	TFLink	TFLink_v1.0_snapshot	tflink:human:001155:ac567b06aab7	BICRA	BICRA	Q9NZM4	5507	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	ac567b06aab7a233c1e697463e16297effb3bb4f4442e49ad8695d7940b4d3c6	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
bmpr1a	BMPR1A	human	signaling_metabolic_membrane_or_cell_cycle	enzyme_receptor_transporter_or_cell_cycle	TFLink	TFLink_v1.0_snapshot	tflink:human:000904:331f28613d9b	BMPR1A	BMPR1A	P36894	6840	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	role_specific_candidate_review	not_strict_tf_pending_role_and_functional_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	331f28613d9b372741b450cda06425eee553b1db0166fb3e108a68655923e937	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: signaling_metabolic_membrane_or_cell_cycle.
brd1	BRD1	human	noncanonical_transcriptional_regulator	chromatin_modifier_or_reader	TFLink	TFLink_v1.0_snapshot	tflink:human:000840:f945200be55c	BRD1	BRD1	O95696	7340	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	f945200be55c274e16d2b23fe58551f533a1ef34eb3616b5d897c2670044962d	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
brd2	BRD2;Brd2	human	noncanonical_transcriptional_regulator	chromatin_modifier_or_reader	TFLink	TFLink_v1.0_snapshot	tflink:human:000852:e832f733e02a	BRD2	BRD2	P25440	14439	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	e832f733e02a8c5ff0ab85e1b92cc3a99936532fdfccba6c1b9a72cd67e3391e	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
brd3	BRD3;Brd3	human	noncanonical_transcriptional_regulator	chromatin_modifier_or_reader	TFLink	TFLink_v1.0_snapshot	tflink:human:001159:f8c9df133dd9	BRD3	BRD3	Q15059	12146	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	f8c9df133dd9b946bf2c0a5494c800cb0d28a4d84961eb57fb4f379a309751c9	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
brd4	BRD4;Brd4	human	noncanonical_transcriptional_regulator	chromatin_modifier_or_reader	TFLink	TFLink_v1.0_snapshot	tflink:human:000931:c23cc9bed6fe	BRD4	BRD4	O60885	18520	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	c23cc9bed6fe771927a588840f49945530a7b21cf7c5168a05b7a8faf64e0bec	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
brd9	BRD9;Brd9	human	noncanonical_transcriptional_regulator	chromatin_modifier_or_reader	TFLink	TFLink_v1.0_snapshot	tflink:human:001025:61c4cb42af04	BRD9	BRD9	Q9H8M2	13964	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	regulatory_machinery_candidate_program_review	not_strict_tf_candidate_sidecar_export_exclude	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	61c4cb42af043e285cb25d0abb9b3cd599ea9d20b6db46c90c25340778e700d1	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: noncanonical_transcriptional_regulator.
brf1	BRF1	human	regulon_lead_unclassified	aggregated_tf_link_target_lead	TFLink	TFLink_v1.0_snapshot	tflink:human:001437:d8d5f5ee1458	BRF1	BRF1	Q92994	49	aggregated_regulon_set_candidate	unknown	database_attributed_candidate_regulon_set	not_assessed	not_assessed	not_assessed	22B_candidate_regulon_role_review	not_ready_pending_role_and_exact_pair_review	https://tflink.net/download/#interaction-gmt	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	d8d5f5ee145815275051ad324ac21f4ebb993bb2f86021a909b2f8a770d8f3b9	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.		Database-attributed regulon membership is retained as a candidate source claim. It does not establish target-cell presence, upstream relay activation, direct binding, or downstream gene activation; those evidence layers require separate review. Primary role category: regulon_lead_unclassified.
