candidate_key	species_scope	tf_symbol	tf_key	source_registries	source_versions	reported_contributor_labels	identity_source_count	regulon_record_count	unique_reference_pmids	catalog_profile_count	tflink_target_count	current_sets	current_entity_ids	current_module_codes	in_existing_public_pair_union	in_canonical_tf_role_any_species	in_canonical_tf_role_exact_species	in_module_22B_exact_species	in_current_canonical_any_species	dedupe_status	review_status	notes
human|atf4	human	ATF4	atf4	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;JASPAR_DoRothEA;KEGG-MEDICUS;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	5	75	276	0	3372	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16801	22B	true	true	true	true	true	existing_public_pair_union	cross_referenced	
human|atf5	human	ATF5	atf5	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	5	9	8	0	401				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|atf6	human	ATF6	atf6	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;KEGG-MEDICUS;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	5	25	166	0	953				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|atf6b	human	ATF6B	atf6b	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|atf7	human	ATF7	atf7	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	4	2	2	0	11745				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|atf7ip	human	ATF7IP	atf7ip	TFLink	TFLink_v1.0_snapshot		1	0	0	0	4131				false	false	false	false	false	new_candidate	new_candidate	
human|atm	human	ATM	atm	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	25	19	0	38				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|atmin	human	ATMIN	atmin	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|atoh1	human	ATOH1	atoh1	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	5	3	3	0	211				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|atoh7	human	ATOH7	atoh7	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|atoh8	human	ATOH8	atoh8	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|atrx	human	ATRX	atrx	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	2	1	0	1587				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|aurkaip1	human	AURKAIP1	aurkaip1	TFLink	TFLink_v1.0_snapshot		1	0	0	0	5				false	false	false	false	false	new_candidate	new_candidate	
human|auts2	human	AUTS2	auts2	TFLink	TFLink_v1.0_snapshot		1	0	0	0	540				false	false	false	false	false	new_candidate	new_candidate	
human|bach1	human	BACH1	bach1	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI2;HOCOMOCO_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;PAZAR_DoRothEA;ReMap_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	5	32	159	0	7084	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16802	22B	true	true	true	true	true	existing_public_pair_union	cross_referenced	
human|bach2	human	BACH2	bach2	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;HOCOMOCO_DoRothEA;IntAct_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ReMap_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	5	5	4	0	2460	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16938	22B	true	true	false	false	true	existing_public_pair_union	cross_referenced	Current-set flags include any-species canonical matches; exact-species matches are reported separately.
human|bahd1	human	BAHD1	bahd1	TFLink	TFLink_v1.0_snapshot		1	0	0	0	58				false	false	false	false	false	new_candidate	new_candidate	
human|banp	human	BANP	banp	TFLink	TFLink_v1.0_snapshot		1	0	0	0	673				false	false	false	false	false	new_candidate	new_candidate	
human|bap1	human	BAP1	bap1	TFLink	TFLink_v1.0_snapshot		1	0	0	0	3833				false	false	false	false	false	new_candidate	new_candidate	
human|bap18	human	BAP18	bap18	TFLink	TFLink_v1.0_snapshot		1	0	0	0	21				false	false	false	false	false	new_candidate	new_candidate	
human|bard1	human	BARD1	bard1	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	1	1	0	1				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|barhl1	human	BARHL1	barhl1	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	1136				false	false	false	false	false	new_candidate	new_candidate	
human|barhl2	human	BARHL2	barhl2	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|barx1	human	BARX1	barx1	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	1112				false	false	false	false	false	new_candidate	new_candidate	
human|barx2	human	BARX2	barx2	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	4	1	1	0	1675				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|batf	human	BATF	batf	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;ReMap_DoRothEA;TRRUST	5	2	1	0	8259				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|batf2	human	BATF2	batf2	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|batf3	human	BATF3	batf3	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	3094				false	false	false	false	false	new_candidate	new_candidate	
human|baz2a	human	BAZ2A	baz2a	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|baz2b	human	BAZ2B	baz2b	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|bbx	human	BBX	bbx	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	2				false	false	false	false	false	new_candidate	new_candidate	
human|bche	human	BCHE	bche	TFLink	TFLink_v1.0_snapshot		1	0	0	0	2787				false	false	false	false	false	new_candidate	new_candidate	
human|bcl11a	human	BCL11A	bcl11a	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	4	2	2	0	10189				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|bcl11b	human	BCL11B	bcl11b	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	8883				false	false	false	false	false	new_candidate	new_candidate	
human|bcl3	human	BCL3	bcl3	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	6	6	0	12690				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|bcl6	human	BCL6	bcl6	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;HOCOMOCO_DoRothEA;IntAct_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	5	24	61	0	13937	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16803	22B	true	true	true	true	true	existing_public_pair_union	cross_referenced	
human|bcl6b	human	BCL6B	bcl6b	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	140				false	false	false	false	false	new_candidate	new_candidate	
human|bclaf1	human	BCLAF1	bclaf1	AnimalTFDB3;TFLink	AnimalTFDB3_git_snapshot;TFLink_v1.0_snapshot		2	0	0	0	10154				false	false	false	false	false	new_candidate	new_candidate	
human|bcor	human	BCOR	bcor	TFLink	TFLink_v1.0_snapshot		1	0	0	0	10636				false	false	false	false	false	new_candidate	new_candidate	
human|bdp1	human	BDP1	bdp1	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	3	1	0	1031				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|bhlha15	human	BHLHA15	bhlha15	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	2				false	false	false	false	false	new_candidate	new_candidate	
human|bhlha9	human	BHLHA9	bhlha9	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|bhlhe22	human	BHLHE22	bhlhe22	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	1158				false	false	false	false	false	new_candidate	new_candidate	
human|bhlhe23	human	BHLHE23	bhlhe23	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|bhlhe40	human	BHLHE40	bhlhe40	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;ReMap_DoRothEA	4	1	0	0	13324				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|bhlhe41	human	BHLHE41	bhlhe41	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	4	2	2	0	3				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|bhmg1	human	BHMG1	bhmg1	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|bicra	human	BICRA	bicra	TFLink	TFLink_v1.0_snapshot		1	0	0	0	5507				false	false	false	false	false	new_candidate	new_candidate	
human|bin1	human	BIN1	bin1	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	1	1	0	1				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|blzf1	human	BLZF1	blzf1	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|bmal1	human	BMAL1	bmal1	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFe_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	10	118	0	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16804	22B	true	true	true	true	true	existing_public_pair_union	cross_referenced	
human|bmal2	human	BMAL2	bmal2	OmniPath_DoRothEA	OmniPath_DoRothEA_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;NTNUcuration_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	1	1	7	0	0				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|bmi1	human	BMI1	bmi1	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	1	1	0	12665				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|bmpr1a	human	BMPR1A	bmpr1a	TFLink	TFLink_v1.0_snapshot		1	0	0	0	6840				false	false	false	false	false	new_candidate	new_candidate	
human|bnc1	human	BNC1	bnc1	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|bnc2	human	BNC2	bnc2	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|borcs8-mef2b	human	BORCS8-MEF2B	borcs8-mef2b	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|bptf	human	BPTF	bptf	Lambert_HumanTFs;TFLink;TRRUST	Lambert_v1.01;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	3	1	1	0	958				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|brca1	human	BRCA1	brca1	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	64	55	0	11619	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16730	22B	true	true	true	true	true	existing_public_pair_union	cross_referenced	
human|brca2	human	BRCA2	brca2	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	4	6	0	7	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16805	22B	true	true	true	true	true	existing_public_pair_union	cross_referenced	
human|brd1	human	BRD1	brd1	TFLink	TFLink_v1.0_snapshot		1	0	0	0	7340				false	false	false	false	false	new_candidate	new_candidate	
human|brd2	human	BRD2	brd2	TFLink	TFLink_v1.0_snapshot		1	0	0	0	14439				false	false	false	false	false	new_candidate	new_candidate	
human|brd3	human	BRD3	brd3	TFLink	TFLink_v1.0_snapshot		1	0	0	0	12146				false	false	false	false	false	new_candidate	new_candidate	
human|brd4	human	BRD4	brd4	TFLink	TFLink_v1.0_snapshot		1	0	0	0	18520				false	false	false	false	false	new_candidate	new_candidate	
human|brd7	human	BRD7	brd7	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	4	3	0	6975				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|brd9	human	BRD9	brd9	TFLink	TFLink_v1.0_snapshot		1	0	0	0	13964				false	false	false	false	false	new_candidate	new_candidate	
human|brf1	human	BRF1	brf1	TFLink	TFLink_v1.0_snapshot		1	0	0	0	49				false	false	false	false	false	new_candidate	new_candidate	
human|brf2	human	BRF2	brf2	Lambert_HumanTFs;TFLink	Lambert_v1.01;TFLink_v1.0_snapshot		2	0	0	0	159				false	false	false	false	false	new_candidate	new_candidate	
human|brip1	human	BRIP1	brip1	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	2	2	0	4973				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|brpf1	human	BRPF1	brpf1	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	2	1	0	2				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|brpf3	human	BRPF3	brpf3	TFLink	TFLink_v1.0_snapshot		1	0	0	0	8669				false	false	false	false	false	new_candidate	new_candidate	
human|bsx	human	BSX	bsx	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|btaf1	human	BTAF1	btaf1	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	3	4	0	2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16806	22B	true	true	true	true	true	existing_public_pair_union	cross_referenced	
human|btf3	human	BTF3	btf3	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	9	1	0	9				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|btg2	human	BTG2	btg2	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	4	5	0	5				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|btn3a2	human	BTN3A2	btn3a2	TFLink	TFLink_v1.0_snapshot		1	0	0	0	9				false	false	false	false	false	new_candidate	new_candidate	
human|btn3a3	human	BTN3A3	btn3a3	TFLink	TFLink_v1.0_snapshot		1	0	0	0	9				false	false	false	false	false	new_candidate	new_candidate	
human|c-myc	human	c-myc	c-myc	TFLink	TFLink_v1.0_snapshot		1	0	0	0	2				false	false	false	false	false	new_candidate	new_candidate	
human|c11orf95	human	C11orf95	c11orf95	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|camta1	human	CAMTA1	camta1	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|camta2	human	CAMTA2	camta2	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|capn15	human	CAPN15	capn15	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|carf	human	CARF	carf	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|carhsp1	human	CARHSP1	carhsp1	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0				false	false	false	false	false	new_candidate	new_candidate	
human|carm1	human	CARM1	carm1	TFLink	TFLink_v1.0_snapshot		1	0	0	0	3				false	false	false	false	false	new_candidate	new_candidate	
human|casp8ap2	human	CASP8AP2	casp8ap2	TFLink	TFLink_v1.0_snapshot		1	0	0	0	292				false	false	false	false	false	new_candidate	new_candidate	
human|casz1	human	CASZ1	casz1	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	3806				false	false	false	false	false	new_candidate	new_candidate	
human|cat	human	CAT	cat	TFLink	TFLink_v1.0_snapshot		1	0	0	0	6127				false	false	false	false	false	new_candidate	new_candidate	
human|cavin1	human	CAVIN1	cavin1	TFLink	TFLink_v1.0_snapshot		1	0	0	0	345				false	false	false	false	false	new_candidate	new_candidate	
human|cbfa2t2	human	CBFA2T2	cbfa2t2	TFLink	TFLink_v1.0_snapshot		1	0	0	0	4541				false	false	false	false	false	new_candidate	new_candidate	
human|cbfa2t3	human	CBFA2T3	cbfa2t3	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	2	2	0	2415				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|cbfb	human	CBFB	cbfb	AnimalTFDB3;TFLink;TRRUST	AnimalTFDB3_git_snapshot;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	3	4	2	0	11824				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|cbll2	human	CBLL2	cbll2	TFLink	TFLink_v1.0_snapshot		1	0	0	0	3				false	false	false	false	false	new_candidate	new_candidate	
human|cbx1	human	CBX1	cbx1	TFLink	TFLink_v1.0_snapshot		1	0	0	0	11778				false	false	false	false	false	new_candidate	new_candidate	
human|cbx2	human	CBX2	cbx2	Lambert_HumanTFs;TFLink	Lambert_v1.01;TFLink_v1.0_snapshot		2	0	0	0	3783				false	false	false	false	false	new_candidate	new_candidate	
human|cbx3	human	CBX3	cbx3	TFLink	TFLink_v1.0_snapshot		1	0	0	0	12083				false	false	false	false	false	new_candidate	new_candidate	
human|cbx4	human	CBX4	cbx4	TFLink	TFLink_v1.0_snapshot		1	0	0	0	262				false	false	false	false	false	new_candidate	new_candidate	
human|cbx5	human	CBX5	cbx5	TFLink	TFLink_v1.0_snapshot		1	0	0	0	661				false	false	false	false	false	new_candidate	new_candidate	
human|cbx6	human	CBX6	cbx6	TFLink	TFLink_v1.0_snapshot		1	0	0	0	2131				false	false	false	false	false	new_candidate	new_candidate	
human|cbx7	human	CBX7	cbx7	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	2	2	0	807				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|cbx8	human	CBX8	cbx8	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	1	1	0	2861				true	false	false	false	false	existing_public_pair_union	cross_referenced	
human|cc2d1a	human	CC2D1A	cc2d1a	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	1322				false	false	false	false	false	new_candidate	new_candidate	
human|ccar2	human	CCAR2	ccar2	TFLink	TFLink_v1.0_snapshot		1	0	0	0	776				false	false	false	false	false	new_candidate	new_candidate	
