supplement_id	candidate_unit_id	review_batch	disposition	edge_id	normalized_ligand_key	normalized_receptor_key	supporting_primary_locators	evidence_layer	species_support	evidence_summary	limitations	integration_status
PUBLIC-LR-SUPP:000053	LR:NRXN3>LRRTM1	batch_001	already_present_reverse_orientation	M21B-E005165	NRXN3	LRRTM1	PMID:20064387; PMID:20064388; PMID:20519524	ligand_receptor_binding_or_activation;downstream_or_functional	human; mouse	The graph contains the primary-supported LRRTM/neurexin adhesion relationship in the reverse orientation of the public neurexin-to-LRRTM row.	Preserve neurexin splice-variant and LRRTM paralog context; do not infer a universal synaptic route or terminal-TF output.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000054	LR:NRXN3>LRRTM2	batch_001	already_present_reverse_orientation	M21B-E005167	NRXN3	LRRTM2	PMID:20064387; PMID:20064388; PMID:20519524	ligand_receptor_binding_or_activation;downstream_or_functional	human; mouse	The graph contains the primary-supported LRRTM/neurexin adhesion relationship in the reverse orientation of the public neurexin-to-LRRTM row.	Preserve neurexin splice-variant and LRRTM paralog context; do not infer a universal synaptic route or terminal-TF output.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000055	LR:NTF3>NGFR	batch_001	already_present_exact_or_alias	M21B-E000751	NTF3	NGFR	PMID:18596692; PMID:7744005	ligand_receptor_binding_or_activation	as stated in primary model/assay	The graph already contains the primary-supported NT3/NTF3-to-NGFR/p75NTR binding edge under the mature NT3 alias.	Preserve the mature NT3/p75NTR binding form and the reported assay context; do not duplicate the edge or infer a complete intracellular or TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000056	LR:POSTN>ITGAV+ITGB3	batch_001	already_present_exact_or_alias	M21B-E000710	POSTN	ITGAV+ITGB3	PMID:19695571; PMCID:PMC2841688; DOI:10.1016/j.atherosclerosis.2009.07.046	ligand_receptor_binding_or_activation;downstream_or_functional	human; mouse	The graph already contains primary-supported periostin binding/function through the corresponding alphaV integrin complex.	Preserve the alphaVbeta3/alphaVbeta5 and FAK/migration context; no unique intracellular relay or terminal-TF output is inferred.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000057	LR:POSTN>ITGAV+ITGB5	batch_001	already_present_exact_or_alias	M21B-E000711	POSTN	ITGAV+ITGB5	PMID:19695571; PMCID:PMC2841688; DOI:10.1016/j.atherosclerosis.2009.07.046	ligand_receptor_binding_or_activation;downstream_or_functional	human; mouse	The graph already contains primary-supported periostin binding/function through the corresponding alphaV integrin complex.	Preserve the alphaVbeta3/alphaVbeta5 and FAK/migration context; no unique intracellular relay or terminal-TF output is inferred.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000058	LR:PTPRC>CD22	batch_001	already_present_reverse_orientation	M21B-E005458	PTPRC	CD22	PMID:12115612	ligand_receptor_binding_or_activation	as stated in primary model/assay	The graph contains the primary-supported CD22-to-PTPRC/CD45 interaction in the reverse orientation of the public row.	Preserve the CD22/CD45 cis-sialoglycoprotein context; do not add a duplicate reverse edge or infer a complete B-cell signaling route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000059	LR:PTPRC>MRC1	batch_001	already_present_reverse_orientation	M21B-E011617	PTPRC	MRC1	PMID:10575006; DOI:10.1074/jbc.274.49.35211	ligand_receptor_binding_or_activation	as stated in primary model/assay	The primary study supports the reverse MRC1/mannose-receptor cysteine-rich-domain to PTPRC/CD45 counter-receptor orientation.	Preserve the reverse orientation and glycoform/sugar-dependent binding context; do not add a duplicate PTPRC-to-MRC1 edge or infer canonical signaling.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000060	LR:SELL>PODXL	batch_001	already_present_reverse_orientation	M21B-E000291	SELL	PODXL	PMID:22814396	ligand_receptor_binding_or_activation	as stated in primary model/assay	The graph contains the primary-supported PODXL/endoglycan-to-SELL/L-selectin adhesion relationship in the reverse orientation of the public row.	Preserve selectin ligand glycoform and leukocyte-adhesion context; do not add a duplicate reverse edge.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000061	LR:SEMA3C>NRP1+PLXNA1	batch_001	hold_contextual_or_complex_boundary	M21B-E000491	SEMA3C	NRP1+PLXNA1	PMID:25839327	ligand_receptor_binding_or_activation	mouse	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000062	LR:SEMA3C>NRP1+PLXNA2	batch_001	hold_contextual_or_complex_boundary	M21B-E000491	SEMA3C	NRP1+PLXNA2	PMID:25839327	ligand_receptor_binding_or_activation	mouse	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000063	LR:SEMA3C>NRP1+PLXNA3	batch_001	hold_contextual_or_complex_boundary	M21B-E000491	SEMA3C	NRP1+PLXNA3	PMID:25839327	ligand_receptor_binding_or_activation	mouse	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000064	LR:SEMA3C>NRP1+PLXNA4	batch_001	hold_contextual_or_complex_boundary	M21B-E000491	SEMA3C	NRP1+PLXNA4	PMID:25839327	ligand_receptor_binding_or_activation	mouse	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000065	LR:SEMA3C>NRP2+PLXNA1	batch_001	hold_contextual_or_complex_boundary	M21B-E000492	SEMA3C	NRP2+PLXNA1	PMID:25839327	ligand_receptor_binding_or_activation	mouse	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000066	LR:SEMA3C>NRP2+PLXNA2	batch_001	hold_contextual_or_complex_boundary	M21B-E000492	SEMA3C	NRP2+PLXNA2	PMID:25839327	ligand_receptor_binding_or_activation	mouse	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000067	LR:SEMA3C>NRP2+PLXNA3	batch_001	hold_contextual_or_complex_boundary	M21B-E000492	SEMA3C	NRP2+PLXNA3	PMID:25839327	ligand_receptor_binding_or_activation	mouse	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000068	LR:SEMA3C>NRP2+PLXNA4	batch_001	hold_contextual_or_complex_boundary	M21B-E000492	SEMA3C	NRP2+PLXNA4	PMID:25839327	ligand_receptor_binding_or_activation	mouse	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000069	LR:SEMA3F>NRP2+PLXNA4	batch_001	hold_contextual_or_complex_boundary	M21B-E000265	SEMA3F	NRP2+PLXNA4	PMCID:PMC2868107; PMID:15721238; PMID:26319580	ligand_receptor_binding_or_activation	both	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000070	LR:SEMA4A>NRP1+PLXNA1	batch_001	hold_contextual_or_complex_boundary	M23B-E000168	SEMA4A	NRP1+PLXNA1	PMID:23913274	ligand_receptor_binding_or_activation	both	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000071	LR:SEMA4A>NRP1+PLXNA2	batch_001	hold_contextual_or_complex_boundary	M23B-E000168	SEMA4A	NRP1+PLXNA2	PMID:23913274	ligand_receptor_binding_or_activation	both	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000072	LR:SEMA4A>NRP1+PLXNA3	batch_001	hold_contextual_or_complex_boundary	M23B-E000168	SEMA4A	NRP1+PLXNA3	PMID:23913274	ligand_receptor_binding_or_activation	both	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000073	LR:SEMA4A>NRP1+PLXNA4	batch_001	hold_contextual_or_complex_boundary	M23B-E000168	SEMA4A	NRP1+PLXNA4	PMID:23913274	ligand_receptor_binding_or_activation	both	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000074	LR:SEMA6D>KDR+PLXNA1	batch_001	hold_contextual_or_complex_boundary	M21B-E000334	SEMA6D	KDR+PLXNA1	PMID:14977921; PMID:36156831	ligand_receptor_binding_or_activation	mouse	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000075	LR:SEMA6D>PLXNA1+TREM2+TYROBP	batch_001	hold_contextual_or_complex_boundary	M21B-E000334	SEMA6D	PLXNA1+TREM2+TYROBP	PMID:14977921; PMID:36156831	ligand_receptor_binding_or_activation	mouse	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000076	LR:SHH>PTCH1+SMO	batch_001	hold_contextual_or_complex_boundary	M21B-E000204	SHH	PTCH1+SMO	PMID:29995851; PMID:35231446	ligand_receptor_binding_or_activation	human	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:000077	LR:SHH>PTCH2+SMO	batch_001	hold_contextual_or_complex_boundary	M21B-E003220	SHH	PTCH2+SMO	PMID:9811851	ligand_receptor_binding_or_activation	human	The public row is a composite or receptor-complex representation with component overlap to one or more graph edges. The matched component edge(s) are retained as evidence, but the full public topology is not asserted as one edge.	No new edge is materialized. Co-receptor, ternary-complex, or multi-subunit scope requires an exact primary study before promotion.	attached_to_existing_graph_edge
