staging_evidence_id	module	b_evidence_id	b_edge_ids	source_a_evidence_id	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations	evidence_layer	exportable	promotion_specific	staging_status
20B-EVID-STAGE-00040	20B	M20B-EVID-001853	M20B-E001853	M20A-EXT-0078	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT2-EVID-015;M20A-EXT20-EVID-063	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00041	20B	M20B-EVID-PROMO-20260826-016	M20B-E001853	PROMO-20A-L01-M20A-EXT-0078	promotion_round_primary_corroboration	PMID:12181451; https://pubmed.ncbi.nlm.nih.gov/12181451/; PMID:26472202; https://pubmed.ncbi.nlm.nih.gov/26472202/	primary_experiment_plus_independent_corroboration	human and/or mouse chemokine studies; orthology noted where limiting	2026-08-26 supervised lane-01 exact-pair corroboration; human and/or mouse chemokine studies; orthology noted where limiting	high	Lane-01 promotion; primary PMIDs 12181451; independent corroboration PMIDs 26472202	Primary mutational/binding work maps the CCL3-MIP-1α interaction site on CCR1, corroborated by independent NMR and receptor-binding analyses of the CCL3/CCR1 complex.	Most pair-specific binding work is human; mouse orthology and chemokine presentation context should remain explicit.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00042	20B	M20B-EVID-001855	M20B-E001855	M20A-EXT-0080	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT11-EVID-004;M20A-EXT20-EVID-064	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00043	20B	M20B-EVID-PROMO-20260826-017	M20B-E001855	PROMO-20A-L01-M20A-EXT-0080	promotion_round_primary_corroboration	PMID:22822073; https://pubmed.ncbi.nlm.nih.gov/22822073/; PMID:36781849; https://pubmed.ncbi.nlm.nih.gov/36781849/	primary_experiment_plus_independent_corroboration	species/context resolved for cited pair	2026-08-26 supervised lane-01 exact-pair corroboration; species/context resolved for cited pair	high	Lane-01 promotion; primary PMIDs 22822073; independent corroboration PMIDs 36781849	EGF binding and dimerization are directly quantified for EGFR/ERBB2, with independent structural/functional analysis of EGF-bound EGFR/HER2 complexes.	EGFR is the primary EGF-binding receptor and ERBB2 modifies dimer affinity/signaling; complex is retained.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00044	20B	M20B-EVID-001856	M20B-E001856	M20A-EXT-0081	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT11-EVID-005;M20A-EXT20-EVID-065	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00045	20B	M20B-EVID-PROMO-20260826-018	M20B-E001856	PROMO-20A-L01-M20A-EXT-0081	promotion_round_primary_corroboration	PMID:9553109; https://pubmed.ncbi.nlm.nih.gov/9553109/; PMID:33750895; https://pubmed.ncbi.nlm.nih.gov/33750895/	primary_experiment_plus_independent_corroboration	species/context resolved for cited pair	2026-08-26 supervised lane-01 exact-pair corroboration; species/context resolved for cited pair	high	Lane-01 promotion; primary PMIDs 9553109; independent corroboration PMIDs 33750895	EREG activates pan-ErbB complexes in primary engineered-cell assays, and an independent NSCLC study shows EREG-induced EGFR/ERBB2 heterodimer signaling with ERBB2-dependent AKT output.	EREG has direct affinity for EGFR/ErbB4 more clearly than isolated ErbB2; EGFR/ERBB2 is retained as a functional heterodimer.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00046	20B	M20B-EVID-001857	M20B-E001857	M20A-EXT-0082	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT11-EVID-006;M20A-EXT20-EVID-066	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00047	20B	M20B-EVID-PROMO-20260826-019	M20B-E001857	PROMO-20A-L01-M20A-EXT-0082	promotion_round_primary_corroboration	PMID:9553109; https://pubmed.ncbi.nlm.nih.gov/9553109/; PMID:10214951; https://pubmed.ncbi.nlm.nih.gov/10214951/	primary_experiment_plus_independent_corroboration	species/context resolved for cited pair	2026-08-26 supervised lane-01 exact-pair corroboration; species/context resolved for cited pair	high	Lane-01 promotion; primary PMIDs 9553109; independent corroboration PMIDs 10214951	Primary pan-ErbB ligand studies support EREG activation of ERBB2/ERBB4 combinations, corroborated by independent soluble-receptor binding measurements for the same receptor combination.	ErbB4 is the principal direct EREG-binding subunit and ERBB2 is an auxiliary partner; complex is explicitly preserved.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00048	20B	M20B-EVID-001858	M20B-E001858	M20A-EXT-0083	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-001;M20A-EXT20-EVID-067	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00049	20B	M20B-EVID-PROMO-20260826-020	M20B-E001858	PROMO-20A-L01-M20A-EXT-0083	promotion_round_primary_corroboration	PMID:22057274; https://pubmed.ncbi.nlm.nih.gov/22057274/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 22057274; independent corroboration PMIDs 16597617	FGF1-FGFR2b binding is directly resolved by structure and mutational analysis, corroborated by a comprehensive primary FGFR specificity panel.	FGFR2 splice form is essential: evidence is for FGFR2b/FGFR2 ectodomain rather than an undifferentiated receptor isoform.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00050	20B	M20B-EVID-001859	M20B-E001859	M20A-EXT-0084	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-002;M20A-EXT20-EVID-068	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00051	20B	M20B-EVID-PROMO-20260826-021	M20B-E001859	PROMO-20A-L01-M20A-EXT-0084	promotion_round_primary_corroboration	PMID:16801131; https://pubmed.ncbi.nlm.nih.gov/16801131/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 16801131; independent corroboration PMIDs 16597617	Direct binding/mutational analysis tests FGF1 with FGFR3, corroborated by the primary mammalian FGF-FGFR specificity panel.	Evidence is splice-form/ectodomain dependent and FGF1 is promiscuous; the FGFR3 receptor form must remain preserved in downstream interpretation.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00052	20B	M20B-EVID-001861	M20B-E001861	M20A-EXT-0086	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-004;M20A-EXT20-EVID-070	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00053	20B	M20B-EVID-PROMO-20260826-022	M20B-E001861	PROMO-20A-L01-M20A-EXT-0086	promotion_round_primary_corroboration	PMID:40794773; https://pubmed.ncbi.nlm.nih.gov/40794773/; PMID:41903757; https://pubmed.ncbi.nlm.nih.gov/41903757/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 40794773; independent corroboration PMIDs 41903757	FGF10-FGFR2b structure/function studies directly resolve the pair, with an independent mouse/human functional study confirming the FGF10-FGFR2 axis.	FGFR2b is the relevant splice form and heparan sulfate is required for productive signaling.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00054	20B	M20B-EVID-001875	M20B-E001875	M20A-EXT-0100	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-018;M20A-EXT20-EVID-084	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00055	20B	M20B-EVID-PROMO-20260826-023	M20B-E001875	PROMO-20A-L01-M20A-EXT-0100	promotion_round_primary_corroboration	PMID:10830168; https://pubmed.ncbi.nlm.nih.gov/10830168/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 10830168; independent corroboration PMIDs 16597617	Primary FGF2-FGFR1 complex structural work directly supports the pair, corroborated by a comprehensive receptor-specific FGF panel.	FGFR1c and heparan sulfate are the relevant molecular context; FGF2 also binds other FGFRs.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00056	20B	M20B-EVID-001876	M20B-E001876	M20A-EXT-0101	frozen_module20a_lr_release	work/module20_db_seed/evidence_escalation_router/module20a_lr_release_manifest.json	database_curated	mouse	direct_edge	medium	M20A-EXT6-EVID-019;M20A-EXT20-EVID-085	Four-worker medium-confidence review completed; no new pair-specific evidence justified an overall promotion, so the existing medium call is retained with its prior source packet and caveats.	cellchat_secreted_signaling	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00057	20B	M20B-EVID-005257-P2-RELAY	M20B-E001876	M20A-EXT-0101	primary_recovery	PMID:36333298; https://pubmed.ncbi.nlm.nih.gov/36333298/	validated_primary_receptor_proximal_assay	Human T-ALL and mesenchymal-stromal-cell co-culture systems	primary_exact_or_complex_retrieval	Medium	PMID:36333298	FGF2/FGFR2-associated signaling was linked to PI3K/AKT/mTOR activation in a T-ALL mesenchymal-stromal-cell model.	FGFR inhibitor is not FGFR2-exclusive; pathway/ligand attribution is model-bounded and no terminal TF was established.	receptor_proximal_relay	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00058	20B	M20B-EVID-005258-P2-FUNC	M20B-E001876	M20A-EXT-0101	primary_recovery	PMID:36333298; https://pubmed.ncbi.nlm.nih.gov/36333298/	validated_primary_function_or_program_assay	Human T-ALL and mesenchymal-stromal-cell co-culture systems	primary_exact_or_complex_retrieval	Medium	PMID:36333298	FGF2/FGFR-associated pathway activity supported mesenchymal-stromal-cell support of T-ALL growth/survival in the tested co-culture model.	Not a purified receptor assay; inhibitor may affect multiple FGFRs; no SCI transfer or terminal TF.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
20B-EVID-STAGE-00059	20B	M20B-EVID-PROMO-20260826-024	M20B-E001876	PROMO-20A-L01-M20A-EXT-0101	promotion_round_primary_corroboration	PMID:10830168; https://pubmed.ncbi.nlm.nih.gov/10830168/; PMID:16597617; https://pubmed.ncbi.nlm.nih.gov/16597617/	primary_experiment_plus_independent_corroboration	human/recombinant and/or mouse/human functional; FGFR splice form retained	2026-08-26 supervised lane-01 exact-pair corroboration; human/recombinant and/or mouse/human functional; FGFR splice form retained	high	Lane-01 promotion; primary PMIDs 10830168; independent corroboration PMIDs 16597617	Primary FGF2-FGFR2 complex structural work directly supports the pair, corroborated by a comprehensive receptor-specific FGF panel.	FGFR2c and heparan sulfate are the relevant molecular context; receptor isoform must remain explicit.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
