review_priority_rank	review_priority_score	ligand_label	receptor_label	route_record_count	unique_evidence_id_count	output_annotated_route_count	tf_annotated_route_count	intracellular_annotated_route_count	missing_intracellular_count	missing_tf_count	route_tiers	selection_note
85	198	Endostatin/COL18A1 fragment	KDR/VEGFR2	13	7	9	0	9	4	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
86	198	VEGF165/VEGFA isoform	NRP1:KDR receptor complex	13	7	9	0	9	4	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:1;ligand_receptor_output_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
87	196	GH1/growth hormone (GH)	PRLR/prolactin receptor	12	9	8	4	7	5	8	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_tf_target_missing_intracellular:4	Workflow prioritization only; mSCS determines route plausibility and confidence.
88	196	LAMP1/LAMP-1	SELE/E-selectin	13	9	8	0	8	5	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
89	196	Prolactin	PRLR/prolactin receptor	12	9	8	4	7	5	8	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_tf_target_missing_intracellular:4	Workflow prioritization only; mSCS determines route plausibility and confidence.
90	196	VEGFA/VEGF-A	KDR/VEGFR2 receptor dimer	12	11	8	0	11	1	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:8	Workflow prioritization only; mSCS determines route plausibility and confidence.
91	194	Ang	Egfr	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
92	194	Areg	EGFR_ERBB2	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
93	194	Btc	EGFR_ERBB2	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
94	194	CDH1	EGFR	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
95	194	DCN/decorin	EGFR	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
96	194	Dcn	Egfr	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
97	194	EGF	EGFR receptor dimer	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
98	194	Efemp1	Egfr	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
99	194	Egf	EGFR_ERBB2	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
100	194	Epgn	Egfr	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
101	194	Ereg	EGFR_ERBB2	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
102	194	Ereg	Egfr	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
103	194	GPNMB/osteactivin	EGFR/ERBB1	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
104	194	Hbegf	Egfr	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
105	194	IGFBP2/EGFR proteins transported within 4D-sEVs	EGFR/IGFBP2 complex in recipient macrophages/microglia	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
106	194	L1CAM	EGFR cis/trans complex	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
107	194	L1cam	Egfr	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
108	194	LRIG1 soluble ectodomain	EGFR	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
109	194	Mif	Egfr	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
110	194	TNC	EGFR	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
111	194	Tgfb1	Egfr	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
112	194	Tnc	Egfr	13	6	7	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
113	192	CD200	CD200R1	12	9	8	0	11	1	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:8	Workflow prioritization only; mSCS determines route plausibility and confidence.
114	192	Mfge8	Pdgfrb	13	7	6	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:6;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
115	192	PDGFB	PDGFRA+PDGFRB	13	7	6	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:6;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
116	192	PDGFC/PDGF-CC	PDGFRA:PDGFRB receptor heterodimer	13	7	6	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:6;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
117	192	PDGFD/PDGF-DD	PDGFRB receptor dimer	13	7	6	0	12	1	13	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:6;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
118	190	SFTPD/surfactant protein D	SIRPA/SIRPalpha	12	13	7	0	8	4	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
119	188	Galectin-3/LGALS3	KDR/VEGFR2	12	9	8	0	9	3	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
120	188	S100A12/EN-RAGE	CD36/SR-B2	12	11	8	0	7	5	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
121	188	TcCRT/Trypanosoma cruzi calreticulin	MBL/mannan-binding lectin	13	6	6	0	11	2	13	ligand_receptor_downstream_claim_unresolved:1;ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
122	188	VEGFA165/VEGF165	SDC2/syndecan-2:VEGFR2	12	9	8	0	9	3	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
123	186	CDH3/P-cadherin	CDH1/E-cadherin	12	10	7	0	9	3	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:5;ligand_receptor_output_annotation_missing_intracellular_and_tf:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
124	186	Endorepellin/perlecan domain V	KDR/VEGFR2	12	8	8	0	9	3	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:6;ligand_receptor_output_annotation_missing_intracellular_and_tf:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
125	184	Amyloid-beta/Aβ	CD36-Fyn-p130Cas-Pyk2-paxillin migration pathway	12	9	8	0	7	5	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
126	184	SAA1/serum amyloid A	CD36	12	9	8	0	7	5	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:3;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:3;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
127	182	IL31	IL31RA:OSMRbeta receptor complex	10	14	9	6	0	10	4	ligand_receptor_entry_only:1;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_output_missing_intracellular_and_tf:1;ligand_receptor_tf_target_missing_intracellular:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
128	182	IL4	IL4RA:IL13RA1 receptor complex	10	13	8	8	0	10	2	ligand_receptor_entry_only:1;ligand_receptor_output_missing_intracellular_and_tf:1;ligand_receptor_tf_annotation_missing_intracellular_and_output:1;ligand_receptor_tf_output_annotation_missing_intracellular:1;ligand_receptor_tf_target_missing_intracellular:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
129	182	MUC1/underglycosylated MUC1	SELE/E-selectin	12	9	7	0	8	4	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
130	182	RELN/Reelin	EPHB2	12	9	8	0	6	6	12	ligand_receptor_entry_only:2;ligand_receptor_intracellular_claim_unresolved:2;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:2;ligand_receptor_output_missing_intracellular_and_tf:2	Workflow prioritization only; mSCS determines route plausibility and confidence.
131	182	SARS-CoV-2 spike/RBD	CNTN1/contactin-1	12	10	6	0	9	3	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
132	180	Gas6	Mertk	12	5	7	0	11	1	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
133	180	MSR1/SR-A/CD204	MERTK	12	5	7	0	11	1	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
134	180	Pros1	Mertk	12	5	7	0	11	1	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:4;ligand_receptor_intracellular_output_missing_tf:7	Workflow prioritization only; mSCS determines route plausibility and confidence.
135	180	TNR/tenascin-R	CNTN1/contactin-1	12	9	6	0	9	3	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:4;ligand_receptor_output_annotation_missing_intracellular_and_tf:1;ligand_receptor_output_missing_intracellular_and_tf:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
136	178	Sapt1/Candida tropicalis secreted aspartyl protease-1	MBL/mannan-binding lectin	12	6	6	0	11	1	12	ligand_receptor_entry_only:1;ligand_receptor_intracellular_claim_unresolved:5;ligand_receptor_intracellular_output_missing_tf:6	Workflow prioritization only; mSCS determines route plausibility and confidence.
