review_id	pair_key	pair_label_canonical	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes	manual_reason
M20A-CELLCHAT-REMAINING-1649	ra-aldh1a3 rarg_crabp2	RA-ALDH1A3 RARG_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A3+RARG_CRABP2;https://europepmc.org/search?query=RA-ALDH1A3+RARG_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A3+RARG_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A3+RARG_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1650	ra-aldh1a3 rarg_rxrg_crabp2	RA-ALDH1A3 RARG_RXRG_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A3+RARG_RXRG_CRABP2;https://europepmc.org/search?query=RA-ALDH1A3+RARG_RXRG_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A3+RARG_RXRG_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A3+RARG_RXRG_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1651	ra-aldh1a3 rorb	RA-ALDH1A3 Rorb	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A3+Rorb;https://europepmc.org/search?query=RA-ALDH1A3+Rorb;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A3+Rorb;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A3+Rorb; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1652	ra-aldh1a3 rxra_crabp2	RA-ALDH1A3 RXRA_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A3+RXRA_CRABP2;https://europepmc.org/search?query=RA-ALDH1A3+RXRA_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A3+RXRA_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A3+RXRA_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1653	ra-aldh1a3 rxrb_crabp2	RA-ALDH1A3 RXRB_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A3+RXRB_CRABP2;https://europepmc.org/search?query=RA-ALDH1A3+RXRB_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A3+RXRB_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A3+RXRB_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1654	ra-aldh1a3 rxrg_crabp2	RA-ALDH1A3 RXRG_CRABP2	https://pubmed.ncbi.nlm.nih.gov/?term=RA-ALDH1A3+RXRG_CRABP2;https://europepmc.org/search?query=RA-ALDH1A3+RXRG_CRABP2;https://www.uniprot.org/uniprotkb?query=RA-ALDH1A3+RXRG_CRABP2;https://pubmed.ncbi.nlm.nih.gov/10490651/;https://pubmed.ncbi.nlm.nih.gov/35159132/;https://www.nature.com/articles/nsb979	mouse; human orthologs searched; species/construct caveats retained	mature retinoid receptor/pathway evidence with ALDH source and holoreceptor ambiguity	ALDH1A1/2/3 generate retinoic acid, while RAR/RXR/CRABP2 or RORB signaling is supported by primary retinoid studies; the submitted enzyme-to-holoreceptor notation is a biosynthetic composite, not direct enzyme-receptor binding.	Retinoid isomer, CRABP2 delivery, RAR/RXR composition, RORB ligand status, ALDH isoform, species, and cell context require manual adjudication.	aliases=RA-ALDH1A3+RXRG_CRABP2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1655	raet1a klrk1	Raet1a Klrk1	https://pubmed.ncbi.nlm.nih.gov/10894171/;https://pubmed.ncbi.nlm.nih.gov/11825567/	mouse	family_level_binding;target_cell_activation	RAE-1 family proteins activate mouse NKG2D-bearing NK cells, but the cited complex structure is RAE-1beta.	The cited abstract does not establish Raet1a as the tested individual ligand.	Family-level evidence cannot be promoted to the exact Raet1a pair without isoform-level assay confirmation. Candidate citation audit verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1656	raet1a nkg2d_hcst	Raet1a NKG2D_HCST	https://pubmed.ncbi.nlm.nih.gov/10894171/;https://pubmed.ncbi.nlm.nih.gov/11825567/	mouse	family_level_binding;receptor_complex_function	RAE-1 family ligands signal through NKG2D with DAP10/HCST, but no exact Raet1a-complex assay is shown in the cited sources.	HCST is a signaling adaptor and the cited structure is RAE-1beta-NKG2D, not Raet1a-HCST.	Exact isoform and receptor-complex assignment remain unresolved. Candidate citation audit verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1658	raet1c nkg2d_hcst	Raet1c NKG2D_HCST	https://pubmed.ncbi.nlm.nih.gov/10894171/;https://pubmed.ncbi.nlm.nih.gov/11825567/	mouse	family_level_binding;receptor_complex_function	The cited papers support the RAE-1 family and RAE-1beta, not a separately assayed Raet1c ligand.	HCST is an adaptor rather than the direct ligand-binding chain.	Do not promote the individual paralog without an isoform-specific binding or functional assay. Candidate citation audit verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1659	raet1d nkg2d_hcst	Raet1d NKG2D_HCST	https://pubmed.ncbi.nlm.nih.gov/10894171/;https://pubmed.ncbi.nlm.nih.gov/11825567/	mouse	family_level_binding;receptor_complex_function	The cited papers support the RAE-1 family and RAE-1beta, not a separately assayed Raet1d ligand.	HCST is an adaptor rather than the direct ligand-binding chain.	Do not promote the individual paralog without an isoform-specific binding or functional assay. Candidate citation audit verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1660	raet1e nkg2d_hcst	Raet1e NKG2D_HCST	https://pubmed.ncbi.nlm.nih.gov/10894171/;https://pubmed.ncbi.nlm.nih.gov/11825567/	mouse	family_level_binding;receptor_complex_function	The cited papers support the RAE-1 family and RAE-1beta, not a separately assayed Raet1e ligand.	HCST is an adaptor rather than the direct ligand-binding chain.	Do not promote the individual paralog without an isoform-specific binding or functional assay. Candidate citation audit verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0215	sema4a plxnb2	Sema4a Plxnb2	https://pubmed.ncbi.nlm.nih.gov/?term=Sema4a+Plxnb2;https://europepmc.org/search?query=Sema4a+Plxnb2;https://www.uniprot.org/uniprotkb?query=Sema4a+Plxnb2;https://pubmed.ncbi.nlm.nih.gov/27533782/;https://pubmed.ncbi.nlm.nih.gov/24043639/	mouse; human orthologs searched; species/construct caveats retained	concrete family or mature-ligand lead with unresolved source, isoform, species, or complex specificity	Expanded searches found concrete related ligand-receptor, processing, adhesion, or complex evidence, but no clean primary assay unambiguously resolves the full submitted notation.	Processed ligand, enzyme source, holoreceptor/co-receptor, isoform, construct, species, or stoichiometry ambiguity prevents promotion without manual source-level adjudication.	aliases=Sema4a+Plxnb2; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0216	sema4a plxnb3	Sema4a Plxnb3	https://pubmed.ncbi.nlm.nih.gov/?term=Sema4a+Plxnb3;https://europepmc.org/search?query=Sema4a+Plxnb3;https://www.uniprot.org/uniprotkb?query=Sema4a+Plxnb3;https://pubmed.ncbi.nlm.nih.gov/27533782/;https://pubmed.ncbi.nlm.nih.gov/24043639/	mouse; human orthologs searched; species/construct caveats retained	concrete family or mature-ligand lead with unresolved source, isoform, species, or complex specificity	Expanded searches found concrete related ligand-receptor, processing, adhesion, or complex evidence, but no clean primary assay unambiguously resolves the full submitted notation.	Processed ligand, enzyme source, holoreceptor/co-receptor, isoform, construct, species, or stoichiometry ambiguity prevents promotion without manual source-level adjudication.	aliases=Sema4a+Plxnb3; canonical and historical names, processed/mature forms, receptor subunits/holoreceptors, complexes, structures, binding, activation, adhesion, function, and species terms queried; PubMed=queried; EuropePMC=queried; authoritative=primary papers/PMC/structure/Reactome/UniProt discovery; expression/pathway/database/family-only hits excluded from exact-pair promotion Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1677	sema7a itgb1_itga1	Sema7a ITGB1_ITGA1	https://pubmed.ncbi.nlm.nih.gov/18987670/;https://reactome.org/content/detail/R-HSA-434990	human;mouse;rat	adhesion;receptor_complex	Sema7A is linked to beta1-integrin-mediated adhesion/signaling and the alpha1beta1 complex is curated for this interaction.	The cited primary evidence does not cleanly isolate the ITGA1-ITGB1 heterodimer in a direct binding assay.	Manual confirmation of exact alpha1 chain usage is required. Candidate citation audit verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
