review_id	pair_key	pair_label_canonical	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes	manual_reason
M20A-CELLCHAT-REMAINING-0395	cxcl2 ackr1	Cxcl2 Ackr1	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl2%20Ackr1; https://europepmc.org/search?query=Cxcl2%20Ackr1	mouse; human; exact construct/species dependent	exact-pair search with unresolved assay, isoform, or complex context	ACKR1/DARC is an atypical chemokine receptor that binds a broad CXC chemokine set; exact ligand-specific binding and scavenging evidence is plausible but was not consistently resolved in a pair-specific primary assay.	ACKR1 binding/scavenging is atypical and promiscuous; exact ligand, processing state, erythrocyte/endothelial context, and species require manual verification.	aliases=Cxcl2 Ackr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0063	cxcl2 cxcr1	Cxcl2 Cxcr1	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl2%20Cxcr1; https://europepmc.org/search?query=Cxcl2%20Cxcr1	mouse; human; exact construct/species dependent	exact chemokine-receptor pharmacology, source verification pending	CXCL2/CXCL3/CXCL5 are established ELR+ CXC agonists of CXCR1/CXCR2, and targeted exact searches found receptor-binding/chemotaxis leads.	Exact ligand-to-receptor assay and species details were not fully verified in the available primary records; manual review is retained.	aliases=Cxcl2 Cxcr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0064	cxcl2 cxcr2	Cxcl2 Cxcr2	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl2%20Cxcr2; https://europepmc.org/search?query=Cxcl2%20Cxcr2	mouse; human; exact construct/species dependent	exact chemokine-receptor pharmacology, source verification pending	CXCL2/CXCL3/CXCL5 are established ELR+ CXC agonists of CXCR1/CXCR2, and targeted exact searches found receptor-binding/chemotaxis leads.	Exact ligand-to-receptor assay and species details were not fully verified in the available primary records; manual review is retained.	aliases=Cxcl2 Cxcr2; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0396	cxcl3 ackr1	Cxcl3 Ackr1	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl3%20Ackr1; https://europepmc.org/search?query=Cxcl3%20Ackr1	mouse; human; exact construct/species dependent	exact-pair search with unresolved assay, isoform, or complex context	ACKR1/DARC is an atypical chemokine receptor that binds a broad CXC chemokine set; exact ligand-specific binding and scavenging evidence is plausible but was not consistently resolved in a pair-specific primary assay.	ACKR1 binding/scavenging is atypical and promiscuous; exact ligand, processing state, erythrocyte/endothelial context, and species require manual verification.	aliases=Cxcl3 Ackr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0397	cxcl3 cxcr1	Cxcl3 Cxcr1	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl3%20Cxcr1; https://europepmc.org/search?query=Cxcl3%20Cxcr1	mouse; human; exact construct/species dependent	exact chemokine-receptor pharmacology, source verification pending	CXCL2/CXCL3/CXCL5 are established ELR+ CXC agonists of CXCR1/CXCR2, and targeted exact searches found receptor-binding/chemotaxis leads.	Exact ligand-to-receptor assay and species details were not fully verified in the available primary records; manual review is retained.	aliases=Cxcl3 Cxcr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0398	cxcl3 cxcr2	Cxcl3 Cxcr2	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl3%20Cxcr2; https://europepmc.org/search?query=Cxcl3%20Cxcr2	mouse; human; exact construct/species dependent	exact chemokine-receptor pharmacology, source verification pending	CXCL2/CXCL3/CXCL5 are established ELR+ CXC agonists of CXCR1/CXCR2, and targeted exact searches found receptor-binding/chemotaxis leads.	Exact ligand-to-receptor assay and species details were not fully verified in the available primary records; manual review is retained.	aliases=Cxcl3 Cxcr2; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0399	cxcl5 ackr1	Cxcl5 Ackr1	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl5%20Ackr1; https://europepmc.org/search?query=Cxcl5%20Ackr1	mouse; human; exact construct/species dependent	exact-pair search with unresolved assay, isoform, or complex context	ACKR1/DARC is an atypical chemokine receptor that binds a broad CXC chemokine set; exact ligand-specific binding and scavenging evidence is plausible but was not consistently resolved in a pair-specific primary assay.	ACKR1 binding/scavenging is atypical and promiscuous; exact ligand, processing state, erythrocyte/endothelial context, and species require manual verification.	aliases=Cxcl5 Ackr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0065	cxcl5 cxcr1	Cxcl5 Cxcr1	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl5%20Cxcr1; https://europepmc.org/search?query=Cxcl5%20Cxcr1	mouse; human; exact construct/species dependent	exact chemokine-receptor pharmacology, source verification pending	CXCL2/CXCL3/CXCL5 are established ELR+ CXC agonists of CXCR1/CXCR2, and targeted exact searches found receptor-binding/chemotaxis leads.	Exact ligand-to-receptor assay and species details were not fully verified in the available primary records; manual review is retained.	aliases=Cxcl5 Cxcr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0066	cxcl5 cxcr2	Cxcl5 Cxcr2	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl5%20Cxcr2; https://europepmc.org/search?query=Cxcl5%20Cxcr2	mouse; human; exact construct/species dependent	exact chemokine-receptor pharmacology, source verification pending	CXCL2/CXCL3/CXCL5 are established ELR+ CXC agonists of CXCR1/CXCR2, and targeted exact searches found receptor-binding/chemotaxis leads.	Exact ligand-to-receptor assay and species details were not fully verified in the available primary records; manual review is retained.	aliases=Cxcl5 Cxcr2; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0400	cxcl9 ackr1	Cxcl9 Ackr1	https://pubmed.ncbi.nlm.nih.gov/?term=Cxcl9%20Ackr1; https://europepmc.org/search?query=Cxcl9%20Ackr1	mouse; human; exact construct/species dependent	exact-pair search with unresolved assay, isoform, or complex context	ACKR1/DARC is an atypical chemokine receptor that binds a broad CXC chemokine set; exact ligand-specific binding and scavenging evidence is plausible but was not consistently resolved in a pair-specific primary assay.	ACKR1 binding/scavenging is atypical and promiscuous; exact ligand, processing state, erythrocyte/endothelial context, and species require manual verification.	aliases=Cxcl9 Ackr1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0420	dopa-ddc_slc18a1 drd1	DOPA-DDC_SLC18A1 Drd1	https://pubmed.ncbi.nlm.nih.gov/?term=DOPA-DDC_SLC18A1%20Drd1; https://europepmc.org/search?query=DOPA-DDC_SLC18A1%20Drd1; PMID:15521361 https://pubmed.ncbi.nlm.nih.gov/15521361/	mouse; human; exact construct/species dependent	processed neurotransmitter with composite biosynthetic/transport notation	DDC/SLC18A1 represents dopamine synthesis and vesicular transport from L-DOPA; dopamine is established at DRD1–DRD5, but the submitted composite ligand is not the receptor-binding chemical species.	Exact L-DOPA versus dopamine identity, enzyme/transport co-occurrence, processing, and receptor subtype pharmacology prevent promotion of the composite notation.	aliases=DOPA-DDC_SLC18A1 Drd1; processed_forms=mature/cleaved/fragment/precursor forms searched; complexes=heterodimer/holoreceptor/co-receptor terms searched; structures=binding/activation/adhesion/reconstitution terms searched; PubMed=queried; EuropePMC=queried; targeted_web=queried Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
