pmid	public_unique_item_count	public_record_count	existing_module_count	existing_modules	public_item_keys	cross_module_overlap	corroboration_status
10101800	17	25	0		human|tp53|bax;human|tp53|cdkn1a;human|tp53|fas;human|tp53|gadd45a;human|tp53|igfbp3;human|tp53|sfn;human|tp53|thbs1;human|tp53|tnfrsf10b;human|tp53|tp53i3;mouse|tp53|\N;mouse|tp53|bax;mouse|tp53|cdkn1a;mouse|tp53|fas;mouse|tp53|gadd45a;mouse|tp53|igfbp3;mouse|tp53|sfn;mouse|tp53|tnfrsf10b	false	reference_reuse_review
10102040	4	4	0		human|tp53|cdkn1a;human|tp53|pcna;mouse|tp53|cdkn1a;mouse|tp53|pcna	false	reference_reuse_review
10102273	2	2	0		human|foxo3|faslg;mouse|foxo3|faslg	false	reference_reuse_review
10102472	2	2	0		human|esr1|serpine1;mouse|esr1|g5e899	false	reference_reuse_review
10102579	5	5	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|nfkb1|tlr4;mouse|rela|nos2	false	reference_reuse_review
10102704	4	4	0		human|nfkb1|vcam1;human|rela|vcam1;mouse|nfkb1|\N;mouse|rela|\N	false	reference_reuse_review
10102818	2	2	0		human|myc|casp9;mouse|myc|casp9	false	reference_reuse_review
10103003	2	2	0		human|usf1|fasn;mouse|usf1|fasn	false	reference_reuse_review
10103034	2	2	0		human|ahr|cyp1a1;mouse|\N|cyp1a1	false	reference_reuse_review
10103191	4	4	0		human|stat1|il6;human|stat1|irf1;mouse|a0a087wsp5|il6;mouse|a0a087wsp5|irf1	false	reference_reuse_review
10149029	0	0	1	20B		true	reference_reuse_review
10157725	0	0	1	23B		true	reference_reuse_review
101838200	0	0	1	22B		false	reference_reuse_review
10187774	0	0	1	22B		false	reference_reuse_review
10188725	2	2	0		human|jun|il6;mouse|jun|il6	false	reference_reuse_review
10188978	4	4	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
10189354	2	2	0		human|nfkb1|birc3;human|rela|birc3	false	reference_reuse_review
10190279	2	2	0		human|jun|mmp13;mouse|jun|mmp13	false	reference_reuse_review
10190503	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
10190573	2	2	0		human|ahr|cyp1a1;mouse|\N|cyp1a1	false	reference_reuse_review
10190904	4	4	0		human|nfkb1|ifng;human|rela|ifng;mouse|nfkb1|ifng;mouse|rela|ifng	false	reference_reuse_review
10191209	6	6	0		human|nfkb1|il6;human|nfkb2|il6;human|relb|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|relb|il6	false	reference_reuse_review
10191264	2	2	0		human|elk1|sod1;mouse|elk1|sod1	false	reference_reuse_review
10191295	2	2	0		human|ppara|fabp1;mouse|ppara|fabp1	false	reference_reuse_review
10192393	2	2	0		human|hnf4a|myc;mouse|hnf4a|myc	false	reference_reuse_review
10192457	0	0	1	23B		true	reference_reuse_review
10193519	2	2	0		human|tp53|bcl2;mouse|tp53|bcl2	false	reference_reuse_review
10194184	6	6	0		human|nfkb1|il2ra;human|nfkb2|il2ra;human|rela|il2ra;mouse|nfkb1|il2ra;mouse|nfkb2|il2ra;mouse|rela|il2ra	false	reference_reuse_review
10194443	6	7	0		human|ets1|gp9;human|fli1|gp9;human|fli1|itga2b;mouse|ets1|gp9;mouse|fli1|gp9;mouse|fli1|itga2b	false	reference_reuse_review
10194763	2	3	0		human|jun|gnrhr;mouse|jun|gnrhr	false	reference_reuse_review
10194767	4	4	0		human|elk1|egr1;human|srf|egr1;mouse|elk1|egr1;mouse|srf|egr1	false	reference_reuse_review
10195693	2	2	0		human|lhx3|prl;human|pou1f1|prl	false	reference_reuse_review
10195882	4	4	0		human|tp53|bax;human|tp53|cdkn1a;mouse|tp53|bax;mouse|tp53|cdkn1a	false	reference_reuse_review
10195883	2	2	0		human|e2f1|rb1;mouse|e2f1|rb1	false	reference_reuse_review
10195928	2	2	0		human|egr1|pdgfa;mouse|egr1|pdgfa	false	reference_reuse_review
10196167	2	2	0		human|elk1|fos;mouse|elk1|fos	false	reference_reuse_review
10196184	2	2	0		human|tp53|ccng1;mouse|tp53|ccng1	false	reference_reuse_review
10196196	2	2	0		human|spi1|fes;mouse|spi1|fes	false	reference_reuse_review
10196209	2	2	0		human|sp1|ccna1;mouse|a0a979hlr9|ccna1	false	reference_reuse_review
10196234	0	0	1	23B		true	reference_reuse_review
10196235	0	0	2	20B;23B		true	reference_reuse_review
10196356	3	3	0		human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
10198043	0	0	1	23B		true	reference_reuse_review
10198224	2	2	0		human|nfkb1|icam1;mouse|nfkb1|icam1	false	reference_reuse_review
10198916	2	2	0		human|cebpa|alb;mouse|cebpa|alb	false	reference_reuse_review
10199136	8	8	0		human|nfkb1|ccl2;human|nfkb1|vcam1;human|rela|ccl2;human|rela|vcam1;mouse|nfkb1|\N;mouse|nfkb1|ccl12;mouse|rela|\N;mouse|rela|ccl12	false	reference_reuse_review
10199558	4	4	0		human|nfkb1|csf1;human|rela|csf1;mouse|nfkb1|csf1;mouse|rela|csf1	false	reference_reuse_review
10199915	2	2	0		human|nfkb1|nfkbia;mouse|nfkb1|nfkbia	false	reference_reuse_review
10200294	4	4	0		human|nfkb1|tnf;human|rela|tnf;mouse|nfkb1|tnf;mouse|rela|tnf	false	reference_reuse_review
10200459	4	4	0		human|tp53|bcl2;human|tp53|cdkn1a;mouse|tp53|bcl2;mouse|tp53|cdkn1a	false	reference_reuse_review
10200513	4	4	0		human|tp53|bax;human|tp53|fas;mouse|tp53|bax;mouse|tp53|fas	false	reference_reuse_review
10200578	2	2	0		human|tp53|fas;mouse|tp53|fas	false	reference_reuse_review
10200596	22	32	0		human|nfkb1|ifnb1;human|rela|ifnb1;mouse|irf1|\N;mouse|irf1|b1ayh7;mouse|irf1|ifna1;mouse|irf1|ifna11;mouse|irf1|ifna12;mouse|irf1|ifna13;mouse|irf1|ifna4;mouse|irf1|ifna9;mouse|irf1|l7mtu6;mouse|irf3|\N;mouse|irf3|b1ayh7;mouse|irf3|ifna1;mouse|irf3|ifna11;mouse|irf3|ifna12;mouse|irf3|ifna13;mouse|irf3|ifna4;mouse|irf3|ifna9;mouse|irf3|l7mtu6;mouse|nfkb1|ifnb1;mouse|rela|ifnb1	false	reference_reuse_review
10201372	2	2	0		human|creb1|ccnd1;mouse|creb1|ccnd1	false	reference_reuse_review
10201638	4	4	0		human|max|odc1;human|myc|odc1;mouse|max|odc1;mouse|myc|odc1	false	reference_reuse_review
10201924	4	4	0		human|nfkb1|ifnb1;human|rela|ifnb1;mouse|nfkb1|ifnb1;mouse|rela|ifnb1	false	reference_reuse_review
10201927	4	4	0		human|nfkb1|tnf;human|rela|tnf;mouse|nfkb1|tnf;mouse|rela|tnf	false	reference_reuse_review
10201928	2	2	0		human|stat1|ifng;mouse|a0a087wsp5|ifng	false	reference_reuse_review
10201951	4	6	0		human|nfkb1|col1a2;human|rela|col1a2;mouse|nfkb1|col1a2;mouse|rela|col1a2	false	reference_reuse_review
10202009	4	4	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
10202011	3	3	0		human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
10202014	3	6	0		human|irf1|ciita;human|stat1|ciita;human|usf1|ciita	false	reference_reuse_review
10202034	8	8	0		human|jun|il6;human|nfkb1|il6;human|nfkb2|il6;human|relb|il6;mouse|jun|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|relb|il6	false	reference_reuse_review
10202038	2	2	0		human|egr1|cd44;mouse|egr1|a2apm2	false	reference_reuse_review
10202154	2	2	0		human|hif1a|epo;mouse|hif1a|epo	false	reference_reuse_review
10202931	4	4	0		human|rara|crabp2;human|vdr|cyp24a1;mouse|rara|crabp2;mouse|vdr|cyp24a1	false	reference_reuse_review
10203582	4	4	0		human|esr1|mdm2;human|tp53|cdkn1a;mouse|esr1|mdm2;mouse|tp53|cdkn1a	false	reference_reuse_review
10203588	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
10203687	2	2	0		human|tp53|fas;mouse|tp53|fas	false	reference_reuse_review
10203808	2	2	0		human|myc|tert;mouse|myc|tert	false	reference_reuse_review
10204691	4	4	0		human|fos|ngf;human|jun|ngf;mouse|fos|ngf;mouse|jun|ngf	false	reference_reuse_review
10205150	2	2	0		human|myc|cdc25a;mouse|myc|cdc25a	false	reference_reuse_review
10205173	2	2	0		human|rbpj|hes1;mouse|rbpj|hes1	false	reference_reuse_review
10205202	4	4	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
10205781	2	2	0		human|tp53|ccnd1;mouse|tp53|ccnd1	false	reference_reuse_review
10206185	4	4	0		human|nfkb1|vcam1;human|rela|vcam1;mouse|nfkb1|\N;mouse|rela|\N	false	reference_reuse_review
10206307	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
10206959	3	3	0		human|jun|mmp1;mouse|jun|g5e8a9;mouse|jun|mmp1a	false	reference_reuse_review
10206979	4	4	0		human|nfkb1|tnf;human|rela|tnf;mouse|nfkb1|tnf;mouse|rela|tnf	false	reference_reuse_review
10207038	4	4	0		human|arnt|epo;human|hif1a|epo;mouse|arnt|epo;mouse|hif1a|epo	false	reference_reuse_review
10207051	4	4	0		human|tp53|mdm2;human|tp73|mdm2;mouse|tp53|mdm2;mouse|tp73|mdm2	false	reference_reuse_review
10207072	2	2	0		human|nfkb1|tp53;mouse|nfkb1|tp53	false	reference_reuse_review
10207088	2	2	0		human|nfatc2|il2;mouse|nfatc2|il2	false	reference_reuse_review
10207099	2	2	0		human|srebf1|fasn;mouse|srebf1|fasn	false	reference_reuse_review
10207112	10	10	0		human|tp53|bax;human|tp53|ccng1;human|tp53|cdkn1a;human|tp53|mdm2;human|tp73|cdkn1a;mouse|tp53|bax;mouse|tp53|ccng1;mouse|tp53|cdkn1a;mouse|tp53|mdm2;mouse|tp73|cdkn1a	false	reference_reuse_review
10207130	2	2	0		human|mef2c|jun;mouse|a0a0g2jem8|jun	false	reference_reuse_review
10207243	2	2	0		human|tp53|pcna;mouse|tp53|pcna	false	reference_reuse_review
10208414	2	2	0		human|tp53|mdm2;mouse|tp53|mdm2	false	reference_reuse_review
10208422	2	2	0		human|e2f4|e2f1;mouse|e2f4|e2f1	false	reference_reuse_review
10208434	5	6	0		human|jun|fos;mouse|fosl1|fos;mouse|fosl1|jun;mouse|fos|il1rl1;mouse|jun|fos	false	reference_reuse_review
10208599	4	4	0		human|clock|per1;human|clock|per2;mouse|clock|a0a0r4j0u3;mouse|clock|per1	false	reference_reuse_review
10208842	2	2	0		human|irf1|tp53;mouse|irf1|tp53	false	reference_reuse_review
10209034	0	0	2	22B;23B		true	reference_reuse_review
10209051	2	2	0		human|stat4|ifng;mouse|\N|ifng	false	reference_reuse_review
10210321	5	5	0		mouse|ets1|itga2b;mouse|ets1|vwf;mouse|fli1|itga2b;mouse|spi1|itga2b;mouse|spi1|med1	false	reference_reuse_review
10210776	2	3	0		human|stat5a|il2ra;mouse|stat5a|il2ra	false	reference_reuse_review
10211312	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
10211993	2	3	0		human|ets1|plau;mouse|ets1|plau	false	reference_reuse_review
10212208	2	2	0		human|sp1|cdkn1a;mouse|a0a979hlr9|cdkn1a	false	reference_reuse_review
10212217	2	3	0		human|nr3c1|scnn1a;mouse|nr3c1|scnn1a	false	reference_reuse_review
10212223	0	0	1	20B		true	reference_reuse_review
10212278	2	2	0		human|atf2|jun;mouse|atf2|jun	false	reference_reuse_review
10212281	6	9	0		human|ets1|il5;human|ets2|il5;human|gata3|il5;mouse|ets1|il5;mouse|ets2|il5;mouse|gata3|il5	false	reference_reuse_review
10212284	6	6	0		human|jund|il6;human|jun|il6;human|sp1|tgfb1;mouse|a0a979hlr9|tgfb1;mouse|jund|il6;mouse|jun|il6	false	reference_reuse_review
10213384	2	2	0		human|runx2|mmp13;mouse|runx2|mmp13	false	reference_reuse_review
10214938	3	3	0		human|tp53|fos;mouse|tp53|fos;mouse|trp53|fos	false	reference_reuse_review
10214951	0	0	1	20B		true	reference_reuse_review
10215868	6	6	0		human|irf1|ifnb1;human|nfkb1|ifnb1;human|rela|ifnb1;mouse|irf1|ifnb1;mouse|nfkb1|ifnb1;mouse|rela|ifnb1	false	reference_reuse_review
10216943	2	2	0		human|myc|eif4e;mouse|myc|eif4e	false	reference_reuse_review
10217147	2	2	0		human|foxo4|igfbp1;mouse|foxo4|igfbp1	false	reference_reuse_review
10217400	2	2	0		human|myc|jun;mouse|myc|jun	false	reference_reuse_review
10217529	4	4	0		human|nfkb1|vcam1;human|rela|vcam1;mouse|nfkb1|\N;mouse|rela|\N	false	reference_reuse_review
10218628	2	2	0		human|ets1|plau;mouse|ets1|plau	false	reference_reuse_review
10218647	2	2	0		human|jun|gclc;mouse|jun|gclc	false	reference_reuse_review
10218980	5	6	0		human|fos|oxtr;human|gabpa|oxtr;human|gabpb1|oxtr;human|jun|oxtr;mouse|jun|oxtr	false	reference_reuse_review
10220299	4	4	0		human|nfkb1|tnf;human|rela|tnf;mouse|nfkb1|tnf;mouse|rela|tnf	false	reference_reuse_review
10220484	3	3	0		human|ahr|ugt1a6;mouse|\N|k9j7b2;mouse|\N|ugt1a6	false	reference_reuse_review
10221587	6	6	0		human|nr5a1|star;mouse|nr5a1|hsd3b1;mouse|nr5a1|hsd3b2;mouse|nr5a1|hsd3b3;mouse|nr5a1|hsd3b6;mouse|nr5a1|star	false	reference_reuse_review
10221648	2	2	0		human|rel|il2ra;mouse|a4qpd3|il2ra	false	reference_reuse_review
10221651	0	0	1	22B		false	reference_reuse_review
10222137	4	4	0		human|tp53|cdkn1a;human|tp53|mdm2;mouse|tp53|cdkn1a;mouse|tp53|mdm2	false	reference_reuse_review
10222149	0	0	1	20B		true	reference_reuse_review
10223540	5	5	0		human|cebpa|cxcl8;human|cebpb|cxcl8;human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
10224053	6	6	0		human|sp1|ldlr;human|srebf1|ldlr;human|yy1|ldlr;mouse|a0a979hlr9|ldlr;mouse|srebf1|ldlr;mouse|yy1|ldlr	false	reference_reuse_review
10224054	3	3	0		human|cebpa|pck1;mouse|cebpa|pck1;mouse|cebpb|pck1	false	reference_reuse_review
10224059	2	2	0		human|nfkb1|sele;mouse|nfkb1|\N	false	reference_reuse_review
10224085	2	2	0		human|wt1|cdkn1a;mouse|f6y2t6|cdkn1a	false	reference_reuse_review
10224095	2	2	0		human|tp53|thbs1;mouse|tp53|\N	false	reference_reuse_review
10224109	3	3	0		human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
10224156	3	4	0		human|sp1|smpd1;human|tfap2a|smpd1;mouse|a0a979hlr9|smpd1	false	reference_reuse_review
10224227	5	5	0		human|hsf1|hspa1a;human|hsf1|hspa4;mouse|hsf1|\N;mouse|hsf1|hspa1a;mouse|hsf1|hspa1b	false	reference_reuse_review
10224353	4	4	0		human|jun|il5;human|jun|tnf;mouse|jun|il5;mouse|jun|tnf	false	reference_reuse_review
10225979	4	4	0		human|stat1|icam1;human|stat1|irf1;mouse|a0a087wsp5|icam1;mouse|a0a087wsp5|irf1	false	reference_reuse_review
10226077	6	6	0		human|jun|il1b;human|nfkb1|il1b;human|rela|il1b;mouse|jun|il1b;mouse|nfkb1|il1b;mouse|rela|il1b	false	reference_reuse_review
10226093	8	8	0		human|cebpb|il6;human|nfkb1|il6;human|nfkb2|il6;human|relb|il6;mouse|cebpb|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|relb|il6	false	reference_reuse_review
10226602	6	6	0		human|tp53|bax;human|tp53|cdkn1a;human|tp53|mdm2;mouse|tp53|bax;mouse|tp53|cdkn1a;mouse|tp53|mdm2	false	reference_reuse_review
10227805	6	6	0		human|gata3|ifng;human|gata3|il4;human|gata3|il5;mouse|gata3|ifng;mouse|gata3|il4;mouse|gata3|il5	false	reference_reuse_review
10227974	8	10	0		human|nfkb1|ifng;human|nfkb1|il18;human|rela|ifng;human|rela|il18;mouse|nfkb1|ifng;mouse|nfkb1|il18;mouse|rela|ifng;mouse|rela|il18	false	reference_reuse_review
10228013	2	2	0		human|cebpb|il1b;mouse|cebpb|il1b	false	reference_reuse_review
10228026	4	5	0		human|nfkb1|icam1;human|rela|icam1;mouse|nfkb1|icam1;mouse|rela|icam1	false	reference_reuse_review
10228162	0	0	1	21B		true	reference_reuse_review
10228559	4	4	0		human|fos|ercc1;human|jun|ercc1;mouse|fos|ercc1;mouse|jun|ercc1	false	reference_reuse_review
10229115	4	4	0		human|nfkb1|tnf;human|rela|tnf;mouse|nfkb1|tnf;mouse|rela|tnf	false	reference_reuse_review
10229202	3	4	0		human|myc|eif4e;mouse|apc|myc;mouse|myc|eif4e	false	reference_reuse_review
10229657	0	0	1	23B		true	reference_reuse_review
10229814	4	4	0		human|nfkb1|ifng;human|rela|ifng;mouse|nfkb1|ifng;mouse|rela|ifng	false	reference_reuse_review
10229837	9	13	0		human|myc|cxcr4;human|usf1|cxcr4;human|usf2|cxcr2;human|usf2|cxcr4;human|yy1|cxcr4;mouse|myc|a0a0r4j0n8;mouse|usf1|a0a0r4j0n8;mouse|usf2|a0a0r4j0n8;mouse|yy1|a0a0r4j0n8	false	reference_reuse_review
10229863	4	4	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
10231401	2	2	0		human|tp53|mdm2;mouse|tp53|mdm2	false	reference_reuse_review
10232051	4	4	0		human|nfkb1|agt;human|rela|agt;mouse|nfkb1|\N;mouse|rela|\N	false	reference_reuse_review
10232607	4	4	0		human|tp53|bax;human|tp53|fas;mouse|tp53|bax;mouse|tp53|fas	false	reference_reuse_review
10232679	4	4	0		human|nfkb1|ptgs2;human|rela|ptgs2;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
10233885	6	6	0		human|cebpa|csf3r;human|cebpa|elane;human|myb|elane;mouse|a0a087wpa7|elane;mouse|cebpa|csf3r;mouse|cebpa|elane	false	reference_reuse_review
10233904	3	4	0		human|elf1|cybb;human|spi1|cybb;mouse|spi1|cybb	false	reference_reuse_review
10234013	2	2	0		human|jun|faslg;mouse|jun|faslg	false	reference_reuse_review
10235536	2	2	0		human|nfkb1|vegfa;human|rela|vegfa	false	reference_reuse_review
102650499	0	0	1	20B		true	reference_reuse_review
10266037	0	0	1	20B		true	reference_reuse_review
10318668	2	2	0		human|ppara|apoa1;mouse|ppara|apoa1	false	reference_reuse_review
10318795	6	7	0		human|egr1|lhb;human|nr0b1|nr5a1;human|nr5a1|lhb;mouse|egr1|g3x9g6;mouse|nr0b1|nr5a1;mouse|nr5a1|g3x9g6	false	reference_reuse_review
10318823	4	5	0		human|atf2|tnf;human|jun|tnf;mouse|atf2|tnf;mouse|jun|tnf	false	reference_reuse_review
10318839	2	2	0		mouse|gata4|adora1;mouse|nkx2-5|adora1	false	reference_reuse_review
10318878	4	6	0		human|yy1|fdps;human|yy1|ldlr;mouse|yy1|fdps;mouse|yy1|ldlr	false	reference_reuse_review
10318916	2	3	0		human|lef1|ccnd1;mouse|lef1|ccnd1	false	reference_reuse_review
10318942	4	4	0		human|nfkb1|tnf;human|rela|tnf;mouse|nfkb1|tnf;mouse|rela|tnf	false	reference_reuse_review
10319323	6	6	0		human|cebpa|star;human|cebpb|star;human|nr5a1|star;mouse|cebpa|star;mouse|cebpb|star;mouse|nr5a1|star	false	reference_reuse_review
10319325	7	9	0		human|egr1|lhb;human|nr5a1|lhb;mouse|egr1|g3x9g6;mouse|egr1|lhb;mouse|nab1|lhb;mouse|nr5a1|g3x9g6;mouse|nr5a1|lhb	false	reference_reuse_review
10319327	2	2	0		human|srf|fos;mouse|srf|fos	false	reference_reuse_review
10319992	4	4	0		human|e2f1|cdkn1a;human|myc|cdkn1a;mouse|e2f1|cdkn1a;mouse|myc|cdkn1a	false	reference_reuse_review
10320367	2	2	0		human|jun|il2;mouse|jun|il2	false	reference_reuse_review
10320524	3	4	0		human|sox9|mia;mouse|sox9|d6rfs9;mouse|sox9|mia	false	reference_reuse_review
10320796	2	2	0		human|fos|ntf3;mouse|fos|ntf3	false	reference_reuse_review
10320830	0	0	1	20B		true	reference_reuse_review
10321737	12	17	0		human|irf1|ifna1;human|irf1|irf2;mouse|irf1|\N;mouse|irf1|b1ayh7;mouse|irf1|ifna1;mouse|irf1|ifna11;mouse|irf1|ifna12;mouse|irf1|ifna13;mouse|irf1|ifna4;mouse|irf1|ifna9;mouse|irf1|irf2;mouse|irf1|l7mtu6	false	reference_reuse_review
10321740	19	19	0		human|tp53|bax;human|tp53|btg2;human|tp53|cdkn1a;human|tp53|ei24;human|tp53|gadd45a;human|tp53|litaf;human|tp53|mdm2;human|tp53|prodh;human|tp53|tnfrsf10b;human|tp53|tp53i3;mouse|tp53|bax;mouse|tp53|btg2;mouse|tp53|cdkn1a;mouse|tp53|ei24;mouse|tp53|gadd45a;mouse|tp53|litaf;mouse|tp53|mdm2;mouse|tp53|prodh;mouse|tp53|tnfrsf10b	false	reference_reuse_review
10321829	4	4	0		human|sp1|cdkn1a;human|sp3|cdkn1a;mouse|a0a979hlr9|cdkn1a;mouse|sp3|cdkn1a	false	reference_reuse_review
10321839	4	4	0		human|vdr|bglap;mouse|vdr|bglap;mouse|vdr|bglap2;mouse|vdr|bglap3	false	reference_reuse_review
10321841	2	2	0		human|tp53|pcna;mouse|tp53|pcna	false	reference_reuse_review
10321980	2	2	0		human|stat1|ifnb1;mouse|a0a087wsp5|ifnb1	false	reference_reuse_review
10327050	10	10	0		human|e2f1|mcm6;human|e2f2|mcm5;human|e2f2|mcm6;human|e2f3|mcm5;human|e2f3|mcm6;mouse|a0a1y7vml1|mcm5;mouse|a0a1y7vml1|mcm6;mouse|e2f1|mcm6;mouse|e2f2|mcm5;mouse|e2f2|mcm6	false	reference_reuse_review
10327051	2	2	0		human|atf2|jun;mouse|atf2|jun	false	reference_reuse_review
10327056	6	6	0		human|tp53|bax;human|tp53|cdkn1a;human|tp53|tnfrsf10b;mouse|tp53|bax;mouse|tp53|cdkn1a;mouse|tp53|tnfrsf10b	false	reference_reuse_review
10327058	2	3	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
10327059	2	3	0		human|tp53|gadd45a;mouse|tp53|gadd45a	false	reference_reuse_review
10327062	4	4	0		human|tp53|bax;human|tp53|cdkn1a;mouse|tp53|bax;mouse|tp53|cdkn1a	false	reference_reuse_review
10327065	2	2	0		human|tp53|fas;mouse|tp53|fas	false	reference_reuse_review
10328545	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
10328874	7	7	0		human|hsf1|il1b;human|nfkb1|il1b;human|rela|il1b;human|spi1|il1b;mouse|nfkb1|il1b;mouse|rela|il1b;mouse|spi1|il1b	false	reference_reuse_review
10329476	4	4	0		human|nr3c1|atp1b1;human|nr3c2|atp1b1;mouse|a3kn90|atp1b1;mouse|nr3c1|atp1b1	false	reference_reuse_review
10329706	8	8	0		human|egr1|f3;human|elk1|egr1;human|hif1a|epo;human|srf|egr1;mouse|egr1|a0a0r4j088;mouse|elk1|egr1;mouse|hif1a|epo;mouse|srf|egr1	false	reference_reuse_review
10329733	2	2	0		human|tp53|bcl2;mouse|tp53|bcl2	false	reference_reuse_review
10329737	2	2	0		human|tp53|mdm2;mouse|tp53|mdm2	false	reference_reuse_review
10329846	9	11	0		human|nfkb1|il6;human|nfkb2|il6;human|rbpj|il6;human|rela|il6;human|relb|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|rela|il6;mouse|relb|il6	false	reference_reuse_review
10329958	4	6	0		human|nfkb1|vcam1;human|rela|vcam1;mouse|nfkb1|\N;mouse|rela|\N	false	reference_reuse_review
10330009	6	6	0		human|hnf4a|serpina1;mouse|hnf4a|a0a0r4j0x5;mouse|hnf4a|serpina1a;mouse|hnf4a|serpina1b;mouse|hnf4a|serpina1d;mouse|hnf4a|serpina1e	false	reference_reuse_review
10330134	3	3	0		human|rfx1|il5ra;human|rfx2|il5ra;human|rfx3|il5ra	false	reference_reuse_review
10330141	2	2	0		human|myc|slc2a4;mouse|myc|slc2a4	false	reference_reuse_review
10330159	4	4	0		human|jun|csf2;human|nfatc2|csf2;mouse|jun|csf2;mouse|nfatc2|csf2	false	reference_reuse_review
10330170	4	4	0		human|mef2a|jun;human|mef2c|jun;mouse|a0a0g2jem8|jun;mouse|mef2a|jun	false	reference_reuse_review
10330176	2	2	0		human|gata4|nppa;mouse|gata4|nppa	false	reference_reuse_review
10330183	4	4	0		human|runx2|mmp13;human|ybx1|mmp13;mouse|runx2|mmp13;mouse|ybx1|mmp13	false	reference_reuse_review
10330422	2	2	0		human|rara|cebpe;mouse|rara|cebpe	false	reference_reuse_review
10330504	2	2	0		human|srf|fos;mouse|srf|fos	false	reference_reuse_review
10331405	3	3	0		human|pdx1|ins;mouse|pdx1|ins1;mouse|pdx1|ins2	false	reference_reuse_review
10331424	2	2	0		human|hnf1a|ins;human|hnf4a|hnf1a	false	reference_reuse_review
10331648	4	4	0		human|nfkb1|tnf;human|rela|tnf;mouse|nfkb1|tnf;mouse|rela|tnf	false	reference_reuse_review
10331855	4	4	0		human|tp53|bax;human|tp53|bcl2;mouse|tp53|bax;mouse|tp53|bcl2	false	reference_reuse_review
10334192	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
10334323	3	3	0		human|neurod1|ins;mouse|neurod1|ins1;mouse|neurod1|ins2	false	reference_reuse_review
10334520	2	2	0		human|tp53|bax;mouse|tp53|bax	false	reference_reuse_review
10334664	2	2	0		human|hif1a|timp1;mouse|hif1a|timp1	false	reference_reuse_review
10334909	15	15	0		human|ar|klk3;mouse|ar|klk1;mouse|ar|klk1b1;mouse|ar|klk1b11;mouse|ar|klk1b16;mouse|ar|klk1b21;mouse|ar|klk1b22;mouse|ar|klk1b24;mouse|ar|klk1b26;mouse|ar|klk1b27;mouse|ar|klk1b3;mouse|ar|klk1b4;mouse|ar|klk1b5;mouse|ar|klk1b8;mouse|ar|klk1b9	false	reference_reuse_review
10334927	4	4	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
10334992	2	2	0		human|nr1h4|fabp6;mouse|nr1h4|fabp6	false	reference_reuse_review
