species	tf_symbol	tf_key	source_labels	source_record_count	records_with_reference	unique_reference_pmids	source_registries	mapping_decision	frozen_entity_match_status	frozen_entity_ids	explicit_tf_role_present	default_module	existing_module_overlap_flags	both_species_present	priority_rank	review_status	notes
mouse	Usf2	usf2	Usf2	58	54	86	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1100	new_candidate	
human	MAFA	mafa	MAFA	3	3	99	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1099	new_candidate	
human	SOX10	sox10	SOX10	32	31	91	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1099	new_candidate	
human	ETS2	ets2	ETS2	64	63	82	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1098	new_candidate	
human	TAL1	tal1	TAL1	355	50	36	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1098	new_candidate	
human	TCF4	tcf4	TCF4	36	33	89	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1098	new_candidate	
mouse	Neurod1	neurod1	Neurod1	14	13	90	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1093	new_candidate	
mouse	Rbpj	rbpj	Rbpj	29	27	86	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1093	new_candidate	
mouse	Tp73	tp73	Tp73	7	5	90	OmniPath_DoRothEA	normalized_exact	absent_from_frozen_graph		false	22B		true	1091	new_candidate	
human	ETV4	etv4	ETV4	42	41	80	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1090	new_candidate	
human	KLF1	klf1	KLF1	4	3	88	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1089	new_candidate	
human	MEF2A	mef2a	MEF2A	21	18	83	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1088	new_candidate	
mouse	Mef2a	mef2a	Mef2a	14	13	83	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1086	new_candidate	
mouse	Stat4	stat4	Stat4	8	8	9	TRRUST	normalized_exact	mapped_unique	13286	true	22B	20B	true	1086	new_candidate	module overlap is a routing flag, not cross-module evidence
mouse	Gata4	gata4	Gata4	30	30	77	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1084	new_candidate	
mouse	Pax6	pax6	Pax6	58	55	70	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1084	new_candidate	
human	FOXA2	foxa2	FOXA2	29	26	76	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1083	new_candidate	
mouse	Mycn	mycn	Mycn	28	27	76	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1083	new_candidate	
human	FOXP3	foxp3	FOXP3	14	14	79	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1082	new_candidate	
mouse	Foxp3	foxp3	Foxp3	17	17	78	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1082	new_candidate	
human	CEBPD	cebpd	CEBPD	32	31	72	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1080	new_candidate	
mouse	Gli2	gli2	Gli2	33	33	72	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1080	new_candidate	
human	RBPJ	rbpj	RBPJ	14	12	77	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1080	new_candidate	
human	NEUROD1	neurod1	NEUROD1	3	2	79	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1079	new_candidate	
human	CTNNB1	ctnnb1	CTNNB1	26	26	22	TRRUST	normalized_exact	mapped_unique	11506	true	22B		true	1078	new_candidate	
mouse	Nr1h2	nr1h2	Nr1h2	9	9	76	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1078	new_candidate	
human	GATA4	gata4	GATA4	26	26	71	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1077	new_candidate	
human	EP300	ep300	EP300	60	60	61	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1076	new_candidate	
human	GLI2	gli2	GLI2	35	35	68	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1076	new_candidate	
human	NR1H2	nr1h2	NR1H2	9	9	74	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1076	new_candidate	
human	TP63	tp63	TP63	35	31	68	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1076	new_candidate	
human	ERG	erg	ERG	51	43	63	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1075	new_candidate	
mouse	Smad2	smad2	Smad2	19	19	21	TRRUST	normalized_exact	mapped_unique	13242	true	22B		true	1075	new_candidate	
mouse	Myod1	myod1	Myod1	58	58	60	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1074	new_candidate	
human	CREM	crem	CREM	36	34	63	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1072	new_candidate	
mouse	Ep300	ep300	Ep300	63	63	57	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1072	new_candidate	
mouse	Fosl1	fosl1	Fosl1	22	19	67	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1072	new_candidate	
human	NFKBIA	nfkbia	NFKBIA	23	23	17	TRRUST	normalized_exact	mapped_unique	13933	false	22B		true	1072	new_candidate	
human	REST	rest	REST	47	47	61	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1072	new_candidate	
mouse	Stat6	stat6	Stat6	17	17	18	TRRUST	normalized_exact	mapped_unique	13290	true	22B		true	1072	new_candidate	
human	BRCA1	brca1	BRCA1	64	64	55	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1071	new_candidate	
human	FOSL1	fosl1	FOSL1	24	21	64	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1070	new_candidate	
mouse	Pparg	pparg	Pparg	53	53	56	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1069	new_candidate	
mouse	Nanog	nanog	Nanog	28	28	61	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1068	new_candidate	
mouse	Rora	rora	Rora	14	14	15	OmniPath_DoRothEA;TRRUST	normalized_exact	mapped_unique	13135	false	22B		true	1068	new_candidate	
human	BCL6	bcl6	BCL6	24	24	61	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1067	new_candidate	
mouse	Cebpd	cebpd	Cebpd	16	15	63	OmniPath_DoRothEA	normalized_exact	absent_from_frozen_graph		false	22B		true	1067	new_candidate	
human	KLF2	klf2	KLF2	13	13	64	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1067	new_candidate	
mouse	Tp63	tp63	Tp63	17	14	63	OmniPath_DoRothEA	normalized_exact	absent_from_frozen_graph		false	22B		true	1067	new_candidate	
human	NFIC	nfic	NFIC	63	60	51	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1066	new_candidate	
mouse	Ppard	ppard	Ppard	17	17	62	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1066	new_candidate	
human	DNMT1	dnmt1	DNMT1	37	37	56	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1065	new_candidate	
mouse	Bcl6	bcl6	Bcl6	25	25	58	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1064	new_candidate	
human	FLI1	fli1	FLI1	40	39	54	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1064	new_candidate	
human	NFATC1	nfatc1	NFATC1	17	13	60	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1064	new_candidate	
human	STAT2	stat2	STAT2	50	25	52	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1064	new_candidate	
mouse	Maf	maf	Maf	15	13	60	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1063	new_candidate	
human	ZNF263	znf263	ZNF263	320	35	1	OmniPath_DoRothEA	normalized_exact	absent_from_frozen_graph		false	22B		true	1063	new_candidate	
mouse	Znf263	znf263	Znf263	282	30	1	OmniPath_DoRothEA	normalized_exact	absent_from_frozen_graph		false	22B		true	1063	new_candidate	
mouse	Fli1	fli1	Fli1	27	26	55	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1061	new_candidate	
human	PPARD	ppard	PPARD	14	14	58	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1061	new_candidate	
mouse	Klf2	klf2	Klf2	6	6	59	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1060	new_candidate	
human	NANOG	nanog	NANOG	34	34	52	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1060	new_candidate	
mouse	Nfic	nfic	Nfic	43	41	50	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1060	new_candidate	
human	NR3C2	nr3c2	NR3C2	9	9	8	OmniPath_DoRothEA;TRRUST	normalized_exact	mapped_unique	12806	true	22B		true	1060	new_candidate	
human	RORA	rora	RORA	7	7	9	OmniPath_DoRothEA;TRRUST	normalized_exact	mapped_unique	13135	false	22B		true	1060	new_candidate	
mouse	Smad7	smad7	Smad7	8	8	8	TRRUST	normalized_exact	mapped_unique	13355	false	22B		true	1060	new_candidate	
human	ZFP36	zfp36	ZFP36	9	9	8	TRRUST	normalized_exact	mapped_unique	13697	false	22B		true	1060	new_candidate	
human	HOXD3	hoxd3	HOXD3	8	8	7	OmniPath_DoRothEA;TRRUST	normalized_exact	mapped_unique	12204	true	22B		true	1059	new_candidate	
mouse	Id1	id1	Id1	11	11	7	TRRUST	normalized_exact	mapped_unique	12230	false	22B		true	1059	new_candidate	
human	MAF	maf	MAF	14	12	56	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1059	new_candidate	
mouse	Nkx2-1	nkx2-1	Nkx2-1	15	15	56	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1059	new_candidate	
mouse	Foxl2	foxl2	Foxl2	27	14	52	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1058	new_candidate	
mouse	Id3	id3	Id3	8	8	6	TRRUST	normalized_exact	mapped_unique	12231	false	22B		true	1058	new_candidate	
mouse	Per1	per1	Per1	9	9	6	TRRUST	normalized_exact	mapped_unique	13013	false	22B		true	1058	new_candidate	
human	SMAD7	smad7	SMAD7	9	9	6	TRRUST	normalized_exact	mapped_unique	13355	false	22B		true	1058	new_candidate	
human	ATF3	atf3	ATF3	27	27	51	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1057	new_candidate	
mouse	Erg	erg	Erg	29	21	50	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1057	new_candidate	
human	FOXL2	foxl2	FOXL2	27	14	51	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1057	new_candidate	
human	FOXP1	foxp1	FOXP1	177	12	13	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1057	new_candidate	
mouse	Hoxd3	hoxd3	Hoxd3	3	3	7	OmniPath_DoRothEA	normalized_exact	mapped_unique	12204	true	22B		true	1057	new_candidate	
mouse	Nr4a1	nr4a1	Nr4a1	18	18	53	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1057	new_candidate	
mouse	Etv5	etv5	Etv5	6	6	5	TRRUST	normalized_exact	mapped_unique	11811	true	22B		true	1056	new_candidate	
mouse	Nhlh2	nhlh2	Nhlh2	5	5	4	TRRUST	normalized_exact	mapped_unique	12845	false	22B		true	1055	new_candidate	
mouse	Notch3	notch3	Notch3	4	4	4	TRRUST	normalized_exact	mapped_unique	12869	false	22B		true	1055	new_candidate	
human	PAX3	pax3	PAX3	11	11	53	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1055	new_candidate	
human	SMAD2	smad2	SMAD2	5	5	4	TRRUST	normalized_exact	mapped_unique	13242	true	22B		true	1055	new_candidate	
mouse	Nfkbia	nfkbia	Nfkbia	2	2	4	TRRUST	normalized_exact	mapped_unique	13933	false	22B		true	1054	new_candidate	
mouse	Nr1i3	nr1i3	Nr1i3	13	13	51	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1054	new_candidate	
human	SIRT1	sirt1	SIRT1	50	50	42	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1054	new_candidate	
mouse	Tcf3	tcf3	Tcf3	47	47	43	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1054	new_candidate	
mouse	Thra	thra	Thra	3	3	4	OmniPath_DoRothEA;TRRUST	normalized_exact	mapped_unique	13432	true	22B		true	1054	new_candidate	
human	TNFAIP3	tnfaip3	TNFAIP3	7	7	3	TRRUST	normalized_exact	mapped_unique	13934	false	22B		true	1054	new_candidate	
human	NHLH2	nhlh2	NHLH2	4	4	2	TRRUST	normalized_exact	mapped_unique	12845	false	22B		true	1053	new_candidate	
human	NOTCH3	notch3	NOTCH3	3	3	3	TRRUST	normalized_exact	mapped_unique	12869	false	22B		true	1053	new_candidate	
mouse	Nr3c2	nr3c2	Nr3c2	7	7	2	TRRUST	normalized_exact	mapped_unique	12806	true	22B		true	1053	new_candidate	
human	THRA	thra	THRA	3	3	3	OmniPath_DoRothEA;TRRUST	normalized_exact	mapped_unique	13432	true	22B		true	1053	new_candidate	
mouse	Crebbp	crebbp	Crebbp	43	43	42	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1052	new_candidate	
human	ETV5	etv5	ETV5	2	2	2	TRRUST	normalized_exact	mapped_unique	11811	true	22B		true	1052	new_candidate	
human	ID3	id3	ID3	2	2	2	TRRUST	normalized_exact	mapped_unique	12231	false	22B		true	1052	new_candidate	
human	PER1	per1	PER1	3	3	2	TRRUST	normalized_exact	mapped_unique	13013	false	22B		true	1052	new_candidate	
mouse	Tnfaip3	tnfaip3	Tnfaip3	2	2	2	TRRUST	normalized_exact	mapped_unique	13934	false	22B		true	1052	new_candidate	
human	YBX1	ybx1	YBX1	39	39	43	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1052	new_candidate	
mouse	Zfp36	zfp36	Zfp36	2	2	2	TRRUST	normalized_exact	mapped_unique	13697	false	22B		true	1052	new_candidate	
mouse	Atf3	atf3	Atf3	16	16	47	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1051	new_candidate	
human	ID1	id1	ID1	1	1	1	TRRUST	normalized_exact	mapped_unique	12230	false	22B		true	1051	new_candidate	
mouse	Irf8	irf8	Irf8	32	32	43	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1051	new_candidate	
human	KLF6	klf6	KLF6	30	30	44	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1051	new_candidate	
human	MEF2C	mef2c	MEF2C	19	16	47	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1051	new_candidate	
human	NR4A1	nr4a1	NR4A1	21	21	46	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1051	new_candidate	
human	PRDM14	prdm14	PRDM14	196	18	2	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1051	new_candidate	
human	ATF1	atf1	ATF1	55	48	36	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1049	new_candidate	
human	RUNX3	runx3	RUNX3	44	40	38	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1049	new_candidate	
mouse	Smad1	smad1	Smad1	32	30	41	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1049	new_candidate	
mouse	Crem	crem	Crem	9	7	46	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1048	new_candidate	
human	NKX2-1	nkx2-1	NKX2-1	9	9	46	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1048	new_candidate	
mouse	Rel	rel	Rel	36	36	39	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1048	new_candidate	
mouse	Prdm14	prdm14	Prdm14	180	16	2	OmniPath_DoRothEA	normalized_exact	absent_from_frozen_graph		false	22B		true	1047	new_candidate	
human	EZH2	ezh2	EZH2	43	43	36	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1046	new_candidate	
human	NR1I3	nr1i3	NR1I3	6	6	45	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1046	new_candidate	
mouse	Nr2f2	nr2f2	Nr2f2	41	34	36	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1046	new_candidate	
mouse	Arnt	arnt	Arnt	15	14	42	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1045	new_candidate	
human	NFYA	nfya	NFYA	33	30	36	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1044	new_candidate	
human	PAX6	pax6	PAX6	25	22	38	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1044	new_candidate	
human	FOXO4	foxo4	FOXO4	20	16	38	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1043	new_candidate	
mouse	Sox2	sox2	Sox2	34	34	35	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1043	new_candidate	
mouse	Foxo4	foxo4	Foxo4	21	17	37	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1042	new_candidate	
human	E2F3	e2f3	E2F3	27	27	35	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1041	new_candidate	
mouse	Nr1d1	nr1d1	Nr1d1	7	7	39	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1040	new_candidate	
human	TBP	tbp	TBP	23	23	35	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1040	new_candidate	
mouse	Dnmt1	dnmt1	Dnmt1	9	9	37	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1039	new_candidate	
mouse	Prdm1	prdm1	Prdm1	12	12	36	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1039	new_candidate	
mouse	Ybx1	ybx1	Ybx1	13	13	36	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1039	new_candidate	
mouse	Atf1	atf1	Atf1	30	23	31	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1038	new_candidate	
mouse	Nkx2-5	nkx2-5	Nkx2-5	28	28	31	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1038	new_candidate	
human	RB1	rb1	RB1	35	35	30	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1038	new_candidate	
mouse	Nrf1	nrf1	Nrf1	30	27	30	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1037	new_candidate	
human	CIITA	ciita	CIITA	36	36	27	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1036	new_candidate	
human	HIC1	hic1	HIC1	18	18	32	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1036	new_candidate	
human	HOXA10	hoxa10	HOXA10	20	20	31	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1036	new_candidate	
human	JUNB	junb	JUNB	22	21	31	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1036	new_candidate	
human	MAZ	maz	MAZ	16	10	32	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1036	new_candidate	
mouse	Nr0b1	nr0b1	Nr0b1	15	15	33	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1036	new_candidate	
human	NR1D1	nr1d1	NR1D1	2	2	36	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1036	new_candidate	
human	NR2F2	nr2f2	NR2F2	29	20	29	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1036	new_candidate	
human	PRDM1	prdm1	PRDM1	8	8	34	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1036	new_candidate	
human	VHL	vhl	VHL	23	23	31	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1036	new_candidate	
human	HDAC2	hdac2	HDAC2	28	28	28	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1035	new_candidate	
mouse	Nfya	nfya	Nfya	26	23	29	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1035	new_candidate	
human	NME2	nme2	NME2	1	1	35	OmniPath_DoRothEA	normalized_exact	absent_from_frozen_graph		false	22B		true	1035	new_candidate	
mouse	Nme2	nme2	Nme2	1	1	35	OmniPath_DoRothEA	normalized_exact	absent_from_frozen_graph		false	22B		true	1035	new_candidate	
mouse	Nrl	nrl	Nrl	12	12	32	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1035	new_candidate	
mouse	Pou2f1	pou2f1	Pou2f1	25	25	29	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1035	new_candidate	
mouse	Sirt1	sirt1	Sirt1	28	28	28	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1035	new_candidate	
mouse	Tbp	tbp	Tbp	15	15	32	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1035	new_candidate	
mouse	Hic1	hic1	Hic1	9	9	32	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1034	new_candidate	
mouse	Junb	junb	Junb	15	14	30	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1033	new_candidate	
mouse	Hdac1	hdac1	Hdac1	28	28	25	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1032	new_candidate	
human	HDAC3	hdac3	HDAC3	24	24	26	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1032	new_candidate	
mouse	Ahr	ahr	Ahr	25	25	25	TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1031	new_candidate	
human	NR0B1	nr0b1	NR0B1	12	12	28	OmniPath_DoRothEA;TRRUST	normalized_exact	absent_from_frozen_graph		false	22B		true	1031	new_candidate	
