species	tf_symbol	target_symbol	external_record_keys	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	shared_paper_status	cross_module_status	cell_type_context	stimulus_context	limitations	notes
human	FOS	CD44	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000381:4f6ce30bac37	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CD69	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000731:377559821df2	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CDH1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003083:9bd5d3e685e3	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CDH18	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009644:5447b9f27040	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CDK4	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003166:aa9a89d22c91	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CDK5RAP2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009645:8462a80b5b3b	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CDK6	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009646:8db51c8ad85d	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CDKN1A	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000535:d8cb2d4314e2	database_only_unverified	22B	database_only_unverified	database_assertion	activating_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CDYL	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009647:165620a301e5	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CEMIP2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009648:954d95917877	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CEP112	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009649:61d2013148cb	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CHD9	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009650:eeba2e028f8a	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CHN2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009651:de505febffc5	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CLEC16A	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009652:46442b438dfe	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CLIP2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009653:d7785728de41	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CLU	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000193:8a3f104b8b5d;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002076	database_only_unverified	22B	database_only_unverified	database_assertion	repressing_target			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CLVS1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009654:1c7b9ecc566a	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	CNIH3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009655:30d3195c6683	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	COL14A1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009656:c460ee963e9b	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	COL21A1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009657:3ed2ea0d1c31	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
human	FOS	COL25A1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:009658:235f60c1cd83	database_only_unverified	22B	database_only_unverified	database_assertion	unknown			reused_across_items;needs_corroboration	no_modules_20_21_23_24_overlap			No pair-level primary verification; database direction and references remain unverified.	Database-only public TF assertion; no exact-pair primary verification located. Shared-paper reuse flagged; citation overlap was not treated as pair evidence.
