boundary_id	source_a_evidence_id	source_a_edge_ids	boundary_type	source_locator	species_support	source_scope	summary	limitations
M23B-BOUNDARY-001383	M23A-B001-NE-010		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMCID:PMC3179320; PMCID:PMC6015535	unresolved	negative_evidence	Primary CCN4/WISP1 studies support assembled alpha5beta1 interaction and signaling, not a standalone free ITGB1 receptor edge.	Preserve alpha5beta1 complex resolution; do not treat beta1 as a standalone CCN4 receptor or infer a universal relay.
M23B-BOUNDARY-001384	M23A-B001-NE-011		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMCID:PMC3291815	unresolved	negative_evidence	Primary evidence supports CD40L binding to the Mac-1 I-domain and complete alphaMbeta2 complex, not an independent free ITGAM receptor edge.	M23A-E1072–E1073 preserve Mac-1/I-domain complex resolution; do not split the beta2 heterodimer or transfer the adhesion output to free ITGAM.
M23B-BOUNDARY-001385	M23A-B001-NE-012		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMCID:PMC11572282	unresolved	negative_evidence	The primary vascular study supports functional interference with the ICAM1-LFA1/ITGAL:ITGB2 adhesion axis but does not establish direct EDIL3 binding to free ITGAL.	Retain M23A-E1077 as a functional axis only; do not infer direct molecular binding or a terminal TF.
M23B-BOUNDARY-001395	M23A-B001-NE-013		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMCID:PMC162283	unresolved	negative_evidence	Primary Del-1 studies support alphaVbeta3 and alphaVbeta5 complex engagement, not an independent free ITGAV ligand/receptor edge.	Preserve assembled alphaV complexes; do not transfer angiogenic relay or function to free ITGAV.
M23B-BOUNDARY-001396	M23A-B001-NE-014		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMCID:PMC11572282	unresolved	negative_evidence	No qualifying direct EDIL3-ITGB2 edge was retained; available evidence concerns the complete LFA-1 heterodimer in endothelial leukocyte adhesion/transmigration.	Retain M23A-E1077 as a functional complex axis only; do not treat beta2 as a standalone EDIL3 receptor.
M23B-BOUNDARY-001397	M23A-B001-NE-015		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMCID:PMC162283; PMID:21893328	unresolved	negative_evidence	Primary Del-1 studies support alphaVbeta3 and alphaVbeta5 complex engagement, not an independent free ITGB3 ligand/receptor edge.	Preserve assembled alphaV complexes; do not split beta3 or infer a universal EDIL3 relay.
M23B-BOUNDARY-001401	M23A-B001-NE-016		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:10848816; DOI:10.1046/j.1365-2141.2000.02011.x	unresolved	negative_evidence	The primary comparator supports beta3-integrin-dependent cell attachment but does not establish purified FBLN2-ITGB3 binding or a receptor-proximal relay; existing M23A-E537 is retained as function-only context.	Do not duplicate M23A-E537 or promote it to direct binding; no SCI receiver or terminal TF evidence.
M23B-BOUNDARY-001402	M23A-B001-NE-017		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:19778727; PMCID:PMC2788794; DOI:10.1016/j.chembiol.2009.08.012	unresolved	negative_evidence	FGA evidence is retained at the Aalpha RGD-motif to assembled alphaIIbbeta3 receptor level; no independent free ITGA2B receptor edge was validated.	Use M23A-E1081 for the processed motif/complex edge only; do not split alphaIIb from beta3.
M23B-BOUNDARY-001403	M23A-B001-NE-018		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:19778727; PMCID:PMC2788794; DOI:10.1016/j.chembiol.2009.08.012	unresolved	negative_evidence	FGA evidence is retained at the Aalpha RGD-motif to assembled alphaIIbbeta3 receptor level; no independent free ITGB3 receptor edge was validated.	Use M23A-E1081 for the processed motif/complex edge only; do not split beta3 from alphaIIb.
M23B-BOUNDARY-001404	M23A-B001-NE-019		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:10231539; PMID:19778727; PMCID:PMC2788794	unresolved	negative_evidence	No qualifying direct FGB-ITGA2B edge was retained. The key platelet alphaIIbbeta3 recognition evidence is centered on the fibrinogen gamma-chain AGD/GAKQAGDV motif and the alpha-chain RGD motif, while beta C-domain evidence in the cited comparator concerns alphaVbeta3.	Do not transfer alphaVbeta3 beta-chain recognition or fibrinogen-complex membership into a free FGB-alphaIIb claim.
M23B-BOUNDARY-001405	M23A-B001-NE-020		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:10231539; PMID:19778727; PMCID:PMC2788794	unresolved	negative_evidence	No qualifying direct FGB-ITGB3 edge was retained. The key platelet alphaIIbbeta3 recognition evidence is centered on the fibrinogen gamma-chain AGD/GAKQAGDV motif and the alpha-chain RGD motif, while beta C-domain evidence in the cited comparator concerns alphaVbeta3.	Do not transfer alphaVbeta3 beta-chain recognition or fibrinogen-complex membership into a free FGB-beta3 claim.
M23B-BOUNDARY-001407	M23A-B001-NE-021		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:18710925; PMCID:PMC2518716; DOI:10.1083/jcb.200801146	unresolved	negative_evidence	The gammaC peptide binds assembled alphaIIbbeta3 through the alpha/beta headpiece interface; no independent free ITGA2B receptor edge was validated.	Use M23A-E1082 only at gammaC-to-alphaIIbbeta3 complex resolution; do not split alphaIIb from beta3.
M23B-BOUNDARY-001408	M23A-B001-NE-022		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:18710925; PMCID:PMC2518716; DOI:10.1083/jcb.200801146	unresolved	negative_evidence	The gammaC peptide binds assembled alphaIIbbeta3 through the alpha/beta headpiece interface; no independent free ITGB3 receptor edge was validated.	Use M23A-E1082 only at gammaC-to-alphaIIbbeta3 complex resolution; do not split beta3 from alphaIIb.
M23B-BOUNDARY-001409	M23A-B001-NE-023		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMCID:PMC2116382; PMCID:PMC2173988	unresolved	negative_evidence	Existing canonical M23A-E574–E576 capture FN1 alphaVbeta3 binding, relay, and function; no free ITGB3 receptor edge is promoted.	Reuse the canonical alphaVbeta3 complex records only; do not split beta3 or infer a universal FN1-integrin relay.
M23B-BOUNDARY-001410	M23A-B001-NE-024		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:30550785; PMCID:PMC6298040; DOI:10.1016/j.cell.2018.10.025	unresolved	negative_evidence	The primary irisin study supports processed irisin binding to assembled alphaVbeta5, not full-length FNDC5 or a free ITGAV receptor edge.	Use M23A-E174–E175 only for processed irisin and alphaVbeta5; do not substitute full-length FNDC5 or free ITGAV.
M23B-BOUNDARY-001411	M23A-B001-NE-025		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:30550785; PMCID:PMC6298040; DOI:10.1016/j.cell.2018.10.025	unresolved	negative_evidence	The primary irisin study supports processed irisin binding to assembled alphaVbeta5, not full-length FNDC5 or a free ITGB5 receptor edge.	Use M23A-E174–E175 only for processed irisin and alphaVbeta5; do not split beta5 from alphaV.
M23B-BOUNDARY-001425	M23A-B001-NE-026		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; https://pubmed.ncbi.nlm.nih.gov/?term=HSPA4%20LRP1%20CD91	unresolved	negative_evidence	No primary record validating the exact HSPA4-LRP1/CD91 pair was recovered in this bounded pass; HSP70/HSP90 family evidence was not transferred to HSPA4.	Retain HSPA4 as unresolved; do not infer LRP1 binding, relay, or function from HSPA1A/Hsp70 or HSP90 family records.
M23B-BOUNDARY-001434	M23A-B001-NE-027		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:29100055; PMCID:PMC5690536; DOI:10.1016/j.molcel.2017.10.003	unresolved	negative_evidence	The primary study resolves extracellular ISG15 to assembled ITGAL:ITGB2/LFA-1 through the ITGAL alpha-I domain; no free ITGB2 edge is validated.	Reuse M23A-E1095–E1097 only at assembled LFA-1 resolution; do not split ITGB2 from ITGAL.
M23B-BOUNDARY-001435	M23A-B001-NE-028		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:12208882; PMCID:PMC2194005; DOI:10.1084/jem.20020267	unresolved	negative_evidence	The primary study resolves JAM3 to assembled ITGAM:ITGB2/Mac-1 and explicitly used heterodimeric receptor systems; no free ITGAM edge is validated.	Reuse M23A-E1098–E1099 only at Mac-1 complex resolution; no intracellular kinase relay is transferred.
M23B-BOUNDARY-001436	M23A-B001-NE-029		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:12208882; PMCID:PMC2194005; DOI:10.1084/jem.20020267	unresolved	negative_evidence	The primary study resolves JAM3 to assembled ITGAM:ITGB2/Mac-1 and does not establish an isolated beta2 receptor interaction.	Reuse M23A-E1098–E1099 only at Mac-1 complex resolution; do not split ITGB2 from ITGAM.
M23B-BOUNDARY-001446	M23A-B001-NE-030		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:19755493; PMCID:PMC2758802; DOI:10.1242/jcs.045674	unresolved	negative_evidence	Galectin-3 evidence resolves the interaction to glycosylated assembled ITGA3:ITGB1/alpha3beta1; no isolated ITGB1 edge is validated.	Reuse M23A-E1103–E1105 only at glycan-resolved alpha3beta1 complex resolution.
M23B-BOUNDARY-001447	M23A-B001-NE-031		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:27092791; PMCID:PMC4868538; DOI:10.7554/eLife.13063	unresolved	negative_evidence	MFGE8 evidence resolves the receptor to assembled ITGA8:ITGB1/alpha8beta1; no isolated ITGA8 edge is promoted.	Reuse M23A-E1106–E1108 only at alpha8beta1 complex resolution.
M23B-BOUNDARY-001448	M23A-B001-NE-032		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:14697347; DOI:10.1016/j.yexcr.2003.09.011	unresolved	negative_evidence	MFGE8 evidence resolves the receptor to assembled ITGAV:ITGB5/alphaVbeta5; no isolated ITGAV edge is promoted.	Reuse M23A-E1109–E1111 only at alphaVbeta5 complex resolution.
M23B-BOUNDARY-001449	M23A-B001-NE-033		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:27092791; PMCID:PMC4868538; DOI:10.7554/eLife.13063	unresolved	negative_evidence	MFGE8 evidence resolves the receptor to assembled ITGA8:ITGB1/alpha8beta1; no isolated ITGB1 edge is promoted.	Reuse M23A-E1106–E1108 only at alpha8beta1 complex resolution.
M23B-BOUNDARY-001450	M23A-B001-NE-034		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:14697347; DOI:10.1016/j.yexcr.2003.09.011	unresolved	negative_evidence	MFGE8 evidence resolves the receptor to assembled ITGAV:ITGB5/alphaVbeta5; no isolated ITGB5 edge is promoted.	Reuse M23A-E1109–E1111 only at alphaVbeta5 complex resolution.
M23B-BOUNDARY-001454	M23A-B001-NE-035		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:11470831; PMID:19342381; PMCID:PMC2757411	unresolved	negative_evidence	Canonical M23A-E250/E251/E1053 resolve NPNT to assembled ITGA8:ITGB1/alpha8beta1; no free ITGA8 edge is promoted.	Reuse the canonical alpha8beta1 complex records; do not split the alpha8 subunit from beta1.
M23B-BOUNDARY-001455	M23A-B001-NE-036		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:11470831; PMID:19342381; PMCID:PMC2757411	unresolved	negative_evidence	Canonical M23A-E250/E251/E1053 resolve NPNT to assembled ITGA8:ITGB1/alpha8beta1; no free ITGB1 edge is promoted.	Reuse the canonical alpha8beta1 complex records; do not transfer NPNT binding or GDNF output to isolated ITGB1.
M23B-BOUNDARY-001456	M23A-B001-NE-037		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:7542249; PMCID:PMC2199946; DOI:10.1083/jcb.130.2.451	unresolved	negative_evidence	Canonical M23A-E008 supports PECAM1 binding to assembled alphaVbeta3, not free ITGAV; no additional free-subunit relay or functional edge is promoted.	Reuse M23A-E008 only at alphaVbeta3 complex resolution; do not split ITGAV from ITGB3.
