candidate_key	species_scope	tf_symbol	tf_key	source_registries	source_versions	reported_contributor_labels	identity_source_count	regulon_record_count	records_with_reference	unique_reference_pmids	catalog_profile_count	tflink_target_count	evidence_kinds	independence_statuses	candidate_class	review_status	notes
human|ascl1	human	ASCL1	ascl1	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	5	8	8	4	0	9896	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|ascl2	human	ASCL2	ascl2	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	7703	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|ascl3	human	ASCL3	ascl3	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|ascl4	human	ASCL4	ascl4	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|ascl5	human	ASCL5	ascl5	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|asf1a	human	ASF1A	asf1a	TFLink	TFLink_v1.0_snapshot		1	0	0	0	0	3684	aggregated_tf_gateway_identity	integrated_aggregator_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|ash1l	human	ASH1L	ash1l	Lambert_HumanTFs;TFLink;TRRUST	Lambert_v1.01;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	3	2	2	1	0	1290	aggregated_tf_gateway_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|ash2l	human	ASH2L	ash2l	TFLink	TFLink_v1.0_snapshot		1	0	0	0	0	9373	aggregated_tf_gateway_identity	integrated_aggregator_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|asxl1	human	ASXL1	asxl1	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	1	1	1	0	3952	aggregated_tf_gateway_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|asxl2	human	ASXL2	asxl2	TFLink	TFLink_v1.0_snapshot		1	0	0	0	0	42	aggregated_tf_gateway_identity	integrated_aggregator_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|atf1	human	ATF1	atf1	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;PAZAR;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	5	55	48	36	0	13134	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|atf2	human	ATF2	atf2	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_DoRothEA;KEGG-MEDICUS;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ORegAnno;ORegAnno_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFe_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	5	60	60	218	0	11422	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|atf3	human	ATF3	atf3	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GOA_CollecTRI;GOA_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	5	27	27	51	0	14652	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|atf4	human	ATF4	atf4	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;JASPAR_DoRothEA;KEGG-MEDICUS;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	5	75	66	276	0	3372	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|atf5	human	ATF5	atf5	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	5	9	9	8	0	401	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|atf6	human	ATF6	atf6	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;KEGG-MEDICUS;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	5	25	25	166	0	953	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|atf6b	human	ATF6B	atf6b	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|atf7	human	ATF7	atf7	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	4	2	2	2	0	11745	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|atf7ip	human	ATF7IP	atf7ip	TFLink	TFLink_v1.0_snapshot		1	0	0	0	0	4131	aggregated_tf_gateway_identity	integrated_aggregator_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|atm	human	ATM	atm	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	25	25	19	0	38	aggregated_tf_gateway_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|atmin	human	ATMIN	atmin	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|atoh1	human	ATOH1	atoh1	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	5	3	3	3	0	211	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|atoh7	human	ATOH7	atoh7	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|atoh8	human	ATOH8	atoh8	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|atrx	human	ATRX	atrx	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	2	2	1	0	1587	aggregated_tf_gateway_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|aurkaip1	human	AURKAIP1	aurkaip1	TFLink	TFLink_v1.0_snapshot		1	0	0	0	0	5	aggregated_tf_gateway_identity	integrated_aggregator_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|auts2	human	AUTS2	auts2	TFLink	TFLink_v1.0_snapshot		1	0	0	0	0	540	aggregated_tf_gateway_identity	integrated_aggregator_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|bach1	human	BACH1	bach1	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI2;HOCOMOCO_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;PAZAR_DoRothEA;ReMap_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	5	32	9	159	0	7084	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|bach2	human	BACH2	bach2	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;HOCOMOCO_DoRothEA;IntAct_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ReMap_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	5	5	4	4	0	2460	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|bahd1	human	BAHD1	bahd1	TFLink	TFLink_v1.0_snapshot		1	0	0	0	0	58	aggregated_tf_gateway_identity	integrated_aggregator_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|banp	human	BANP	banp	TFLink	TFLink_v1.0_snapshot		1	0	0	0	0	673	aggregated_tf_gateway_identity	integrated_aggregator_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|bap1	human	BAP1	bap1	TFLink	TFLink_v1.0_snapshot		1	0	0	0	0	3833	aggregated_tf_gateway_identity	integrated_aggregator_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|bap18	human	BAP18	bap18	TFLink	TFLink_v1.0_snapshot		1	0	0	0	0	21	aggregated_tf_gateway_identity	integrated_aggregator_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|bard1	human	BARD1	bard1	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	1	1	1	0	1	aggregated_tf_gateway_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|barhl1	human	BARHL1	barhl1	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	1136	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|barhl2	human	BARHL2	barhl2	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|barx1	human	BARX1	barx1	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	1112	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|barx2	human	BARX2	barx2	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	4	1	1	1	0	1675	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|batf	human	BATF	batf	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;Lambert_v1.01;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;ReMap_DoRothEA;TRRUST	5	2	1	1	0	8259	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
human|batf2	human	BATF2	batf2	AnimalTFDB3;Lambert_HumanTFs	AnimalTFDB3_git_snapshot;Lambert_v1.01		2	0	0	0	0	0	domain_curated_tf_identity;expert_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
human|batf3	human	BATF3	batf3	AnimalTFDB3;Lambert_HumanTFs;TFLink	AnimalTFDB3_git_snapshot;Lambert_v1.01;TFLink_v1.0_snapshot		3	0	0	0	0	3094	aggregated_tf_gateway_identity;domain_curated_tf_identity;expert_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
