source_lane	source_register	source_record_id	locator_component	locator_class	reason
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000430	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CADM3+NECTIN3+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000431	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CALCA+CALCR+RAMP1+CREB+OR+NF-kB+OR+STAT+OR+EGR1+target	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000432	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CALCA+CALCR+RAMP2+CREB+OR+NF-kB+OR+STAT+OR+EGR1+target	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000433	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CALCA+CALCR+RAMP3+CREB+OR+NF-kB+OR+STAT+OR+EGR1+target	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000434	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CALCA+CALCRL+RAMP1+CREB+OR+NF-kB+OR+STAT+OR+EGR1+target	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000435	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CALCA+CALCRL+RAMP2+CREB+OR+NF-kB+OR+STAT+OR+EGR1+target	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000436	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CALCA+CALCRL+RAMP3+CREB+OR+NF-kB+OR+STAT+OR+EGR1+target	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000437	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CALCB+CALCR+RAMP1+CREB+OR+NF-kB+OR+STAT+OR+EGR1+target	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000438	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CALCB+CALCR+RAMP2+CREB+OR+NF-kB+OR+STAT+OR+EGR1+target	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000439	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CALCB+CALCR+RAMP3+CREB+OR+NF-kB+OR+STAT+OR+EGR1+target	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000440	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CALCB+CALCRL+RAMP1+CREB+OR+NF-kB+OR+STAT+OR+EGR1+target	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000441	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CALCB+CALCRL+RAMP2+CREB+OR+NF-kB+OR+STAT+OR+EGR1+target	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000442	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CALCB+CALCRL+RAMP3+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000444	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL19+CCR7+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000445	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL21+CCR7+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000446	URL:https://pubmed.ncbi.nlm.nih.gov/?term=Ccl21a+CCR7+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000447	URL:https://pubmed.ncbi.nlm.nih.gov/?term=Ccl21d+CCR7+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000448	URL:https://pubmed.ncbi.nlm.nih.gov/?term=Ccl21e+CCR7+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000449	URL:https://pubmed.ncbi.nlm.nih.gov/?term=Ccl21f+CCR7+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000450	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL26+CCR3+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000451	URL:https://pubmed.ncbi.nlm.nih.gov/?term=Ccl27a+CCR3+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000452	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL3+CCR1L1+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000453	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL3+CCR5+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000454	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL5+ACKR1+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000455	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL5+CCR1L1+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000456	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL6+CCR1+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000457	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL6+CCR1L1+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000458	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL6+CCR2+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000459	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL6+CCR3+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000460	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL7+ACKR1+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000462	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL7+CCR1L1+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000463	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL7+CCR2+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000464	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL7+CCR3+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000465	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL8+ACKR1+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000466	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL8+ACKR4	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000466	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL8+ACKR4+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000467	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL8+CCR1+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000468	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL8+CCR1L1+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000469	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL8+CCR2+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000470	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL8+CCR5+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000471	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL9+CCR1+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000472	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL9+CCR1L1+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000473	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CD160+HVEM+TNFRSF14+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-000474	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CD1D+CEACAM5+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
