record_id	source_queue_id	module	edge_id	record_type	evidence_node_id	evidence_node_label	output_term	claim_status	linkage_status	edge_semantic_class	confidence_tier	source_locator	source_evidence_ids	citation_note	evidence_summary	limitations	missing_layers	causal_status	traversal_status
M21B-DOWNSTREAM-EVID:000028	M21B-DOWNSTREAM:00012	21B	M21B-E000151	intracellular_cascade_evidence	NODE09163	SRGAP1-Cdc42		explicit_exported_receptor_proximal_edge	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:11672528	M21B-EVID-000094	Review lead: PMCID:PMC4765433, Slit-Robo signal-transduction section; PMCID:PMC5769592, srGAP discussion; review-cited primary: PMID:11672528; primary locator: PMID:11672528	Primary-supported claim: Reviews identify Slit-induced srGAP1 recruitment to Robo1 and Cdc42 inactivation and cite the primary migration-repulsion study. Primary model/assay: Rat anterior subventricular-zone migratory neurons and Robo1/srGAP1 cell systems; Slit stimulation; Robo1-srGAP1 interaction, Cdc42 activity, dominant-negative srGAP1, and migration-repulsion assays	Robo1-associated GAP branch; preserve Cdc42 inactivation rather than activation and neuronal-migration context; no terminal-TF inference.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000029	M21B-DOWNSTREAM:00013	21B	M21B-E000152	generic_output_evidence		cleavage or processing readout	cleavage_or_processing_readout	assay_or_readout_term_in_evidence_summary	candidate_unlinked	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:10958687	M21B-EVID-000095	Review lead: PMCID:PMC8105286, ligand-receptor binding/structural basis section; review-cited primary: PMID:10958687; PMCID:PMC88767; primary locator: PMID:10958687	Primary-supported claim: Review cites membrane-bound DLL1 activation of Notch2 and the primary receptor-cleavage/reporter study. Primary model/assay: Mouse full-length membrane DLL1 in CHO-to-BaF3 co-culture; Notch2 cleavage, nuclear translocation/hyperphosphorylation, and RBP-Jkappa reporter readouts	Membrane-presented juxtacrine ligand context; no reverse DLL1 signaling, SCI receiver attribution, or terminal-TF promotion.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000030	M21B-DOWNSTREAM:00013	21B	M21B-E000152	generic_output_evidence		phosphorylation or activation readout	phosphorylation_or_activation_readout	assay_or_readout_term_in_evidence_summary	candidate_unlinked	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:10958687	M21B-EVID-000095	Review lead: PMCID:PMC8105286, ligand-receptor binding/structural basis section; review-cited primary: PMID:10958687; PMCID:PMC88767; primary locator: PMID:10958687	Primary-supported claim: Review cites membrane-bound DLL1 activation of Notch2 and the primary receptor-cleavage/reporter study. Primary model/assay: Mouse full-length membrane DLL1 in CHO-to-BaF3 co-culture; Notch2 cleavage, nuclear translocation/hyperphosphorylation, and RBP-Jkappa reporter readouts	Membrane-presented juxtacrine ligand context; no reverse DLL1 signaling, SCI receiver attribution, or terminal-TF promotion.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000031	M21B-DOWNSTREAM:00013	21B	M21B-E000152	generic_output_evidence		reporter readout	reporter_readout	assay_or_readout_term_in_evidence_summary	candidate_unlinked	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:10958687	M21B-EVID-000095	Review lead: PMCID:PMC8105286, ligand-receptor binding/structural basis section; review-cited primary: PMID:10958687; PMCID:PMC88767; primary locator: PMID:10958687	Primary-supported claim: Review cites membrane-bound DLL1 activation of Notch2 and the primary receptor-cleavage/reporter study. Primary model/assay: Mouse full-length membrane DLL1 in CHO-to-BaF3 co-culture; Notch2 cleavage, nuclear translocation/hyperphosphorylation, and RBP-Jkappa reporter readouts	Membrane-presented juxtacrine ligand context; no reverse DLL1 signaling, SCI receiver attribution, or terminal-TF promotion.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000032	M21B-DOWNSTREAM:00013	21B	M21B-E000152	generic_output_evidence		translocation or localization readout	translocation_or_localization_readout	assay_or_readout_term_in_evidence_summary	candidate_unlinked	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:10958687	M21B-EVID-000095	Review lead: PMCID:PMC8105286, ligand-receptor binding/structural basis section; review-cited primary: PMID:10958687; PMCID:PMC88767; primary locator: PMID:10958687	Primary-supported claim: Review cites membrane-bound DLL1 activation of Notch2 and the primary receptor-cleavage/reporter study. Primary model/assay: Mouse full-length membrane DLL1 in CHO-to-BaF3 co-culture; Notch2 cleavage, nuclear translocation/hyperphosphorylation, and RBP-Jkappa reporter readouts	Membrane-presented juxtacrine ligand context; no reverse DLL1 signaling, SCI receiver attribution, or terminal-TF promotion.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000033	M21B-DOWNSTREAM:00014	21B	M21B-E000153	generic_output_evidence		cellular function assay	cellular_function_assay	assay_or_readout_term_in_evidence_summary	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:16966330	M21B-EVID-000096	Review lead: PMCID:PMC7701214, VEGFR2 C-terminal signaling section; PMCID:PMC4613718, VEGFR2 pY1214 section; review-cited primary: PMID:16966330; primary locator: PMID:16966330	Primary-supported claim: Reviews identify VEGFR2 Tyr1214 as the NCK docking site and cite the endothelial mutant/recruitment study. Primary model/assay: Human HA-VEGFR2 wild-type/Y1214F endothelial-cell systems; VEGF stimulation; NCK/FYN recruitment, PAK2/p38 activation, and endothelial migration assays	NCK is the atomic proximal target; preserve FYN/PAK2/p38 as downstream readouts and endothelial context, with no SCI claim.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000034	M21B-DOWNSTREAM:00014	21B	M21B-E000153	generic_output_evidence		phosphorylation or activation readout	phosphorylation_or_activation_readout	assay_or_readout_term_in_evidence_summary	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:16966330	M21B-EVID-000096	Review lead: PMCID:PMC7701214, VEGFR2 C-terminal signaling section; PMCID:PMC4613718, VEGFR2 pY1214 section; review-cited primary: PMID:16966330; primary locator: PMID:16966330	Primary-supported claim: Reviews identify VEGFR2 Tyr1214 as the NCK docking site and cite the endothelial mutant/recruitment study. Primary model/assay: Human HA-VEGFR2 wild-type/Y1214F endothelial-cell systems; VEGF stimulation; NCK/FYN recruitment, PAK2/p38 activation, and endothelial migration assays	NCK is the atomic proximal target; preserve FYN/PAK2/p38 as downstream readouts and endothelial context, with no SCI claim.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000035	M21B-DOWNSTREAM:00014	21B	M21B-E000153	intracellular_cascade_evidence	NODE06613	NCK		explicit_exported_receptor_proximal_edge	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:16966330	M21B-EVID-000096	Review lead: PMCID:PMC7701214, VEGFR2 C-terminal signaling section; PMCID:PMC4613718, VEGFR2 pY1214 section; review-cited primary: PMID:16966330; primary locator: PMID:16966330	Primary-supported claim: Reviews identify VEGFR2 Tyr1214 as the NCK docking site and cite the endothelial mutant/recruitment study. Primary model/assay: Human HA-VEGFR2 wild-type/Y1214F endothelial-cell systems; VEGF stimulation; NCK/FYN recruitment, PAK2/p38 activation, and endothelial migration assays	NCK is the atomic proximal target; preserve FYN/PAK2/p38 as downstream readouts and endothelial context, with no SCI claim.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000036	M21B-DOWNSTREAM:00015	21B	M21B-E000154	generic_output_evidence		phosphorylation or activation readout	phosphorylation_or_activation_readout	assay_or_readout_term_in_evidence_summary	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:8657151	M21B-EVID-000097	Review lead: PMCID:PMC7722362, PDGFR-beta signaling/internalization discussion; review-cited primary: PMID:8657151; primary locator: PMID:8657151	Primary-supported claim: Review identifies PDGFR-beta-associated JAK/STAT signaling and cites the receptor-kinase-dependent JAK phosphorylation/association study. Primary model/assay: PDGF-treated BALB/c 3T3 cells and PDGFR-beta-engineered human fibroblasts; JAK1/JAK2/TYK2 phosphorylation and association, receptor-kinase dependence, and STAT1/STAT3 activation	JAK relay rather than direct receptor-to-STAT claim; preserve engineered fibroblast/3T3 comparator and no SCI attribution.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000037	M21B-DOWNSTREAM:00015	21B	M21B-E000154	intracellular_cascade_evidence	NODE05278	JAK1/JAK2/TYK2		explicit_exported_receptor_proximal_edge	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:8657151	M21B-EVID-000097	Review lead: PMCID:PMC7722362, PDGFR-beta signaling/internalization discussion; review-cited primary: PMID:8657151; primary locator: PMID:8657151	Primary-supported claim: Review identifies PDGFR-beta-associated JAK/STAT signaling and cites the receptor-kinase-dependent JAK phosphorylation/association study. Primary model/assay: PDGF-treated BALB/c 3T3 cells and PDGFR-beta-engineered human fibroblasts; JAK1/JAK2/TYK2 phosphorylation and association, receptor-kinase dependence, and STAT1/STAT3 activation	JAK relay rather than direct receptor-to-STAT claim; preserve engineered fibroblast/3T3 comparator and no SCI attribution.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000038	M21B-DOWNSTREAM:00015	21B	M21B-E000154	transcription_factor_evidence	NODE09218	STAT3		exact_node_mention_in_evidence_summary	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:8657151	M21B-EVID-000097	Review lead: PMCID:PMC7722362, PDGFR-beta signaling/internalization discussion; review-cited primary: PMID:8657151; primary locator: PMID:8657151	Primary-supported claim: Review identifies PDGFR-beta-associated JAK/STAT signaling and cites the receptor-kinase-dependent JAK phosphorylation/association study. Primary model/assay: PDGF-treated BALB/c 3T3 cells and PDGFR-beta-engineered human fibroblasts; JAK1/JAK2/TYK2 phosphorylation and association, receptor-kinase dependence, and STAT1/STAT3 activation	JAK relay rather than direct receptor-to-STAT claim; preserve engineered fibroblast/3T3 comparator and no SCI attribution.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000039	M21B-DOWNSTREAM:00016	21B	M21B-E000158	generic_output_evidence		cellular function assay	cellular_function_assay	assay_or_readout_term_in_evidence_summary	candidate_unlinked	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:28325822	M21B-EVID-000101	Review lead: PMCID:PMC6954698, chemokine-receptor structural section; PMCID:PMC6120486, CXCL12 receptor section; review-cited primary: PMID:28325822; PMCID:PMC5648539; primary locator: PMID:28325822	Primary-supported claim: Reviews cite CXCL12-CXCR4 structural and functional work distinguishing monomer/dimer ligand states and receptor signaling. Primary model/assay: Human CXCL12 monomer/dimer and CXCR4 structural/NMR systems; receptor reconstitution and G-protein/beta-arrestin or migration readouts	Monomer/dimer and biased-signaling boundaries are retained; no universal G-protein route or SCI glial claim.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000040	M21B-DOWNSTREAM:00017	21B	M21B-E000159	generic_output_evidence		second messenger readout	second_messenger_readout	assay_or_readout_term_in_evidence_summary	candidate_unlinked	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:11688722	M21B-EVID-000102	Review lead: PMCID:PMC8931035, CXCL13/CXCR5 signaling section; PMCID:PMC8708574, signaling discussion; review-cited primary: PMID:11688722; primary locator: PMID:11688722	Primary-supported claim: Reviews cite CXCR5 chimeric-receptor mapping and CXCL13-dependent calcium/chemotaxis/ERK signaling. Primary model/assay: Human CXCR5/CXCR1 chimeric receptors and CXCR5-expressing signaling systems; CXCL13 stimulation; calcium signaling, pertussis-toxin-sensitive ERK1/2, chemotaxis, and receptor-domain mapping	Chimeric-receptor signaling rather than a direct purified occupancy assay; do not assert one universal G-protein route or SCI glial context.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000041	M21B-DOWNSTREAM:00018	21B	M21B-E000163	generic_output_evidence		phosphorylation or activation readout	phosphorylation_or_activation_readout	assay_or_readout_term_in_evidence_summary	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:12372285	M21B-EVID-000106	Review lead: PMCID:PMC2857166, semaphorin signaling section; PMID:12372285, cited primary in the guidance-signaling review; review-cited primary: PMID:12372285; primary locator: PMID:12372285	Primary-supported claim: Review describes Fyn/Cdk5 mediation of Sema3A guidance and cites the cortical dendrite/growth-cone study. Primary model/assay: Fyn- and Cdk5-deficient mice, cortical neurons, and cultured growth-cone systems; Sema3A stimulation; Plexin-A2/Cdk5 association, Fyn-dependent Cdk5 phosphorylation, growth-cone collapse, and dendrite-orientation assays	Neuronal guidance kinase branch; preserve Plexin-A2 and Fyn/Cdk5 dependence, with no SCI receiver or terminal-TF inference.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:000042	M21B-DOWNSTREAM:00018	21B	M21B-E000163	intracellular_cascade_evidence	NODE03341	FYN/CDK5		explicit_exported_receptor_proximal_edge	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:12372285	M21B-EVID-000106	Review lead: PMCID:PMC2857166, semaphorin signaling section; PMID:12372285, cited primary in the guidance-signaling review; review-cited primary: PMID:12372285; primary locator: PMID:12372285	Primary-supported claim: Review describes Fyn/Cdk5 mediation of Sema3A guidance and cites the cortical dendrite/growth-cone study. Primary model/assay: Fyn- and Cdk5-deficient mice, cortical neurons, and cultured growth-cone systems; Sema3A stimulation; Plexin-A2/Cdk5 association, Fyn-dependent Cdk5 phosphorylation, growth-cone collapse, and dendrite-orientation assays	Neuronal guidance kinase branch; preserve Plexin-A2 and Fyn/Cdk5 dependence, with no SCI receiver or terminal-TF inference.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
