promotion_id	a_edge_id	b_edge_id	source_a_evidence_ids	source_locator	decision	edge_status_after	exportable	reason	limitations
EXPAND23A-BULK-0062	M23A-E349	M23B-E000318	M23A-B016-EVID-003	PMID:14519852; PMCID:PMC218764; DOI:10.1073/pnas.2032886100	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Soluble/trimeric CD40L and activated integrin conformation are required; platelet/hemostasis comparator, not SCI.
EXPAND23A-BULK-0063	M23A-E350	M23B-E000319	M23A-B016-EVID-004	PMID:15699129; PMID:16291597; PMCID:PMC2193364; PMID:21401967	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Binding is species-, glycosylation-, avidity-, and cell-context dependent; no universal microglial relay.
EXPAND23A-BULK-0064	M23A-E351	M23B-E000320	M23A-B016-EVID-005	PMID:15699129; PMID:16291597; PMCID:PMC2193364; PMID:21401967	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Binding is species-, glycosylation-, avidity-, and cell-context dependent; no universal microglial relay.
EXPAND23A-BULK-0065	M23A-E352	M23B-E000321	M23A-B016-EVID-006	PMID:15699129; PMID:16291597; PMCID:PMC2193364; PMID:21401967	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Binding is species-, glycosylation-, avidity-, and cell-context dependent; no universal microglial relay.
EXPAND23A-BULK-0066	M23A-E353	M23B-E000322	M23A-B016-EVID-007	PMID:15034010; DOI:10.4049/jimmunol.172.7.3994; PMID:24658051	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Direct interaction and function are supported; a unique intracellular CD96 relay was not isolated.
EXPAND23A-BULK-0067	M23A-E354	M23B-E000323	M23A-B016-EVID-008	PMID:15034010; DOI:10.4049/jimmunol.172.7.3994; PMID:24658051	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Direct interaction and function are supported; a unique intracellular CD96 relay was not isolated.
EXPAND23A-BULK-0068	M23A-E355	M23B-E000324	M23A-B016-EVID-009	PMID:19553217; PMID:28218910; PMID:35738425; DOI:10.1016/j.abb.2022.109329	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Ectodomain binding and mechanically active adhesion are distinct from downstream invasion; junction context matters.
EXPAND23A-BULK-0069	M23A-E356	M23B-E000325	M23A-B016-EVID-010	PMID:19553217; PMID:28218910; PMID:35738425; DOI:10.1016/j.abb.2022.109329	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Ectodomain binding and mechanically active adhesion are distinct from downstream invasion; junction context matters.
EXPAND23A-BULK-0070	M23A-E357	M23B-E000326	M23A-B016-EVID-011	PMID:19553217; PMID:28218910; PMID:35738425; DOI:10.1016/j.abb.2022.109329	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Ectodomain binding and mechanically active adhesion are distinct from downstream invasion; junction context matters.
EXPAND23A-BULK-0071	M23A-E358	M23B-E000327	M23A-B016-EVID-012	PMCID:PMC8794882; PMCID:PMC4508347; PMCID:PMC1618631; PMID:11744701	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	E-cadherin can inhibit, permit, or promote EGFR depending on force, ligand, trafficking, and epithelial state; not ligand-like.
EXPAND23A-BULK-0072	M23A-E359	M23B-E000328	M23A-B016-EVID-013	PMCID:PMC8794882; PMCID:PMC4508347; PMCID:PMC1618631; PMID:11744701	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	E-cadherin can inhibit, permit, or promote EGFR depending on force, ligand, trafficking, and epithelial state; not ligand-like.
EXPAND23A-BULK-0073	M23A-E360	M23B-E000329	M23A-B016-EVID-014	PMCID:PMC8794882; PMCID:PMC4508347; PMCID:PMC1618631; PMID:11744701	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	E-cadherin can inhibit, permit, or promote EGFR depending on force, ligand, trafficking, and epithelial state; not ligand-like.
EXPAND23A-BULK-0074	M23A-E361	M23B-E000330	M23A-B016-EVID-015	PMCID:PMC3315466; PMCID:PMC6821389; PMID:11518717	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Association is context dependent; later CDH1-loss work separates ligand availability from constitutive co-IP.
EXPAND23A-BULK-0075	M23A-E362	M23B-E000331	M23A-B016-EVID-016	PMCID:PMC3315466; PMCID:PMC6821389; PMID:11518717	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Association is context dependent; later CDH1-loss work separates ligand availability from constitutive co-IP.
EXPAND23A-BULK-0076	M23A-E363	M23B-E000332	M23A-B016-EVID-017	PMCID:PMC3315466; PMCID:PMC6821389; PMID:11518717	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Association is context dependent; later CDH1-loss work separates ligand availability from constitutive co-IP.
EXPAND23A-BULK-0077	M23A-E364	M23B-E000333	M23A-B016-EVID-018	PMID:17325197; PMID:34944831	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Direct ligand is the αEβ7 heterodimer; β7 alone is not a receptor; TCR/integrin integration limits relay attribution.
EXPAND23A-BULK-0078	M23A-E365	M23B-E000334	M23A-B016-EVID-019	PMID:17325197; PMID:34944831	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Direct ligand is the αEβ7 heterodimer; β7 alone is not a receptor; TCR/integrin integration limits relay attribution.
EXPAND23A-BULK-0079	M23A-E366	M23B-E000335	M23A-B016-EVID-020	PMID:17325197; PMID:34944831	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Direct ligand is the αEβ7 heterodimer; β7 alone is not a receptor; TCR/integrin integration limits relay attribution.
EXPAND23A-BULK-0080	M23A-E367	M23B-E000336	M23A-B016-EVID-021	PMID:9531566; PMCID:PMC2132733; DOI:10.1083/jcb.141.1.287	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	This is an intracellular adhesion-complex association, not extracellular ligand binding; no direct ligand layer.
EXPAND23A-BULK-0081	M23A-E368	M23B-E000337	M23A-B016-EVID-022	PMID:9531566; PMCID:PMC2132733; DOI:10.1083/jcb.141.1.287	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	This is an intracellular adhesion-complex association, not extracellular ligand binding; no direct ligand layer.
EXPAND23A-BULK-0082	M23A-E369	M23B-E000338	M23A-B016-EVID-023	PMID:9558116; DOI:10.4049/jimmunol.160.8.4057; PMCID:PMC8521052	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Mac-1 heterodimer and GAG presentation are required; CFH is also a complement regulator.
EXPAND23A-BULK-0083	M23A-E370	M23B-E000339	M23A-B016-EVID-024	PMID:9558116; DOI:10.4049/jimmunol.160.8.4057; PMCID:PMC8521052	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Mac-1 heterodimer and GAG presentation are required; CFH is also a complement regulator.
EXPAND23A-BULK-0084	M23A-E371	M23B-E000340	M23A-B016-EVID-025	PMID:9558116; DOI:10.4049/jimmunol.160.8.4057; PMCID:PMC8521052	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Mac-1 heterodimer and GAG presentation are required; CFH is also a complement regulator.
EXPAND23A-BULK-0085	M23A-E372	M23B-E000341	M23A-B016-EVID-026	PMCID:PMC3030393; PMCID:PMC2136766	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Functional adhesion/relay is supported, but no purified full-length binary assay or SCI model.
EXPAND23A-BULK-0086	M23A-E373	M23B-E000342	M23A-B016-EVID-027	PMCID:PMC3030393; PMCID:PMC2136766	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Functional adhesion/relay is supported, but no purified full-length binary assay or SCI model.
EXPAND23A-BULK-0087	M23A-E374	M23B-E000343	M23A-B016-EVID-028	PMCID:PMC3434516	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	First extracellular-loop-dependent cell adhesion is functional; purified binding and intracellular relay were not isolated.
EXPAND23A-BULK-0088	M23A-E375	M23B-E000344	M23A-B016-EVID-029	PMCID:PMC3434516	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	First extracellular-loop-dependent cell adhesion is functional; purified binding and intracellular relay were not isolated.
EXPAND23A-BULK-0089	M23A-E376	M23B-E000345	M23A-B016-EVID-030	PMID:30632962; PMCID:PMC6349404	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Queue receptor is ITGA11, but evidence resolves α11β1; relay is inferred from receptor loss/Wnt outputs.
EXPAND23A-BULK-0090	M23A-E377	M23B-E000346	M23A-B016-EVID-031	PMID:30632962; PMCID:PMC6349404	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Queue receptor is ITGA11, but evidence resolves α11β1; relay is inferred from receptor loss/Wnt outputs.
EXPAND23A-BULK-0091	M23A-E378	M23B-E000347	M23A-B016-EVID-032	PMID:30632962; PMCID:PMC6349404	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Queue receptor is ITGA11, but evidence resolves α11β1; relay is inferred from receptor loss/Wnt outputs.
EXPAND23A-BULK-0092	M23A-E379	M23B-E000348	M23A-B016-EVID-033	PMID:9049255; PMCID:PMC2132488; PMID:11564762	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Association is antibody-sensitive/complex-level; no purified binary affinity or unique NrCAM intracellular relay.
EXPAND23A-BULK-0093	M23A-E380	M23B-E000349	M23A-B016-EVID-034	PMID:9049255; PMCID:PMC2132488; PMID:11564762	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Association is antibody-sensitive/complex-level; no purified binary affinity or unique NrCAM intracellular relay.
EXPAND23A-BULK-0094	M23A-E381	M23B-E000350	M23A-B016-EVID-035	PMID:9659900; PMID:9659899; DOI:10.1016/S1097-2765(00)80003-9	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Evidence is for collagen-XI fibrils/type-specific collagen, not a unique isolated COL11A1 motif; DDR2 outcomes not transferred.
EXPAND23A-BULK-0095	M23A-E382	M23B-E000351	M23A-B016-EVID-036	PMID:9659900; PMID:9659899; DOI:10.1016/S1097-2765(00)80003-9	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Evidence is for collagen-XI fibrils/type-specific collagen, not a unique isolated COL11A1 motif; DDR2 outcomes not transferred.
EXPAND23A-BULK-0096	M23A-E383	M23B-E000352	M23A-B016-EVID-037	PMID:9659900; PMID:9659899; DOI:10.1016/S1097-2765(00)80003-9	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Evidence is for collagen-XI fibrils/type-specific collagen, not a unique isolated COL11A1 motif; DDR2 outcomes not transferred.
EXPAND23A-BULK-0097	M23A-E384	M23B-E000353	M23A-B016-EVID-038	PMCID:PMC7960628; DOI:10.1007/s00441-020-03308-0	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Direct molecular assay uses collagen-XIII ectodomain and α11 I-domain; in-vivo phenotype is genetic and pathway incompletely resolved.
EXPAND23A-BULK-0098	M23A-E385	M23B-E000354	M23A-B016-EVID-039	PMCID:PMC7960628; DOI:10.1007/s00441-020-03308-0	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Direct molecular assay uses collagen-XIII ectodomain and α11 I-domain; in-vivo phenotype is genetic and pathway incompletely resolved.
EXPAND23A-BULK-0099	M23A-E386	M23B-E000355	M23A-B016-EVID-040	PMCID:PMC7960628; DOI:10.1007/s00441-020-03308-0	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Direct molecular assay uses collagen-XIII ectodomain and α11 I-domain; in-vivo phenotype is genetic and pathway incompletely resolved.
EXPAND23A-BULK-0100	M23A-E387	M23B-E000356	M23A-B016-EVID-041	PMID:20864678; PMCID:PMC2966809; DOI:10.2353/ajpath.2010.100017	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Adhesion/transmigration mechanism is stronger than a defined kinase chain; non-SCI renal context.
EXPAND23A-BULK-0101	M23A-E388	M23B-E000357	M23A-B016-EVID-042	PMID:20864678; PMCID:PMC2966809; DOI:10.2353/ajpath.2010.100017	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Adhesion/transmigration mechanism is stronger than a defined kinase chain; non-SCI renal context.
EXPAND23A-BULK-0102	M23A-E389	M23B-E000358	M23A-B016-EVID-043	PMID:20864678; PMCID:PMC2966809; DOI:10.2353/ajpath.2010.100017	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Adhesion/transmigration mechanism is stronger than a defined kinase chain; non-SCI renal context.
EXPAND23A-BULK-0103	M23A-E390	M23B-E000359	M23A-B016-EVID-044	PMID:11927001; DOI:10.1093/oxfordjournals.jbchem.a003142	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Functional α2β1-dependent effect does not establish binary COL18A1–α2β1 binding; full-length versus cleaved ligand unresolved.
EXPAND23A-BULK-0104	M23A-E391	M23B-E000360	M23A-B016-EVID-045	DOI:10.1016/S0021-9258(18)83273-2; PMID:11322762; DOI:10.1006/bbrc.2001.4718	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Native collagen-I trimer, not isolated COL1A1; a unique CD36 intracellular kinase/TF relay was not assigned.
EXPAND23A-BULK-0105	M23A-E392	M23B-E000361	M23A-B016-EVID-046	DOI:10.1016/S0021-9258(18)83273-2; PMID:11322762; DOI:10.1006/bbrc.2001.4718	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Native collagen-I trimer, not isolated COL1A1; a unique CD36 intracellular kinase/TF relay was not assigned.
