paper_anchor	anchor_type	module_coverage	source_review_ids	associated_evidence_count	associated_edge_count	associated_evidence_ids	associated_edge_ids	local_source_paths	source_artifact_status	selected_artifact_path	artifact_resolution_method	source_format	candidate_excerpt	excerpt_sentence_index	excerpt_match_terms	extraction_method	paper_extraction_status	human_validation_status	promotion_status
DOI:10.1016/j.cell.2018.10.025	DOI	23A;23B		3	1	M23B-EVID-000211;M23B-EVID-001410;M23B-EVID-001411	M23B-E000143	work/module23a/module23a_extraction_queue.tsv	local_abstract_or_metadata_artifact	work/module23a/module23a_extraction_queue.tsv	register_declared_path	xml_or_metadata	reviewed_first_pass Existing Module21A relation=The processed FNDC5 product irisin directly engages alphaV-containing integrin, most strongly alphaV-beta5, and initiates integrin signaling; existing evidence layer=binding_activation;receptor_proximal_relay;downstream_pathway_function; 23A does not alter the Module21A record M23A-Q0495 M23A-B010 P1 module21a_reuse_candidate fndc5 itgb5 Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits FNDC5/irisin -> alphaVbeta5 -> FAK/SRC and integrin-dependent osteocyte/adipocyte programs not asserted; no terminal TF transfer ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function mouse; human recombinant integrin systems MLO-Y4 osteocyte-like cells; HEK293T cells expressing integrin heterodimers; mouse adipocyte/osteocyte and bone models Module	110	irisin-alphavbeta5;binding;downstream;were;retained;irisin;processed;assembled;alphavbeta5;full-length;fndc5;free	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1016/j.cell.2021.10.016	DOI	23A;23B		2	2	M23B-EVID-001139;M23B-EVID-001140	M23B-E000844;M23B-E000845		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_5e45399d010e4b63.json	additional_root_manifest_crosswalk	xml_or_metadata	Department of Energy publisher DE-AC02-76SF00515 DE-AC02-76SF00515 10.13039/100000015 DOI publisher 10.13039/100000025 National Institute of Mental Health publisher MH12692901 MH12692901 10.13039/100000025 DOI publisher 10.13039/100000057 National Institute of General Medical Sciences publisher P41GM103393 P41GM103393 10.13039/100000057 DOI publisher 10.13039/100006206 Biological and Environmental Research publisher 10.13039/100006206 DOI publisher 10.13039/100000002 National Institutes of Health publisher 10.13039/100000002 DOI publisher cell.com elsevier.com sciencedirect.com Cell 10.1016/j.cell.2021.10.016 journal-article 2021-11-09T11:45:53Z 5869-5885.e25 https://doi.org/10.1016/elsevier_cm_policy Crossref RTN4/NoGo-receptor binding to BAI adhesion-GPCRs regulates neuronal development 10.1016 184 Jie Wang first crossref author Yi Miao additional crossref author https://orcid.org/0000	2	exact-pair;exact-complex;evidence;queued;claim;stated;receptor;resolution;free-subunit;family;transfer;made	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1016/j.cellsig.2007.07.023	DOI	23A;23B		3	3	M23B-EVID-001205;M23B-EVID-001206;M23B-EVID-001207	M23B-E000895;M23B-E000896;M23B-E000897		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_683669ed3f609133.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-07-22T17:13:43Z 3.55.0 Elsevier BV 12 2007-12-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ Cellular Signalling 10.1016/j.cellsig.2007.07.023 journal-article 2007-08-10T14:08:49Z 2498-2506 Crossref Wnt5a promotes adhesion of human dermal fibroblasts by triggering a phosphatidylinositol-3 kinase/Akt signal 10.1016 19 Aya Kawasaki first crossref author Kosuke Torii additional crossref author Yuki Yamashita additional crossref author Koji Nishizawa additional crossref author Kohsuke Kanekura additional crossref author Masanori Katada additional crossref author Minoru Ito additional crossref author Ikuo Nishimoto additional crossref author Kenzo Terashita additional crossref author Sadakazu Aiso additional crossref author Masaaki Matsuoka additional crossref author 78 10.1016/j.cellsig.2007.07.023_bib1 crossref 111 10.1080/08977190500125746 23 Widelitz 200	1	m23a-q1009;wnt5a;specifically;binds;fzd3;activates;fzd3-linked;pi3k;branch;human;dermal;fibroblasts	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1016/j.cellsig.2018.06.009	DOI	23A;23B	EXPAND23A-REV-050	2	2	M23B-EVID-EXPAND23A-113;M23B-EVID-EXPAND23A-114	M23B-E001170;M23B-E001171	data/raw/evidence/module23a_review_led_20260904/pacap_mcf7_signaling_pubmed.xml	local_abstract_or_metadata_artifact	data/raw/evidence/module23a_review_led_20260904/pacap_mcf7_signaling_pubmed.xml	register_declared_path	xml_or_metadata	In conclusion, we demonstrated that PACAP signaling in MCF-7 cells follows the Src/Raf/ERK and PI3K/AKT pathways and is VPAC1 dependent in a ROS dependent manner, whereas it follows PLC and PKA/cAMP pathways and is VPAC2 dependent through p38 MAP kinase activation involving calcium.	12	reports;vpac1-;vpac2-expressing;pac1-negative;mcf-7;cells;inhibitor;phosphorylation;results;assign;pacap-induced;pi3k	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1016/j.celrep.2022.110548	DOI	23A;23B		1	1	M23B-EVID-000336	M23B-E000245		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_259fdba57089093e.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-08-17T17:06:08Z build-2736575974 Elsevier BV 12 2022-03-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2022-03-01T00:00:00Z tdm https://www.elsevier.com/legal/tdmrep-license 2022-03-02T00:00:00Z vor http://creativecommons.org/licenses/by-nc-nd/4.0/ cell.com elsevier.com sciencedirect.com Cell Reports 10.1016/j.celrep.2022.110548 journal-article 2022-03-22T10:37:09Z 110548 https://doi.org/10.1016/elsevier_cm_policy Crossref Procr functions as a signaling receptor and is essential for the maintenance and self-renewal of mammary stem cells 10.1016 38 Chunye Liu first crossref author https://orcid.org/0000-0002-6766-3699 Changdong Lin additional crossref author Daisong Wang additional crossref author Jingqiang Wang additional crossref author Yu Tao additional crossref author Yue Li additional crossref author Xinyi Chen additional crossref author Lanyue Bai 	1	protein;stimulation;promotes;procr;cytoplasmic-tail-hsp90aa1;complex;that;recruits;igf1r	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1016/j.chembiol.2009.08.012	DOI	23A;23B		3	1	M23B-EVID-001402;M23B-EVID-001403;M23B-EVID-001406	M23B-E001042	work/module23a/module23a_extraction_queue.tsv	local_abstract_or_metadata_artifact	work/module23a/module23a_extraction_queue.tsv	register_declared_path	xml_or_metadata	reviewed_first_pass Existing Module21A relation=The alternatively spliced FGA-420 alpha(E)C domain binds alphaXbeta2 and supports leukocyte adhesion and migration; CD11c also recognizes an N-terminal Aalpha-chain motif in activated neutrophils; existing evidence layer=receptor_proximal_relay; 23A does not alter the Module21A record M23A-Q0810 M23A-B017 P2 module21a_reuse_candidate fgb cdh5 Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits FGB betaN domain -> VE-cadherin -> endothelial barrier/angiogenesis modulation not asserted; no terminal TF transfer ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function human recombinant VE-cadherin extracellular domains and endothelial fibrin/fibrinogen systems Module21A pathway reuse registry and pair-relay detail (read-only reuse seed) M2	510	evidence;retained;aalpha;rgd-motif;assembled;alphaiibbeta3;receptor;level;independent;free;itga2b;edge	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1016/j.cyto.2019.154872	DOI	23A;23B		1	1	M23B-EVID-000288	M23B-E000203		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_670966386c5794f8.json	additional_root_manifest_crosswalk	xml_or_metadata	10.1016/j.cyto.2019.154872_b0180 crossref 206 10.1016/j.cyto.2013.03.012 Leucine-rich glioma inactivated 3 associates negatively with adiponectin 62 Kim 2013 Cytokine 10.1016/j.cyto.2019.154872_b0185 crossref 3693 10.1242/dev.076398 Ectodomain shedding and ADAMs in development 139 Weber 2012 Development 10.1016/j.cyto.2019.154872_b0190 crossref 1175 10.1097/WNR.0b013e32830a4cc4 Leucine-rich glioma inactivated 3 is involved in amyloid beta peptide uptake by astrocytes and endocytosis itself 19 Okabayashi 2008 NeuroReport Cytokine en https://api.elsevier.com/content/article/PII:S1043466619303011?httpAccept=text/xml text/xml vor text-mining https://api.elsevier.com/content/article/PII:S1043466619303011?httpAccept=text/plain text/plain vor text-mining 2025-10-19T20:53:40Z https://linkinghub.elsevier.com/retrieve/pii/S1043466619303011 S1043466619303011 https://doi.org/10.1016/j.cyto.2019.1548	64	lgi3;associates;with;adam22-containing;complexes;changes;fak-associated;outputs	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1016/j.devcel.2023.07.011	DOI	23A;23B		3	2	M23B-EVID-000717;M23B-EVID-000718;M23B-EVID-000719	M23B-E000527;M23B-E000528		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_ca5b8699f8ed4150.json	additional_root_manifest_crosswalk	xml_or_metadata	Developmental Cell en https://api.elsevier.com/content/article/PII:S1534580723003593?httpAccept=text/xml text/xml vor text-mining https://api.elsevier.com/content/article/PII:S1534580723003593?httpAccept=text/plain text/plain vor text-mining 2025-10-26T23:49:14Z https://linkinghub.elsevier.com/retrieve/pii/S1534580723003593 20 S1534580723003593 https://doi.org/10.1016/j.devcel.2023.07.011 doi 10.1101/2022.08.29.505771 object 1534-5807 1534-5807 print Elsevier publisher This article is maintained by Rejection of inappropriate synaptic partners in mouse retina mediated by transcellular FLRT2-UNC5 signaling articletitle Article Title Developmental Cell journaltitle Journal Title https://doi.org/10.1016/j.devcel.2023.07.011 articlelink CrossRef DOI link to publisher maintained version article content_type Content Type © 2023 Elsevier Inc.	118	cited;record;binding;activation;flrt2;unc5d;stated;branch;this;does;transfer;family-level	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1016/j.devcell.2009.06.017	DOI	23A;23B		2	2	M23B-EVID-001305;M23B-EVID-001306	M23B-E000960;M23B-E000961		no_local_artifact		no_artifact	not_acquired		0		paper_anchor_inventory	identifier_requires_manual_correction	required	not_promoted
DOI:10.1016/j.dnarep.2014.08.006	DOI	23A;23B		3	1	M23B-EVID-001071;M23B-EVID-001072;M23B-EVID-001073	M23B-E000793		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_144362f10c6963d1.json	additional_root_manifest_crosswalk	xml_or_metadata	10.1016/j.dnarep.2014.08.006_bib0115 crossref 907 10.1038/onc.2010.468 NAMPT overexpression in prostate cancer and its contribution to tumor cell survival and stress response 30 Wang 2011 Oncogene 10.1016/j.dnarep.2014.08.006_bib0120 crossref 203 10.1023/A:1022983000355 Integrin adhesion receptors in tumor metastasis 20 Felding-Habermann 2003 Clin.	43	assays;support;queued;cellular;pathway;output;this;promoted;direct;molecular;binding;qualifying	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1016/j.expneurol.2022.114264	DOI	23A;23B	EXPAND23A-REV-060	2	2	M23B-EVID-000002;M23B-EVID-EXPAND23A-132	M23B-E000001;M23B-E001188	data/raw/evidence/module23a_review_led_20260904/tamaru_col1_sa_recruitment_fulltext.pdf; data/raw/evidence/module23a_review_led_20260904/tamaru_col1_sa_recruitment_pubmed.xml	local_full_text_artifact	data/raw/evidence/module23a_review_led_20260904/tamaru_col1_sa_recruitment_fulltext.pdf	register_declared_path	pdf_full_text	doi:10.1016/j.expneurol.2022.114264 Spinal cord injury Chronic phase Glial scar Reactive astrocyte Scar-forming astrocyte β1-integrin Glial scar survives until the chronic phase by recruiting scar-forming astrocytes after spinal cord injury Tetsuya Tamaru Kazu Kobayakawa Hirokazu Saiwai Daijiro Konno Ken Kijima Shingo Yoshizaki Kazuhiro Hata Hirotaka Iura Gentaro Ono Yohei Haruta Kazuki Kitade Kei-Ichiro Iida Ken-Ichi Kawaguchi Yoshihiro Matsumoto Kensuke Kubota Takeshi Maeda Seiji Okada Yasuharu Nakashima journal Experimental Neurology © 2022 Elsevier Inc.	4	collagen-i-associated;astrocyte;state;beta1-integrin;n-cadherin;blockade;altered;scar-forming;phenotype;host-astrocyte;recruitment;figs	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_full_text	required	not_promoted
DOI:10.1016/j.imlet.2009.07.009	DOI	23A;23B		3	2	M23B-EVID-000947;M23B-EVID-000948;M23B-EVID-000949	M23B-E000711;M23B-E000712		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_94483cb7ac774a12.json	additional_root_manifest_crosswalk	xml_or_metadata	elegans 43 Kinchen 2005 Nature 10.1016/j.imlet.2009.07.009_bib5 crossref 182 10.1038/417182a Identification of a factor that links apoptotic cells to phagocytes 417 Hanayama 2002 Nature 10.1016/j.imlet.2009.07.009_bib6 crossref 74 10.1038/ncb824 Unconventional Rac-GEF activity is mediated through the Dock180-ELMO complex 4 Brugnera 2002 Nat Cell Biol 10.1016/j.imlet.2009.07.009_bib7 crossref 2208 10.1016/j.cub.2004.12.029 Phagocytosis of apoptotic cells is regulated by a UNC-73/TRIO-MIG-2/RhoG signaling module and armadillo repeats of CED-12/ELMO 14 deBakker 2004 Curr Biol 10.1016/j.imlet.2009.07.009_bib8 crossref 356 10.1002/bies.20558 GTP-binding proteins of the Rho/Rac family: regulation, effectors and functions in vivo 29 Bustelo 2007 Bioessays Pt 1 10.1016/j.imlet.2009.07.009_bib9 crossref 56 10.1242/jcs.02720 Activation of Rac1 by RhoG regulates cell migration 119 Katoh 2006 J Cell	2	cited;record;reports;exact-pair;exact-complex;binding;activation;tgm2;itgb3-containing;integrin;complex;stated	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1016/j.immuni.2007.03.011	DOI	23A;23B		6	4	M23B-EVID-000364;M23B-EVID-000365;M23B-EVID-000366;M23B-EVID-001150;M23B-EVID-001151;M23B-EVID-001152	M23B-E000255;M23B-E000851;M23B-E000852;M23B-E000853		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_e5a4d2e16ae2e68b.json	additional_root_manifest_crosswalk	xml_or_metadata	Revson Foundation publisher 10.13039/100001312 DOI publisher cell.com elsevier.com sciencedirect.com Immunity 10.1016/j.immuni.2007.03.011 journal-article 2007-04-20T12:07:35Z 477-489 https://doi.org/10.1016/elsevier_cm_policy Crossref Complete Identification of E-Selectin Ligands on Neutrophils Reveals Distinct Functions of PSGL-1, ESL-1, and CD44 10.1016 26 Andrés Hidalgo first crossref author Anna J.	2	e-selectin;recognizes;glg1;esl-1-dependent;glycan;structures;leukocyte;systems;esl-1;contributes;e-selectin-dependent;rolling	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1016/j.immuni.2008.10.008	DOI	23A;23B		3	3	M23B-EVID-001156;M23B-EVID-001157;M23B-EVID-001158	M23B-E000857;M23B-E000858;M23B-E000859		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_0ec2cea620d0b593.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-08-17T18:23:03Z build-2736575974 Elsevier BV 6 2008-12-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2008-12-01T00:00:00Z tdm https://www.elsevier.com/legal/tdmrep-license 2013-08-22T00:00:00Z vor http://www.elsevier.com/open-access/userlicense/1.0/ 2008-12-01T00:00:00Z stm-asf https://doi.org/10.15223/policy-017 2008-12-01T00:00:00Z stm-asf https://doi.org/10.15223/policy-037 2008-12-01T00:00:00Z stm-asf https://doi.org/10.15223/policy-012 2008-12-01T00:00:00Z stm-asf https://doi.org/10.15223/policy-029 2008-12-01T00:00:00Z stm-asf https://doi.org/10.15223/policy-004 10.13039/100000002 National Institutes of Health publisher AI078340 AI078340 10.13039/100000002 DOI publisher 10.13039/100000002 National Institutes of Health publisher AI19807 AI19807 10.13039/100000002 DOI publisher cell.com elsevier.com sciencedirect.com Immunity 10.1016/j.immuni.2008.	1	exact-pair;exact-complex;evidence;queued;claim;stated;receptor;resolution;free-subunit;family;transfer;made	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1016/j.jacbts.2025.05.003	DOI	23A;23B		3	1	M23B-EVID-000968;M23B-EVID-000969;M23B-EVID-000970	M23B-E000725		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_17809beeed351735.json	additional_root_manifest_crosswalk	xml_or_metadata	ok work 1.0.0 2026-03-18T15:38:53Z 3.50.1 Elsevier BV 10 2025-10-01T00:00:00Z tdm https://www.elsevier.com/tdm/userlicense/1.0/ 2025-10-01T00:00:00Z tdm https://www.elsevier.com/legal/tdmrep-license 2025-05-15T00:00:00Z vor http://creativecommons.org/licenses/by/4.0/ 10.13039/100004334 MSD publisher 10.13039/100004334 DOI publisher 10.13039/100007449 Takeda Science Foundation publisher 10.13039/100007449 DOI publisher 10.13039/100009619 Japan Agency for Medical Research and Development publisher 10.13039/100009619 DOI publisher 10.13039/100015340 Bayer publisher 10.13039/100015340 DOI publisher clinicalkey.com clinicalkey.com.au clinicalkey.es clinicalkey.fr clinicalkey.jp jacc.org elsevier.com sciencedirect.com JACC: Basic to Translational Science 10.1016/j.jacbts.2025.05.003 journal-article 2025-08-06T18:41:24Z 101308 https://doi.org/10.1016/elsevier_cm_policy Crossref Inhibition of Sc	1	qualifying;exact-primary;binding;activation;record;promoted;within;bounded;pass;thbs1;scarb1;pathway	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
DOI:10.1016/j.jbc.2018.02.012	DOI	23A;23B		1	1	M23B-EVID-000621	M23B-E000445		no_local_artifact		no_artifact	not_acquired		0		paper_anchor_inventory	identifier_requires_manual_correction	required	not_promoted
DOI:10.1016/j.jbc.2022.102242	DOI	23A;23B		2	1	M23B-EVID-000384;M23B-EVID-000385	M23B-E000263		local_abstract_or_metadata_artifact	data/raw/evidence/module23_doi_metadata_20260905/DOI_a9e070ca173f2a49.json	additional_root_manifest_crosswalk	xml_or_metadata	10.1016/j.jbc.2022.102242_bib55 crossref 1509 10.1126/science.281.5382.1509 Identification of c-MYC as a target of the APC pathway 281 He 1998 Science 10.1016/j.jbc.2022.102242_bib56 crossref 10.1371/journal.pone.0181346 Wnt/beta-catenin signaling pathway inhibits the proliferation and apoptosis of U87 glioma cells via different mechanisms 12 Gao 2017 PLoS One 10.1016/j.jbc.2022.102242_bib57 crossref 62194 10.18632/oncotarget.11552 Expression/activation of alpha5beta1 integrin is linked to the beta-catenin signaling pathway to drive migration in glioma cells 7 Renner 2016 Oncotarget 10.1016/j.jbc.2022.102242_bib58 crossref 1159 10.3892/mmr.2014.1937 Wnt3a activates beta1-integrin and regulates migration and adhesion of vascular smooth muscle cells 9 Wu 2014 Mol.	98	tg2-associated;beta1-integrin;signaling;engages;ilk-linked;relay;tg2-beta1-integrin-associated;affects;cartilage;tumor-cell;functions	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
