candidate_id	source_a_status	b_status	layer1_status	layer2_status	layer3_status	species_posture	injury_context_posture	next_gap
M23A-Q0656	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	REVIEWED_SUPPORTED_WITH_PAIR_LIMIT	family_supported_not_pair_resolved	reviewed_supported	not_assessed	family-level developmental support	no direct SCI source	Exact EphB3-ephrin-B1 pair assay.
M23A-Q0657	BOUNDARY_NOT_PROMOTED	BOUNDARY_NOT_PROMOTED	no_pair_resolved_evidence	not_assessed	not_assessed	no exact pair-specific source located	no direct SCI source	Exact EphB3-ephrin-B2 primary assay.
M23A-Q0658	BOUNDARY_NOT_PROMOTED	BOUNDARY_NOT_PROMOTED	no_evidence_targeted	not_assessed	not_assessed	no exact pair-specific source located	no direct SCI source	Exact EphB4-ephrin-A4 primary binding/activation assay.
M23A-Q0659	BOUNDARY_NOT_PROMOTED	BOUNDARY_NOT_PROMOTED	family_supported_not_pair_resolved	not_assessed	not_assessed	family-level developmental support	no direct SCI source	Exact EphB4-ephrin-B1 pair assay.
M23A-Q0660	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	reviewed_supported	not_assessed	not_assessed	recombinant human structural/biophysical support	no direct SCI source	Cellular EphB4-ephrin-B2 activation and SCI-context validation.
M23A-Q0661	BOUNDARY_NOT_PROMOTED	BOUNDARY_NOT_PROMOTED	no_evidence_targeted	not_assessed	not_assessed	no exact pair-specific source located	no direct SCI source	Exact EphB6-ephrin-A4 primary binding/activation assay.
M23A-Q0662	REVIEWED_ACTIVATION_ONLY	REVIEWED_ACTIVATION_ONLY	binding_conflicted	reviewed_supported	not_assessed	mouse/human immune-cell comparator	no direct SCI source	Resolve conflicting direct-binding result with orthogonal pair-specific assay.
M23A-Q0663	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	reviewed_supported	not_assessed	not_assessed	cell-binding support in transfected COS cells	no direct SCI source	Validate in native EphB6-positive cells and SCI context.
M23A-Q0664	REVIEWED_SUPPORTED_COMPLEX_LEVEL	REVIEWED_SUPPORTED_COMPLEX_LEVEL	 reviewed_supported	not_assessed	not_assessed	mouse/rat comparator; recombinant	no direct SCI source	Validate complex in SCI-relevant cells.
M23A-Q0665	BOUNDARY_NOT_PROMOTED	BOUNDARY_NOT_PROMOTED	no_evidence_targeted	not_assessed	not_assessed	no positive exact source located	no direct SCI source	Exact Sema3A-NRP2 binding and obligate Plexin partner.
M23A-Q0666	REVIEWED_SUPPORTED_COMPLEX_LEVEL	REVIEWED_SUPPORTED_COMPLEX_LEVEL	 reviewed_supported	reviewed_supported	not_assessed	mouse/rat comparator	no direct SCI source	SCI-relevant receptor-proximal perturbation.
M23A-Q0667	REVIEWED_SUPPORTED_COMPLEX_LEVEL	REVIEWED_SUPPORTED_COMPLEX_LEVEL	 reviewed_supported	reviewed_supported	not_assessed	mouse/rat comparator	no direct SCI source	SCI-relevant receptor-proximal perturbation.
M23A-Q0668	BOUNDARY_NOT_PROMOTED	BOUNDARY_NOT_PROMOTED	no_evidence_targeted	not_assessed	not_assessed	negative comparison in primary receptor assay	no direct SCI source	Independent positive exact-pair assay; preserve negative comparison.
M23A-Q0669	REVIEWED_SUPPORTED_COMPLEX_LEVEL	REVIEWED_SUPPORTED_COMPLEX_LEVEL	 reviewed_supported	reviewed_supported	not_assessed	mouse neuronal support	no direct SCI source	SCI-relevant receptor-proximal perturbation.
M23A-Q0670	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	REVIEWED_SUPPORTED_DOWNSTREAM_CONTEXT	 not_assessed	reviewed_supported	reviewed_supported	human cancer-cell comparator	no direct SCI source	Resolve Plexin partner and direct binding.
M23A-Q0671	REVIEWED_SUPPORTED_COMPLEX_LEVEL	REVIEWED_SUPPORTED_COMPLEX_LEVEL	 not_assessed	reviewed_supported	reviewed_supported	mouse/human vascular support	no direct SCI source	SCI-relevant endothelial/perivascular validation.
M23A-Q0672	REVIEWED_SUPPORTED_COMPLEX_LEVEL	REVIEWED_SUPPORTED_COMPLEX_LEVEL	 not_assessed	reviewed_supported	reviewed_supported	mouse/human vascular support	no direct SCI source	SCI-relevant endothelial/perivascular validation.
M23A-Q0673	BOUNDARY_NOT_PROMOTED	BOUNDARY_NOT_PROMOTED	no_evidence_targeted	not_assessed	not_assessed	NRP1-dependent Sema3D comparator	no direct SCI source	Exact Sema3D-Plexin-D1 receptor assay.
M23A-Q0674	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	 reviewed_supported	reviewed_supported	not_assessed	mouse; recombinant	no direct SCI source	SCI-context validation and downstream branch mapping.
M23A-Q0675	REVIEWED_SUPPORTED_COMPLEX_LEVEL	REVIEWED_SUPPORTED_COMPLEX_LEVEL	 not_assessed	reviewed_supported	reviewed_supported	mouse/human neuronal and vascular support	no direct SCI source	SCI-relevant receptor-proximal perturbation.
M23A-Q0676	REVIEWED_CONTEXT_SPECIFIC	REVIEWED_CONTEXT_SPECIFIC	 not_assessed	reviewed_supported	reviewed_supported	human cellular context	no direct SCI source	Independent exact-pair validation; compare with canonical Plexin-A3 branch.
M23A-Q0677	REVIEWED_SUPPORTED_COMPLEX_LEVEL	REVIEWED_SUPPORTED_COMPLEX_LEVEL	 not_assessed	reviewed_supported	reviewed_supported	mouse/human neuronal and vascular support	no direct SCI source	SCI-relevant receptor-proximal perturbation.
M23A-Q0678	REVIEWED_SUPPORTED_BRANCH_LEVEL	REVIEWED_SUPPORTED_BRANCH_LEVEL	 not_assessed	reviewed_supported	reviewed_supported	mouse neuronal/vascular support	no direct SCI source	Resolve exact complex stoichiometry and SCI relevance.
M23A-Q0679	REVIEWED_SUPPORTED_BRANCH_LEVEL	REVIEWED_SUPPORTED_BRANCH_LEVEL	 not_assessed	reviewed_supported	reviewed_supported	mouse neuronal/vascular support	no direct SCI source	Resolve exact complex stoichiometry and SCI relevance.
M23A-Q0680	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	 reviewed_supported	reviewed_supported	reviewed_supported	mouse/human immune support	no direct SCI source	SCI immune-context validation.
M23A-Q0681	REVIEWED_CONTEXT_DEPENDENT	REVIEWED_CONTEXT_DEPENDENT	 not_assessed	reviewed_supported	reviewed_supported	human cellular/recombinant support	no direct SCI source	Validate native receptor complex and SCI relevance.
M23A-Q0682	REVIEWED_CONTEXTUAL_ONLY	REVIEWED_CONTEXTUAL_ONLY	 not_assessed	contextual_supported	contextual_supported	mouse/human cross-system context	no direct SCI source	Exact pair-specific primary assay.
M23A-Q0683	BOUNDARY_NOT_PROMOTED	BOUNDARY_NOT_PROMOTED	no_evidence_targeted	not_assessed	not_assessed	no positive exact source located	no direct SCI source	Exact Sema4A-Plexin-B3 primary binding/activation assay.
M23A-Q0684	REVIEWED_CNS_INJURY_CONTEXT	REVIEWED_CNS_INJURY_CONTEXT	 not_assessed	reviewed_supported	reviewed_supported	mouse cortical injury support	cortical stab injury, not SCI	SCI-specific validation and direct binding assay.
M23A-Q0685	REVIEWED_SUPPORTED_COMPLEX_LEVEL	REVIEWED_SUPPORTED_COMPLEX_LEVEL	 reviewed_supported	reviewed_supported	reviewed_supported	mouse cerebellar support	no direct SCI source	SCI relevance and injury perturbation.
M23A-Q0686	REVIEWED_SUPPORTED_COMPLEX_LEVEL	REVIEWED_SUPPORTED_COMPLEX_LEVEL	 reviewed_supported	reviewed_supported	reviewed_supported	mouse cerebellar support	no direct SCI source	SCI relevance and injury perturbation.
M23A-Q0687	REVIEWED_FUNCTIONAL_BRANCH	REVIEWED_FUNCTIONAL_BRANCH	 not_assessed	not_assessed	reviewed_supported	mouse retinal support	no direct SCI source	Pair-specific direct binding and SCI-context validation.
M23A-Q0688	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	 reviewed_supported	reviewed_supported	reviewed_supported	mouse/human cellular support	no direct SCI source	SCI relevance and injury perturbation.
M23A-Q0689	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	 reviewed_supported	reviewed_supported	reviewed_supported	mouse neuronal support	no direct SCI source	SCI relevance and injury perturbation.
M23A-Q0690	REVIEWED_SUPPORTED_CIS_TRANS	REVIEWED_SUPPORTED_CIS_TRANS	 reviewed_supported	reviewed_supported	reviewed_supported	mouse neuronal support	no direct SCI source	Resolve cis/trans state in SCI-relevant cells.
M23A-Q0691	REVIEWED_SUPPORTED_COMPLEX_LEVEL	REVIEWED_SUPPORTED_COMPLEX_LEVEL	 reviewed_supported	reviewed_supported	reviewed_supported	mouse neuronal support	no direct SCI source	SCI relevance and injury perturbation.
M23A-Q0692	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	 reviewed_supported	reviewed_supported	reviewed_supported	mouse embryonic spinal-cord support	no direct SCI source	Adult SCI validation.
M23A-Q0693	REVIEWED_SUPPORTED	REVIEWED_SUPPORTED	 reviewed_supported	reviewed_supported	reviewed_supported	mouse embryonic spinal-cord support	no direct SCI source	Adult SCI validation.
M23A-Q0694	REVIEWED_SUPPORTED_DOWNSTREAM_ONLY	REVIEWED_SUPPORTED_DOWNSTREAM_ONLY	 not_assessed	not_assessed	reviewed_supported	female C57BL/6 mouse	incomplete C5 crush SCI	Direct SPP1-receptor binding and receptor-proximal adhesion assay.
M23A-Q0695	REVIEWED_SUPPORTED_DOWNSTREAM_ONLY	REVIEWED_SUPPORTED_DOWNSTREAM_ONLY	 not_assessed	not_assessed	reviewed_supported	adult female C57BL/6 mouse	contusion SCI	Direct periostin receptor/adhesion relay.
M23A-Q0696	REVIEWED_SUPPORTED_DOWNSTREAM_ONLY	REVIEWED_SUPPORTED_DOWNSTREAM_ONLY	 not_assessed	not_assessed	reviewed_supported	female Col1a1-GFP mouse	T8 contusion SCI	Direct ECM-receptor or mechanotransduction assay.
M23A-Q0697	REVIEWED_SUPPORTED_DOWNSTREAM_ONLY	REVIEWED_SUPPORTED_DOWNSTREAM_ONLY	 not_assessed	not_assessed	reviewed_supported	mouse	 dorsal hemisection/dorsal funiculus injury	Direct adhesion binding or receptor-proximal relay.
M23A-Q0700	REVIEWED_HOLOFORM_COMPLEX_ONLY	REVIEWED_HOLOFORM_COMPLEX_ONLY	reviewed_supported	reviewed_supported	not_assessed	human/mouse platelet comparator; recombinant structural support	no SCI context	Validate collagen I holoform and GPVI-FcRgamma complex; isolated Col1a1-Gp6 is not promoted.
M23A-Q0501	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	not_assessed	mouse	SCI-relevant vascular comparator	Free ITGB1 and terminal TF remain unresolved
M23A-Q0502	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse comparator	non-SCI immune comparator	Valency/force and terminal TF unresolved
M23A-Q0503	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human	non-SCI immune comparator	Mac1 context-specific branch
M23A-Q0504	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse	non-SCI CNS/immune comparator	CS modification and SCI receiver validation
M23A-Q0505	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse	non-SCI endocrine comparator	Engineered-cell and processing context
M23A-Q0506	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse	stroke/DVT comparator	No SCI or terminal TF assay
M23A-Q0507	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	rat	neural comparator	Complete alphaVbeta3-SDC4 complex required
M23A-Q0508	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse	non-SCI hematopoietic comparator	Lineage-specific branch and TF unresolved
M23A-Q0509	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	not_assessed	reviewed_supported	human	non-SCI epithelial comparator	Downstream-only; Module22A TF transfer separate
M23A-Q0510	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	human; mouse	non-SCI epithelial comparator	No direct LAMB3-CD151 edge
M23A-Q0511	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	human; mouse	non-SCI epithelial comparator	Separate syndecan-1 and CD151 branches
M23A-Q0512	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	human	non-SCI vascular comparator	Alpha partner unresolved
M23A-Q0513	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	human; mouse; rat	non-SCI comparator	ADAM23/Syntaxin1 context unresolved
M23A-Q0514	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	mouse; human	non-SCI adhesion comparator	Complete alpha4beta7 required
M23A-Q0515	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	human	non-SCI cancer comparator	Complex edge; STAT1 is output
M23A-Q0516	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	human; mouse	non-SCI vascular comparator	Alpha partner unresolved
M23A-Q0517	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse	non-SCI immune comparator	CD74-CD44 complex required
M23A-Q0518	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse	non-SCI immune comparator	Shared receptor-complex architecture; model differences
M23A-Q0519	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	human; mouse	non-SCI comparator	Proteolytic cleavage, not ligand binding
M23A-Q0520	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	human; mouse	non-SCI comparator	Processed alpha/beta MSP required
M23A-Q0521	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	human; mouse	neural comparator	NCAM1 is co-receptor, not FGF ligand
M23A-Q0522	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	human; mouse	neural comparator	Complex architecture unresolved
M23A-Q0523	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse	neural comparator	Membrane presentation and polysialylation matter
M23A-Q0524	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	mouse; human	neural comparator	NCAM140 isoform-specific
M23A-Q0525	BOUNDARY_SOURCE_CONTEXT_ONLY	BOUNDARY_SOURCE_CONTEXT_ONLY	source_context_only	not_assessed	not_assessed	human; hamster	source-context only	Receptor pharmacology does not validate DBH/SLC18A1 sender edge
M23A-Q0526	BOUNDARY_SOURCE_CONTEXT_ONLY	BOUNDARY_SOURCE_CONTEXT_ONLY	source_context_only	not_assessed	not_assessed	human; mouse	source-context only	Receptor pharmacology does not validate DBH/SLC18A1 sender edge
M23A-Q0527	BOUNDARY_SOURCE_CONTEXT_ONLY	BOUNDARY_SOURCE_CONTEXT_ONLY	source_context_only	not_assessed	not_assessed	human; mouse; rat	source-context only	Receptor pharmacology does not validate DBH/SLC18A1 sender edge
M23A-Q0528	BOUNDARY_SOURCE_CONTEXT_ONLY	BOUNDARY_SOURCE_CONTEXT_ONLY	source_context_only	not_assessed	not_assessed	human; hamster	source-context only	Receptor pharmacology does not validate SLC18A2 sender edge
M23A-Q0529	BOUNDARY_SOURCE_CONTEXT_ONLY	BOUNDARY_SOURCE_CONTEXT_ONLY	source_context_only	not_assessed	not_assessed	human; mouse	source-context only	Receptor pharmacology does not validate SLC18A2 sender edge
M23A-Q0530	BOUNDARY_SOURCE_CONTEXT_ONLY	BOUNDARY_SOURCE_CONTEXT_ONLY	source_context_only	not_assessed	not_assessed	human; mouse; rat	source-context only	Receptor pharmacology does not validate SLC18A2 sender edge
M23A-Q0531	BOUNDARY_SOURCE_CONTEXT_ONLY	BOUNDARY_SOURCE_CONTEXT_ONLY	source_context_only	not_assessed	not_assessed	human; hamster	source-context only	Receptor pharmacology does not validate SLC6A2 sender edge
M23A-Q0532	BOUNDARY_SOURCE_CONTEXT_ONLY	BOUNDARY_SOURCE_CONTEXT_ONLY	source_context_only	not_assessed	not_assessed	human; mouse	source-context only	Receptor pharmacology does not validate SLC6A2 sender edge
M23A-Q0533	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	not_assessed	reviewed_supported	mouse	neural pain comparator	No direct NGF-TRPV1 edge
M23A-Q0534	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	mouse; human	non-SCI comparator	Shared evidence with Q0535
M23A-Q0535	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	mouse; human	non-SCI comparator	Shared evidence with Q0534
M23A-Q0536	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse; Xenopus	neural comparator	NEO1/DCC architecture and splice context
M23A-Q0537	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	mouse; chicken comparator	non-SCI myogenic comparator	No direct NTN3-CDON interface; related-ligand comparator
M23A-Q0538	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	mouse; chicken comparator	non-SCI myogenic comparator	Complex and related-ligand limits
M23A-Q0539	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse	non-SCI vascular comparator	No free NTN4-UNC5B binding edge
M23A-Q0540	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	not_assessed	reviewed_supported	human	non-SCI cancer comparator	No direct PDGFB-ITGAV edge
M23A-Q0541	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse	non-SCI comparator	LRP1 is co-receptor, not canonical kinase receptor
M23A-Q0542	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	mouse; human	non-SCI platelet comparator	Crosslinking/multimerization required
M23A-Q0543	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	human; mouse	non-SCI vascular comparator	Isoform and soluble/membrane context
M23A-Q0544	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	human; mouse; rat	non-SCI comparator	PlGF-2-specific; NRP1 noncatalytic
M23A-Q0545	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	mouse; human	inflammatory comparator	No purified PLAT-ITGAM binding
M23A-Q0546	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	human; mouse	non-SCI comparator	Direct interaction is uPAR-alpha3beta1
M23A-Q0547	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	human; mouse	non-SCI comparator	No direct uPA-beta1 binding
M23A-Q0548	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	reviewed_supported	reviewed_supported	reviewed_supported	mouse; human	non-SCI comparator	Heterogeneous co-receptor composition
M23A-Q0549	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	not_assessed	reviewed_supported	mouse; human	non-SCI vascular comparator	No purified binary binding
M23A-Q0550	REVIEWED_FIRST_PASS	REVIEWED_FIRST_PASS	not_direct_binding	reviewed_supported	reviewed_supported	human; mouse	non-SCI comparator	Model-dependent alphaVbeta5/alphaVbeta3 use
M23A-Q0551	REVIEWED_B012_RELAY_ONLY	REVIEWED_B012_RELAY_ONLY	not_direct_binding	reviewed_supported	unresolved	human; mouse comparator	unresolved	SCI-specific receptor-proximal validation
