"module"	"canonical_paper_key"	"identity_resolution_status"	"unresolved_reason"	"extraction_row_count"	"source_locator_count"	"extraction_ids"
"20B"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=GDF7+ACVR2B+BMPR1B"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"1"	"1"	"M20B-P2-R-002929"
"20B"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=SPON1+ITGAM"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"1"	"1"	"M20B-P2-R-002006"
"20B"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=collagen+II+COL2A1+ITGAV+ITGB8"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"1"	"1"	"M20B-P2-R-001945"
"20B"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=collagen+II+COL2A1+SDC1"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"1"	"1"	"M20B-P2-R-001946"
"20B"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=collagen+IV+COL4A1+CD44"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"1"	"1"	"M20B-P2-R-001957"
"20B"	"URL:https://pubmed.ncbi.nlm.nih.gov/?term=collagen+IV+COL4A1+ITGA2+ITGB1"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"1"	"1"	"M20B-P2-R-001962"
"20B"	"data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_NGF_MAGED1_exact_search.json"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"1"	"1"	"M20B-P2-R-004302-R201A"
"20B"	"data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_NID1_receptors_exact_search.json"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"3"	"1"	"M20B-P2-R-004311-R201A;M20B-P2-R-004311-R201B;M20B-P2-R-004311-R201C"
"20B"	"data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_NMS_receptors_exact_search.json"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"10"	"1"	"M20B-P2-R-004321-R202A;M20B-P2-R-004321-R202B;M20B-P2-R-004321-R202C;M20B-P2-R-004322-R202A;M20B-P2-R-004322-R202B;M20B-P2-R-004322-R202C;M20B-P2-R-004323-R202A;M20B-P2-R-004323-R202B;M20B-P2-R-004323-R202C;M20B-P2-R-004324-R202C"
"20B"	"unknown"	"unresolved_missing_canonical_identity"	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"	"43"	"43"	"M20B-P2-R-002077;M20B-P2-R-002097;M20B-P2-R-002102;M20B-P2-R-002104;M20B-P2-R-002105;M20B-P2-R-002106;M20B-P2-R-002109;M20B-P2-R-002111;M20B-P2-R-002120;M20B-P2-R-002122;M20B-P2-R-002128;M20B-P2-R-002133;M20B-P2-R-002146;M20B-P2-R-002148;M20B-P2-R-002155;M20B-P2-R-002163;M20B-P2-R-002187;M20B-P2-R-002188;M20B-P2-R-002189;M20B-P2-R-002190;M20B-P2-R-002191;M20B-P2-R-002192;M20B-P2-R-002193;M20B-P2-R-002196;M20B-P2-R-002197;M20B-P2-R-002198;M20B-P2-R-002199;M20B-P2-R-002200;M20B-P2-R-002263;M20B-P2-R-002264;M20B-P2-R-002267;M20B-P2-R-002270;M20B-P2-R-002278;M20B-P2-R-002279;M20B-P2-R-002280;M20B-P2-R-002281;M20B-P2-R-002284;M20B-P2-R-002285;M20B-P2-R-002287;M20B-P2-R-002288;M20B-P2-R-002289;M20B-P2-R-002290;M20B-P2-R-002291"
"21B"	"PMCID:PMC1447428; PMID:16611992; PMID:8565075"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M21B-P2-R-000004"
"21B"	"PMCID:PMC3236226; PMID:22174934; PMCID:PMC3382126; PMID:22745786"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M21B-P2-R-000012"
"21B"	"PMCID:PMC359352; PMID:7526154; PMCID:PMC230354; PMID:7532278; PMID:8232552; PMID:9461596"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M21B-P2-R-000002"
"21B"	"PMCID:PMC37478; PMID:11447289; PMCID:PMC124463; PMID:11997436"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M21B-P2-R-000010"
"21B"	"PMCID:PMC87113; PMID:11416133; PMCID:PMC2193806; PMID:12538665; PMID:11518704"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M21B-P2-R-000005"
"21B"	"PMID:11278445; PMID:7798267; PMID:8649846"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M21B-P2-R-000009"
"21B"	"PMID:11416133; PMID:11518704; PMID:12538665"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M21B-P2-R-000050"
"21B"	"PMID:16129124; PMID:11046132"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M21B-P2-R-000053"
"21B"	"PMID:16611992; PMID:8565075"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M21B-P2-R-000049"
"21B"	"PMID:20038584; PMID:21558270"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M21B-P2-R-RECOVERY-TNFR2-ALT-NFKB-000001"
"21B"	"PMID:7798267; PMID:11278445; PMID:8649846; DOI:10.1074/jbc.M008870200"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M21B-P2-B084-001"
"21B"	"PMID:8999038; DOI:10.1074/jbc.271.51.32635; PMID:9188471; DOI:10.1074/jbc.272.25.15760"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M21B-P2-R-000001"
"21B"	"PMID:8999038; PMID:9188471"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M21B-P2-R-000046"
"22B"	"DOI:10.1016/S0960-9822(98)70204-0;PMID:11094155;DOI:10.1016/S0014-5793(00)02219-5;PMID:11728344;DOI:10.1016/S1074-7613(01)00232-1;PMID:11911831;DOI:10.1016/S1074-7613(02)00283-2;URL:https://pubmed.ncbi.nlm.nih.gov/?term=Tnfsf12+Tnfrsf25+transcription+factor+target+gene"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000716"
"22B"	"DOI:10.1111/febs.12256; DOI:10.1177/2041731420919334; PMCID:PMC7238299; PMID:23527555; PMID:32489577"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000353"
"22B"	"PMCID:PMC10409762; PMID:37553521; PMID:15883158; DOI:10.1074/jbc.M502825200"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000092-R092"
"22B"	"PMCID:PMC1168825; PMCID:PMC2173718; PMID:15988021; PMID:14691145"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000155"
"22B"	"PMCID:PMC2430079; PMID:18314002; PMID:10092624; DOI:10.1016/j.bone.2008.01.006; DOI:10.1074/jbc.274.14.9431"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000026-R098"
"22B"	"PMCID:PMC2561062; PMID:18309101; DOI:10.1161/CIRCRESAHA.107.165530; PMCID:PMC3423339; PMID:22622516; DOI:10.1007/s10456-012-9277-x"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000351"
"22B"	"PMCID:PMC3060419; PMCID:PMC4654537; PMID:19357251; PMID:26588476"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000151"
"22B"	"PMCID:PMC3060419; PMCID:PMC4654537; PMID:19357251; PMID:26588476; DOI:10.1681/ASN.2008070783; DOI:10.1371/journal.pone.0142924"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000150"
"22B"	"PMCID:PMC3258927; PMID:18436533; DOI:10.1074/jbc.M800850200; PMCID:PMC3243093; PMID:22159578; DOI:10.1242/dev.074948; PMCID:PMC4942578; PMID:27406972; DOI:10.1038/srep29703"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000330"
"22B"	"PMCID:PMC3623615; PMID:23645984; DOI:10.4137/GRSB.S11433; PMID:7777519"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000035-R099"
"22B"	"PMCID:PMC3843007; PMID:22467855; DOI:10.1242/jcs.098889; PMCID:PMC3702736; PMID:23665349; DOI:10.1016/j.ajpath.2013.03.013"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000204"
"22B"	"PMCID:PMC4206766; PMID:25277163; DOI:10.1186/s12915-014-0081-5; PMID:24798330"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000048-R099"
"22B"	"PMCID:PMC4510980; PMID:25669884; DOI:10.1016/j.devcel.2014.11.034; PMID:24798330"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000049-R099"
"22B"	"PMCID:PMC6039124; DOI:10.1126/science.aan8670"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"1"	"1"	"M22B-P2-R-000112"
"22B"	"PMCID:PMC6379767; PMID:30449821; DOI:10.1262/jrd.2018-054; PMID:17289919"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000095-R099"
"22B"	"PMCID:PMC7044735; PMID:31915257; DOI:10.1523/JNEUROSCI.0367-19.2019; PMID:9390517; DOI:10.1016/S0896-6273(00)80395-5"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000137-R094"
"22B"	"PMID:11376112; PMID:11376113; PMCID:PMC6760261"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000117"
"22B"	"PMID:11485994; PMCID:PMC312747; PMID:11389842; DOI:10.1038/35048003"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000158"
"22B"	"PMID:12485415; DOI:10.1046/j.1471-4159.2003.01544.x; PMID:23371389; DOI:10.1210/me.2012-1359; PMID:29305536; DOI:10.1016/j.cell.2008.01.033"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000192"
"22B"	"PMID:12485415; DOI:10.1046/j.1471-4159.2003.01544.x; PMID:23371389; DOI:10.1210/me.2012-1359; PMID:29305536; PMCID:PMC5815346; DOI:10.1523/JNEUROSCI.1641-17.2017"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000191"
"22B"	"PMID:12840057; PMCID:PMC162283; DOI:10.1172/JCI17034; PMID:11959660; DOI:10.1152/ajpheart.00921.2001; PMID:21893328; DOI:10.1016/j.surg.2011.07.013"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000196"
"22B"	"PMID:15183844; DOI:10.1016/j.cyto.2004.03.007; PMID:14517293"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000046-R099"
"22B"	"PMID:17889508; DOI:10.1016/j.cellsig.2007.08.016; PMID:30115027; PMCID:PMC6097285; DOI:10.1186/s12885-018-4717-7"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"2"	"2"	"M22B-P2-R-000199;M22B-P2-R-000200"
"22B"	"PMID:20693566; PMCID:PMC2952555; DOI:10.1194/jlr.M006841; PMID:35192688; PMCID:PMC7612781; DOI:10.2337/db21-1166"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000202"
"22B"	"PMID:31266943; PMCID:PMC6606597; DOI:10.1038/s41467-019-10970-y; PMID:11440635"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000029"
"22B"	"PMID:32105707; PMID:9284044; PMCID:PMC316448"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"2"	"1"	"M22B-P2-R-000177;M22B-P2-R-000178"
"22B"	"PMID:7929459; PMID:8049525; PMID:22593802"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000121-R093"
"22B"	"PMID:8570211; PMCID:PMC6207915; PMID:30249613; DOI:10.1124/mol.118.113399"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M22B-P2-R-000123-R093"
"23B"	""	"unresolved_missing_canonical_identity"	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"	"1"	"1"	"M23B-P2-R-001257"
"23B"	"DOI:10.1083/jcb.200208081"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"3"	"1"	"P2FALLBACK-23B-M23B-EVID-000822;P2FALLBACK-23B-M23B-EVID-000823;P2FALLBACK-23B-M23B-EVID-000824"
"23B"	"DOI:10.1083/jcb.200807029; PMCID:PMC2686409; PMID:19273616; PMID:16836993; PMID:20643353; PMCID:PMC2924163; PMID:23744777; PMCID:PMC4730555; PMID:33748906"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000293"
"23B"	"DOI:10.1098/rsob.2020.0308"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"3"	"1"	"P2FALLBACK-23B-M23B-EVID-000872;P2FALLBACK-23B-M23B-EVID-000873;P2FALLBACK-23B-M23B-EVID-000874"
"23B"	"DOI:10.1136/annrheumdis-2016-209676"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"3"	"1"	"P2FALLBACK-23B-M23B-EVID-001162;P2FALLBACK-23B-M23B-EVID-001163;P2FALLBACK-23B-M23B-EVID-001164"
"23B"	"DOI:10.1182/blood.v95.12.3788"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"6"	"1"	"P2FALLBACK-23B-M23B-EVID-000810;P2FALLBACK-23B-M23B-EVID-000811;P2FALLBACK-23B-M23B-EVID-000812;P2FALLBACK-23B-M23B-EVID-000813;P2FALLBACK-23B-M23B-EVID-000814;P2FALLBACK-23B-M23B-EVID-000815"
"23B"	"DOI:10.4049/jimmunol.160.8.4057"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"3"	"1"	"P2FALLBACK-23B-M23B-EVID-000495;P2FALLBACK-23B-M23B-EVID-000496;P2FALLBACK-23B-M23B-EVID-000497"
"23B"	"PMCID:PMC11022931; PMCID:PMC9563052; PMID:35313337; PMID:36231020; DOI:10.1182/blood.2020010140; DOI:10.3390/cells11193059"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"2"	"1"	"M23B-P2-R-000559;M23B-P2-R-000560"
"23B"	"PMCID:PMC1895591; PMID:16788103; PMID:7523416; DOI:10.1182/blood-2002-03-0806"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000344"
"23B"	"PMCID:PMC1895591; PMID:7523416; PMID:2104618"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000588"
"23B"	"PMCID:PMC2064549; PMID:17724124; DOI:10.1083/jcb.200705132; PMCID:PMC2836764; PMID:17558405; DOI:10.1038/nn1915"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000629"
"23B"	"PMCID:PMC209362; PMID:25944935; PMID:8554519"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"2"	"2"	"M23B-P2-R-000707;M23B-P2-R-000709"
"23B"	"PMCID:PMC209362; PMID:8554519; PMID:25944935"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000708"
"23B"	"PMCID:PMC2116396; PMID:1980124; PMID:17164347; PMID:21454473"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"2"	"2"	"M23B-P2-R-000717;M23B-P2-R-000718"
"23B"	"PMCID:PMC2288935; PMID:2010469; PMID:7535784; DOI:10.1083/jcb.113.2.417"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"2"	"1"	"M23B-P2-R-000027;M23B-P2-R-RECOVERY-COLL4-ITGA1B1-000001"
"23B"	"PMCID:PMC2288998; PMID:1709170; PMID:11922905"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000342"
"23B"	"PMCID:PMC25719; PMID:9398667; DOI:10.1091/mbc.8.12.2449; PMID:28302677; PMCID:PMC5482197"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000666"
"23B"	"PMCID:PMC276084; PMID:9190212; DOI:10.1091/mbc.8.2.341; PMID:10198043; PMCID:PMC25207; DOI:10.1091/mbc.10.4.861"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000714"
"23B"	"PMCID:PMC301202; PMID:7626807; DOI:10.1091/mbc.6.4.433; PMID:7559467; DOI:10.1074/jbc.270.39.23196"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"2"	"1"	"M23B-P2-R-000692;M23B-P2-R-000694"
"23B"	"PMCID:PMC3323978; PMID:22411794; PMID:11075810"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000174"
"23B"	"PMCID:PMC3499309; PMID:11053419; PMID:22568954; DOI:10.4161/cam.19620; DOI:10.1074/jbc.M008127200"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000567"
"23B"	"PMCID:PMC3941021; PMID:23812375; DOI:10.1038/nsmb.2617; PMCID:PMC7261182; PMID:32352518; DOI:10.1093/nar/gkaa274"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000578"
"23B"	"PMCID:PMC5073025; PMID:37022761; PMCID:PMC2064549; PMID:17724124; PMCID:PMC2836764; PMID:17558405"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000630"
"23B"	"PMCID:PMC514852; PMID:12820653; PMCID:PMC11128890; PMID:38803393"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000337"
"23B"	"PMCID:PMC6781430; DOI:10.1083/jcb.201807178"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"1"	"1"	"M23B-P2-R-C23B273-000002"
"23B"	"PMCID:PMC7261182; PMID:32352518; DOI:10.1093/nar/gkaa274; PMCID:PMC3941021; PMID:23812375; DOI:10.1038/nsmb.2617"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000576"
"23B"	"PMCID:PMC8794882; DOI:10.1016/j.cell.2021.11.006"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	"1"	"1"	"M23B-P2-R-C23B273-000004"
"23B"	"PMID:10515610; PMID:9053851"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000366"
"23B"	"PMID:10640397; DOI:10.1006/abbi.1999.1607; PMID:17485492; PMCID:PMC1885470"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000204"
"23B"	"PMID:10781587; PMID:31557129; PMCID:PMC6781990; PMID:32124475; PMCID:PMC7136142"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000187"
"23B"	"PMID:10982388; PMCID:PMC14963; DOI:10.1091/mbc.11.9.2885; PMID:10196234; DOI:10.1074/jbc.274.16.11408"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000118"
"23B"	"PMID:11017100; PMID:17363916; PMID:20181724; PMCID:PMC3210559; DOI:10.1038/79738; DOI:10.1189/jlb.0709482"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"2"	"2"	"M23B-P2-R-000561;M23B-P2-R-000562"
"23B"	"PMID:11053419; PMID:12907451; DOI:10.1074/jbc.M008127200; DOI:10.1182/blood-2003-02-0500"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000569"
"23B"	"PMID:11257118; PMCID:PMC2199199; DOI:10.1083/jcb.152.6.1169; PMID:8601596; PMCID:PMC2120752; DOI:10.1083/jcb.132.6.1209"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000120"
"23B"	"PMID:11470831; PMCID:PMC2150762; DOI:10.1083/jcb.200103069; PMID:17537792; PMCID:PMC2757411; PMID:19342381; PMCID:PMC2682901; DOI:10.1074/jbc.M900200200"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000111"
"23B"	"PMID:11470831; PMCID:PMC2150762; DOI:10.1083/jcb.200103069; PMID:19342381; PMCID:PMC2682901; DOI:10.1074/jbc.M900200200"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000109"
"23B"	"PMID:11507091; DOI:10.1074/jbc.M104382200; PMID:18499670; PMCID:PMC2459272; DOI:10.1074/jbc.M801762200; PMID:19401592; PMCID:PMC2696635; DOI:10.1126/scisignal.2000188"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000156"
"23B"	"PMID:11773078; PMID:17355965; PMID:23327926; PMID:7528215"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000343"
"23B"	"PMID:14766759; PMID:7525179"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000146"
"23B"	"PMID:15169786; PMID:18499670; PMID:21290408"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"1"	"1"	"M23B-P2-R-000158"
"23B"	"PMID:15574885; PMID:16061220; DOI:10.1091/mbc.e04-03-0226; DOI:10.1016/j.yexcr.2005.06.020"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	"2"	"1"	"M23B-P2-R-000597;M23B-P2-R-000598"
