module	b_edge_id	b_evidence_id	source_kind	support_kind	source_scope	source_locator	species_support	evidence_layer	exportable	confidence_tier	citation_note	evidence_grade	context_level	grading_status	grading_basis	paper_keys	paper_row_count	observation_statuses	claim_statuses	context_basis	limitations
20B	M20B-E005100	M20B-EVID-005100-P2-DIRECT-297	targeted_search_boundary	no_exact_primary_packet	primary_bounded_exact_pair_search	https://pubmed.ncbi.nlm.nih.gov/?term=TNF%20SEMA4C; https://www.ncbi.nlm.nih.gov/pmc/?term=TNF%20SEMA4C; https://www.jstor.org/action/doBasicSearch?Query=TNF%20SEMA4C	mouse release scope; exact TNF-SEMA4C pair not validated	ligand_receptor_or_direct_molecular	false	unresolved	PubMed/PMC/publisher/pathway exact-pair searches performed 2026-08-25	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	High-throughput interaction/database hits and SEMA4C studies involving other ligands or receptors were not substituted for exact TNF-SEMA4C binding.
20B	M20B-E005100	M20B-EVID-005100-P2-RELAY-297	targeted_search_boundary	no_exact_primary_packet	primary_bounded_exact_pair_search	https://pubmed.ncbi.nlm.nih.gov/?term=TNF%20SEMA4C; https://www.ncbi.nlm.nih.gov/pmc/?term=TNF%20SEMA4C; https://www.jstor.org/action/doBasicSearch?Query=TNF%20SEMA4C	mouse release scope; exact TNF-SEMA4C pair not validated	receptor_proximal_relay	false	unresolved	PubMed/PMC/publisher/pathway exact-pair searches performed 2026-08-25	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	SEMA4C reverse signaling through TGF/BMP receptors, Plexin-B2-associated studies, and generic TNF/NF-kB signaling were excluded because they do not establish the exact candidate edge.
20B	M20B-E005100	M20B-EVID-005100-P2-FUNC-297	targeted_search_boundary	no_exact_primary_packet	primary_bounded_exact_pair_search	https://pubmed.ncbi.nlm.nih.gov/?term=TNF%20SEMA4C; https://www.ncbi.nlm.nih.gov/pmc/?term=TNF%20SEMA4C; https://www.jstor.org/action/doBasicSearch?Query=TNF%20SEMA4C	mouse release scope; exact TNF-SEMA4C pair not validated	downstream_or_functional	false	unresolved	PubMed/PMC/publisher/pathway exact-pair searches performed 2026-08-25	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	SEMA4C functional studies with other receptors/ligands and TNF-responsive transcriptomic associations were not transferred to this edge; SCI relevance remains unknown.
20B	M20B-E005111	M20B-EVID-005111-P2-DIRECT-296	primary_recovery	validated_primary_direct_binding_and_receptor_association	primary_exact_pair_full_text_review	PMID:41919502; PMCID:PMC13038214; DOI:10.1172/JCI186032; https://pubmed.ncbi.nlm.nih.gov/41919502/; https://pmc.ncbi.nlm.nih.gov/articles/PMC13038214/; https://www.jci.org/articles/view/186032/version/2	human colonoids; human iPSC-derived colon organoids; recombinant proteins	ligand_receptor_or_direct_molecular	true	high	PMID:41919502; PMCID:PMC13038214; DOI:10.1172/JCI186032	B	L1	rule_based_provisional	Register identifies a traceable primary source; independent corroboration was not explicitly recorded on this row.		0			A source or species context is present, but no CNS, spinal-cord, or SCI context is explicitly established.	The result is tissue-context-specific and lower affinity than FASL-FAS; it does not establish a universal APRIL-FAS receptor assignment or SCI relevance. The historical conflicting record remains separately retained.
20B	M20B-E005111	M20B-EVID-005111-P2-RELAY-296	primary_recovery	conditional_FAS_associated_apoptosis_relay	primary_exact_pair_full_text_review	PMID:41919502; PMCID:PMC13038214; DOI:10.1172/JCI186032; https://pubmed.ncbi.nlm.nih.gov/41919502/; https://pmc.ncbi.nlm.nih.gov/articles/PMC13038214/; https://www.jci.org/articles/view/186032/version/2	human colonoids; human iPSC-derived colon organoids; Jurkat comparator	receptor_proximal_relay	false	medium	PMID:41919502; PMCID:PMC13038214	B	L1	rule_based_provisional	Register identifies a traceable primary source; independent corroboration was not explicitly recorded on this row.		0			A source or species context is present, but no CNS, spinal-cord, or SCI context is explicitly established.	The caspase readouts were not fully isolated with a TNFSF13-specific FAS-blockade experiment; generic FAS death-receptor signaling was not copied wholesale into the exact edge.
20B	M20B-E005111	M20B-EVID-005111-P2-FUNC-296	primary_recovery	validated_primary_receptor_dependent_function	primary_exact_pair_full_text_review	PMID:41919502; PMCID:PMC13038214; DOI:10.1172/JCI186032; https://pubmed.ncbi.nlm.nih.gov/41919502/; https://pmc.ncbi.nlm.nih.gov/articles/PMC13038214/; https://www.jci.org/articles/view/186032/version/2	human colonoids; human iPSC-derived colon organoids; patient tissue and Jurkat comparator	downstream_or_functional	true	medium-high	PMID:41919502; PMCID:PMC13038214	B	L1	rule_based_provisional	Register identifies a traceable primary source; independent corroboration was not explicitly recorded on this row.		0			A source or species context is present, but no CNS, spinal-cord, or SCI context is explicitly established.	The output is human colonic/IBD context, not SCI; the paper does not establish a terminal TF for the exact ligand-receptor edge.
20B	M20B-E005112	M20B-EVID-005112-P2-DIRECT-296	primary_recovery	no_exact_primary_packet	primary_bounded_exact_pair_search	https://pubmed.ncbi.nlm.nih.gov/?term=APRIL+syndecan-2; https://www.ncbi.nlm.nih.gov/pmc/?term=APRIL+syndecan-2; https://www.google.com/search?q=APRIL+TNFSF13+SDC2+primary+research	mouse release scope; exact APRIL-SDC2 pair not validated	ligand_receptor_or_direct_molecular	false	unresolved	PubMed/PMC/publisher exact-pair searches performed 2026-08-25	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	Syndecan-2/TACI, APRIL/TACI, APRIL/BCMA, and generic heparan-sulfate evidence were not substituted for exact APRIL-SDC2 binding.
20B	M20B-E005112	M20B-EVID-005112-P2-RELAY-296	primary_recovery	no_exact_primary_packet	primary_bounded_exact_pair_search	https://pubmed.ncbi.nlm.nih.gov/?term=APRIL+syndecan-2; https://www.ncbi.nlm.nih.gov/pmc/?term=APRIL+syndecan-2; https://www.google.com/search?q=APRIL+TNFSF13+SDC2+signaling+primary	mouse release scope; exact APRIL-SDC2 pair not validated	receptor_proximal_relay	false	unresolved	PubMed/PMC/publisher exact-pair searches performed 2026-08-25	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	TACI signaling and syndecan-2/TACI activation studies were not transferred to APRIL-SDC2.
20B	M20B-E005112	M20B-EVID-005112-P2-FUNC-296	primary_recovery	no_exact_primary_packet	primary_bounded_exact_pair_search	https://pubmed.ncbi.nlm.nih.gov/?term=APRIL+syndecan-2; https://www.ncbi.nlm.nih.gov/pmc/?term=APRIL+syndecan-2; https://www.google.com/search?q=APRIL+TNFSF13+SDC2+function+primary	mouse release scope; exact APRIL-SDC2 pair not validated	downstream_or_functional	false	unresolved	PubMed/PMC/publisher exact-pair searches performed 2026-08-25	E	L0	rule_based_provisional	Reviewed negative/bounded or no-exact-primary evidence; non-promotable by the rubric.		0			The record is a negative/bounded or boundary record and therefore does not establish context for the exact asserted relationship.	APRIL/TACI/BCMA B-cell functions and syndecan-2/TACI functions were excluded without exact pair attribution.
20B	M20B-E005108	M20B-EVID-005108-P2-DIRECT-295	primary_recovery	validated_primary_direct_or_decoy_association	primary_exact_pair_review	PMID:17548657; PMID:26242746; PMCID:PMC4918310; DOI:10.1038/ncomms8792; https://pubmed.ncbi.nlm.nih.gov/17548657/; https://pubmed.ncbi.nlm.nih.gov/26242746/; https://pmc.ncbi.nlm.nih.gov/articles/PMC4918310/	human recombinant TWEAK/CD163; human monocytes; mouse ischemia comparator	ligand_receptor_or_direct_molecular	false	medium-high	PMID:17548657; PMID:26242746; DOI:10.1038/ncomms8792	B	L1	rule_based_provisional	Register identifies a traceable primary source; independent corroboration was not explicitly recorded on this row.		0			A source or species context is present, but no CNS, spinal-cord, or SCI context is explicitly established.	The interaction is receptor/scavenger-complex and decoy-context evidence; no purified affinity for the exact mouse edge, no CD163-specific intracellular signaling topology, and relevance to SCI remains unestablished.
20B	M20B-E005108	M20B-EVID-005108-P2-RELAY-295	primary_recovery	decoy_regulation_of_other_receptor_pathway	primary_exact_pair_decoy_pathway_review	PMID:26242746; PMCID:PMC4918310; DOI:10.1038/ncomms8792; https://pubmed.ncbi.nlm.nih.gov/26242746/; https://pmc.ncbi.nlm.nih.gov/articles/PMC4918310/	mouse ischemic limb; myogenic progenitor cells; CD163-deficient comparator	receptor_proximal_relay	false	medium	PMID:26242746; DOI:10.1038/ncomms8792	B	L1	rule_based_provisional	Register identifies a traceable primary source; independent corroboration was not explicitly recorded on this row.		0			A source or species context is present, but no CNS, spinal-cord, or SCI context is explicitly established.	This is regulation of TWEAK-Fn14/Notch signaling by soluble CD163, not an intracellular CD163 relay. Canonical signaling was not assigned to the CD163 cytoplasmic tail.
20B	M20B-E005108	M20B-EVID-005108-P2-FUNC-295	primary_recovery	validated_primary_decoy_function	primary_exact_pair_function_review	PMID:26242746; PMCID:PMC4918310; DOI:10.1038/ncomms8792; https://pubmed.ncbi.nlm.nih.gov/26242746/; https://pmc.ncbi.nlm.nih.gov/articles/PMC4918310/	mouse unilateral femoral ligation and non-ischaemic limb; satellite/myogenic progenitor cells	downstream_or_functional	false	medium-high	PMID:26242746; DOI:10.1038/ncomms8792	B	L1	rule_based_provisional	Register identifies a traceable primary source; independent corroboration was not explicitly recorded on this row.		0			A source or species context is present, but no CNS, spinal-cord, or SCI context is explicitly established.	The output is a soluble-decoy/regulatory effect in ischemic muscle, not a direct CD163 intracellular function or SCI repair result; no terminal TF was established.
20B	M20B-E005107	M20B-EVID-005107-P2-DIRECT-294	primary_recovery	validated_primary_direct_binding_and_complex_assay	primary_exact_pair_review	PMID:9603945; PMID:15064358; PMCID:PMC420106; PMCID:PMC3887175; https://pubmed.ncbi.nlm.nih.gov/9603945/; https://pubmed.ncbi.nlm.nih.gov/15064358/; https://pmc.ncbi.nlm.nih.gov/articles/PMC420106/; https://pmc.ncbi.nlm.nih.gov/articles/PMC3887175/	human TRAIL/OPG; mouse/human comparator systems; recombinant proteins	ligand_receptor_or_direct_molecular	true	high	PMID:9603945; PMID:15064358; PMCID:PMC420106	B	L1	rule_based_provisional	Register identifies a traceable primary source; independent corroboration was not explicitly recorded on this row.		0			A source or species context is present, but no CNS, spinal-cord, or SCI context is explicitly established.	OPG is soluble and decoy-like, not a canonical transmembrane signaling receptor; binding assays used recombinant Fc constructs and species/comparator systems.
20B	M20B-E005107	M20B-EVID-005107-P2-RELAY-294	primary_recovery	no_intracellular_relay_for_soluble_decoy	primary_bounded_exact_pair_search	PMID:9603945; PMID:15064358; PMCID:PMC420106; https://pubmed.ncbi.nlm.nih.gov/9603945/; https://pubmed.ncbi.nlm.nih.gov/15064358/; https://pmc.ncbi.nlm.nih.gov/articles/PMC420106/	OPG decoy-receptor topology; human endothelial and lymphoid comparator systems	receptor_proximal_relay	false	unresolved	PMID:9603945; PMID:15064358	B	L1	rule_based_provisional	Register identifies a traceable primary source; independent corroboration was not explicitly recorded on this row.		0			A source or species context is present, but no CNS, spinal-cord, or SCI context is explicitly established.	Death-receptor signaling downstream of TRAIL-R1/R2 and generic NF-kB/caspase pathways were not attributed to OPG itself.
20B	M20B-E005107	M20B-EVID-005107-P2-FUNC-294	primary_recovery	validated_primary_decoy_function_and_cellular_output	primary_exact_pair_function_review	PMID:15064358; PMCID:PMC420106; PMID:15270863; DOI:10.1111/j.1365-2249.2004.02534.x; PMID:21660951; DOI:10.1002/jcp.22564; https://pubmed.ncbi.nlm.nih.gov/15064358/; https://pmc.ncbi.nlm.nih.gov/articles/PMC420106/; https://pubmed.ncbi.nlm.nih.gov/15270863/; https://pubmed.ncbi.nlm.nih.gov/21660951/	human microvascular endothelial cells; human rheumatoid FLS; human/mouse stromal comparators	downstream_or_functional	true	high	PMID:15064358; PMID:15270863; PMID:21660951	B	L1	rule_based_provisional	Register identifies a traceable primary source; independent corroboration was not explicitly recorded on this row.		0			A source or species context is present, but no CNS, spinal-cord, or SCI context is explicitly established.	These are decoy/competition outputs rather than OPG-driven intracellular signaling; no SCI lesion model or terminal TF was established.
20B	M20B-E005093	M20B-EVID-005093-P2-DIRECT-293	primary_recovery	cellular_receptor_association_not_purified_binding	primary_exact_pair_cancer_model_review	PMID:40373963; PMCID:PMC12869204; https://pubmed.ncbi.nlm.nih.gov/40373963/; https://pmc.ncbi.nlm.nih.gov/articles/PMC12869204/	human patient-derived glioblastoma organoid; primary monocyte-derived macrophage co-culture	ligand_receptor_or_direct_molecular	false	medium	PMID:40373963; PMCID:PMC12869204	B	L1	rule_based_provisional	Register identifies a traceable primary source; independent corroboration was not explicitly recorded on this row.		0			A source or species context is present, but no CNS, spinal-cord, or SCI context is explicitly established.	The reported interaction is cellular/co-immunoprecipitation-level and noncanonical; no purified binary affinity, receptor topology, or independent replication was established. Frozen Module 20A no_evidence classification was not changed.
