source_row_id	module	regulator	target	curation_status	traversal_eligibility	review_disposition	search_status	search_scope	search_manifest_id	search_layers	search_terms	exact_pair_evidence	binding_evidence	functional_evidence	species	tissue_cell_context	sci_context	effect_direction	confidence	primary_citation	source_record_id	source_provenance	limitations	reviewer_notes	reviewed_at
PTF-SCREEN-PTF-MODULE-22B-000019	22B	DMRTB1	Cish	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""DMRTB1"" ""Cish"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001031:3c6aa0672a00	tflink:mouse:001031:3c6aa0672a00; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000029	23B	BHLHA15	Adam10	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""BHLHA15"" ""Adam10"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000903:ae4339786317	tflink:mouse:000903:ae4339786317; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000074	23B	DMRTB1	Adgrl1	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""DMRTB1"" ""Adgrl1"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001031:3c6aa0672a00	tflink:mouse:001031:3c6aa0672a00; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000112	23B	GRHL3	Adam12	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""GRHL3"" ""Adam12"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001001:06f10a234819	tflink:mouse:001001:06f10a234819; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000113	23B	GRHL3	Adgrb1	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""GRHL3"" ""Adgrb1"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001001:06f10a234819	tflink:mouse:001001:06f10a234819; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000114	23B	GRHL3	Adgrl1	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""GRHL3"" ""Adgrl1"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001001:06f10a234819	tflink:mouse:001001:06f10a234819; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000127	23B	HES5	Adam22	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""HES5"" ""Adam22"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000954:ee539f817c4f	tflink:mouse:000954:ee539f817c4f; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	Mouse ADAM22 neural-function papers and HES5 target papers were found, but no HES5-to-Adam22 regulatory result was identified.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000137	23B	HOXA13	Adam12	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""HOXA13"" ""Adam12"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000983:90c661760f8e	tflink:mouse:000983:90c661760f8e; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000138	23B	HOXA13	Adgrl1	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""HOXA13"" ""Adgrl1"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000983:90c661760f8e	tflink:mouse:000983:90c661760f8e; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000142	23B	HOXC12	Angptl4	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""HOXC12"" ""Angptl4"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001066:036fae2d0e47	tflink:mouse:001066:036fae2d0e47; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	Direct mouse Angptl4 regulation was identified for glucocorticoid receptor in the bounded search, not for HOXC12; this is not exact-pair evidence.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000210	23B	MYT1L	Adam10	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""MYT1L"" ""Adam10"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000961:f706c20f5ab7	tflink:mouse:000961:f706c20f5ab7; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000215	23B	NEUROD2	Adam10	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""NEUROD2"" ""Adam10"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000958:4c84a5dc2814	tflink:mouse:000958:4c84a5dc2814; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	Mouse NeuroD2 papers support other neuronal targets, including Ulip1 and genome-wide target sets; Adam10 was not verified as an exact functional target.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000223	23B	NPAS4	Adam12	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""NPAS4"" ""Adam12"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000902:0067a7f884a7	tflink:mouse:000902:0067a7f884a7; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000224	23B	NPAS4	Adam22	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""NPAS4"" ""Adam22"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000902:0067a7f884a7	tflink:mouse:000902:0067a7f884a7; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	Mouse NPAS4 studies support activity-dependent targets such as Bdnf, not the queued Adam22 pair.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000264	23B	PRDM15	Adgrl1	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""PRDM15"" ""Adgrl1"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000921:232b6c1fc922	tflink:mouse:000921:232b6c1fc922; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000265	23B	PRDM15	Adgrl2	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""PRDM15"" ""Adgrl2"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000921:232b6c1fc922	tflink:mouse:000921:232b6c1fc922; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000297	23B	RBPJL	Adgrl1	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""RBPJL"" ""Adgrl1"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000956:444aa119d6fd	tflink:mouse:000956:444aa119d6fd; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000299	23B	RFX6	Cx3cl1	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""RFX6"" ""Cx3cl1"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000991:23d30011b4af	tflink:mouse:000991:23d30011b4af; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000329	23B	SOX3	Adgrl2	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""SOX3"" ""Adgrl2"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000984:51e68b877018	tflink:mouse:000984:51e68b877018; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-23B-000421	23B	ZFX	Adam22	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""ZFX"" ""Adam22"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001002:962f75041810	tflink:mouse:001002:962f75041810; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
