promotion_id	regulator_symbol	target_symbol	species_scope	evidence_weight_tier	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_evidence_citations	context_promotion_lane	sci_context_status	context_review_status
public_tf_comprehensive_052	IGF1R	IGF1R	human	A_independent_literature_corroborated	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Independent spinal-cord neuronal IGF1/IGF1R evidence comes from a peripheral-neuropathy model, not SCI and not the receptor-autoregulation pair. IGF1R has spinal-cord tissue context, while the exact pair remains L0 for the spinal-cord and SCI levels.	https://pubmed.ncbi.nlm.nih.gov/41170673/	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_053	NFAM1	Il2	mouse	A_independent_literature_corroborated	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (mouse_43-1_T-cell_NFAM1_crosslinking_model_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	https://pubmed.ncbi.nlm.nih.gov/15143214/	non_cns_context_candidate	non_sci_context_limited	adjudicated_no_qualifying_context_in_current_packet
public_tf_comprehensive_054	TERT	RELB	human	A_independent_literature_corroborated	L4_SCI_context	L4_SCI_context	L0_no_context_evidence	pathway_or_component_only	TERT has independent rat/mouse SCI evidence, and RelB/noncanonical NF-kB has independent SCI spinal-cord/astrocyte evidence. The reviewed TERT-to-RELB pair is from MCF7 TERT-siRNA work and is not an SCI pair; component context is L4, exact-pair context remains L0.	https://pmc.ncbi.nlm.nih.gov/articles/PMC3732768/;https://pmc.ncbi.nlm.nih.gov/articles/PMC10352897/;https://pmc.ncbi.nlm.nih.gov/articles/PMC3723976/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4772727/	sci_relevant_component_context	indirect_sci_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_055	SRPK2	ACSS2	human	A_independent_literature_corroborated	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (human_and_mouse_mTORC1-S6K1-SRPK2_lipogenesis_models_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	https://pubmed.ncbi.nlm.nih.gov/29153836/	non_cns_context_candidate	non_sci_context_limited	adjudicated_no_qualifying_context_in_current_packet
public_tf_comprehensive_056	MRTFA/MKL1/Mrtfa	COL1A1	human	A_independent_literature_corroborated	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (human_MCF7_breast-cancer_cells_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	https://pubmed.ncbi.nlm.nih.gov/29807221/	non_cns_context_candidate	non_sci_context_limited	adjudicated_no_qualifying_context_in_current_packet
public_tf_comprehensive_057	MRTFA/MKL1/Mrtfa	MYL9	human	A_independent_literature_corroborated	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (human_MCF7_breast-cancer_cells_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	https://pubmed.ncbi.nlm.nih.gov/24084383/	non_cns_context_candidate	non_sci_context_limited	adjudicated_no_qualifying_context_in_current_packet
public_tf_comprehensive_058	MRTFA/MKL1/Mrtfa	MMP9	human	A_independent_literature_corroborated	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (human_BGC823_and_related_gastric-cancer_cells_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	https://pmc.ncbi.nlm.nih.gov/articles/PMC8024553/	non_cns_context_candidate	non_sci_context_limited	adjudicated_no_qualifying_context_in_current_packet
public_tf_comprehensive_059	MRTFA/MKL1/Mrtfa	Id3	mouse	A_independent_literature_corroborated	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (mouse_C2C12_myoblast_myogenic-differentiation_model_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	https://pmc.ncbi.nlm.nih.gov/articles/PMC3258938/	non_cns_context_candidate	non_sci_context_limited	adjudicated_no_qualifying_context_in_current_packet
public_tf_comprehensive_060	MRTFA/MKL1/Mrtfa	Tagln	mouse	A_independent_literature_corroborated	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (mouse_NIH3T3_and_dermal-fibroblast_MRTF-A/SRF_models_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	https://www.nature.com/articles/s41598-022-06135-5	non_cns_context_candidate	non_sci_context_limited	adjudicated_no_qualifying_context_in_current_packet
public_tf_comprehensive_061	COP1/RFWD2	MMP1	human	A_independent_literature_corroborated	L1_non_CNS_context	L1_non_CNS_context	L1_non_CNS_context	exact_pair	The recorded exact-pair model (human_MKN45_and_NUGC4_gastric-cancer_cells_not_SCI_target_cell) is non-CNS and does not provide CNS, spinal-cord-tissue, or SCI context. It therefore supports L1 non-CNS context for the exact pair, but no higher context level. This is a bounded screen result, not a claim of exhaustive literature absence.	https://www.spandidos-publications.com/10.3892/or.2013.2664/download	non_cns_context_candidate	non_sci_context_limited	adjudicated_no_qualifying_context_in_current_packet
public_tf_comprehensive_062	ABCC9/SUR2	Abca1	mouse	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L4_SCI_context	L0_no_context_evidence	pathway_or_component_only	Mouse Abcc9/SUR2 has independent spinal-cord expression evidence in mouse vascular and nerve-injury studies, establishing L3 regulator-component context. Mouse Abca1 has independent mouse SCI evidence in microglia/macrophages and lipid-clearance studies, establishing L4 target-component context. The reviewed ABCC9-to-Abca1 source-table relationship was not established as an SCI mechanism, so the exact pair remains L0.	https://www.sciencedirect.com/science/article/am/pii/S1534580722002878;https://pmc.ncbi.nlm.nih.gov/articles/PMC6817471/;https://pubmed.ncbi.nlm.nih.gov/39010173/;https://pmc.ncbi.nlm.nih.gov/articles/PMC13343684/	sci_relevant_component_context	indirect_sci_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_063	ABCC9/SUR2	Ackr4	mouse	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Mouse Abcc9/SUR2 has independent spinal-cord expression evidence, establishing L3 regulator-component context. Mouse Ackr4 has authoritative MGI/GXD RNA in situ evidence in future spinal cord, establishing L3 target-component context. No SCI-specific or direct contextual ABCC9-to-Ackr4 mechanism was verified, so the exact pair remains L0.	https://www.sciencedirect.com/science/article/am/pii/S1534580722002878;https://pmc.ncbi.nlm.nih.gov/articles/PMC6817471/;https://www.informatics.jax.org/assay/MGI%3A4945813	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_064	ABCC9/SUR2	Acvr1	mouse	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Mouse Abcc9/SUR2 has independent spinal-cord expression evidence, establishing L3 regulator-component context. Mouse Acvr1 has an Allen Institute mouse spinal-cord expression record, establishing L3 target-component context. No SCI-specific or direct contextual ABCC9-to-Acvr1 mechanism was verified, so the exact pair remains L0.	https://www.sciencedirect.com/science/article/am/pii/S1534580722002878;https://pmc.ncbi.nlm.nih.gov/articles/PMC6817471/;https://search.brain-map.org/related/matches.html?section_data_set=69514714;https://www.ncbi.nlm.nih.gov/IEB/Research/Acembly/av.cgi?a=fiche&c=gene&db=mouse&l=Acvr1	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_065	ABCC9/SUR2	Adam17	mouse	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L4_SCI_context	L0_no_context_evidence	pathway_or_component_only	Mouse Abcc9/SUR2 has independent spinal-cord expression evidence, establishing L3 regulator-component context. Mouse Adam17 has independent expression and functional evidence in spinal-cord injury models, establishing L4 target-component context. The reviewed ABCC9-to-Adam17 source-table relationship was not established as an SCI mechanism, so the exact pair remains L0.	https://www.sciencedirect.com/science/article/am/pii/S1534580722002878;https://pmc.ncbi.nlm.nih.gov/articles/PMC6817471/;https://pubmed.ncbi.nlm.nih.gov/30851378/;https://pmc.ncbi.nlm.nih.gov/articles/PMC12302909/	sci_relevant_component_context	indirect_sci_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_066	ADA2/CECR1	CCKBR	human	C_tflink_source_table_only	L1_non_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ADA2/CECR1 has independent non-CNS monocyte/macrophage expression evidence, establishing L1 regulator-component context. Human CCKBR has direct HPA spinal-cord tissue RNA representation, establishing L3 target-component context. Exact-pair checks found no direct contextual ADA2-to-CCKBR mechanism, so the exact pair remains L0.	https://pmc.ncbi.nlm.nih.gov/articles/PMC5256347/;https://pmc.ncbi.nlm.nih.gov/articles/PMC6200955/;https://www.proteinatlas.org/ENSG00000110148-CCKBR/brain/spinal%2Bcord;https://pubmed.ncbi.nlm.nih.gov/29780163/	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_067	ADA2/CECR1	FGF7	human	C_tflink_source_table_only	L1_non_CNS_context	L1_non_CNS_context	L0_no_context_evidence	pathway_or_component_only	Human ADA2/CECR1 has independent non-CNS monocyte/macrophage expression evidence, establishing L1 regulator-component context. Human FGF7 has independent non-CNS mesenchymal/epithelial and skin expression evidence, establishing L1 target-component context. Exact-pair searches found no direct contextual ADA2-to-FGF7 mechanism, so the exact pair remains L0.	https://pmc.ncbi.nlm.nih.gov/articles/PMC5256347/;https://pmc.ncbi.nlm.nih.gov/articles/PMC6200955/;https://pubmed.ncbi.nlm.nih.gov/39048474/;https://pubmed.ncbi.nlm.nih.gov/7595207/	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_068	ADA2/CECR1	HMGB1	human	C_tflink_source_table_only	L1_non_CNS_context	L4_SCI_context	L0_no_context_evidence	pathway_or_component_only	Human ADA2/CECR1 has independent non-CNS monocyte/macrophage expression evidence, establishing L1 regulator-component context. Human HMGB1 has independent clinical and experimental SCI evidence, establishing L4 target-component context. The reviewed ADA2-to-HMGB1 source-table relationship was not established as an SCI mechanism, so the exact pair remains L0.	https://pmc.ncbi.nlm.nih.gov/articles/PMC5256347/;https://pmc.ncbi.nlm.nih.gov/articles/PMC6200955/;https://pubmed.ncbi.nlm.nih.gov/27673428/;https://pubmed.ncbi.nlm.nih.gov/34402106/	sci_relevant_component_context	indirect_sci_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_069	ADCYAP1	DIP2A	human	C_tflink_source_table_only	L4_SCI_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human/mouse PACAP (ADCYAP1) has independent spinal-cord injury evidence, establishing L4 regulator-component context. Human DIP2A has direct HPA spinal-cord RNA expression, establishing L3 target-component context. Exact-pair checks found no direct contextual ADCYAP1-to-DIP2A mechanism, so the exact pair remains L0.	https://pubmed.ncbi.nlm.nih.gov/22674051/;https://pubmed.ncbi.nlm.nih.gov/25889720/;https://www.proteinatlas.org/ENSG00000160305-DIP2A/tissue/spinal%2Bcord	sci_relevant_component_context	indirect_sci_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_070	ADCYAP1	EHBP1L1	human	C_tflink_source_table_only	L4_SCI_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human/mouse PACAP (ADCYAP1) has independent spinal-cord injury evidence, establishing L4 regulator-component context. Human EHBP1L1 has HPA tissue/brain representation including spinal cord, establishing L3 target-component context. No authoritative ADCYAP1-to-EHBP1L1 mechanism or occupancy was verified; the exact pair remains L0.	https://pubmed.ncbi.nlm.nih.gov/22674051/;https://pubmed.ncbi.nlm.nih.gov/25889720/;https://www.proteinatlas.org/ENSG00000173442-EHBP1L1/brain;https://v23.proteinatlas.org/ENSG00000173442-EHBP1L1/tissue/primary%2Bdata	sci_relevant_component_context	indirect_sci_context	adjudicated_positive_component_or_pair_context
