promotion_id	regulator_symbol	target_symbol	species_scope	context_level_exact_pair	source_registry	source_record_id	source_database	detection_method	pubmed_id	small_scale_evidence	tflink_source_url	raw_snapshot_path	raw_snapshot_sha256	snapshot_exists	snapshot_sha256_match	snapshot_row_regulator_match	snapshot_row_target_match	snapshot_row_organism_match	snapshot_row_source_match	source_chain_status	audit_basis
public_tf_comprehensive_102	AHRR	ALCAM	human	L0_no_context_evidence	TFLink	tflink:human:001370:776f07a2418e	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A9YTQ3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_A9YTQ3_targets.tsv	3043ddfd65d9b17e90e79844ed1795161d9dd087805fa6186474ea44801fee60	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_103	AMH	ADAM10	human	L0_no_context_evidence	TFLink	tflink:human:001141:c74f4bea210d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P03971.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P03971_targets.tsv	23be1c0853b9360418aaae5124bef707095ed1b8816adb2dea4db6c9f01a8af8	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_104	AMH	ADGRE5	human	L0_no_context_evidence	TFLink	tflink:human:001141:c74f4bea210d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P03971.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P03971_targets.tsv	23be1c0853b9360418aaae5124bef707095ed1b8816adb2dea4db6c9f01a8af8	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_105	AMH	ADGRL2	human	L0_no_context_evidence	TFLink	tflink:human:001141:c74f4bea210d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P03971.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P03971_targets.tsv	23be1c0853b9360418aaae5124bef707095ed1b8816adb2dea4db6c9f01a8af8	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_106	ANP32E	Ackr3	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001055:0aaeafaa95ab	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P97822.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P97822_targets.tsv	734a6ac5ec32c718aa54f04dc20f1903fc156027374979db3413d1fc7bc481c0	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_107	ANP32E	Adgre5	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001055:0aaeafaa95ab	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P97822.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P97822_targets.tsv	734a6ac5ec32c718aa54f04dc20f1903fc156027374979db3413d1fc7bc481c0	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_108	ANP32E	Adipor2	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001055:0aaeafaa95ab	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P97822.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P97822_targets.tsv	734a6ac5ec32c718aa54f04dc20f1903fc156027374979db3413d1fc7bc481c0	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_109	ANP32E	Ado	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001055:0aaeafaa95ab	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P97822.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P97822_targets.tsv	734a6ac5ec32c718aa54f04dc20f1903fc156027374979db3413d1fc7bc481c0	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_110	Anpep	Actr2	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000910:af51e6580143	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P97449.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P97449_targets.tsv	a659dd87ddf2d3fd22c14db862a92726b68e9c09a283ef74230c71680dc72c05	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_111	Anpep	Acvrl1	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000910:af51e6580143	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P97449.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P97449_targets.tsv	a659dd87ddf2d3fd22c14db862a92726b68e9c09a283ef74230c71680dc72c05	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_112	Anpep	Ada	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000910:af51e6580143	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P97449.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P97449_targets.tsv	a659dd87ddf2d3fd22c14db862a92726b68e9c09a283ef74230c71680dc72c05	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_113	Anpep	Adam17	mouse	L0_no_context_evidence	TFLink	tflink:mouse:000910:af51e6580143	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P97449.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P97449_targets.tsv	a659dd87ddf2d3fd22c14db862a92726b68e9c09a283ef74230c71680dc72c05	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_114	ARHGAP35	AKAP11	human	L0_no_context_evidence	TFLink	tflink:human:000591:dac37f947c87	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NRY4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NRY4_targets.tsv	85fe8dc19f20b7e63cc37bccecec8896331ca1ad0064b5100d9bb281c7775f77	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_115	ARHGAP35	DCHS1	human	L0_no_context_evidence	TFLink	tflink:human:000591:dac37f947c87	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NRY4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NRY4_targets.tsv	85fe8dc19f20b7e63cc37bccecec8896331ca1ad0064b5100d9bb281c7775f77	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_116	ARHGAP35	NR3C1	human	L0_no_context_evidence	TFLink	tflink:human:000591:dac37f947c87	HTRI	electrophoretic mobility shift assay	22900683;2026589	Yes	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NRY4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NRY4_targets.tsv	85fe8dc19f20b7e63cc37bccecec8896331ca1ad0064b5100d9bb281c7775f77	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_117	ARHGAP35	RPS19	human	L0_no_context_evidence	TFLink	tflink:human:000591:dac37f947c87	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NRY4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NRY4_targets.tsv	85fe8dc19f20b7e63cc37bccecec8896331ca1ad0064b5100d9bb281c7775f77	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_118	ARID2/BAF200	A2M	human	L0_no_context_evidence	TFLink	tflink:human:000875:6818695fb4ed	ReMap	chromatin immunoprecipitation assay	29126285	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q68CP9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q68CP9_targets.tsv	d369fc00dafe145d7f79064f8562d77d98fed9be287c1a175ef4aaebfbe7e835	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_119	ARID2/BAF200	ABCA1	human	L0_no_context_evidence	TFLink	tflink:human:000875:6818695fb4ed	GTRD;ReMap	chromatin immunoprecipitation assay	29126285;27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q68CP9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q68CP9_targets.tsv	d369fc00dafe145d7f79064f8562d77d98fed9be287c1a175ef4aaebfbe7e835	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_120	ARID2/BAF200	ACKR2	human	L0_no_context_evidence	TFLink	tflink:human:000875:6818695fb4ed	GTRD;ReMap	chromatin immunoprecipitation assay	29126285;27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q68CP9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q68CP9_targets.tsv	d369fc00dafe145d7f79064f8562d77d98fed9be287c1a175ef4aaebfbe7e835	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_121	ARID2/BAF200	ACTR2	human	L0_no_context_evidence	TFLink	tflink:human:000875:6818695fb4ed	GTRD;ReMap	chromatin immunoprecipitation assay	29126285;27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q68CP9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q68CP9_targets.tsv	d369fc00dafe145d7f79064f8562d77d98fed9be287c1a175ef4aaebfbe7e835	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_122	ARID4B	A2M	human	L0_no_context_evidence	TFLink	tflink:human:001002:3f8047a75b6d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q4LE39.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q4LE39_targets.tsv	2fdcae07bec7ee58a7db1abd3844a17cc804740893d6c0db3480ee1d77ddad90	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_123	ARID4B	ABCA1	human	L0_no_context_evidence	TFLink	tflink:human:001002:3f8047a75b6d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q4LE39.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q4LE39_targets.tsv	2fdcae07bec7ee58a7db1abd3844a17cc804740893d6c0db3480ee1d77ddad90	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_124	ARID4B	ACKR2	human	L0_no_context_evidence	TFLink	tflink:human:001002:3f8047a75b6d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q4LE39.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q4LE39_targets.tsv	2fdcae07bec7ee58a7db1abd3844a17cc804740893d6c0db3480ee1d77ddad90	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_125	ARID4B	ACTR2	human	L0_no_context_evidence	TFLink	tflink:human:001002:3f8047a75b6d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q4LE39.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q4LE39_targets.tsv	2fdcae07bec7ee58a7db1abd3844a17cc804740893d6c0db3480ee1d77ddad90	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_126	ARID4B	Adora2b	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001068:617a0f1b58c7	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2CG63.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2CG63_targets.tsv	8d94da8e2e7cb7f176151ffa48d7801816439ad9c535a82f4f42785d7c57c25f	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_127	ARID4B	Amfr	mouse	L0_no_context_evidence	TFLink	tflink:mouse:001068:617a0f1b58c7	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2CG63.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2CG63_targets.tsv	8d94da8e2e7cb7f176151ffa48d7801816439ad9c535a82f4f42785d7c57c25f	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
