review_queue_rank	priority_band	route_status	queue_key	promotion_id	regulator_key	regulator_symbol	raw_tf_symbol	target_symbol	species_scope	module_count	module_assignments	target_graph_modules	module_routes	module_row_count	evidence_weight_tier	evidence_weight_rank	evidence_tier_basis	source_registries	source_record_ids	review_ids	primary_citations	regulator_role_class	canonical_role_status	mechanism_evidence_type	mechanism_evidence_definition	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_promotion_lane	context_review_status	context_review_basis
29	C1_canonical_multi_module:100	module_routed	rbak|adam22|human	public_tf_comprehensive_1700	rbak	RBAK	RBAK	ADAM22	human	2	20B;23B	20B;23B	20B_target_interaction;23B_target_interaction	2	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001239:7b1c827f4aec	tflink_source_rbak_adam22_human_tflink_human_001239_7b1c827f4aec	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L1_non_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	RBAK was functionally studied in human fibroblast cells as a KRAB zinc-finger transcriptional repressor of an E2F-dependent promoter, establishing non-CNS regulator-component context. Human ADAM22 was independently characterized as highly expressed in brain tissue, establishing CNS target-component context. No RBAK-to-ADAM22 context was established; the exact pair remains L0.
30	C1_canonical_multi_module:100	module_routed	rbpjl|adgrl1|mouse	public_tf_comprehensive_1755	rbpjl	RBPJL	Rbpjl	Adgrl1	mouse	2	20B;23B	20B;23B	20B_target_interaction;23B_target_interaction	2	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:000956:444aa119d6fd	tflink_source_rbpjl_adgrl1_mouse_tflink_mouse_000956_444aa119d6fd	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L1_non_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	RBPJL was functionally studied in mouse pancreatic acinar cells as part of the PTF1 transcriptional complex, establishing non-CNS regulator-component context. Adgrl1 was independently studied in mouse hypothalamic neurons, establishing CNS target-component context. No RBPJL-to-Adgrl1 context was established; the exact pair remains L0.
31	C1_canonical_multi_module:100	module_routed	rfx6|cx3cl1|mouse	public_tf_comprehensive_1773	rfx6	RFX6	Rfx6	Cx3cl1	mouse	2	20B;23B	20B;23B	20B_target_interaction;23B_target_interaction	2	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:000991:23d30011b4af	tflink_source_rfx6_cx3cl1_mouse_tflink_mouse_000991_23d30011b4af	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L1_non_CNS_context	L4_SCI_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	RFX6 was functionally studied in mouse pancreatic islet development, establishing non-CNS regulator-component context. CX3CL1 was independently studied in mouse spinal-cord injury models as a neuronal/microglial signaling factor, establishing SCI target-component context. No RFX6-to-Cx3cl1 context was established; the exact pair remains L0.
32	C1_canonical_multi_module:100	module_routed	scrt2|agrn|human	public_tf_comprehensive_1850	scrt2	SCRT2	SCRT2	AGRN	human	2	20B;23B	20B;23B	20B_target_interaction;23B_target_interaction	2	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001070:1337556bbece	tflink_source_scrt2_agrn_human_tflink_human_001070_1337556bbece	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L0_no_context_evidence	L1_non_CNS_context	L0_no_context_evidence	target_only	sci_relevant_component_context	adjudicated_context_overlay_applied	No species-matched human SCRT2 context was established in this pass; a chicken Scratch2 neural-tube study was not transferred to the human record. Human AGRN was independently characterized in adult lung and kidney basement membranes, establishing non-CNS target-component context. No SCRT2-to-AGRN context was established; the exact pair remains L0.
33	C1_canonical_multi_module:100	module_routed	sox3|adgrl2|mouse	public_tf_comprehensive_1979	sox3	SOX3	Sox3	Adgrl2	mouse	2	20B;23B	20B;23B	20B_target_interaction;23B_target_interaction	2	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:000984:51e68b877018	tflink_source_sox3_adgrl2_mouse_tflink_mouse_000984_51e68b877018	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L3_spinal_cord_tissue_context	L2_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	SOX3 was studied in mouse spinal-cord neural-lineage development, establishing spinal-cord tissue regulator-component context. Adgrl2 was independently studied in mouse entorhinal-cortex and hippocampal neurons, establishing CNS target-component context. No SOX3-to-Adgrl2 context was established; the exact pair remains L0.
34	C1_canonical_multi_module:100	module_routed	zbed5|adam22|human	public_tf_comprehensive_2322	zbed5	ZBED5	ZBED5	ADAM22	human	2	20B;23B	20B;23B	20B_target_interaction;23B_target_interaction	2	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001299:61655bab6b95	tflink_source_zbed5_adam22_human_tflink_human_001299_61655bab6b95	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L0_no_context_evidence	L2_CNS_context	L0_no_context_evidence	target_only	sci_relevant_component_context	adjudicated_context_overlay_applied	ZBED5 has no qualifying functional context beyond catalog-level annotation in the reviewed sources. Human ADAM22 was independently characterized as highly expressed in brain tissue, establishing CNS target-component context. No ZBED5-to-ADAM22 context was established; the exact pair remains L0.
35	C1_canonical_multi_module:100	module_routed	zbtb18|c5ar1|human	public_tf_comprehensive_2333	zbtb18	ZBTB18	ZBTB18	C5AR1	human	2	20B;24B	20B;24B	20B_target_interaction;24B_target_interaction	2	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001317:1bf0caaf526f	tflink_source_zbtb18_c5ar1_human_tflink_human_001317_1bf0caaf526f	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L2_CNS_context	L1_non_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	ZBTB18 was functionally studied in human neural differentiation models, establishing CNS regulator-component context. C5AR1 was independently studied in human monocytes and macrophages, establishing non-CNS target-component context. No ZBTB18-to-C5AR1 context was established; the exact pair remains L0.
36	C1_canonical_multi_module:100	module_routed	zbtb24|adam22|human	public_tf_comprehensive_2342	zbtb24	ZBTB24	ZBTB24	ADAM22	human	2	20B;23B	20B;23B	20B_target_interaction;23B_target_interaction	2	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000843:d687b53067e9	tflink_source_zbtb24_adam22_human_tflink_human_000843_d687b53067e9	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L1_non_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	ZBTB24 was studied in human lymphoblastoid and immune-cell models as a transcriptional regulator, establishing non-CNS regulator-component context. Human ADAM22 was independently characterized as highly expressed in brain tissue, establishing CNS target-component context. No ZBTB24-to-ADAM22 context was established; the exact pair remains L0.
37	C1_canonical_multi_module:100	module_routed	zbtb7b|anxa2|human	public_tf_comprehensive_2373	zbtb7b	ZBTB7B	ZBTB7B	ANXA2	human	3	20B;23B;24B	20B;23B;24B	20B_target_interaction;23B_target_interaction;24B_target_interaction	3	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001131:93f5318f07c8	tflink_source_zbtb7b_anxa2_human_tflink_human_001131_93f5318f07c8	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L1_non_CNS_context	L1_non_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human ZBTB7B was functionally characterized in a patient-derived immune disorder using peripheral blood cells, DNA-binding/transcriptional assays, and primary pulmonary fibroblasts, establishing non-CNS regulator-component context. ANXA2 was independently studied in primary human endothelial cells, establishing non-CNS target-component context. No ZBTB7B-to-ANXA2 context was established; the exact pair remains L0.
38	C1_canonical_multi_module:100	module_routed	zbtb8a|adam22|human	public_tf_comprehensive_2376	zbtb8a	ZBTB8A	ZBTB8A	ADAM22	human	2	20B;23B	20B;23B	20B_target_interaction;23B_target_interaction	2	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000900:104fd2eb9cd8	tflink_source_zbtb8a_adam22_human_tflink_human_000900_104fd2eb9cd8	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L1_non_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	ZBTB8A has a released human K562 ChIP-seq experiment, establishing human non-CNS regulator-component context. Human ADAM22 was independently characterized as highly expressed in brain tissue, establishing CNS target-component context. No ZBTB8A-to-ADAM22 context was established; the exact pair remains L0.
39	C1_canonical_multi_module:100	module_routed	zbtb8a|adgrl1|human	public_tf_comprehensive_2377	zbtb8a	ZBTB8A	ZBTB8A	ADGRL1	human	2	20B;23B	20B;23B	20B_target_interaction;23B_target_interaction	2	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000900:104fd2eb9cd8	tflink_source_zbtb8a_adgrl1_human_tflink_human_000900_104fd2eb9cd8	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L1_non_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	ZBTB8A has a released human K562 ChIP-seq experiment, establishing human non-CNS regulator-component context. Human ADGRL1 was independently studied in neurodevelopmental disease and human neuroblastoma-cell assays, establishing CNS target-component context. No ZBTB8A-to-ADGRL1 context was established; the exact pair remains L0.
40	C1_canonical_multi_module:100	module_routed	zfat|alcam|human	public_tf_comprehensive_2392	zfat	ZFAT	ZFAT	ALCAM	human	2	20B;23B	20B;23B	20B_target_interaction;23B_target_interaction	2	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001295:17a5aaa726bd	tflink_source_zfat_alcam_human_tflink_human_001295_17a5aaa726bd	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L1_non_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human ZFAT was functionally studied in human cell lines by localization and ChIP-qPCR assays, establishing non-CNS regulator-component context. ALCAM was independently studied in human primary oligodendrocytes and human CNS tissue, establishing CNS target-component context. No ZFAT-to-ALCAM context was established; the exact pair remains L0.
41	C1_canonical_multi_module:100	module_routed	zfp1|adam22|human	public_tf_comprehensive_2397	zfp1	ZFP1	ZFP1	ADAM22	human	2	20B;23B	20B;23B	20B_target_interaction;23B_target_interaction	2	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001050:ea814b56c4df	tflink_source_zfp1_adam22_human_tflink_human_001050_ea814b56c4df	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L0_no_context_evidence	L2_CNS_context	L0_no_context_evidence	target_only	sci_relevant_component_context	adjudicated_context_overlay_applied	No qualifying human functional regulator-component context for ZFP1 was established in this pass; catalog and annotation records were not treated as functional evidence. Human ADAM22 was independently characterized as highly expressed in brain tissue, establishing CNS target-component context. No ZFP1-to-ADAM22 context was established; the exact pair remains L0.
42	C1_canonical_multi_module:100	module_routed	zfp69b|anxa2|human	public_tf_comprehensive_2424	zfp69b	ZFP69B	ZFP69B	ANXA2	human	3	20B;23B;24B	20B;23B;24B	20B_target_interaction;23B_target_interaction;24B_target_interaction	3	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001126:72a02732f5d7	tflink_source_zfp69b_anxa2_human_tflink_human_001126_72a02732f5d7	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L2_CNS_context	L1_non_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human ZFP69B was functionally studied in microglia-related Alzheimer disease genetics and reporter/EMSA assays, establishing CNS regulator-component context. ANXA2 was independently studied in primary human endothelial cells, establishing non-CNS target-component context. No ZFP69B-to-ANXA2 context was established; the exact pair remains L0.
43	C1_canonical_multi_module:100	module_routed	zfp91|c5ar1|human	public_tf_comprehensive_2439	zfp91	ZFP91	ZFP91	C5AR1	human	2	20B;24B	20B;24B	20B_target_interaction;24B_target_interaction	2	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001188:ee1f7593a07e	tflink_source_zfp91_c5ar1_human_tflink_human_001188_ee1f7593a07e	https://pubmed.ncbi.nlm.nih.gov/27924024/	canonical_sequence_specific_tf	canonical_tf	direct_sequence_specific_tf_binding	Sequence-specific TF binding or occupancy at the target regulatory locus is the proposed mechanism.	L1_non_CNS_context	L1_non_CNS_context	L0_no_context_evidence	component_only	sci_relevant_component_context	adjudicated_context_overlay_applied	Human ZFP91 was functionally studied in THP-1 cells and primary macrophage-related models as a regulator of inflammatory IL-1β production, establishing non-CNS regulator-component context. C5AR1 was independently studied in human monocytes and macrophages, establishing non-CNS target-component context. No ZFP91-to-C5AR1 context was established; the exact pair remains L0.
