resource_key	canonical_communication_id	source_record_key	source_record_key_kind	record_kind	native_ligand	native_receptor	normalized_ligand	normalized_receptor	original_values_json	normalized_values_json	transform_notes	evidence_status	method_score_json
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-179567014828eb0b8b4efefa	row:000067	generated_row_locator	direct_lr_candidate	H2-Ea-ps	Cd4	H2-Ea-ps	Cd4	"{""ligand"":""H2-Ea-ps"",""receptor"":""Cd4""}"	"{""ligand"":""H2-Ea-ps"",""receptor"":""Cd4"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-7eaad6c2272af1a118f63347	row:000068	generated_row_locator	direct_lr_candidate	H2-Ea-ps	Lag3	H2-Ea-ps	Lag3	"{""ligand"":""H2-Ea-ps"",""receptor"":""Lag3""}"	"{""ligand"":""H2-Ea-ps"",""receptor"":""Lag3"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-a39304220f1ca0fafb647c51	row:000069	generated_row_locator	direct_lr_candidate	H2-Aa	Cd4	H2-Aa	Cd4	"{""ligand"":""H2-Aa"",""receptor"":""Cd4""}"	"{""ligand"":""H2-Aa"",""receptor"":""Cd4"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-290079fbc808171b36df66fb	row:000070	generated_row_locator	direct_lr_candidate	H2-Aa	Lag3	H2-Aa	Lag3	"{""ligand"":""H2-Aa"",""receptor"":""Lag3""}"	"{""ligand"":""H2-Aa"",""receptor"":""Lag3"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-34017503d83ed7fac28ad238	row:000071	generated_row_locator	direct_lr_candidate	H2-Ab1	Cd4	H2-Ab1	Cd4	"{""ligand"":""H2-Ab1"",""receptor"":""Cd4""}"	"{""ligand"":""H2-Ab1"",""receptor"":""Cd4"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-0873a924390d8067c1ab3075	row:000072	generated_row_locator	direct_lr_candidate	H2-Ab1	Lag3	H2-Ab1	Lag3	"{""ligand"":""H2-Ab1"",""receptor"":""Lag3""}"	"{""ligand"":""H2-Ab1"",""receptor"":""Lag3"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-92ba00a66dbb2e56f94d5a62	row:000073	generated_row_locator	direct_lr_candidate	Anxa1	Egfr	Anxa1	Egfr	"{""ligand"":""Anxa1"",""receptor"":""Egfr""}"	"{""ligand"":""Anxa1"",""receptor"":""Egfr"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-4393c5e31992c9969c4f1914	row:000074	generated_row_locator	direct_lr_candidate	Anxa1	Adra2a	Anxa1	Adra2a	"{""ligand"":""Anxa1"",""receptor"":""Adra2a""}"	"{""ligand"":""Anxa1"",""receptor"":""Adra2a"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-eb584a54e85b1dcf67362911	row:000075	generated_row_locator	direct_lr_candidate	Anxa1	Fpr1	Anxa1	Fpr1	"{""ligand"":""Anxa1"",""receptor"":""Fpr1""}"	"{""ligand"":""Anxa1"",""receptor"":""Fpr1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-ed7f23c75f0f5c70df4d3167	row:000076	generated_row_locator	direct_lr_candidate	Anxa1	Mtnr1a	Anxa1	Mtnr1a	"{""ligand"":""Anxa1"",""receptor"":""Mtnr1a""}"	"{""ligand"":""Anxa1"",""receptor"":""Mtnr1a"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-3dfe6803b118079011f8675c	row:000077	generated_row_locator	direct_lr_candidate	Anxa1	Grm7	Anxa1	Grm7	"{""ligand"":""Anxa1"",""receptor"":""Grm7""}"	"{""ligand"":""Anxa1"",""receptor"":""Grm7"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-ab44eeb2a4854aa49b420181	row:000078	generated_row_locator	direct_lr_candidate	Thy1	Itgav_Itgb3	Thy1	Itgav_Itgb3	"{""ligand"":""Thy1"",""receptor"":""Itgav_Itgb3""}"	"{""ligand"":""Thy1"",""receptor"":""Itgav_Itgb3"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-279fb117b0c3db4cc8564b59	row:000079	generated_row_locator	direct_lr_candidate	Thy1	Itgam_Itgb2	Thy1	Itgam_Itgb2	"{""ligand"":""Thy1"",""receptor"":""Itgam_Itgb2""}"	"{""ligand"":""Thy1"",""receptor"":""Itgam_Itgb2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-87c072a34bb842b147a91a02	row:000080	generated_row_locator	direct_lr_candidate	Thy1	Itgax_Itgb2	Thy1	Itgax_Itgb2	"{""ligand"":""Thy1"",""receptor"":""Itgax_Itgb2""}"	"{""ligand"":""Thy1"",""receptor"":""Itgax_Itgb2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-58cecee947e7b41b6fe181f4	row:000081	generated_row_locator	direct_lr_candidate	H2-K1	Cd8a	H2-K1	Cd8a	"{""ligand"":""H2-K1"",""receptor"":""Cd8a""}"	"{""ligand"":""H2-K1"",""receptor"":""Cd8a"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-2d0c22d6658f96556bf9aab5	row:000082	generated_row_locator	direct_lr_candidate	H2-K1	Cd3d	H2-K1	Cd3d	"{""ligand"":""H2-K1"",""receptor"":""Cd3d""}"	"{""ligand"":""H2-K1"",""receptor"":""Cd3d"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-b079b7e7afaf84818c06495d	row:000083	generated_row_locator	direct_lr_candidate	H2-K1	Erbb2	H2-K1	Erbb2	"{""ligand"":""H2-K1"",""receptor"":""Erbb2""}"	"{""ligand"":""H2-K1"",""receptor"":""Erbb2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-6dcafc99735d796ea8d2509d	row:000084	generated_row_locator	direct_lr_candidate	H2-K1	Cd3g	H2-K1	Cd3g	"{""ligand"":""H2-K1"",""receptor"":""Cd3g""}"	"{""ligand"":""H2-K1"",""receptor"":""Cd3g"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-a831f086c4d84f2b4e6ff6e1	row:000085	generated_row_locator	direct_lr_candidate	H2-K1	Cd8b1	H2-K1	Cd8b1	"{""ligand"":""H2-K1"",""receptor"":""Cd8b1""}"	"{""ligand"":""H2-K1"",""receptor"":""Cd8b1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-61bf3b879bbff8cdd92f662f	row:000086	generated_row_locator	direct_lr_candidate	H2-K1	Aplp2	H2-K1	Aplp2	"{""ligand"":""H2-K1"",""receptor"":""Aplp2""}"	"{""ligand"":""H2-K1"",""receptor"":""Aplp2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-091e321152a7971e5b1cabaf	row:000087	generated_row_locator	direct_lr_candidate	App	Tnfrsf21	App	Tnfrsf21	"{""ligand"":""App"",""receptor"":""Tnfrsf21""}"	"{""ligand"":""App"",""receptor"":""Tnfrsf21"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-e2b37e76e2fa15287fba57b9	row:000088	generated_row_locator	direct_lr_candidate	App	Lrp6	App	Lrp6	"{""ligand"":""App"",""receptor"":""Lrp6""}"	"{""ligand"":""App"",""receptor"":""Lrp6"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-7a7928235b5bdfced35f267a	row:000089	generated_row_locator	direct_lr_candidate	App	Tspan15	App	Tspan15	"{""ligand"":""App"",""receptor"":""Tspan15""}"	"{""ligand"":""App"",""receptor"":""Tspan15"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-2fd6350bd945edc646f90e2b	row:000090	generated_row_locator	direct_lr_candidate	App	Tspan12	App	Tspan12	"{""ligand"":""App"",""receptor"":""Tspan12""}"	"{""ligand"":""App"",""receptor"":""Tspan12"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-8257d6a648976bfde0f0a3da	row:000091	generated_row_locator	direct_lr_candidate	App	Cd74	App	Cd74	"{""ligand"":""App"",""receptor"":""Cd74""}"	"{""ligand"":""App"",""receptor"":""Cd74"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-44c8189b12b6bb953f7c9d53	row:000092	generated_row_locator	direct_lr_candidate	App	Ngfr	App	Ngfr	"{""ligand"":""App"",""receptor"":""Ngfr""}"	"{""ligand"":""App"",""receptor"":""Ngfr"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-9625f93429a644e6d714de32	row:000093	generated_row_locator	direct_lr_candidate	App	Rpsa	App	Rpsa	"{""ligand"":""App"",""receptor"":""Rpsa""}"	"{""ligand"":""App"",""receptor"":""Rpsa"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-c60b23f98dd40043146e64e4	row:000094	generated_row_locator	direct_lr_candidate	App	Adra2a	App	Adra2a	"{""ligand"":""App"",""receptor"":""Adra2a""}"	"{""ligand"":""App"",""receptor"":""Adra2a"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-b1f8599c9326a9d0804ff5cb	row:000095	generated_row_locator	direct_lr_candidate	App	Fpr2	App	Fpr2	"{""ligand"":""App"",""receptor"":""Fpr2""}"	"{""ligand"":""App"",""receptor"":""Fpr2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-23215836c869726d77cd28cf	row:000096	generated_row_locator	direct_lr_candidate	App	Gpc1	App	Gpc1	"{""ligand"":""App"",""receptor"":""Gpc1""}"	"{""ligand"":""App"",""receptor"":""Gpc1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-60793f1d4aaaca8dcd6d9242	row:000097	generated_row_locator	direct_lr_candidate	App	Ptger2	App	Ptger2	"{""ligand"":""App"",""receptor"":""Ptger2""}"	"{""ligand"":""App"",""receptor"":""Ptger2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-be7cecba377a2f57e185d16f	row:000098	generated_row_locator	direct_lr_candidate	App	Dcc	App	Dcc	"{""ligand"":""App"",""receptor"":""Dcc""}"	"{""ligand"":""App"",""receptor"":""Dcc"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-9a7777d6f6c1a5f5285b2749	row:000099	generated_row_locator	direct_lr_candidate	App	Mtnr1a	App	Mtnr1a	"{""ligand"":""App"",""receptor"":""Mtnr1a""}"	"{""ligand"":""App"",""receptor"":""Mtnr1a"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-f1af03589ef8a631915a72b1	row:000100	generated_row_locator	direct_lr_candidate	App	Aplp1	App	Aplp1	"{""ligand"":""App"",""receptor"":""Aplp1""}"	"{""ligand"":""App"",""receptor"":""Aplp1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-2c29932d8a41a26697bb5b01	row:000101	generated_row_locator	direct_lr_candidate	App	Vldlr	App	Vldlr	"{""ligand"":""App"",""receptor"":""Vldlr""}"	"{""ligand"":""App"",""receptor"":""Vldlr"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-8a9ed742371915be6aa48e49	row:000102	generated_row_locator	direct_lr_candidate	App	Notch2	App	Notch2	"{""ligand"":""App"",""receptor"":""Notch2""}"	"{""ligand"":""App"",""receptor"":""Notch2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-6da8c4e9fb488b4de0e51a7f	row:000103	generated_row_locator	direct_lr_candidate	App	Aplp2	App	Aplp2	"{""ligand"":""App"",""receptor"":""Aplp2""}"	"{""ligand"":""App"",""receptor"":""Aplp2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-07131697800f958dbc5b9060	row:000104	generated_row_locator	direct_lr_candidate	App	Lrp1	App	Lrp1	"{""ligand"":""App"",""receptor"":""Lrp1""}"	"{""ligand"":""App"",""receptor"":""Lrp1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-ff5af12c418cb83a82cd8aa5	row:000105	generated_row_locator	direct_lr_candidate	App	Grm7	App	Grm7	"{""ligand"":""App"",""receptor"":""Grm7""}"	"{""ligand"":""App"",""receptor"":""Grm7"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-ec1f3af148c1bf1e1f389257	row:000106	generated_row_locator	direct_lr_candidate	App	Ager	App	Ager	"{""ligand"":""App"",""receptor"":""Ager""}"	"{""ligand"":""App"",""receptor"":""Ager"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-9bd03962f82f3b9ca5ba5720	row:000107	generated_row_locator	direct_lr_candidate	App	Lrp10	App	Lrp10	"{""ligand"":""App"",""receptor"":""Lrp10""}"	"{""ligand"":""App"",""receptor"":""Lrp10"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-df969c558887fa1ada77c97d	row:000108	generated_row_locator	direct_lr_candidate	App	Ncstn	App	Ncstn	"{""ligand"":""App"",""receptor"":""Ncstn""}"	"{""ligand"":""App"",""receptor"":""Ncstn"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-6de2e226ff3d48996e63056d	row:000109	generated_row_locator	direct_lr_candidate	Itgb2	Thy1	Itgb2	Thy1	"{""ligand"":""Itgb2"",""receptor"":""Thy1""}"	"{""ligand"":""Itgb2"",""receptor"":""Thy1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-6dff59bf1cfe7a06a1f8f771	row:000110	generated_row_locator	direct_lr_candidate	Itgb2	Cd226	Itgb2	Cd226	"{""ligand"":""Itgb2"",""receptor"":""Cd226""}"	"{""ligand"":""Itgb2"",""receptor"":""Cd226"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-be4773422bc947854b2fbee6	row:000111	generated_row_locator	direct_lr_candidate	Icam1	Itgam_Itgb2	Icam1	Itgam_Itgb2	"{""ligand"":""Icam1"",""receptor"":""Itgam_Itgb2""}"	"{""ligand"":""Icam1"",""receptor"":""Itgam_Itgb2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-b1bd79aa7aa366cdff70cf2c	row:000112	generated_row_locator	direct_lr_candidate	Icam1	Itgal_Itgb2	Icam1	Itgal_Itgb2	"{""ligand"":""Icam1"",""receptor"":""Itgal_Itgb2""}"	"{""ligand"":""Icam1"",""receptor"":""Itgal_Itgb2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-4a72dc4b86696852d9cd7425	row:000113	generated_row_locator	direct_lr_candidate	Icam1	Itgax_Itgb2	Icam1	Itgax_Itgb2	"{""ligand"":""Icam1"",""receptor"":""Itgax_Itgb2""}"	"{""ligand"":""Icam1"",""receptor"":""Itgax_Itgb2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-6792b49674df144bc7022665	row:000114	generated_row_locator	direct_lr_candidate	Icam1	Egfr	Icam1	Egfr	"{""ligand"":""Icam1"",""receptor"":""Egfr""}"	"{""ligand"":""Icam1"",""receptor"":""Egfr"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-77c8a0dea9c819b156ed5727	row:000115	generated_row_locator	direct_lr_candidate	Icam1	Il2ra	Icam1	Il2ra	"{""ligand"":""Icam1"",""receptor"":""Il2ra""}"	"{""ligand"":""Icam1"",""receptor"":""Il2ra"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-8f37661a39833827c02ce4c4	row:000116	generated_row_locator	direct_lr_candidate	Icam1	Spn	Icam1	Spn	"{""ligand"":""Icam1"",""receptor"":""Spn""}"	"{""ligand"":""Icam1"",""receptor"":""Spn"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-25496f1472b97868cadb2a19	row:000117	generated_row_locator	direct_lr_candidate	Icam1	Il2rg	Icam1	Il2rg	"{""ligand"":""Icam1"",""receptor"":""Il2rg""}"	"{""ligand"":""Icam1"",""receptor"":""Il2rg"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-688a81bf1d46c3d62a27139d	row:000118	generated_row_locator	direct_lr_candidate	Lck	Cd8a_Cd8b1	Lck	Cd8a_Cd8b1	"{""ligand"":""Lck"",""receptor"":""Cd8a_Cd8b1""}"	"{""ligand"":""Lck"",""receptor"":""Cd8a_Cd8b1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-ded49052d84db53f4a855c32	row:000119	generated_row_locator	direct_lr_candidate	Fcer2a	Itgav_Itgb3	Fcer2a	Itgav_Itgb3	"{""ligand"":""Fcer2a"",""receptor"":""Itgav_Itgb3""}"	"{""ligand"":""Fcer2a"",""receptor"":""Itgav_Itgb3"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:liana_mouseconsensus.tsv	MSCICOMM-2e9737ce62040f9cda012ac6	row:000120	generated_row_locator	direct_lr_candidate	Fcer2a	Itgam_Itgb2	Fcer2a	Itgam_Itgb2	"{""ligand"":""Fcer2a"",""receptor"":""Itgam_Itgb2""}"	"{""ligand"":""Fcer2a"",""receptor"":""Itgam_Itgb2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
