canonical_communication_id	species_scope	ligand_name	receptor_name	normalized_ligand_name	normalized_receptor_name	communication_kind	evidence_status	source_method_count	source_record_count	source_methods_json	normalization_notes
MSCICOMM-dbc5d33666b22d09731bb32a	mouse	Adcyap1	Vipr2	Adcyap1	Vipr2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-3a8a3cb42786835e13e34bb1	mouse	Adgrb1	Rtn4r	Adgrb1	Rtn4r	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ef0e6a11526e1f4d9800690e	mouse	Adgre5	Cd55	Adgre5	Cd55	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-3625baa40fc4995076c14d25	mouse	Adgre5	Cd55b	Adgre5	Cd55b	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-79f3e896489068e147e933cf	mouse	Adgrf5	Treml2	Adgrf5	Treml2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-73d71b04c7d5719e8d4c45f9	mouse	Adipoq	Adipor1	Adipoq	Adipor1	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2430957e9ee164e2c50d32ad	mouse	Adipoq	Adipor2	Adipoq	Adipor2	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9bf199637332fa3c6957b497	mouse	Adipoq	Asgr2	Adipoq	Asgr2	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-aa1d4969bcf3e9373321d129	mouse	Adipoq	Cnr2	Adipoq	Cnr2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e2c3d7ae6ce6448c6eaecbbe	mouse	Adipoq	Ffar3	Adipoq	Ffar3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d9a7f6c2f1d3b494497a743a	mouse	Adipoq	Gpr152	Adipoq	Gpr152	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4519735a9ada9226006130ca	mouse	Adipoq	Prokr2	Adipoq	Prokr2	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-3b3d81c45302a074d98fe39f	mouse	Adm	Ackr3	Adm	Ackr3	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-59ad20e664c42832ef324798	mouse	Adm	Adcyap1r1	Adm	Adcyap1r1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-51a679a9d10d72e9cafdd392	mouse	Adm	Adrb2	Adm	Adrb2	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-22e93137caf3126c1bc16fe6	mouse	Adm	Adrb3	Adm	Adrb3	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2f37d325fc7e214202ece6cf	mouse	Adm	Calcr	Adm	Calcr	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-92b5c417051d9e82b193b242	mouse	Adm	Calcr_Ramp1	Adm	Calcr_Ramp1	complex_lr_candidate	method_resource_only	1	2	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-425478a3c5855f63c9b488f8	mouse	Adm	Calcr_Ramp2	Adm	Calcr_Ramp2	complex_lr_candidate	method_resource_only	1	2	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b619a8a6999d38ff9ab0954e	mouse	Adm	Calcr_Ramp3	Adm	Calcr_Ramp3	complex_lr_candidate	method_resource_only	1	2	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-625e5b85bb30029513a4a195	mouse	Adm	Calcrl	Adm	Calcrl	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-aa8873b4e3bcd476cffd4edc	mouse	Adm	Dclk3	Adm	Dclk3	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1f9b973c33df70631cdb28ad	mouse	Adm	Gpr182	Adm	Gpr182	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-7baf0e068c85fb7858702a9c	mouse	Adm	Gpr20	Adm	Gpr20	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-6f1efbe1dab88f8c3a565e49	mouse	Adm	Gpr84	Adm	Gpr84	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e071fbb4c2b150077f544fae	mouse	Adm	Mrgpra1	Adm	Mrgpra1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b379f79f42b5730a2047f0d6	mouse	Adm	Mrgpra2a	Adm	Mrgpra2a	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-c6239199b4b9f7bc48daf975	mouse	Adm	Mrgpra2b	Adm	Mrgpra2b	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0c733a304cde37f1e63dbf1a	mouse	Adm	Mrgpra3	Adm	Mrgpra3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-3871f8609d8d1703007b9b19	mouse	Adm	Mrgpra4	Adm	Mrgpra4	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e2ba5175f94d0ff1ca0c37bd	mouse	Adm	Mrgpra6	Adm	Mrgpra6	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9af40d1e860d84a4c97e3bb4	mouse	Adm	Mrgpra9	Adm	Mrgpra9	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-3012b3c016321245e9cd4b9d	mouse	Adm	Mrgprb1	Adm	Mrgprb1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-6c114d2e06af85ef934b64e3	mouse	Adm	Mrgprb2	Adm	Mrgprb2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ddb28c9c7e14c4df0a2c46c9	mouse	Adm	Mrgprb3	Adm	Mrgprb3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-52374ccf7ef979264ba8782b	mouse	Adm	Mrgprb4	Adm	Mrgprb4	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-68b03cda1996d4077067130a	mouse	Adm	Mrgprb5	Adm	Mrgprb5	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-aa09ddaab7b96b641e8dd7e2	mouse	Adm	Mrgprb8	Adm	Mrgprb8	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4f395f19cc01ba9f71c59054	mouse	Adm	Mrgprx1	Adm	Mrgprx1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-efda5e6644c836936aed944b	mouse	Adm	Mrgprx2	Adm	Mrgprx2	direct_lr_candidate	method_resource_only	2	3	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4d5c1b151cb6a2817090ab9c	mouse	Adm	Pth1r	Adm	Pth1r	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-de56450e4b12c56f70045088	mouse	Adm	Ramp1	Adm	Ramp1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-84cba2e835e5e76c8e00437c	mouse	Adm	Ramp2	Adm	Ramp2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-60bf350e41f5ec2209348e8f	mouse	Adm	Ramp3	Adm	Ramp3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-cfe8d97c8a94f5c56c83066a	mouse	Adm	Tshr	Adm	Tshr	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1233b8eb04f5d9d217ed925b	mouse	Adm	Vipr1	Adm	Vipr1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d2e9feeba04f7988ba289495	mouse	Adm2	Adcyap1r1	Adm2	Adcyap1r1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-cdb0d4d27322a530abcb666b	mouse	Adm2	Adrb2	Adm2	Adrb2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-28a9dc46fe7b128198235b27	mouse	Adm2	Adrb3	Adm2	Adrb3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e863081273a6a471cf6ee797	mouse	Adm2	Calcr	Adm2	Calcr	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0f84da5d9039cf05a400251f	mouse	Adm2	Calcrl	Adm2	Calcrl	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-347751286602f691c2bc406b	mouse	Adm2	Dclk3	Adm2	Dclk3	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-973220d6a930d4553dd3adbf	mouse	Adm2	Gpr20	Adm2	Gpr20	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0449f0f2ef5324ee4d452f87	mouse	Adm2	Gpr84	Adm2	Gpr84	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4d023621ebdee1dac72e1fe9	mouse	Adm2	Pth1r	Adm2	Pth1r	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1d602a4cc99d51b4053057fa	mouse	Adm2	Ramp1	Adm2	Ramp1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-eb5cbc99222cae8e7a69256e	mouse	Adm2	Ramp2	Adm2	Ramp2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-88c7498ac9d1b3f97d878cdc	mouse	Adm2	Ramp3	Adm2	Ramp3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-93b74e0d96494dc702dc1e58	mouse	Adm2	Tshr	Adm2	Tshr	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2f56154f856ce0ced82b297c	mouse	Adm2	Vipr1	Adm2	Vipr1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-02c2a5a226da4148c7b4d8a7	mouse	Ado	Adora1	Ado	Adora1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-7e67a2eb8e33a0108ec1e05b	mouse	Ado	Adora2a	Ado	Adora2a	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-8f4e031cd21da835faeacd90	mouse	Ado	Adora2b	Ado	Adora2b	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d4e75e5ddf2a37582b554579	mouse	Ado	Adora3	Ado	Adora3	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e862974f1ea307ebeaabb9a7	mouse	Agrn	Atp1a3	Agrn	Atp1a3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-28425f16a6a75e957a2a5c23	mouse	Agrn	Chrnb3	Agrn	Chrnb3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4095d5554b4767214674de7b	mouse	Agrn	Dag1	Agrn	Dag1	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-6281515b999051d3e8387248	mouse	Agrn	Itgb1	Agrn	Itgb1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9573149b008fc6416074ffe7	mouse	Agrn	Lrp1	Agrn	Lrp1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-a5ad4cd3b11c5f1662ab76cc	mouse	Agrn	Lrp2	Agrn	Lrp2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-c0497e41b7ec89230eff68d7	mouse	Agrn	Lrp4	Agrn	Lrp4	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d4f57858752aa3869476cd48	mouse	Agrn	Musk	Agrn	Musk	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b84dbad5290f30ec60d9f6ec	mouse	Agrp	Mc1r	Agrp	Mc1r	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-3c07e0baca7dd3e08b2d9882	mouse	Agrp	Mc3r	Agrp	Mc3r	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f1ae1bac8190cbaa6df82a3a	mouse	Agrp	Mc4r	Agrp	Mc4r	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d520aba64feb87eac74f9796	mouse	Agrp	Mc5r	Agrp	Mc5r	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-bd35664873f5935c659814c9	mouse	Agrp	Sdc1	Agrp	Sdc1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-950d820a4dedc1f31be1bae0	mouse	Agrp	Sdc3	Agrp	Sdc3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-429df15c63b287ac80b81f18	mouse	Agt	Adra2a	Agt	Adra2a	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0ba8b7d77c5f40be3c35fa1e	mouse	Agt	Agtr1a	Agt	Agtr1a	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-8b732a3f49d2f9848630b45e	mouse	Agt	Agtr1b	Agt	Agtr1b	direct_lr_candidate	method_resource_only	2	2	"[""cellchat"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-7a2384ca82e3841675356c43	mouse	Agt	Agtr2	Agt	Agtr2	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-efc473806d9297ee5db1b583	mouse	Agt	Enpep	Agt	Enpep	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1b9037f291f6e6c8ee782db9	mouse	Agt	Grm7	Agt	Grm7	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-86eb68c7ead9d47825f7e95e	mouse	Agt	Lrp2	Agt	Lrp2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ca2a4375b3d161f9294285a5	mouse	Agt	Mas1	Agt	Mas1	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
