resource_key	source_record_key	record_kind	annotation_kind	source_field_name	annotation_value	annotation_scope	notes
mscs_phase2:cellchat_mouse.tsv	GDF5_BMPR1B_ACVR2A	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF5_BMPR1B_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF5_BMPR1B_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF5_BMPR1B_ACVR2B	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF5_BMPR1B_ACVR2B	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF5_BMPR1B_ACVR2B	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF5_BMPR1B_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF5_BMPR1B_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF5_BMPR1B_BMPR2	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF5_BMPR1B_BMPR2	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF5_BMPR1B_BMPR2	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF5_BMPR1B_BMPR2	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF5_BMPR1B_BMPR2	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_ACVR2A	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_ACVR2A	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_ACVR2A	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_ACVR2B	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_ACVR2B	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_ACVR2B	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_BMPR2	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_BMPR2	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_BMPR2	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_BMPR2	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1A_BMPR2	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_ACVR2A	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_ACVR2A	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_ACVR2A	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_ACVR2B	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_ACVR2B	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_ACVR2B	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_BMPR2	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_BMPR2	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_BMPR2	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_BMPR2	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF6_BMPR1B_BMPR2	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_ACVR2A	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_ACVR2A	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_ACVR2A	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_ACVR2B	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_ACVR2B	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_ACVR2B	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_BMPR2	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_BMPR2	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_BMPR2	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_BMPR2	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1A_BMPR2	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_ACVR2A	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_ACVR2A	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_ACVR2A	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_ACVR2A	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_ACVR2B	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_ACVR2B	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_ACVR2B	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_ACVR2B	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_BMPR2	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_BMPR2	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_BMPR2	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_BMPR2	complex_lr_candidate	cofactor	cofactor_annotations	BMP inhibition receptor	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	GDF7_BMPR1B_BMPR2	complex_lr_candidate	cofactor	cofactor_annotations	BMP antagonist	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	BMP15_BMPR1B_BMPR2	complex_lr_candidate	pathway	pathway_name	BMP	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	BMP15_BMPR1B_BMPR2	complex_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	BMP15_BMPR1B_BMPR2	complex_lr_candidate	source_evidence_label	evidence	KEGG: mmu04350; PMID:26893264	method_resource	Method-native annotation; not independently adjudicated biological evidence.
