repository_root	relative_path	module	register_edge_id	register_evidence_id	matched_identifier_type	matched_identifier_value	match_method	crosswalk_status	notes
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL20_primary_PMID12351624_europepmc.xml	20B	M20B-E003973	M20B-EVID-003973-P2-RELAY	PMID	12351624	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL33_PMID19508382_europepmc.xml	20B	M20B-E003975	M20B-EVID-003975-P2-DIRECT	PMID	19508382	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL33_extra_PMID23435764.xml	20B	M20B-E003975	M20B-EVID-003975-P2-DIRECT	PMID	23435764	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL33_PMID17881510_europepmc.xml	20B	M20B-E003975	M20B-EVID-003975-P2-RELAY	PMID	17881510	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL33_PMID18448455_europepmc.xml	20B	M20B-E003975	M20B-EVID-003975-P2-RELAY	PMID	18448455	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL33_PMID18802081_europepmc.xml	20B	M20B-E003975	M20B-EVID-003975-P2-RELAY	PMID	18802081	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL33_PMID17881510_europepmc.xml	20B	M20B-E003975	M20B-EVID-003975-P2-FUNC	PMID	17881510	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL33_PMID18448455_europepmc.xml	20B	M20B-E003975	M20B-EVID-003975-P2-FUNC	PMID	18448455	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL33_PMID18802081_europepmc.xml	20B	M20B-E003975	M20B-EVID-003975-P2-FUNC	PMID	18802081	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_extra_PMID11773030_europepmc.xml	20B	M20B-E003979	M20B-EVID-003979-P2-DIRECT	PMID	11773030	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_jak_PMID9605184_europepmc.xml	20B	M20B-E003979	M20B-EVID-003979-P2-DIRECT	PMID	9605184	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_signal_PMID11773030_europepmc.xml	20B	M20B-E003979	M20B-EVID-003979-P2-DIRECT	PMID	11773030	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_signal_PMID11709700_europepmc.xml	20B	M20B-E003979	M20B-EVID-003979-P2-RELAY	PMID	11709700	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_signal_PMID18005266_europepmc.xml	20B	M20B-E003979	M20B-EVID-003979-P2-RELAY	PMID	18005266	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_PMID18066066_europepmc.xml	20B	M20B-E003979	M20B-EVID-003979-P2-FUNC	PMID	18066066	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_signal_PMID18005266_europepmc.xml	20B	M20B-E003979	M20B-EVID-003979-P2-FUNC	PMID	18005266	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_extra_PMID11773030_europepmc.xml	20B	M20B-E003982	M20B-EVID-003982-P2-DIRECT	PMID	11773030	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_jak_PMID8557662_europepmc.xml	20B	M20B-E003982	M20B-EVID-003982-P2-DIRECT	PMID	8557662	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_signal_PMID11773030_europepmc.xml	20B	M20B-E003982	M20B-EVID-003982-P2-DIRECT	PMID	11773030	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_jak_PMID8557662_europepmc.xml	20B	M20B-E003982	M20B-EVID-003982-P2-RELAY	PMID	8557662	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_jak_PMID8624802_europepmc.xml	20B	M20B-E003982	M20B-EVID-003982-P2-RELAY	PMID	8624802	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_jak_PMID9813029_europepmc.xml	20B	M20B-E003982	M20B-EVID-003982-P2-RELAY	PMID	9813029	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_extra_PMID10534111_europepmc.xml	20B	M20B-E003982	M20B-EVID-003982-P2-FUNC	PMID	10534111	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_extra_PMID11773030_europepmc.xml	20B	M20B-E003982	M20B-EVID-003982-P2-FUNC	PMID	11773030	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_jak_PMID8557662_europepmc.xml	20B	M20B-E003982	M20B-EVID-003982-P2-FUNC	PMID	8557662	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL4_signal_PMID11773030_europepmc.xml	20B	M20B-E003982	M20B-EVID-003982-P2-FUNC	PMID	11773030	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL5_primary_PMID10092887_europepmc.xml	20B	M20B-E003984	M20B-EVID-003984-P2-DIRECT	PMID	10092887	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL5_primary_PMID12202242_europepmc.xml	20B	M20B-E003984	M20B-EVID-003984-P2-DIRECT	PMID	12202242	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL5_primary_PMID8496674_europepmc.xml	20B	M20B-E003984	M20B-EVID-003984-P2-DIRECT	PMID	8496674	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL5_primary_PMID21965659_europepmc.xml	20B	M20B-E003984	M20B-EVID-003984-P2-RELAY	PMID	21965659	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL5_primary_PMID9257712_europepmc.xml	20B	M20B-E003984	M20B-EVID-003984-P2-RELAY	PMID	9257712	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL5_primary_PMID9516124_europepmc.xml	20B	M20B-E003984	M20B-EVID-003984-P2-RELAY	PMID	9516124	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL5_primary_PMID10092887_europepmc.xml	20B	M20B-E003984	M20B-EVID-003984-P2-FUNC	PMID	10092887	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL5_primary_PMID8496674_europepmc.xml	20B	M20B-E003984	M20B-EVID-003984-P2-FUNC	PMID	8496674	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL5_IL7_PMID12027403_europepmc.xml	20B	M20B-E003990	M20B-EVID-003990-P2-DIRECT	PMID	12027403	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL7_primary_PMID12441142_europepmc.xml	20B	M20B-E003990	M20B-EVID-003990-P2-DIRECT	PMID	12441142	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL7_signal_PMID16077922_europepmc.xml	20B	M20B-E003990	M20B-EVID-003990-P2-RELAY	PMID	16077922	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL7_signal_PMID20974963_europepmc.xml	20B	M20B-E003990	M20B-EVID-003990-P2-RELAY	PMID	20974963	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL7_signal_PMID8647212_europepmc.xml	20B	M20B-E003990	M20B-EVID-003990-P2-RELAY	PMID	8647212	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL5_IL7_PMID10657646_europepmc.xml	20B	M20B-E003990	M20B-EVID-003990-P2-FUNC	PMID	10657646	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL5_IL7_PMID12208884_europepmc.xml	20B	M20B-E003990	M20B-EVID-003990-P2-FUNC	PMID	12208884	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
