repository_root	relative_path	identifier_type	identifier_value	match_scope
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL7_primary_PMID15546387_europepmc.xml	PMID	15546387	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL7_primary_PMID16293754_europepmc.xml	PMID	16293754	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL7_signal_PMID14962714_europepmc.xml	PMID	14962714	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL7_signal_PMID16077922_europepmc.xml	PMID	16077922	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL7_signal_PMID20974963_europepmc.xml	PMID	20974963	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL7_signal_PMID8647212_europepmc.xml	PMID	8647212	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL7_signal_PMID9209410_europepmc.xml	PMID	9209410	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL7_signal_PMID9794389_europepmc.xml	PMID	9794389	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL7_signal_PMID9973378_europepmc.xml	PMID	9973378	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL9_primary_PMID10486269_europepmc.xml	PMID	10486269	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL9_primary_PMID10642536_europepmc.xml	PMID	10642536	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL9_primary_PMID10888117_europepmc.xml	PMID	10888117	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL9_primary_PMID15621723_europepmc.xml	PMID	15621723	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL9_primary_PMID7718508_europepmc.xml	PMID	7718508	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL9_primary_PMID7884304_europepmc.xml	PMID	7884304	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL9_primary_PMID8630406_europepmc.xml	PMID	8630406	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL9_primary_PMID8756628_europepmc.xml	PMID	8756628	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL9_primary_PMID9261146_europepmc.xml	PMID	9261146	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_IL9_primary_PMID9505195_europepmc.xml	PMID	9505195	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID15517393_europepmc.xml	PMID	15517393	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID16123970_europepmc.xml	PMID	16123970	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID16525724_europepmc.xml	PMID	16525724	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID16542389_europepmc.xml	PMID	16542389	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID17273001_europepmc.xml	PMID	17273001	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID17516126_europepmc.xml	PMID	17516126	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID18061661_europepmc.xml	PMID	18061661	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID18312453_europepmc.xml	PMID	18312453	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID18498373_europepmc.xml	PMID	18498373	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID19270816_europepmc.xml	PMID	19270816	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID19395281_europepmc.xml	PMID	19395281	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID20373592_europepmc.xml	PMID	20373592	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID20412114_europepmc.xml	PMID	20412114	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID20955695_core.xml	PMID	20955695	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID20955695_europepmc.xml	PMID	20955695	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID22028876_europepmc.xml	PMID	22028876	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID23967299_core.xml	PMID	23967299	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID9872992_core.xml	PMID	9872992	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INHBA_ENG_PMID9872992_europepmc.xml	PMID	9872992	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID10747872_core.xml	PMID	10747872	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID11089550_core.xml	PMID	11089550	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID12538620_core.xml	PMID	12538620	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID1320041_core.xml	PMID	1320041	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID17346183_core.xml	PMID	17346183	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID22239439_core.xml	PMID	22239439	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID23950756_core.xml	PMID	23950756	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID2552816_core.xml	PMID	2552816	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID7486684_core.xml	PMID	7486684	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID7720646_core.xml	PMID	7720646	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID8013387_core.xml	PMID	8013387	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID8188767_core.xml	PMID	8188767	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID8215046_core.xml	PMID	8215046	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID8265816_core.xml	PMID	8265816	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID8398111_core.xml	PMID	8398111	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID8796841_core.xml	PMID	8796841	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID9032287_core.xml	PMID	9032287	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID9252323_core.xml	PMID	9252323	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_IGF1R_PMID9355755_core.xml	PMID	9355755	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID11526109_core.xml	PMID	11526109	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID11739335_core.xml	PMID	11739335	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID12471165_core.xml	PMID	12471165	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID12475786_core.xml	PMID	12475786	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID15201165_core.xml	PMID	15201165	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID17851071_core.xml	PMID	17851071	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID2653432_core.xml	PMID	2653432	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID27518562_core.xml	PMID	27518562	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID29512653_core.xml	PMID	29512653	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID31727777_core.xml	PMID	31727777	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID34826178_core.xml	PMID	34826178	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID35858325_core.xml	PMID	35858325	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID37717984_core.xml	PMID	37717984	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID6178977_core.xml	PMID	6178977	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID6358209_core.xml	PMID	6358209	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INS2_INSR_PMID6758783_core.xml	PMID	6758783	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL3_RXFP2_PMID12114498_core.xml	PMID	12114498	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL3_RXFP2_PMID12933905_core.xml	PMID	12933905	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL3_RXFP2_PMID15256493_core.xml	PMID	15256493	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL3_RXFP2_PMID15708846_core.xml	PMID	15708846	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL3_RXFP2_PMID16547350_core.xml	PMID	16547350	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL3_RXFP2_PMID16867980_core.xml	PMID	16867980	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL3_RXFP2_PMID17473281_core.xml	PMID	17473281	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL3_RXFP2_PMID19493424_core.xml	PMID	19493424	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL3_RXFP2_PMID25562614_core.xml	PMID	25562614	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL3_RXFP2_PMID32557760_core.xml	PMID	32557760	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL3_RXFP2_PMID36849880_core.xml	PMID	36849880	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL5_RXFP3_boundary_PMID15525639_core.xml	PMID	15525639	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL5_RXFP3_boundary_PMID18582868_core.xml	PMID	18582868	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL5_RXFP3_boundary_PMID25043977_core.xml	PMID	25043977	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL5_RXFP3_boundary_PMID27243554_core.xml	PMID	27243554	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_INSL5_RXFP3_boundary_PMID29535183_core.xml	PMID	29535183	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KISS1_KISS1R_PMID11527393_core.xml	PMID	11527393	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KISS1_KISS1R_PMID11994395_core.xml	PMID	11994395	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KISS1_KISS1R_PMID15684075_core.xml	PMID	15684075	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KISS1_KISS1R_PMID17377846_core.xml	PMID	17377846	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KISS1_KISS1R_PMID23550004_core.xml	PMID	23550004	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KISS1_KISS1R_PMID38512807_core.xml	PMID	38512807	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KISS1_KISS1R_PMID39151001_core.xml	PMID	39151001	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KITL_KIT_PMID10849422_core.xml	PMID	10849422	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KITL_KIT_PMID1372524_core.xml	PMID	1372524	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KITL_KIT_PMID14996702_core.xml	PMID	14996702	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KITL_KIT_PMID15149544_core.xml	PMID	15149544	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KITL_KIT_PMID23887971_core.xml	PMID	23887971	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KITL_KIT_PMID8527164_core.xml	PMID	8527164	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KITL_KIT_PMID8751459_core.xml	PMID	8751459	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_A20B_KITL_KIT_PMID9045650_core.xml	PMID	9045650	filename
