batch_rank	tf_key	tf_symbol	species	target_symbol	tflink_target_count	lead_rank_within_tf	pubmed_hit_count	primary_candidate_count	direct_experiment_candidate_count	best_pmid	best_score	suggested_action	query_variant	source_snapshot	limitations
87	gmeb1	GMEB1	human	MIS12	3956	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
87	gmeb1	GMEB1	human	CASC3	3956	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
87	gmeb1	GMEB1	human	PDZD11	3956	4	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
88	bhlha15	BHLHA15	human	RAB3D	3949	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
88	bhlha15	BHLHA15	human	RAB26	3949	2	1	1	1	24413166	16	fulltext_exact_pair_review	species_restricted	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
88	bhlha15	Bhlha15	mouse	Ppp1r18	3949	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
88	bhlha15	Bhlha15	mouse	Ciao1	3949	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
88	bhlha15	Bhlha15	mouse	Sobp	3949	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
88	bhlha15	Bhlha15	mouse	Kcnd3	3949	4	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
89	znf687	ZNF687	human	LRRC75B	3933	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
89	znf687	ZNF687	human	CASC3	3933	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
89	znf687	ZNF687	human	TBC1D9	3933	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
89	znf687	ZNF687	human	MIS12	3933	4	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
90	znf449	ZNF449	human	ETHE1	3908	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
90	znf449	ZNF449	human	MIS12	3908	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
90	znf449	ZNF449	human	BRWD3	3908	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
90	znf449	ZNF449	human	SNRNP35	3908	4	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
91	tead3	TEAD3	human	LRRC75B	3843	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
91	tead3	TEAD3	human	CASC3	3843	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
91	tead3	TEAD3	human	SVOP	3843	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
91	tead3	TEAD3	human	ANKHD1	3843	4	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
92	son	SON	human	TMEM53	3842	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
92	son	SON	human	PINX1	3842	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
92	son	SON	human	POM121C	3842	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
92	son	SON	human	PC	3842	4	2	2	0	21503582	14	abstract_review_then_fulltext	species_restricted	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
93	hoxd11	HOXD11	human	UBE2B	3840	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
93	hoxd11	HOXD11	human	RITA1	3840	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
93	hoxd11	HOXD11	human	TAF6L	3840	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
93	hoxd11	HOXD11	human	TCHP	3840	4	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
93	hoxd11	Hoxd11	mouse	Zfp956	3840	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
93	hoxd11	Hoxd11	mouse	Emg1	3840	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
93	hoxd11	Hoxd11	mouse	Mrm2	3840	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
93	hoxd11	Hoxd11	mouse	Ciao1	3840	4	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
94	zxdc	ZXDC	human	MIS12	3834	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
94	zxdc	ZXDC	human	BRWD3	3834	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
94	zxdc	ZXDC	human	TBC1D9	3834	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
94	zxdc	ZXDC	human	SVOP	3834	4	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
95	znf3	ZNF3	human	TRAFD1	3822	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
95	znf3	ZNF3	human	LRRC75B	3822	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
95	znf3	ZNF3	human	CASC3	3822	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
95	znf3	ZNF3	human	SVOP	3822	4	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
96	casz1	CASZ1	human	MIS12	3806	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
96	casz1	CASZ1	human	CASC3	3806	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
96	casz1	CASZ1	human	SVOP	3806	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
96	casz1	CASZ1	human	HSPA4L	3806	4	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
97	znf316	ZNF316	human	TRAFD1	3706	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
97	znf316	ZNF316	human	CARM1	3706	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
97	znf316	ZNF316	human	CASC3	3706	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
97	znf316	ZNF316	human	PINX1	3706	4	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
98	znf629	ZNF629	human	TRAFD1	3509	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
98	znf629	ZNF629	human	PINX1	3509	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
98	znf629	ZNF629	human	ANKHD1	3509	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
98	znf629	ZNF629	human	CARM1	3509	4	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
99	osr1	Osr1	mouse	Zfp956	3482	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
99	osr1	Osr1	mouse	Pdpk1	3482	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
99	osr1	Osr1	mouse	Scg3	3482	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
99	osr1	Osr1	mouse	Bap1	3482	4	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_mouse_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
100	znf600	ZNF600	human	TRAFD1	3403	1	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
100	znf600	ZNF600	human	MIS12	3403	2	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
100	znf600	ZNF600	human	PINX1	3403	3	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
100	znf600	ZNF600	human	SVOP	3403	4	0	0	0			no_retrieved_abstract_candidate	species_unrestricted_fallback	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_human_v1.0.gmt	Abstract-level discovery only; database/GMT membership is not treated as evidence.
