queue_key	regulator_symbol	target_symbol	species_scope	target_graph_modules	source_record_id	raw_tf_symbol	tf_uniprot_id	target_uniprot_id	name_tf	name_target	detection_method	pubmed_id	organism	source_database	small_scale_evidence	tflink_source_url	raw_snapshot_path	raw_snapshot_sha256	exact_pair_match
foxd2|actr2|human	FOXD2	ACTR2	human	20B	tflink:human:001335:7e974494b358	FOXD2	O60548	P61160	FOXD2	ACTR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O60548.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O60548_targets.tsv	ec75859840dd018d6196b4a48bb415063230f53d432d21afef4f281950e335fa	true
foxd2|chrna7|human	FOXD2	CHRNA7	human	20B	tflink:human:001335:7e974494b358	FOXD2	O60548	P36544	FOXD2	CHRNA7	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O60548.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_O60548_targets.tsv	ec75859840dd018d6196b4a48bb415063230f53d432d21afef4f281950e335fa	true
foxk1;foxk1|abca1|mouse	FOXK1;Foxk1	Abca1	mouse	20B	tflink:mouse:001016:114529272cc3	Foxk1	P42128	P41233	Foxk1	Abca1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P42128.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P42128_targets.tsv	48e3cd38e6b2f33f8adfaaa29fad47a9c6a3cebcd0484097cc07a4a20b375856	true
foxk1;foxk1|acvr1|mouse	FOXK1;Foxk1	Acvr1	mouse	20B	tflink:mouse:001016:114529272cc3	Foxk1	P42128	P37172	Foxk1	Acvr1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P42128.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P42128_targets.tsv	48e3cd38e6b2f33f8adfaaa29fad47a9c6a3cebcd0484097cc07a4a20b375856	true
foxk1;foxk1|adam17|mouse	FOXK1;Foxk1	Adam17	mouse	20B	tflink:mouse:001016:114529272cc3	Foxk1	P42128	Q9Z0F8	Foxk1	Adam17	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P42128.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P42128_targets.tsv	48e3cd38e6b2f33f8adfaaa29fad47a9c6a3cebcd0484097cc07a4a20b375856	true
foxk1;foxk1|adipor2|mouse	FOXK1;Foxk1	Adipor2	mouse	20B	tflink:mouse:001016:114529272cc3	Foxk1	P42128	Q8BQS5	Foxk1	Adipor2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P42128.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P42128_targets.tsv	48e3cd38e6b2f33f8adfaaa29fad47a9c6a3cebcd0484097cc07a4a20b375856	true
foxk1|acvr1|human	FOXK1	ACVR1	human	20B	tflink:human:000505:9d0b32966e36	FOXK1	P85037	Q04771	FOXK1	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P85037.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P85037_targets.tsv	c4b8e25790c05d46ce4894a7c54b5188f99cb681c3e2929cb855061353a54bdb	true
foxk1|adam22|human	FOXK1	ADAM22	human	20B;23B	tflink:human:000505:9d0b32966e36	FOXK1	P85037	Q9P0K1	FOXK1	ADAM22	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P85037.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P85037_targets.tsv	c4b8e25790c05d46ce4894a7c54b5188f99cb681c3e2929cb855061353a54bdb	true
foxk1|adgrl1|human	FOXK1	ADGRL1	human	20B;23B	tflink:human:000505:9d0b32966e36	FOXK1	P85037	O94910	FOXK1	ADGRL1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P85037.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P85037_targets.tsv	c4b8e25790c05d46ce4894a7c54b5188f99cb681c3e2929cb855061353a54bdb	true
foxk1|ado|human	FOXK1	ADO	human	20B	tflink:human:000505:9d0b32966e36	FOXK1	P85037	Q96SZ5	FOXK1	ADO	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P85037.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P85037_targets.tsv	c4b8e25790c05d46ce4894a7c54b5188f99cb681c3e2929cb855061353a54bdb	true
gmeb1|actr2|human	GMEB1	ACTR2	human	20B	tflink:human:000996:139494e4f59c	GMEB1	Q9Y692	P61160	GMEB1	ACTR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y692.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y692_targets.tsv	e524a76b06a30a1976cb977169a392e3feb2749b95a1aee49ad22882aed853ae	true
gmeb1|acvr1c|human	GMEB1	ACVR1C	human	20B	tflink:human:000996:139494e4f59c	GMEB1	Q9Y692	Q8NER5	GMEB1	ACVR1C	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y692.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y692_targets.tsv	e524a76b06a30a1976cb977169a392e3feb2749b95a1aee49ad22882aed853ae	true
gmeb1|adipor2|human	GMEB1	ADIPOR2	human	20B	tflink:human:000996:139494e4f59c	GMEB1	Q9Y692	Q86V24	GMEB1	ADIPOR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y692.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y692_targets.tsv	e524a76b06a30a1976cb977169a392e3feb2749b95a1aee49ad22882aed853ae	true
gmeb1|ado|human	GMEB1	ADO	human	20B	tflink:human:000996:139494e4f59c	GMEB1	Q9Y692	Q96SZ5	GMEB1	ADO	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y692.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y692_targets.tsv	e524a76b06a30a1976cb977169a392e3feb2749b95a1aee49ad22882aed853ae	true
gmeb2|ackr2|human	GMEB2	ACKR2	human	20B	tflink:human:000974:ead65c82879f	GMEB2	Q9UKD1	O00590	GMEB2	ACKR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UKD1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UKD1_targets.tsv	817909b115a53d79452d736c12c36785d804718b1aaefdfb5c5b26866306878c	true
gmeb2|adam17|human	GMEB2	ADAM17	human	20B	tflink:human:000974:ead65c82879f	GMEB2	Q9UKD1	P78536	GMEB2	ADAM17	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UKD1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UKD1_targets.tsv	817909b115a53d79452d736c12c36785d804718b1aaefdfb5c5b26866306878c	true
gmeb2|adam22|human	GMEB2	ADAM22	human	20B;23B	tflink:human:000974:ead65c82879f	GMEB2	Q9UKD1	Q9P0K1	GMEB2	ADAM22	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UKD1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UKD1_targets.tsv	817909b115a53d79452d736c12c36785d804718b1aaefdfb5c5b26866306878c	true
gmeb2|adgrb3|human	GMEB2	ADGRB3	human	20B	tflink:human:000974:ead65c82879f	GMEB2	Q9UKD1	O60242	GMEB2	ADGRB3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UKD1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UKD1_targets.tsv	817909b115a53d79452d736c12c36785d804718b1aaefdfb5c5b26866306878c	true
grhl3|abca1|human	GRHL3	ABCA1	human	20B	tflink:human:001138:63097d7c88b0	GRHL3	Q8TE85	O95477	GRHL3	ABCA1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8TE85.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8TE85_targets.tsv	3a609cff86eec299d75efebab2f1b0c3777d5ca8be230bade1a43771d7cdc5c7	true
grhl3|ackr3|human	GRHL3	ACKR3	human	20B	tflink:human:001138:63097d7c88b0	GRHL3	Q8TE85	P25106	GRHL3	ACKR3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8TE85.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8TE85_targets.tsv	3a609cff86eec299d75efebab2f1b0c3777d5ca8be230bade1a43771d7cdc5c7	true
grhl3|actr2|human	GRHL3	ACTR2	human	20B	tflink:human:001138:63097d7c88b0	GRHL3	Q8TE85	P61160	GRHL3	ACTR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8TE85.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8TE85_targets.tsv	3a609cff86eec299d75efebab2f1b0c3777d5ca8be230bade1a43771d7cdc5c7	true
grhl3|acvr1|human	GRHL3	ACVR1	human	20B	tflink:human:001138:63097d7c88b0	GRHL3	Q8TE85	Q04771	GRHL3	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8TE85.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8TE85_targets.tsv	3a609cff86eec299d75efebab2f1b0c3777d5ca8be230bade1a43771d7cdc5c7	true
grhl3|adam12|mouse	GRHL3	Adam12	mouse	20B;23B	tflink:mouse:001001:06f10a234819	Grhl3	Q5FWH3	Q61824	Grhl3	Adam12	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q5FWH3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q5FWH3_targets.tsv	1c960ee6ca0ec6725bf0a5990fe383d0cc0a1d7f2c1378f5837535e0490c0051	true
grhl3|adam17|mouse	GRHL3	Adam17	mouse	20B	tflink:mouse:001001:06f10a234819	Grhl3	Q5FWH3	Q9Z0F8	Grhl3	Adam17	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q5FWH3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q5FWH3_targets.tsv	1c960ee6ca0ec6725bf0a5990fe383d0cc0a1d7f2c1378f5837535e0490c0051	true
grhl3|adgrb1|mouse	GRHL3	Adgrb1	mouse	23B	tflink:mouse:001001:06f10a234819	Grhl3	Q5FWH3	Q3UHD1	Grhl3	Adgrb1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q5FWH3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q5FWH3_targets.tsv	1c960ee6ca0ec6725bf0a5990fe383d0cc0a1d7f2c1378f5837535e0490c0051	true
grhl3|adgrl1|mouse	GRHL3	Adgrl1	mouse	20B;23B	tflink:mouse:001001:06f10a234819	Grhl3	Q5FWH3	Q80TR1	Grhl3	Adgrl1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q5FWH3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q5FWH3_targets.tsv	1c960ee6ca0ec6725bf0a5990fe383d0cc0a1d7f2c1378f5837535e0490c0051	true
hes2|adam9|human	HES2	ADAM9	human	20B	tflink:human:001033:82d8bfab8e6f	HES2	Q9Y543	Q13443	HES2	ADAM9	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y543.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y543_targets.tsv	08f4f5b319ff65bc09fe8563385c1f394e0a3d15e8206272fc7ef1ee3699c750	true
hes2|adipor2|human	HES2	ADIPOR2	human	20B	tflink:human:001033:82d8bfab8e6f	HES2	Q9Y543	Q86V24	HES2	ADIPOR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y543.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y543_targets.tsv	08f4f5b319ff65bc09fe8563385c1f394e0a3d15e8206272fc7ef1ee3699c750	true
hes2|anxa1|human	HES2	ANXA1	human	20B	tflink:human:001033:82d8bfab8e6f	HES2	Q9Y543	P04083	HES2	ANXA1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y543.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y543_targets.tsv	08f4f5b319ff65bc09fe8563385c1f394e0a3d15e8206272fc7ef1ee3699c750	true
hes2|anxa2|human	HES2	ANXA2	human	20B;23B;24B	tflink:human:001033:82d8bfab8e6f	HES2	Q9Y543	P07355	HES2	ANXA2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y543.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y543_targets.tsv	08f4f5b319ff65bc09fe8563385c1f394e0a3d15e8206272fc7ef1ee3699c750	true
hes5|actr2|mouse	HES5	Actr2	mouse	20B	tflink:mouse:000954:ee539f817c4f	Hes5	P70120	P61161	Hes5	Actr2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P70120.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P70120_targets.tsv	c1ec7e01339e2a07271208a1f7669d75beddf62268c3e3e7ba0e3fe874703dd6	true
hes5|acvr1c|mouse	HES5	Acvr1c	mouse	20B	tflink:mouse:000954:ee539f817c4f	Hes5	P70120	Q8K348	Hes5	Acvr1c	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P70120.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P70120_targets.tsv	c1ec7e01339e2a07271208a1f7669d75beddf62268c3e3e7ba0e3fe874703dd6	true
hes5|acvr1|mouse	HES5	Acvr1	mouse	20B	tflink:mouse:000954:ee539f817c4f	Hes5	P70120	P37172	Hes5	Acvr1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P70120.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P70120_targets.tsv	c1ec7e01339e2a07271208a1f7669d75beddf62268c3e3e7ba0e3fe874703dd6	true
hes5|adam22|mouse	HES5	Adam22	mouse	20B;23B	tflink:mouse:000954:ee539f817c4f	Hes5	P70120	Q9R1V6	Hes5	Adam22	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P70120.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P70120_targets.tsv	c1ec7e01339e2a07271208a1f7669d75beddf62268c3e3e7ba0e3fe874703dd6	true
hivep3|abca1|mouse	HIVEP3	Abca1	mouse	20B	tflink:mouse:000981:775309cfda68	Hivep3	A2A884	P41233	Hivep3	Abca1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2A884.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2A884_targets.tsv	4ca1f4e308f2c985237ad98d264e46d011f3103f46ec320cfb68ccca033fca2c	true
hivep3|ackr3|mouse	HIVEP3	Ackr3	mouse	20B	tflink:mouse:000981:775309cfda68	Hivep3	A2A884	P56485	Hivep3	Ackr3	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2A884.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2A884_targets.tsv	4ca1f4e308f2c985237ad98d264e46d011f3103f46ec320cfb68ccca033fca2c	true
hivep3|actr2|mouse	HIVEP3	Actr2	mouse	20B	tflink:mouse:000981:775309cfda68	Hivep3	A2A884	P61161	Hivep3	Actr2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2A884.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2A884_targets.tsv	4ca1f4e308f2c985237ad98d264e46d011f3103f46ec320cfb68ccca033fca2c	true
hivep3|acvr1|mouse	HIVEP3	Acvr1	mouse	20B	tflink:mouse:000981:775309cfda68	Hivep3	A2A884	P37172	Hivep3	Acvr1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2A884.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2A884_targets.tsv	4ca1f4e308f2c985237ad98d264e46d011f3103f46ec320cfb68ccca033fca2c	true
homez|a2m|human	HOMEZ	A2M	human	20B	tflink:human:000908:59359e0c1068	HOMEZ	Q8IX15	P01023	HOMEZ	A2M	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IX15.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IX15_targets.tsv	5b151a80ab07f2922634acc8f4682f89e9f79297a42402c6bcb72052d3e18494	true
homez|ackr2|human	HOMEZ	ACKR2	human	20B	tflink:human:000908:59359e0c1068	HOMEZ	Q8IX15	O00590	HOMEZ	ACKR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IX15.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IX15_targets.tsv	5b151a80ab07f2922634acc8f4682f89e9f79297a42402c6bcb72052d3e18494	true
homez|acvr1|human	HOMEZ	ACVR1	human	20B	tflink:human:000908:59359e0c1068	HOMEZ	Q8IX15	Q04771	HOMEZ	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IX15.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IX15_targets.tsv	5b151a80ab07f2922634acc8f4682f89e9f79297a42402c6bcb72052d3e18494	true
homez|adam10|human	HOMEZ	ADAM10	human	23B	tflink:human:000908:59359e0c1068	HOMEZ	Q8IX15	O14672	HOMEZ	ADAM10	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IX15.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IX15_targets.tsv	5b151a80ab07f2922634acc8f4682f89e9f79297a42402c6bcb72052d3e18494	true
hoxa13|abca1|mouse	HOXA13	Abca1	mouse	20B	tflink:mouse:000983:90c661760f8e	Hoxa13	Q62424	P41233	Hoxa13	Abca1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q62424.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q62424_targets.tsv	716861d6acb6b1b021df3a4ba1a64e1d1e375046bb1e88f32a0e4c76f27cdfba	true
hoxa13|adam12|mouse	HOXA13	Adam12	mouse	20B;23B	tflink:mouse:000983:90c661760f8e	Hoxa13	Q62424	Q61824	Hoxa13	Adam12	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q62424.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q62424_targets.tsv	716861d6acb6b1b021df3a4ba1a64e1d1e375046bb1e88f32a0e4c76f27cdfba	true
hoxa13|adam23|mouse	HOXA13	Adam23	mouse	20B	tflink:mouse:000983:90c661760f8e	Hoxa13	Q62424	Q9R1V7	Hoxa13	Adam23	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q62424.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q62424_targets.tsv	716861d6acb6b1b021df3a4ba1a64e1d1e375046bb1e88f32a0e4c76f27cdfba	true
hoxa13|adgrl1|mouse	HOXA13	Adgrl1	mouse	20B;23B	tflink:mouse:000983:90c661760f8e	Hoxa13	Q62424	Q80TR1	Hoxa13	Adgrl1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q62424.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q62424_targets.tsv	716861d6acb6b1b021df3a4ba1a64e1d1e375046bb1e88f32a0e4c76f27cdfba	true
hoxa6|actr2|human	HOXA6	ACTR2	human	20B	tflink:human:001268:dfe4c366ef20	HOXA6	P31267	P61160	HOXA6	ACTR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P31267.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P31267_targets.tsv	af95a65be1dfd2c16c5005a075c3fe4c1d05fbb830facbbba50d1ce2fada9fd1	true
hoxa6|acvr1|human	HOXA6	ACVR1	human	20B	tflink:human:001268:dfe4c366ef20	HOXA6	P31267	Q04771	HOXA6	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P31267.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P31267_targets.tsv	af95a65be1dfd2c16c5005a075c3fe4c1d05fbb830facbbba50d1ce2fada9fd1	true
hoxa6|adam17|human	HOXA6	ADAM17	human	20B	tflink:human:001268:dfe4c366ef20	HOXA6	P31267	P78536	HOXA6	ADAM17	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P31267.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P31267_targets.tsv	af95a65be1dfd2c16c5005a075c3fe4c1d05fbb830facbbba50d1ce2fada9fd1	true
hoxa6|ada|human	HOXA6	ADA	human	20B	tflink:human:001268:dfe4c366ef20	HOXA6	P31267	P00813	HOXA6	ADA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P31267.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P31267_targets.tsv	af95a65be1dfd2c16c5005a075c3fe4c1d05fbb830facbbba50d1ce2fada9fd1	true
hoxc12|agrp|mouse	HOXC12	Agrp	mouse	20B	tflink:mouse:001066:036fae2d0e47	Hoxc12	Q8K5B8	P56473	Hoxc12	Agrp	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8K5B8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8K5B8_targets.tsv	16463a790539c7053d51811236c608e435966cb7053b5c63a83436382c4e7de8	true
