queue_key	regulator_symbol	target_symbol	species_scope	target_graph_modules	source_record_id	raw_tf_symbol	tf_uniprot_id	target_uniprot_id	name_tf	name_target	detection_method	pubmed_id	organism	source_database	small_scale_evidence	tflink_source_url	raw_snapshot_path	raw_snapshot_sha256	exact_pair_match
arhgap35|rps19|human	ARHGAP35	RPS19	human	20B	tflink:human:000591:dac37f947c87	ARHGAP35	Q9NRY4	P39019	ARHGAP35	RPS19	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NRY4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NRY4_targets.tsv	85fe8dc19f20b7e63cc37bccecec8896331ca1ad0064b5100d9bb281c7775f77	true
arid2/baf200|a2m|human	ARID2/BAF200	A2M	human	20B	tflink:human:000875:6818695fb4ed	ARID2	Q68CP9	P01023	ARID2	A2M	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q68CP9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q68CP9_targets.tsv	d369fc00dafe145d7f79064f8562d77d98fed9be287c1a175ef4aaebfbe7e835	true
arid2/baf200|abca1|human	ARID2/BAF200	ABCA1	human	20B	tflink:human:000875:6818695fb4ed	ARID2	Q68CP9	O95477	ARID2	ABCA1	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q68CP9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q68CP9_targets.tsv	d369fc00dafe145d7f79064f8562d77d98fed9be287c1a175ef4aaebfbe7e835	true
arid2/baf200|ackr2|human	ARID2/BAF200	ACKR2	human	20B	tflink:human:000875:6818695fb4ed	ARID2	Q68CP9	O00590	ARID2	ACKR2	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q68CP9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q68CP9_targets.tsv	d369fc00dafe145d7f79064f8562d77d98fed9be287c1a175ef4aaebfbe7e835	true
arid2/baf200|actr2|human	ARID2/BAF200	ACTR2	human	20B	tflink:human:000875:6818695fb4ed	ARID2	Q68CP9	P61160	ARID2	ACTR2	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q68CP9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q68CP9_targets.tsv	d369fc00dafe145d7f79064f8562d77d98fed9be287c1a175ef4aaebfbe7e835	true
arid4b|a2m|human	ARID4B	A2M	human	20B	tflink:human:001002:3f8047a75b6d	ARID4B	Q4LE39	P01023	ARID4B	A2M	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q4LE39.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q4LE39_targets.tsv	2fdcae07bec7ee58a7db1abd3844a17cc804740893d6c0db3480ee1d77ddad90	true
arid4b|abca1|human	ARID4B	ABCA1	human	20B	tflink:human:001002:3f8047a75b6d	ARID4B	Q4LE39	O95477	ARID4B	ABCA1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q4LE39.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q4LE39_targets.tsv	2fdcae07bec7ee58a7db1abd3844a17cc804740893d6c0db3480ee1d77ddad90	true
arid4b|ackr2|human	ARID4B	ACKR2	human	20B	tflink:human:001002:3f8047a75b6d	ARID4B	Q4LE39	O00590	ARID4B	ACKR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q4LE39.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q4LE39_targets.tsv	2fdcae07bec7ee58a7db1abd3844a17cc804740893d6c0db3480ee1d77ddad90	true
arid4b|actr2|human	ARID4B	ACTR2	human	20B	tflink:human:001002:3f8047a75b6d	ARID4B	Q4LE39	P61160	ARID4B	ACTR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q4LE39.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q4LE39_targets.tsv	2fdcae07bec7ee58a7db1abd3844a17cc804740893d6c0db3480ee1d77ddad90	true
arid4b|adora2b|mouse	ARID4B	Adora2b	mouse	20B	tflink:mouse:001068:617a0f1b58c7	Arid4b	A2CG63	Q60614	Arid4b	Adora2b	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2CG63.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2CG63_targets.tsv	8d94da8e2e7cb7f176151ffa48d7801816439ad9c535a82f4f42785d7c57c25f	true
arid4b|amfr|mouse	ARID4B	Amfr	mouse	20B	tflink:mouse:001068:617a0f1b58c7	Arid4b	A2CG63	Q9R049	Arid4b	Amfr	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2CG63.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2CG63_targets.tsv	8d94da8e2e7cb7f176151ffa48d7801816439ad9c535a82f4f42785d7c57c25f	true
arid4b|bmpr2|mouse	ARID4B	Bmpr2	mouse	20B	tflink:mouse:001068:617a0f1b58c7	Arid4b	A2CG63	O35607	Arid4b	Bmpr2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2CG63.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2CG63_targets.tsv	8d94da8e2e7cb7f176151ffa48d7801816439ad9c535a82f4f42785d7c57c25f	true
arid4b|ccl25|mouse	ARID4B	Ccl25	mouse	20B	tflink:mouse:001068:617a0f1b58c7	Arid4b	A2CG63	O35903	Arid4b	Ccl25	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A2CG63.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2CG63_targets.tsv	8d94da8e2e7cb7f176151ffa48d7801816439ad9c535a82f4f42785d7c57c25f	true
arnt2|cd274|human	ARNT2	CD274	human	20B	tflink:human:001023:845ff74557b8	ARNT2	Q9HBZ2	Q9NZQ7	ARNT2	CD274	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9HBZ2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9HBZ2_targets.tsv	56741cfafdc90becdb7432c4e2cb60155e5ac1b9e2f70e62ea2b49efc9291bff	true
arnt2|cd44|human	ARNT2	CD44	human	20B;23B	tflink:human:001023:845ff74557b8	ARNT2	Q9HBZ2	P16070	ARNT2	CD44	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9HBZ2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9HBZ2_targets.tsv	56741cfafdc90becdb7432c4e2cb60155e5ac1b9e2f70e62ea2b49efc9291bff	true
arnt2|dag1|human	ARNT2	DAG1	human	20B	tflink:human:001023:845ff74557b8	ARNT2	Q9HBZ2	Q14118	ARNT2	DAG1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9HBZ2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9HBZ2_targets.tsv	56741cfafdc90becdb7432c4e2cb60155e5ac1b9e2f70e62ea2b49efc9291bff	true
arnt2|epha1|human	ARNT2	EPHA1	human	20B;23B	tflink:human:001023:845ff74557b8	ARNT2	Q9HBZ2	P21709	ARNT2	EPHA1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9HBZ2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9HBZ2_targets.tsv	56741cfafdc90becdb7432c4e2cb60155e5ac1b9e2f70e62ea2b49efc9291bff	true
arrb1|ackr2|human	ARRB1	ACKR2	human	20B	tflink:human:001026:25230109f42a	ARRB1	P49407	O00590	ARRB1	ACKR2	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P49407.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P49407_targets.tsv	8797e39cd9b937e260f0385c6aacf24930ece14e1c546e927c838e1a1ab930d1	true
arrb1|actr2|human	ARRB1	ACTR2	human	20B	tflink:human:001026:25230109f42a	ARRB1	P49407	P61160	ARRB1	ACTR2	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P49407.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P49407_targets.tsv	8797e39cd9b937e260f0385c6aacf24930ece14e1c546e927c838e1a1ab930d1	true
arrb1|adam10|human	ARRB1	ADAM10	human	23B	tflink:human:001026:25230109f42a	ARRB1	P49407	O14672	ARRB1	ADAM10	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P49407.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P49407_targets.tsv	8797e39cd9b937e260f0385c6aacf24930ece14e1c546e927c838e1a1ab930d1	true
arrb1|adam17|human	ARRB1	ADAM17	human	20B	tflink:human:001026:25230109f42a	ARRB1	P49407	P78536	ARRB1	ADAM17	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P49407.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P49407_targets.tsv	8797e39cd9b937e260f0385c6aacf24930ece14e1c546e927c838e1a1ab930d1	true
asf1a|ackr2|human	ASF1A	ACKR2	human	20B	tflink:human:001112:57bf41a345d1	ASF1A	Q9Y294	O00590	ASF1A	ACKR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y294.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y294_targets.tsv	eec3dee4430cd0fadb7743f76b16bfc7373c3e8523fe6ccd5db6f0d343857cd2	true
asf1a|adam10|human	ASF1A	ADAM10	human	23B	tflink:human:001112:57bf41a345d1	ASF1A	Q9Y294	O14672	ASF1A	ADAM10	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y294.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y294_targets.tsv	eec3dee4430cd0fadb7743f76b16bfc7373c3e8523fe6ccd5db6f0d343857cd2	true
asf1a|adm|human	ASF1A	ADM	human	20B	tflink:human:001112:57bf41a345d1	ASF1A	Q9Y294	P35318	ASF1A	ADM	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y294.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y294_targets.tsv	eec3dee4430cd0fadb7743f76b16bfc7373c3e8523fe6ccd5db6f0d343857cd2	true
asf1a|ado|human	ASF1A	ADO	human	20B	tflink:human:001112:57bf41a345d1	ASF1A	Q9Y294	Q96SZ5	ASF1A	ADO	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y294.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y294_targets.tsv	eec3dee4430cd0fadb7743f76b16bfc7373c3e8523fe6ccd5db6f0d343857cd2	true
ash2l|ackr2|human	ASH2L	ACKR2	human	20B	tflink:human:000901:b0093a09c886	ASH2L	Q9UBL3	O00590	ASH2L	ACKR2	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UBL3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UBL3_targets.tsv	87ea6c3597401ee1046ee1197cf2dee4290a0ba58802df8c6abb12351bd47970	true
ash2l|actr2|human	ASH2L	ACTR2	human	20B	tflink:human:000901:b0093a09c886	ASH2L	Q9UBL3	P61160	ASH2L	ACTR2	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UBL3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UBL3_targets.tsv	87ea6c3597401ee1046ee1197cf2dee4290a0ba58802df8c6abb12351bd47970	true
ash2l|actr2|mouse	ASH2L	Actr2	mouse	20B	tflink:mouse:001007:e0cf20c81411	Ash2l	Q91X20	P61161	Ash2l	Actr2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q91X20.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q91X20_targets.tsv	bc48128a68242cabf2ab746ba68d21cd7cc113a23d6bee15795219e5391494d8	true
ash2l|acvr1c|human	ASH2L	ACVR1C	human	20B	tflink:human:000901:b0093a09c886	ASH2L	Q9UBL3	Q8NER5	ASH2L	ACVR1C	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UBL3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UBL3_targets.tsv	87ea6c3597401ee1046ee1197cf2dee4290a0ba58802df8c6abb12351bd47970	true
ash2l|acvr1|human	ASH2L	ACVR1	human	20B	tflink:human:000901:b0093a09c886	ASH2L	Q9UBL3	Q04771	ASH2L	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UBL3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UBL3_targets.tsv	87ea6c3597401ee1046ee1197cf2dee4290a0ba58802df8c6abb12351bd47970	true
ash2l|acvr1|mouse	ASH2L	Acvr1	mouse	20B	tflink:mouse:001007:e0cf20c81411	Ash2l	Q91X20	P37172	Ash2l	Acvr1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q91X20.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q91X20_targets.tsv	bc48128a68242cabf2ab746ba68d21cd7cc113a23d6bee15795219e5391494d8	true
ash2l|adam10|mouse	ASH2L	Adam10	mouse	23B	tflink:mouse:001007:e0cf20c81411	Ash2l	Q91X20	O35598	Ash2l	Adam10	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q91X20.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q91X20_targets.tsv	bc48128a68242cabf2ab746ba68d21cd7cc113a23d6bee15795219e5391494d8	true
atf7ip|ackr4|human	ATF7IP	ACKR4	human	20B	tflink:human:001211:8402a3af6ffe	ATF7IP	Q6VMQ6	Q9NPB9	ATF7IP	ACKR4	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6VMQ6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6VMQ6_targets.tsv	e004e71b7351d67f4e7a8f2ffc63d24c0957e852455556fb806830ace5271de9	true
atf7ip|adam22|human	ATF7IP	ADAM22	human	20B;23B	tflink:human:001211:8402a3af6ffe	ATF7IP	Q6VMQ6	Q9P0K1	ATF7IP	ADAM22	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6VMQ6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6VMQ6_targets.tsv	e004e71b7351d67f4e7a8f2ffc63d24c0957e852455556fb806830ace5271de9	true
atf7ip|adam9|human	ATF7IP	ADAM9	human	20B	tflink:human:001211:8402a3af6ffe	ATF7IP	Q6VMQ6	Q13443	ATF7IP	ADAM9	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6VMQ6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6VMQ6_targets.tsv	e004e71b7351d67f4e7a8f2ffc63d24c0957e852455556fb806830ace5271de9	true
atf7ip|adgrb1|human	ATF7IP	ADGRB1	human	23B	tflink:human:001211:8402a3af6ffe	ATF7IP	Q6VMQ6	O14514	ATF7IP	ADGRB1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6VMQ6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6VMQ6_targets.tsv	e004e71b7351d67f4e7a8f2ffc63d24c0957e852455556fb806830ace5271de9	true
aurkaip1|ahr|human	AURKAIP1	AHR	human		tflink:human:000446:898ee454ccc2	AURKAIP1	Q9NWT8	P35869	AURKAIP1	AHR	inferred by curator	11469723;29087512	Homo sapiens	TRRUST	Yes	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NWT8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NWT8_targets.tsv	bd6a25a752e76075e90b52acdc755879756fe517b16a275fdf2356526bfeb54e	true
aurkaip1|greb1|human	AURKAIP1	GREB1	human		tflink:human:000446:898ee454ccc2	AURKAIP1	Q9NWT8	Q4ZG55	AURKAIP1	GREB1	inferred by curator	21984905;29087512	Homo sapiens	TRRUST	Yes	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NWT8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NWT8_targets.tsv	bd6a25a752e76075e90b52acdc755879756fe517b16a275fdf2356526bfeb54e	true
aurkaip1|nfkb2|human	AURKAIP1	NFKB2	human		tflink:human:000446:898ee454ccc2	AURKAIP1	Q9NWT8	Q00653	AURKAIP1	NFKB2	inferred by curator	21984905;29087512	Homo sapiens	TRRUST	Yes	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NWT8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NWT8_targets.tsv	bd6a25a752e76075e90b52acdc755879756fe517b16a275fdf2356526bfeb54e	true
aurkaip1|rsf1|human	AURKAIP1	RSF1	human		tflink:human:000446:898ee454ccc2	AURKAIP1	Q9NWT8	Q96T23	AURKAIP1	RSF1	inferred by curator	21984905;29087512	Homo sapiens	TRRUST	Yes	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NWT8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NWT8_targets.tsv	bd6a25a752e76075e90b52acdc755879756fe517b16a275fdf2356526bfeb54e	true
aurkb|abca1|mouse	AURKB	Abca1	mouse	20B	tflink:mouse:000913:92e2bc7ac041	Aurkb	O70126	P41233	Aurkb	Abca1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O70126.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O70126_targets.tsv	17488071f1431abb60ed179827c020fb309a756721d86b50b5d011a481a1d7b8	true
aurkb|adam10|mouse	AURKB	Adam10	mouse	23B	tflink:mouse:000913:92e2bc7ac041	Aurkb	O70126	O35598	Aurkb	Adam10	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O70126.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O70126_targets.tsv	17488071f1431abb60ed179827c020fb309a756721d86b50b5d011a481a1d7b8	true
aurkb|adam12|mouse	AURKB	Adam12	mouse	20B;23B	tflink:mouse:000913:92e2bc7ac041	Aurkb	O70126	Q61824	Aurkb	Adam12	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O70126.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O70126_targets.tsv	17488071f1431abb60ed179827c020fb309a756721d86b50b5d011a481a1d7b8	true
aurkb|adam17|mouse	AURKB	Adam17	mouse	20B	tflink:mouse:000913:92e2bc7ac041	Aurkb	O70126	Q9Z0F8	Aurkb	Adam17	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_O70126.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O70126_targets.tsv	17488071f1431abb60ed179827c020fb309a756721d86b50b5d011a481a1d7b8	true
auts2|adipor2|mouse	AUTS2	Adipor2	mouse	20B	tflink:mouse:000951:e8402cdb445d	Auts2	A0A087WPF7	Q8BQS5	Auts2	Adipor2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A0A087WPF7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A0A087WPF7_targets.tsv	74ccd119072f172524f81b07b4bcf9d23156fa87e4a711075b37aa69039f8a72	true
auts2|ado|mouse	AUTS2	Ado	mouse	20B	tflink:mouse:000951:e8402cdb445d	Auts2	A0A087WPF7	Q6PDY2	Auts2	Ado	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A0A087WPF7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A0A087WPF7_targets.tsv	74ccd119072f172524f81b07b4bcf9d23156fa87e4a711075b37aa69039f8a72	true
auts2|alcam|mouse	AUTS2	Alcam	mouse	20B;23B	tflink:mouse:000951:e8402cdb445d	Auts2	A0A087WPF7	Q61490	Auts2	Alcam	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A0A087WPF7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A0A087WPF7_targets.tsv	74ccd119072f172524f81b07b4bcf9d23156fa87e4a711075b37aa69039f8a72	true
auts2|cadm4|mouse	AUTS2	Cadm4	mouse	23B	tflink:mouse:000951:e8402cdb445d	Auts2	A0A087WPF7	Q8R464	Auts2	Cadm4	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_A0A087WPF7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A0A087WPF7_targets.tsv	74ccd119072f172524f81b07b4bcf9d23156fa87e4a711075b37aa69039f8a72	true
auts2|cap1|human	AUTS2	CAP1	human	20B	tflink:human:001085:d683502b6043	AUTS2	Q8WXX7	Q01518	AUTS2	CAP1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8WXX7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8WXX7_targets.tsv	64d672c74eff5cc10781f33997b700da3553974555aa9d9b92b0b0c948602cfa	true
auts2|cdh2|human	AUTS2	CDH2	human	20B;23B	tflink:human:001085:d683502b6043	AUTS2	Q8WXX7	P19022	AUTS2	CDH2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8WXX7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8WXX7_targets.tsv	64d672c74eff5cc10781f33997b700da3553974555aa9d9b92b0b0c948602cfa	true
auts2|dip2a|human	AUTS2	DIP2A	human	20B	tflink:human:001085:d683502b6043	AUTS2	Q8WXX7	Q14689	AUTS2	DIP2A	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8WXX7.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8WXX7_targets.tsv	64d672c74eff5cc10781f33997b700da3553974555aa9d9b92b0b0c948602cfa	true
