followup_id	promotion_id	regulator_symbol	target_symbol	species_scope	module_route	promotion_class	independent_literature_support_status	independent_literature_source_count	evidence_weight_tier	current_primary_citation	current_corroborating_citation	current_cell_or_model	evidence_gap	next_evidence_requirement	exact_pair_search_url	status
public_tf_comprehensive_followup_048	public_tf_comprehensive_048	METTL14	FGFR4	human	20B_target_interaction	role_specific_noncanonical_exact_pair	independent_literature_corroborated	2	A_independent_literature_corroborated	https://www.nature.com/articles/s41467-022-30217-7	https://pubmed.ncbi.nlm.nih.gov/35562334/	human_rSKBR3_MDA-MB-361_and_related_HER2-positive_breast-cancer_models_not_SCI_target_cell	orthogonal_mechanism_and_context	Seek an orthogonal assay or perturbation and confirm target presence, direction, and model boundaries.	https://pubmed.ncbi.nlm.nih.gov/?term=%22METTL14%22+AND+%22FGFR4%22+AND+human	followup_needed
public_tf_comprehensive_followup_049	public_tf_comprehensive_049	SRPK1	IGF1R	human	20B_target_interaction;23B_target_interaction	role_specific_noncanonical_exact_pair	independent_literature_corroborated	2	A_independent_literature_corroborated	https://pubmed.ncbi.nlm.nih.gov/32994315/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7710141/	human_SPEC2_uterine_serous_carcinoma_cells_not_SCI_target_cell	orthogonal_mechanism_and_context	Seek an orthogonal assay or perturbation and confirm target presence, direction, and model boundaries.	https://pubmed.ncbi.nlm.nih.gov/?term=%22SRPK1%22+AND+%22IGF1R%22+AND+human	followup_needed
public_tf_comprehensive_followup_050	public_tf_comprehensive_050	UBE2I/UBC9	VIM	human	20B_target_interaction	role_specific_noncanonical_exact_pair	independent_literature_corroborated	2	A_independent_literature_corroborated	https://pmc.ncbi.nlm.nih.gov/articles/PMC5606578/	https://www.uniprot.org/uniprotkb/P63279/entry	human_HEK293T_with_HL60_and_rhesus_RF6A_Anaplasma_infection_models_not_SCI_target_cell	orthogonal_mechanism_and_context	Seek an orthogonal assay or perturbation and confirm target presence, direction, and model boundaries.	https://pubmed.ncbi.nlm.nih.gov/?term=%22UBE2I%22+AND+%22VIM%22+AND+human	followup_needed
public_tf_comprehensive_followup_051	public_tf_comprehensive_051	IGF1R	APOB	human	24B_lipid_and_vascular_transport	role_specific_noncanonical_exact_pair	independent_literature_corroborated	2	A_independent_literature_corroborated	https://pubmed.ncbi.nlm.nih.gov/40171617/	https://pmc.ncbi.nlm.nih.gov/articles/PMC12236071/	human_HUVEC_inducible_IGF1R_models_with_ApoE-null_mouse_in_vivo_context_not_SCI_target_cell	orthogonal_mechanism_and_context	Seek an orthogonal assay or perturbation and confirm target presence, direction, and model boundaries.	https://pubmed.ncbi.nlm.nih.gov/?term=%22IGF1R%22+AND+%22APOB%22+AND+human	followup_needed
public_tf_comprehensive_followup_052	public_tf_comprehensive_052	IGF1R	IGF1R	human	20B_target_interaction;23B_target_interaction	role_specific_noncanonical_exact_pair	independent_literature_corroborated	2	A_independent_literature_corroborated	https://pubmed.ncbi.nlm.nih.gov/22128190/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3268434/	human_C4.12.5_and_MCF7_breast-cancer_models_with_rat_IGF1R_promoter-reporter_caveat_not_SCI_target_cell	orthogonal_mechanism_and_context	Seek an orthogonal assay or perturbation and confirm target presence, direction, and model boundaries.	https://pubmed.ncbi.nlm.nih.gov/?term=%22IGF1R%22+AND+%22IGF1R%22+AND+human	followup_needed
public_tf_comprehensive_followup_053	public_tf_comprehensive_053	NFAM1	Il2	mouse	21B_receptor_relay_and_cytokine	role_specific_noncanonical_exact_pair	independent_literature_corroborated	2	A_independent_literature_corroborated	https://pubmed.ncbi.nlm.nih.gov/15143214/	https://pmc.ncbi.nlm.nih.gov/articles/PMC419568/	mouse_43-1_T-cell_NFAM1_crosslinking_model_not_SCI_target_cell	orthogonal_mechanism_and_context	Seek an orthogonal assay or perturbation and confirm target presence, direction, and model boundaries.	https://pubmed.ncbi.nlm.nih.gov/?term=%22Nfam1%22+AND+%22Il2%22+AND+mouse	followup_needed
public_tf_comprehensive_followup_054	public_tf_comprehensive_054	TERT	RELB	human	22B_target_interaction	role_specific_noncanonical_exact_pair	independent_literature_corroborated	2	A_independent_literature_corroborated	https://pmc.ncbi.nlm.nih.gov/articles/PMC3723976/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4772727/	human_MCF7_breast-cancer_TERT-siRNA_model_not_SCI_target_cell	orthogonal_mechanism_and_context	Seek an orthogonal assay or perturbation and confirm target presence, direction, and model boundaries.	https://pubmed.ncbi.nlm.nih.gov/?term=%22TERT%22+AND+%22RELB%22+AND+human	followup_needed
public_tf_comprehensive_followup_055	public_tf_comprehensive_055	SRPK2	ACSS2	human	general_public_interaction_catalog	role_specific_noncanonical_exact_pair	independent_literature_corroborated	2	A_independent_literature_corroborated	https://pubmed.ncbi.nlm.nih.gov/29153836/	https://www.nature.com/articles/s41416-019-0650-z	human_and_mouse_mTORC1-S6K1-SRPK2_lipogenesis_models_not_SCI_target_cell	orthogonal_mechanism_and_context	Seek an orthogonal assay or perturbation and confirm target presence, direction, and model boundaries.	https://pubmed.ncbi.nlm.nih.gov/?term=%22SRPK2%22+AND+%22ACSS2%22+AND+human	followup_needed
public_tf_comprehensive_followup_056	public_tf_comprehensive_056	MRTFA/MKL1/Mrtfa	COL1A1	human	20B_target_interaction;23B_target_interaction	role_specific_noncanonical_exact_pair	independent_literature_corroborated	2	A_independent_literature_corroborated	https://pubmed.ncbi.nlm.nih.gov/29807221/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6692381/	human_MCF7_breast-cancer_cells_not_SCI_target_cell	orthogonal_mechanism_and_context	Seek an orthogonal assay or perturbation and confirm target presence, direction, and model boundaries.	https://pubmed.ncbi.nlm.nih.gov/?term=%22MRTFA%22+AND+%22COL1A1%22+AND+human	followup_needed
public_tf_comprehensive_followup_057	public_tf_comprehensive_057	MRTFA/MKL1/Mrtfa	MYL9	human	20B_target_interaction;23B_target_interaction	role_specific_noncanonical_exact_pair	independent_literature_corroborated	2	A_independent_literature_corroborated	https://pubmed.ncbi.nlm.nih.gov/24084383/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5880600/	human_MCF7_breast-cancer_cells_not_SCI_target_cell	orthogonal_mechanism_and_context	Seek an orthogonal assay or perturbation and confirm target presence, direction, and model boundaries.	https://pubmed.ncbi.nlm.nih.gov/?term=%22MRTFA%22+AND+%22MYL9%22+AND+human	followup_needed
public_tf_comprehensive_followup_058	public_tf_comprehensive_058	MRTFA/MKL1/Mrtfa	MMP9	human	general_public_interaction_catalog	role_specific_noncanonical_exact_pair	independent_literature_corroborated	2	A_independent_literature_corroborated	https://pmc.ncbi.nlm.nih.gov/articles/PMC8024553/	https://pubmed.ncbi.nlm.nih.gov/33722605/	human_BGC823_and_related_gastric-cancer_cells_not_SCI_target_cell	orthogonal_mechanism_and_context	Seek an orthogonal assay or perturbation and confirm target presence, direction, and model boundaries.	https://pubmed.ncbi.nlm.nih.gov/?term=%22MRTFA%22+AND+%22MMP9%22+AND+human	followup_needed
public_tf_comprehensive_followup_059	public_tf_comprehensive_059	MRTFA/MKL1/Mrtfa	Id3	mouse	22B_target_interaction	role_specific_noncanonical_exact_pair	independent_literature_corroborated	2	A_independent_literature_corroborated	https://pmc.ncbi.nlm.nih.gov/articles/PMC3258938/	https://www.ncbi.nlm.nih.gov/gene/15902	mouse_C2C12_myoblast_myogenic-differentiation_model_not_SCI_target_cell	orthogonal_mechanism_and_context	Seek an orthogonal assay or perturbation and confirm target presence, direction, and model boundaries.	https://pubmed.ncbi.nlm.nih.gov/?term=%22Mrtfa%22+AND+%22Id3%22+AND+mouse	followup_needed
public_tf_comprehensive_followup_060	public_tf_comprehensive_060	MRTFA/MKL1/Mrtfa	Tagln	mouse	general_public_interaction_catalog	role_specific_noncanonical_coactivator_expression_association	independent_literature_corroborated	2	A_independent_literature_corroborated	https://www.nature.com/articles/s41598-022-06135-5	https://pmc.ncbi.nlm.nih.gov/articles/PMC3801009/	mouse_NIH3T3_and_dermal-fibroblast_MRTF-A/SRF_models_not_SCI_target_cell	orthogonal_mechanism_and_context	Seek an orthogonal assay or perturbation and confirm target presence, direction, and model boundaries.	https://pubmed.ncbi.nlm.nih.gov/?term=%22Mrtfa%22+AND+%22Tagln%22+AND+mouse	followup_needed
public_tf_comprehensive_followup_061	public_tf_comprehensive_061	COP1/RFWD2	MMP1	human	general_public_interaction_catalog	role_specific_noncanonical_exact_pair	independent_literature_corroborated	2	A_independent_literature_corroborated	https://www.spandidos-publications.com/10.3892/or.2013.2664/download	https://www.jci.org/articles/view/45784	human_MKN45_and_NUGC4_gastric-cancer_cells_not_SCI_target_cell	orthogonal_mechanism_and_context	Seek an orthogonal assay or perturbation and confirm target presence, direction, and model boundaries.	https://pubmed.ncbi.nlm.nih.gov/?term=%22COP1%22+AND+%22MMP1%22+AND+human	followup_needed
public_tf_comprehensive_followup_062	public_tf_comprehensive_062	ABCC9/SUR2	Abca1	mouse	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_063	public_tf_comprehensive_063	ABCC9/SUR2	Ackr4	mouse	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_064	public_tf_comprehensive_064	ABCC9/SUR2	Acvr1	mouse	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_065	public_tf_comprehensive_065	ABCC9/SUR2	Adam17	mouse	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_066	public_tf_comprehensive_066	ADA2/CECR1	CCKBR	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_067	public_tf_comprehensive_067	ADA2/CECR1	FGF7	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_068	public_tf_comprehensive_068	ADA2/CECR1	HMGB1	human	24B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_069	public_tf_comprehensive_069	ADCYAP1	DIP2A	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_070	public_tf_comprehensive_070	ADCYAP1	EHBP1L1	human	general_public_interaction_catalog	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_071	public_tf_comprehensive_071	ADCYAP1	GLYCTK	human	general_public_interaction_catalog	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_072	public_tf_comprehensive_072	ADCYAP1	LCN8	human	general_public_interaction_catalog	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
